seed,perplexity,gamma,AUC_1_10,AUC_11_90,global_spearman,median_eff_perp
191664964,30,0.0,0.1724714449628394,0.492339617374421,0.6101102458647416,90.0
191664964,30,0.5,0.2939734145974176,0.5277600248572902,0.6073092322214902,67.31552447892216
191664964,30,0.7,0.3628445794403732,0.5304740237486604,0.5843377362602555,50.65943784706749
191664964,30,1.0,0.4380899325420146,0.5203947227986705,0.5483998141419089,30.0000000016068
191664964,30,1.2,0.4646605711940276,0.5100371873289458,0.534971851014641,20.99637110983613
191664964,30,1.5,0.4829423498753319,0.4950944562764464,0.516791427626688,12.939833085913993
191664964,30,2.0,0.4861820622660392,0.4705924857466437,0.5106027244740322,6.972948357620997
1662057958,30,0.0,0.1730768227448817,0.492433279335942,0.6059723661928108,90.0
1662057958,30,0.5,0.2939248483794491,0.5278157174949285,0.6091729621535636,67.31552447892216
1662057958,30,0.7,0.3618027303692865,0.5301067581722595,0.5941025075757704,50.65943784706749
1662057958,30,1.0,0.4378151415325036,0.5199078722501304,0.5431925561430252,30.0000000016068
1662057958,30,1.2,0.4659288133018298,0.5107119339979622,0.5413608943523168,20.99637110983613
1662057958,30,1.5,0.4824424218376237,0.4952326079798743,0.5326316878764763,12.939833085913993
1662057958,30,2.0,0.486546616239757,0.4715408906542395,0.4999084735222924,6.972948357620997
1405681632,30,0.0,0.1725712476662229,0.4924053876207716,0.606547214569647,90.0
1405681632,30,0.5,0.2940092025112174,0.5278489200008816,0.6120715046689805,67.31552447892216
1405681632,30,0.7,0.3617575990181145,0.5301559324013139,0.5915614967171494,50.65943784706749
1405681632,30,1.0,0.4386410987309316,0.5200928319031413,0.5602974550830205,30.0000000016068
1405681632,30,1.2,0.4648581393349884,0.5103693715953733,0.5390876260451979,20.99637110983613
1405681632,30,1.5,0.4833896604845726,0.4948506945465717,0.5269573626672801,12.939833085913993
1405681632,30,2.0,0.486744882348316,0.4706591218253522,0.5094326066131967,6.972948357620997
942484272,30,0.0,0.1724227554761305,0.4919641261963662,0.6130891120595288,90.0
942484272,30,0.5,0.293956886591426,0.5274939782677344,0.6076675780032548,67.31552447892216
942484272,30,0.7,0.3615477639716787,0.5303414937159502,0.5869591205715438,50.65943784706749
942484272,30,1.0,0.438458907532453,0.5199942240604841,0.5454704755393586,30.0000000016068
942484272,30,1.2,0.4651662595466643,0.5101079776332211,0.5388492805134637,20.99637110983613
942484272,30,1.5,0.482874127290633,0.4952094139592881,0.5090349853853443,12.939833085913993
942484272,30,2.0,0.4860165956372194,0.4700966700932024,0.5089093085998293,6.972948357620997
929893138,30,0.0,0.17212032395025,0.492038691285167,0.6039328300439444,90.0
929893138,30,0.5,0.2935743920185822,0.5279421966691458,0.6070412444947049,67.31552447892216
929893138,30,0.7,0.3626448241121652,0.5299027811520052,0.5885327817968283,50.65943784706749
929893138,30,1.0,0.4383912130043857,0.520564638196096,0.5452235530517489,30.0000000016068
929893138,30,1.2,0.4644399418038281,0.5104110563377564,0.5443902861469547,20.99637110983613
929893138,30,1.5,0.4837750035647986,0.4950548834362704,0.5205098962191679,12.939833085913993
929893138,30,2.0,0.4863551115881945,0.4705244013066353,0.5066148086904607,6.972948357620997
191664964,50,0.0,0.1473792582686672,0.4581109990371184,0.6262985887570055,149.99999999999974
191664964,50,0.5,0.2388113811696005,0.5130920221131096,0.6166413515366554,111.63020095435223
191664964,50,0.7,0.3020414069694147,0.5257327727137104,0.6075201587041312,84.06715626531582
191664964,50,1.0,0.3917179931049463,0.527786505707667,0.5808139731798682,49.99999999818051
191664964,50,1.2,0.4291839925878838,0.5223559895224696,0.5463223088821406,35.0026933252535
191664964,50,1.5,0.4643671532783487,0.5102782653197453,0.5241217585879177,21.383747955871392
191664964,50,2.0,0.4838052243957499,0.4900226288211201,0.51594892912106,11.096423485523593
1662057958,50,0.0,0.1469369716934992,0.4579222968155951,0.6012634064655807,149.99999999999974
1662057958,50,0.5,0.2399552334576682,0.5136115068918741,0.6032816733198594,111.63020095435223
1662057958,50,0.7,0.3021862727264247,0.5256875186090502,0.6116646918768629,84.06715626531582
1662057958,50,1.0,0.3911053341382449,0.5266066689356806,0.5857271628309334,49.99999999818051
1662057958,50,1.2,0.4303780002611964,0.5218754302984437,0.5605383035853013,35.0026933252535
1662057958,50,1.5,0.4645543002133548,0.5106369947310865,0.5251028092615007,21.383747955871392
1662057958,50,2.0,0.4830275902093969,0.4898645792876493,0.5136525515560719,11.096423485523593
1405681632,50,0.0,0.1475165213428163,0.4581061062165654,0.5923792716360412,149.99999999999974
1405681632,50,0.5,0.2386193251402931,0.512792898888854,0.6000390910058943,111.63020095435223
1405681632,50,0.7,0.3020650195963982,0.5259904996131137,0.6146711362380347,84.06715626531582
1405681632,50,1.0,0.389102986701635,0.5270118980253409,0.5892031909314697,49.99999999818051
1405681632,50,1.2,0.4299812131776283,0.5216435211979803,0.5506407793707814,35.0026933252535
1405681632,50,1.5,0.4643752590309344,0.5101737119778157,0.5195682938745657,21.383747955871392
1405681632,50,2.0,0.4830585223342968,0.4902452619599821,0.5189130318077554,11.096423485523593
942484272,50,0.0,0.1474451703973784,0.4584415014002404,0.5683183680515792,149.99999999999974
942484272,50,0.5,0.2390202933662761,0.5129060150933394,0.6230315869912407,111.63020095435223
942484272,50,0.7,0.3020420899448689,0.525798857753788,0.6082549125591473,84.06715626531582
942484272,50,1.0,0.389172450302708,0.5268986336980286,0.5756754162878084,49.99999999818051
942484272,50,1.2,0.4310795942925907,0.5223518422010697,0.5440766103177191,35.0026933252535
942484272,50,1.5,0.4640071785717616,0.5104009096969426,0.5232448471259665,21.383747955871392
942484272,50,2.0,0.4827198831145812,0.4903897982090851,0.5050978529027733,11.096423485523593
929893138,50,0.0,0.1467147964466619,0.4576441788968131,0.6075156987591861,149.99999999999974
929893138,50,0.5,0.238123574913412,0.5128356959368665,0.6144568216140125,111.63020095435223
