standard,smooth_g0.7,sharp_g1.5
30.000000069588808,47.85354174200839,16.90052592893851
30.000000182364698,50.98360257059239,13.17957906009822
29.999999931854155,54.66882395953276,8.358008117598265
29.999999945153235,58.82915236522399,7.414928002206003
30.000000145516097,48.280341382782424,15.880039774826768
30.00000013046483,56.06296651133989,8.604567280524664
29.999999947856068,54.21545498407567,8.420413624776991
30.000000207593445,49.334323534823525,15.724220203675657
29.99999996164604,51.72328580975087,10.471514175607949
29.999999802245725,48.57714496136415,16.326071041115245
29.999999928345883,50.297028559057935,10.676872204937215
29.999999898503173,54.326015399369005,11.582283182928753
30.000000048957418,43.003762706899344,20.433933413494497
29.99999994034697,46.1556428627399,16.310847562561698
30.000000128766555,54.71503003395482,9.110971342674071
30.000000055637987,45.19685016232895,17.700861842620995
30.00000003685996,51.16798286656798,13.689055701072617
29.99999995246111,46.71383466661317,14.896708406888099
29.999999885676864,51.51408863606843,13.427050743643559
29.999999921689973,52.847315974230234,9.00326541096326
30.000000164099003,42.361955030431005,18.292400650127178
29.99999992119653,57.90491184533406,8.592868105386131
29.9999998983486,54.18329471140182,9.766593105189465
30.00000018779365,41.12251180998004,20.22135972347481
29.99999995638309,43.72113416300452,19.318711293496175
30.000000056009217,46.56726108825355,17.856763858491433
29.999999962356384,55.97348625626422,10.939378305854147
30.000000035050093,52.03427507074303,13.531238302746827
29.999999860269924,43.371890233833106,19.553941999536306
29.999999832663768,53.298129352812936,11.167990156028655
29.999999816073448,52.50687014429916,11.456742725140828
30.000000178436622,50.196596421105575,11.789454865822478
29.99999990856424,55.66003767536832,9.979172095710386
29.999999915903032,48.70738425367589,16.52706410772659
30.000000008869627,56.03372111157387,9.62306962398184
29.999999998222734,38.38560303531533,23.649199565414783
29.999999912828084,54.526902510153796,9.643071381171358
30.000000027263038,57.7368129359195,6.57978444581544
29.999999953462137,54.360515349445315,9.884579838683102
30.000000154158275,40.430516501899206,21.690924521516404
30.000000081241847,48.01533650270932,14.503099600225493
29.999999974453694,58.633091769148216,5.586322412249509
29.99999995909183,61.90560390468602,4.787173651280273
29.99999993099903,59.414857347931225,7.714332786176095
29.999999874474288,47.15152649450188,13.624730167164383
29.999999999683016,53.46833924250038,11.944952799846629
29.99999997691279,54.37834249483697,10.392868877961138
30.0000001789998,44.46663770385076,19.405516450503153
30.000000124373926,55.4567680474774,9.889346430143672
30.000000266480285,53.83404448229354,11.90570059382669
30.00000007993131,41.343080405339826,21.804919988846557
29.999999994920138,54.52611422026017,10.903543980659471
29.99999974748329,47.03222185238663,15.821652446961549
30.000000030304296,55.05439847117836,9.74832301007254
30.000000154271973,57.71757494076808,8.441086345663084
30.000000094195055,38.80179792835286,23.243998323275747
29.999999905687154,41.09520808004116,21.264810388195247
30.000000135285575,59.23094460233164,6.038604559791657
30.000000043577742,45.979593003389546,17.158660969367855
29.999999899863813,44.402026901044565,15.000165642259734
