rho,gamma,seed,no_at_10,no_at_30,no_at_100,auc_near,auc_mid
10,0.0,0,0.7797,0.8184458333333333,0.8189875,0.7385445634920634,0.8107521731536895
10,0.0,1,0.7799875,0.8186958333333333,0.81910125,0.7387230803571427,0.8110561220033017
10,0.0,2,0.779725,0.8186125,0.81866875,0.7393269444444444,0.8110885890786822
10,0.0,3,0.7811125,0.8195166666666667,0.82199,0.7400066666666667,0.812524646867104
10,0.0,4,0.779875,0.8191958333333333,0.818575,0.7389449007936508,0.8111817218931241
10,0.214286,0,0.8272125,0.8065666666666667,0.8031375,0.8193783978174605,0.8032586669540833
10,0.214286,1,0.826525,0.8048375,0.8006575,0.8183110069444444,0.800404588232437
10,0.214286,3,0.8269125,0.8061875,0.80256125,0.8189068948412699,0.802583100172636
10,0.214286,4,0.8266,0.8057833333333333,0.8012525,0.818479107142857,0.8019368782475972
10,0.214286,2,0.8280125,0.8087,0.80632875,0.8200989930555556,0.8054869892077878
10,0.428571,2,0.815425,0.7845291666666667,0.7755075,0.8235437797619047,0.7816844935861424
10,0.428571,1,0.815425,0.7841166666666667,0.77588,0.8238055704365079,0.7822819923973887
10,0.428571,0,0.815,0.7841583333333333,0.77811,0.8232921230158731,0.7827436258999135
10,0.428571,3,0.815325,0.784425,0.7758125,0.823613005952381,0.7818356649736491
10,0.428571,4,0.8155,0.7844416666666667,0.77565,0.8238388492063491,0.782240469289874
10,0.642857,0,0.79735,0.7672625,0.7686475,0.813821884920635,0.7687928648124993
10,0.642857,1,0.7974,0.7677583333333333,0.76792,0.8141857242063493,0.7687733317830072
10,0.642857,3,0.797725,0.7677375,0.768895,0.8138621875000001,0.7689710768756642
10,0.642857,2,0.7971,0.7677708333333333,0.771325,0.8142068452380953,0.769991558470411
10,0.642857,4,0.7976875,0.7694041666666667,0.76822125,0.8138473859126985,0.770230183623833
10,0.857143,0,0.7803375,0.75515,0.760415,0.8022771031746032,0.7592982411001878
10,0.857143,1,0.780025,0.7559625,0.760235,0.8023014384920636,0.7595310496002825
10,0.857143,2,0.780575,0.7569083333333333,0.76542,0.8027865426587303,0.7613890331604505
10,0.857143,3,0.780575,0.7564791666666667,0.762275,0.8025417906746032,0.7605838914297447
10,0.857143,4,0.7802625,0.7530875,0.75349625,0.8023038492063492,0.7552655710455284
10,1.071429,0,0.7669625,0.7494458333333334,0.75045875,0.7925573561507936,0.7519716850807816
10,1.071429,1,0.7674875,0.7473416666666667,0.75206625,0.7928438888888889,0.7525365779961084
10,1.071429,2,0.7666625,0.7471916666666667,0.7535,0.7924714781746032,0.752608727281789
10,1.071429,3,0.7668625,0.7483875,0.753745,0.7926819642857142,0.7529292038133848
10,1.071429,4,0.7672,0.7478541666666667,0.74761375,0.7926941666666667,0.7507523453848917
10,1.285714,1,0.7583125,0.7396125,0.74470125,0.7856606944444444,0.7450467203901725
10,1.285714,0,0.7582625,0.7402,0.73897125,0.7856609573412698,0.7429501936782069
10,1.285714,2,0.757475,0.7405,0.73905,0.7856175892857142,0.7433301058902865
10,1.285714,3,0.7579125,0.7392791666666667,0.74226875,0.7857350694444444,0.7437408810439992
10,1.285714,4,0.7581,0.7389916666666667,0.74053625,0.7854877976190476,0.7435023439624142
10,1.5,0,0.7502625,0.732,0.71815625,0.7799214880952381,0.7305431986748294
10,1.5,1,0.748825,0.731325,0.71453875,0.7794037103174604,0.7287532767759176
10,1.5,2,0.7495875,0.7335291666666667,0.72118625,0.7799233829365079,0.7329833138054409
10,1.5,3,0.7496875,0.7330333333333333,0.7198125,0.7803239285714285,0.7305413753855149
10,1.5,4,0.7496875,0.7337583333333333,0.7206925,0.7797429563492064,0.7312774742834292
10,1.714286,2,0.7418375,0.7209791666666666,0.70075625,0.7747725992063492,0.7165317405259317
10,1.714286,3,0.7409625,0.7262,0.70961125,0.7744816567460318,0.7222525444606204
10,1.714286,0,0.742075,0.7216125,0.7013725,0.774632435515873,0.7176638252259264
10,1.714286,1,0.7421375,0.7229958333333333,0.69435375,0.7747351636904762,0.7147641491934367
10,1.714286,4,0.7422125,0.7247083333333333,0.70305375,0.7743810218253968,0.7193835724886918
10,1.928571,1,0.7363625,0.708375,0.67119125,0.7702616865079366,0.6964757342196428
10,1.928571,0,0.736775,0.7089291666666667,0.66695,0.7700036805555555,0.6952331945449612
10,1.928571,3,0.7356875,0.7129,0.6864425,0.7703230952380953,0.7044068119579755
10,1.928571,2,0.7366,0.7125833333333333,0.67252875,0.7707177033730159,0.6989178350796335
10,1.928571,4,0.736075,0.7126,0.67762,0.7706030555555555,0.701371638348873
10,2.142857,2,0.7313125,0.7045375,0.66527625,0.7670205109126984,0.690191982506721
10,2.142857,0,0.729475,0.6967916666666667,0.6397825,0.7664419742063491,0.6772718690731597
10,2.142857,1,0.7311125,0.6973041666666666,0.6563625,0.7666753075396826,0.6828927909334951
10,2.142857,3,0.730925,0.6973916666666666,0.6477125,0.7673137103174603,0.6801350165521145
10,2.142857,4,0.7302125,0.7009833333333333,0.65706375,0.7665050545634922,0.6855600253718553
10,2.357143,0,0.725875,0.685375,0.6288375,0.7628483878968255,0.6645539856668403
10,2.357143,1,0.7239375,0.6858958333333334,0.63276,0.7627796279761905,0.667781319256231
10,2.357143,3,0.7253375,0.6856791666666666,0.63667125,0.7628288244047619,0.6675339575417419
10,2.357143,2,0.7243875,0.6860208333333333,0.63194875,0.762180238095238,0.6658627436603918
10,2.357143,4,0.725275,0.6856416666666667,0.62513875,0.7633539384920635,0.6636653939324152
10,2.571429,1,0.72125,0.6759916666666667,0.63106875,0.7594988591269841,0.6610951459348693
10,2.571429,0,0.721475,0.6725458333333333,0.61054625,0.7596842509920634,0.6489617672305398
10,2.571429,3,0.7207625,0.6771333333333334,0.630885,0.7595423908730159,0.662372318403297
10,2.571429,2,0.719275,0.6658041666666666,0.60854875,0.7593267757936507,0.6460826005334809
10,2.785714,0,0.715125,0.6533708333333333,0.5973175,0.7563016964285716,0.6337611495859611
10,2.571429,4,0.720675,0.6766208333333333,0.62061875,0.7597818154761906,0.6548908953229413
10,2.785714,1,0.7157125,0.6607125,0.6051775,0.7565498065476189,0.6406417450946191
10,2.785714,3,0.7147625,0.6560833333333334,0.60849875,0.7558556498015874,0.6396038243974427
10,2.785714,2,0.716375,0.66335,0.6055125,0.7563197569444445,0.6420004280784296
10,2.785714,4,0.7151625,0.6595875,0.6011875,0.7562566071428571,0.6386123909687477
10,3.0,2,0.7111125,0.6444958333333334,0.57757875,0.7530624503968253,0.620339925512224
10,3.0,4,0.710125,0.6442875,0.581305,0.7526055456349205,0.621325830263169
20,0.0,0,0.7997625,0.8358041666666667,0.86045875,0.771110386904762,0.8446184784569951
10,3.0,0,0.7083875,0.6386041666666666,0.57705375,0.7520990674603174,0.6172025111900485
10,3.0,1,0.710925,0.6447208333333333,0.5836075,0.7531148611111111,0.6233850246368228
10,3.0,3,0.7114125,0.6457458333333334,0.58288,0.7529286458333333,0.6234666616653151
20,0.0,1,0.7996,0.8350416666666667,0.85679125,0.7703342807539684,0.8425217723411439
20,0.0,2,0.797375,0.8338416666666667,0.85980625,0.7683235515873016,0.8431183198250363
20,0.0,3,0.7995,0.8351875,0.861535,0.7708762946428571,0.8444386171715921
20,0.0,4,0.7997875,0.83525,0.86164375,0.7714199007936509,0.8445592086440262
20,0.214286,1,0.849725,0.85075,0.8604575,0.8340022867063492,0.8533313091645611
20,0.214286,0,0.8471,0.8483083333333333,0.8574475,0.8319860069444445,0.8506113642056269
20,0.214286,3,0.846175,0.847675,0.85606625,0.8301061359126984,0.8496842359547623
20,0.214286,4,0.846275,0.8476916666666666,0.85632,0.8304666765873016,0.8499618190967635
20,0.214286,2,0.8466625,0.8478958333333333,0.85506875,0.8312771428571428,0.8494179900894709
20,0.428571,0,0.847,0.8293333333333334,0.83529375,0.8387479761904763,0.8310554233454919
20,0.428571,1,0.8469125,0.8299916666666667,0.83451,0.8379603968253969,0.8313929441635868
20,0.428571,2,0.8470875,0.8300666666666666,0.8346225,0.8387795932539683,0.8316938404603749
20,0.428571,3,0.8467875,0.8295291666666667,0.83677125,0.8383782688492063,0.8313850930863274
20,0.428571,4,0.8476375,0.8295541666666667,0.83673375,0.839129310515873,0.8317553376569536
20,0.642857,0,0.8352625,0.8078291666666667,0.811725,0.8377698015873017,0.8088077434129719
20,0.642857,1,0.8353125,0.8076791666666666,0.8117875,0.8377519642857143,0.8087703424346742
20,0.642857,3,0.8345625,0.8060583333333333,0.80810625,0.8373021428571429,0.8062734499082376
20,0.642857,2,0.83445,0.8059416666666667,0.8084525,0.8371398263888888,0.806398605330769
20,0.642857,4,0.8352,0.8079875,0.81309625,0.8374087152777777,0.8094307511493408
20,0.857143,0,0.8196375,0.7875875,0.78619,0.828909642857143,0.7870089840194645
20,0.857143,1,0.8208875,0.7881375,0.78622,0.8296495486111111,0.7872212648047897
20,0.857143,2,0.82065,0.7885416666666667,0.78849125,0.8293790128968255,0.7882241192416096
20,0.857143,3,0.82065,0.7888,0.78878125,0.829405119047619,0.7885417355341677
20,0.857143,4,0.8204875,0.7868041666666666,0.7852375,0.8293171974206348,0.7860540765694971
20,1.071429,0,0.8096625,0.7768,0.7698025,0.8219454166666667,0.7752476031921585
20,1.071429,1,0.8095125,0.7768458333333333,0.7755175,0.8218763938492064,0.7773175831763673
20,1.071429,3,0.8083,0.7765416666666667,0.77399,0.8212308531746032,0.7763946738979419
20,1.071429,4,0.8089625,0.7770625,0.7730625,0.8217430753968256,0.7765954787802107
20,1.071429,2,0.8093375,0.777475,0.77514,0.8222136656746031,0.7771945661060488
20,1.285714,0,0.7991875,0.7672416666666667,0.767965,0.8146557242063492,0.7682170276598248
20,1.285714,1,0.799575,0.7660166666666667,0.76226,0.8148409325396827,0.7660316783982575
20,1.285714,2,0.79915,0.7673833333333333,0.76808125,0.8147306200396824,0.7689152550231564
20,1.285714,3,0.7986875,0.7677958333333333,0.7700425,0.8147994692460317,0.7698668176286872
20,1.285714,4,0.79865,0.7670416666666666,0.76385375,0.8142764087301588,0.7670391523115494
20,1.5,0,0.79085,0.75975,0.76448625,0.8087387847222223,0.7631610067623388
20,1.5,2,0.790425,0.7595875,0.7643825,0.8080954960317461,0.7622758659625083
20,1.5,3,0.7897625,0.7593666666666666,0.76461875,0.8085205307539681,0.7634891247960992
20,1.5,1,0.79015,0.7574958333333334,0.75549,0.8084157787698413,0.7581254558735286
20,1.5,4,0.789675,0.7592916666666667,0.761945,0.808141671626984,0.7620618854839633
20,1.714286,0,0.7821875,0.7518625,0.75625875,0.8026751686507936,0.7555579949562299
20,1.714286,1,0.7817125,0.7530833333333333,0.760905,0.8022732886904761,0.7585460539839881
20,1.714286,3,0.7820375,0.7534375,0.76115125,0.8025071924603175,0.7584927468734358
20,1.714286,2,0.782325,0.7528875,0.7574525,0.8028264732142857,0.7570901941922863
20,1.714286,4,0.78195,0.7520791666666666,0.76107625,0.8026957291666665,0.7580645326567094
20,1.928571,0,0.7759375,0.74915,0.753135,0.7977655605158731,0.7541072050608247
20,1.928571,1,0.7762875,0.7491833333333333,0.75297375,0.7979470287698411,0.7546799969423537
20,1.928571,2,0.7758375,0.7511875,0.76331875,0.797586746031746,0.7585742122069191
20,1.928571,4,0.776175,0.7496166666666667,0.75252625,0.7977645634920635,0.753948947826842
20,1.928571,3,0.7763,0.7505666666666667,0.7514875,0.7980974255952382,0.7540867416990006
20,2.142857,1,0.7702,0.7458625,0.74557625,0.7937037251984127,0.7489921420197956
20,2.142857,0,0.770025,0.7449291666666666,0.7506175,0.7938611755952382,0.7494990831388868
20,2.142857,2,0.770325,0.7459333333333333,0.75116125,0.793812132936508,0.7508356389683707
20,2.142857,3,0.76975,0.74405,0.746705,0.7937415029761905,0.7481250868782949
20,2.142857,4,0.7693375,0.7448166666666667,0.74455625,0.7936626785714285,0.7478649618849496
20,2.357143,0,0.7644125,0.743125,0.740255,0.7903605555555555,0.7455588562373876
20,2.357143,1,0.764775,0.7399541666666667,0.73815375,0.7904024751984127,0.7425968908306421
20,2.357143,2,0.7645625,0.7398291666666666,0.7366575,0.7898757589285715,0.7421908759246035
20,2.571429,1,0.7607,0.7390291666666666,0.73157875,0.7873370585317461,0.740369574347489
20,2.357143,4,0.76595,0.7409875,0.73623625,0.7903961904761905,0.7424923006927584
