dataset,rho,gamma,k_neighbors,eff_perplexity,thr_c0.25_mean,thr_c0.25_std,thr_c0.5_mean,thr_c0.5_std,thr_c1.0_mean,thr_c1.0_std,participation_ratio_mean,participation_ratio_std,two_pow_entropy_mean,two_pow_entropy_std
fashion_mnist,10,1.0,30,10.0,15.376685714285713,3.1345028110775495,9.856685714285714,1.4926690910949434,6.054914285714286,1.3347707640838788,5.6961846215159,0.8868592131118304,10.001174773214768,0.08009926019292923
fashion_mnist,10,1.071429,30,10.0,13.852657142857144,2.563541929695343,9.059542857142857,1.417219739849967,5.716657142857143,1.3320670176803555,5.054893553800995,0.9552099281516494,8.83490004030539,0.27314406825648774
fashion_mnist,10,1.1,30,10.0,13.304471428571429,2.364837054014677,8.769428571428572,1.397929985692402,5.588614285714286,1.332014186892029,4.834231534831528,0.9739563050897401,8.415892562339485,0.3624255204329508
fashion_mnist,10,1.2,30,10.0,11.633042857142858,1.7985985491544265,7.867728571428572,1.366759979152245,5.178714285714285,1.323967437481075,4.190776533274774,1.0113696105659835,7.1447878495563275,0.6260778279508006
fashion_mnist,10,1.285714,30,10.0,10.448242857142857,1.535226757897108,7.213285714285714,1.3693358363283499,4.860957142857143,1.31982518253327,3.765015065292111,1.0189710510372008,6.268473433102868,0.7893336511757286
fashion_mnist,10,1.3,30,10.0,10.2698,1.5084644851162863,7.112157142857143,1.3709769940313608,4.811214285714286,1.3197954212989347,3.7030334299079066,1.0187199754638978,6.139054283187136,0.8114257948195479
fashion_mnist,10,1.4,30,10.0,9.152571428571429,1.4098963342988688,6.472757142857143,1.3910738291561904,4.484628571428572,1.316084345662526,3.3269788254215777,1.0086096855652693,5.347060107365725,0.9313774885086773
fashion_mnist,10,1.5,30,10.0,8.225157142857142,1.3977854846221605,5.926285714285714,1.4094458601354865,4.200528571428571,1.3102027130118734,3.0319932468988013,0.9888164591422017,4.722228333986633,1.002473839131383
fashion_mnist,10,1.714286,30,10.0,6.731157142857143,1.4565401581998965,5.020828571428572,1.4265424331120993,3.6934428571428572,1.2912374478517477,2.5818327903197256,0.9331582901717257,3.778336462236867,1.0536952363237584
fashion_mnist,10,1.928571,30,10.0,5.675242857142857,1.5000966438934553,4.356585714285714,1.4170404973833632,3.3065,1.2628258702495085,2.2855370118116975,0.874909516658957,3.175987882713557,1.0368820869067072
fashion_mnist,10,2.142857,30,10.0,4.917257142857143,1.5077833937436038,3.8627,1.3965232835254024,3.0085714285714285,1.2260672152563785,2.078941277058165,0.8210620903544641,2.7713151385233976,0.9955400307975188
fashion_mnist,10,2.357143,30,10.0,4.348285714285714,1.48881925548745,3.4819,1.3610241275283423,2.770914285714286,1.1853292579684003,1.927984034048238,0.7732102757209605,2.4860933974444075,0.947744934047
fashion_mnist,10,2.571429,30,10.0,3.909157142857143,1.4622747947311827,3.1858,1.3205598661173978,2.5823,1.1459361095378997,1.8134216176341547,0.7311786541826503,2.2765574362777077,0.9006107453644309
fashion_mnist,10,2.785714,30,10.0,3.5642428571428573,1.42326134469609,2.9493428571428573,1.280493039928809,2.4272714285714287,1.108046794027717,1.723761427849331,0.6942854878760515,2.1171703373236896,0.856704380169985
fashion_mnist,10,3.0,30,10.0,3.2885857142857144,1.3821168029290345,2.7573,1.2374615128214235,2.298642857142857,1.072046581286923,1.6517968930621691,0.6617780630642199,1.9923593723948092,0.8167266979241617
fashion_mnist,20,0.0,60,20.0,60.0,0.0,60.0,0.0,60.0,0.0,60.000000000000014,0.0,59.999999999999986,1.4210854715202004e-14
fashion_mnist,20,0.214286,60,20.0,60.0,0.0,59.957,0.5299942048200689,22.28312857142857,2.3231311224381668,54.57278115658519,1.3497965097104279,57.35184148009961,0.7688148072017307
fashion_mnist,20,0.428571,60,20.0,59.86544285714286,1.0157727970890549,49.66128571428571,7.4293386403268125,19.335185714285714,2.2039916307389524,39.81451831201484,2.2634795178953313,49.2526183171256,2.1755119389254225
fashion_mnist,20,0.5,60,20.0,59.279628571428574,2.463535642535098,43.435314285714284,7.470239146186987,18.35417142857143,2.16590918535004,34.26774255131479,1.8596477315353896,45.61692600467667,2.4593569440645067
fashion_mnist,20,0.6,60,20.0,56.36065714285714,5.499193252224013,36.25765714285714,6.3195421350549355,17.011657142857143,2.1163259530591776,27.07643637248597,0.9061205320466148,40.117263450151725,2.5411957037687856
fashion_mnist,20,0.642857,60,20.0,54.16401428571429,6.68828608409158,33.739757142857144,5.732314610884792,16.45012857142857,2.096534210967019,24.337661886007254,0.4607460328417232,37.70009022618631,2.454593398720546
fashion_mnist,20,0.7,60,20.0,50.57932857142857,7.770031704699847,30.806985714285716,4.985483475602964,15.705785714285714,2.0694915068535016,21.065210016070516,0.18197597496339418,34.49371068936855,2.232334828785276
fashion_mnist,20,0.8,60,20.0,43.72184285714286,8.123160013435507,26.549514285714285,3.8198212065220956,14.462871428571429,2.0264871182941793,16.38723488058509,0.9490146062949949,29.103374391772636,1.6064203075623318
fashion_mnist,20,0.857143,60,20.0,39.990271428571425,7.686721737462836,24.512,3.2850351596291936,13.787242857142857,2.010822176805968,14.264006611179092,1.276693672967746,26.237192178133927,1.161368879883585
fashion_mnist,20,0.9,60,20.0,37.38857142857143,7.183477925214277,23.1414,2.9588086955974116,13.294714285714285,2.000257284471583,12.899418420090159,1.4639653781351798,24.21864829174868,0.8100106300353566
fashion_mnist,20,1.0,60,20.0,32.06577142857143,5.758314719160283,20.347828571428572,2.4015978905210384,12.194685714285715,1.991857794284788,10.347833031534215,1.7403642219908086,20.000369212295645,0.0635044175617771
fashion_mnist,20,1.071429,60,20.0,28.84377142857143,4.717976994346589,18.639457142857143,2.185499679286928,11.465114285714286,2.0008098684772415,8.959537722075895,1.8350123934951779,17.426822597571267,0.5167019132379458
fashion_mnist,20,1.1,60,20.0,27.674842857142856,4.307870037619566,18.01055714285714,2.1271080242278937,11.186785714285714,2.0004384404628985,8.48502528515617,1.8557089760713068,16.498559250553097,0.6981479806894711
fashion_mnist,20,1.2,60,20.0,24.0756,3.117567560958841,16.055714285714284,2.0341397419538114,10.276042857142857,2.015762967469243,7.113539022139687,1.874606785235593,13.676252375527733,1.2211945986593542
fashion_mnist,20,1.285714,60,20.0,21.517414285714285,2.4638320095380872,14.618257142857143,2.037200696233607,9.556271428571428,2.0269623537375794,6.218593625819382,1.847413249596633,11.73144532393813,1.532132437238838
fashion_mnist,20,1.3,60,20.0,21.129914285714285,2.387953575421295,14.396742857142858,2.039116255956517,9.443828571428572,2.0282403842559025,6.089318480066687,1.840426398232929,11.444810910411885,1.5727849103690061
fashion_mnist,20,1.4,60,20.0,18.697157142857144,2.100044333788587,12.986642857142858,2.093235742206066,8.7052,2.0398477086012363,5.311388425536728,1.7795526560283108,9.697152330676108,1.7821748424514179
fashion_mnist,20,1.5,60,20.0,16.6744,2.0743912180961153,11.7685,2.160448176057128,8.054757142857143,2.0515677485120234,4.709969869472896,1.7071783785914494,8.330381382131725,1.8875828822709504
fashion_mnist,20,1.714286,60,20.0,13.357485714285714,2.251927039815691,9.710285714285714,2.2602420675851587,6.897585714285714,2.04250123967689,3.8106506513401484,1.5472845754003326,6.299920879133174,1.910505776969194
fashion_mnist,20,1.928571,60,20.0,11.0024,2.408293992494628,8.205,2.2833379388205204,5.9975,2.006142576118229,3.233797260242378,1.4031757901276163,5.037151002842451,1.8131231668070102
fashion_mnist,20,2.142857,60,20.0,9.2831,2.4625155758753228,7.079314285714286,2.2564942692014034,5.306671428571429,1.9508741060753005,2.8403704363320177,1.2808827238589942,4.209489876798709,1.6855409635485608
fashion_mnist,20,2.357143,60,20.0,8.011328571428571,2.4474885566429023,6.2172857142857145,2.20071119766093,4.7594,1.8884378078945872,2.5583298847319464,1.1785389792301852,3.6389736641600012,1.5601268368524868
fashion_mnist,20,2.571429,60,20.0,7.031428571428571,2.39221014707218,5.544585714285715,2.1251246954530667,4.324642857142857,1.823597273332608,2.3478314077491462,1.0927213271642156,3.228037877824311,1.4467847643077991
fashion_mnist,20,2.785714,60,20.0,6.2656285714285715,2.3233870052848564,5.0138,2.0493994562867854,3.9715285714285713,1.7582306708850284,2.185509636755189,1.0202006324410058,2.920886285905337,1.3472960709434
fashion_mnist,20,3.0,60,20.0,5.654042857142857,2.2396394986420365,4.5817,1.97712185367663,3.6763714285714286,1.6918566232010877,2.0569415885846305,0.9583217549098141,2.684113079199204,1.2607194370473194
fashion_mnist,30,0.0,90,30.0,90.0,0.0,90.0,0.0,90.0,0.0,90.0,0.0,90.0,0.0
fashion_mnist,30,0.214286,90,30.0,90.0,0.0,89.95828571428571,0.6501010282554361,33.601885714285714,2.961605141728081,82.1028517586612,1.8334590414801888,86.1608485953289,1.0331268728392469
fashion_mnist,30,0.428571,90,30.0,89.88017142857143,1.1773388754963892,75.28897142857143,10.380991341281192,29.225985714285713,2.801994524277596,60.17912279351521,3.1986576570670047,74.28697748665826,2.997924473748213
fashion_mnist,30,0.5,90,30.0,89.29412857142857,2.888096720884477,65.77687142857143,10.449401865891558,27.764442857142857,2.7514383206695694,51.789280800971085,2.6506853424271406,68.89896019588706,3.4240622793777025
fashion_mnist,30,0.6,90,30.0,85.49321428571429,7.221688343144572,54.91148571428572,8.801729996739857,25.739114285714287,2.6951854033382094,40.79687213921214,1.2760674705205215,60.68523155307682,3.5918842654356937
fashion_mnist,30,0.642857,90,30.0,82.2937,9.081068865423907,51.1204,7.996180578251094,24.891785714285714,2.6713005842144555,36.578422122735105,0.6187152021155444,57.051544320798016,3.4922591031304275
fashion_mnist,30,0.7,90,30.0,76.89242857142857,10.813161284249102,46.70392857142857,6.931014066851831,23.779285714285713,2.62729617745728,31.517866772635248,0.307434288211928,52.20923570122729,3.2034193534290827
fashion_mnist,30,0.8,90,30.0,66.38927142857143,11.425657682128573,40.2993,5.286565676585995,21.885814285714286,2.5795910904795805,24.25557741342189,1.4665630273248196,44.01097192166197,2.337321112407341
fashion_mnist,30,0.857143,90,30.0,60.702085714285715,10.80338392454996,37.232257142857144,4.55013965778042,20.843414285714285,2.562623276437404,20.954300176532072,1.944823151001873,39.62185170116408,1.7006615606233664
fashion_mnist,30,0.9,90,30.0,56.746314285714284,10.090560687441444,35.158657142857145,4.059493201605042,20.0927,2.5522860053013536,18.833330371006756,2.2122632701714497,36.518258457558154,1.189845834066251
fashion_mnist,30,1.0,90,30.0,48.670542857142856,8.092433908438732,30.917528571428573,3.2196736579146323,18.4114,2.5473473676412044,14.874862891531185,2.5878196375688782,30.00003374626097,0.008832117908676657
fashion_mnist,30,1.071429,90,30.0,43.78384285714286,6.5838051592757605,28.30542857142857,2.845954364514294,17.2966,2.547940318879433,12.72924196670623,2.699356484653678,26.00356112986765,0.7633978179813651
fashion_mnist,30,1.1,90,30.0,42.022171428571426,6.006624426346604,27.351014285714285,2.7503719955819856,16.8684,2.5541722192746295,11.997947444109588,2.7183448315731247,24.55896908255539,1.0355725880196758
fashion_mnist,30,1.2,90,30.0,36.5604,4.281839772807945,24.334071428571427,2.590440502095727,15.457885714285714,2.581953432925528,9.892472756902245,2.707011886547441,20.15970773541638,1.8145091830363371
fashion_mnist,30,1.285714,90,30.0,32.65578571428571,3.268003227804216,22.105942857142857,2.5908915392511638,14.350114285714286,2.6133268317981044,8.527228723504786,2.6366770559091397,17.1257831591546,2.2688645399335208
fashion_mnist,30,1.3,90,30.0,32.06312857142857,3.1492040600826137,21.76364285714286,2.60103954787155,14.172242857142857,2.6196353832204218,8.33073520063472,2.6217230074740874,16.678779901450717,2.3271913528063974
fashion_mnist,30,1.4,90,30.0,28.312714285714286,2.666020802313318,19.5559,2.7010137337673794,13.022357142857143,2.6582217769227086,7.152939069423795,2.5026732869017505,13.956203590305163,2.6187269608422015
fashion_mnist,30,1.5,90,30.0,25.176528571428573,2.6431573015263856,17.671257142857144,2.806841054514153,11.989457142857143,2.68657035581328,6.248854168304418,2.3721869260760897,11.83331740537406,2.7501982481252454
fashion_mnist,30,1.714286,90,30.0,20.008042857142858,2.971075976023858,14.457957142857143,2.9969610033008642,10.146228571428571,2.7119555525826144,4.910901210637464,2.100911063273859,8.700105065079821,2.728620017148696
fashion_mnist,30,1.928571,90,30.0,16.34522857142857,3.2271509025385074,12.088614285714286,3.062644341987852,8.718,2.683535301479322,4.064475056689777,1.867909563923879,6.773108050114197,2.539230829158007
fashion_mnist,30,2.142857,90,30.0,13.667885714285715,3.3402202816275333,10.302171428571429,3.044457422790418,7.612157142857143,2.6176364864713593,3.4943373201437478,1.6764128762819765,5.52475582943789,2.318290259437967
fashion_mnist,30,2.357143,90,30.0,11.659442857142857,3.329398183008516,8.941714285714285,2.975265160537831,6.7378285714285715,2.5305974165990843,3.09017045335263,1.5200521786276364,4.6739204738640385,2.1111426373734536
fashion_mnist,30,2.571429,90,30.0,10.118085714285714,3.260753426271109,7.884214285714286,2.8769293074032807,6.042414285714286,2.4333077780365273,2.791566039489577,1.3915761021963453,4.067547944142148,1.9294394636888776
fashion_mnist,30,2.785714,90,30.0,8.918185714285714,3.155504147145597,7.041185714285715,2.765228643570815,5.4798857142857145,2.3352444934271084,2.563415860541877,1.2848838938378826,3.618778675532655,1.7734812091756476
fashion_mnist,30,3.0,90,30.0,7.965885714285714,3.042519010589074,6.361671428571428,2.6525043811539346,5.014671428571429,2.2416254703191774,2.3842231269903476,1.1952362564311663,3.2760029449762036,1.6402350566579884
fashion_mnist,50,0.0,150,50.0,150.0,0.0,150.0,0.0,150.0,0.0,149.99999999999997,2.842170943040401e-14,149.99999999999974,0.0
fashion_mnist,50,0.214286,150,50.0,149.9999857142857,0.0037796177325334947,149.94014285714286,1.0586190369089923,56.32188571428571,4.09923559265403,137.05547681678573,2.8435553406437335,143.71362837021118,1.5976419696303652
fashion_mnist,50,0.428571,150,50.0,149.84301428571428,1.7982049938190914,125.97891428571428,16.247634059625735,49.07474285714286,3.847587268798514,100.77063503231098,5.073478823872069,124.19649394565921,4.677950948743559
fashion_mnist,50,0.5,150,50.0,149.0855857142857,4.193154720980568,109.962,16.198270154556628,46.64185714285714,3.7839800636960255,86.72871827368536,4.2318521853536275,115.29459962986905,5.373509149870352
fashion_mnist,50,0.6,150,50.0,143.2896,10.993253274362676,91.92228571428572,13.458473291831387,43.29145714285714,3.7040165291428253,68.18188853018901,2.015119198971516,101.66546078613767,5.692535849204048
fashion_mnist,50,0.642857,150,50.0,138.0238,14.105422639740869,85.62512857142858,12.151999246945133,41.87887142857143,3.6663176365449868,61.017510981762115,0.9376592342149046,95.61223426123887,5.560909407730564
fashion_mnist,50,0.7,150,50.0,128.93884285714284,16.9284752440848,78.2933,10.475858817640816,40.022957142857145,3.6274235403410513,52.38983990775139,0.600831451848676,87.5214205526658,5.134978059159257
fashion_mnist,50,0.8,150,50.0,111.2035,17.817495471947147,67.67378571428571,7.963321181504354,36.8702,3.5665562365637005,39.95459405413155,2.5273784219565822,73.75502436624296,3.7915348085006717
fashion_mnist,50,0.857143,150,50.0,101.68834285714286,16.763834750426042,62.58272857142857,6.767845108455187,35.1324,3.5382419298693684,34.28763027172225,3.3052152625976747,66.3462424351152,2.776649526830738
fashion_mnist,50,0.9,150,50.0,95.10222857142857,15.587793966682879,59.109814285714286,5.995566049275455,33.85982857142857,3.530844977668452,30.645225037268776,3.7303720021224667,61.089796869162655,1.9512475475736522
fashion_mnist,50,1.0,150,50.0,81.64091428571429,12.37919800165106,52.013914285714286,4.61790992841337,31.02787142857143,3.5289144887888226,23.85215466852414,4.294424521684485,50.00000002239925,5.221877840668336e-06
fashion_mnist,50,1.071429,150,50.0,73.49354285714286,10.005820507064467,47.65275714285714,3.99932238523233,29.12364285714286,3.557761878869171,20.178745883001554,4.431229659883558,43.166609007367455,1.2658825857583336
fashion_mnist,50,1.1,150,50.0,70.54347142857142,9.096130823002914,46.04947142857143,3.8335430841135856,28.387214285714286,3.5766655596393413,18.92928173616551,4.443352181696756,40.690488153291355,1.7183573147366455
fashion_mnist,50,1.2,150,50.0,61.43882857142857,6.31414971534213,40.97342857142857,3.5554677754187027,25.967014285714285,3.6496630685697045,15.342847761861695,4.360086602611813,33.13257924984555,3.008982427096046
fashion_mnist,50,1.285714,150,50.0,54.86722857142857,4.621487117403502,37.209671428571426,3.5884609762062483,24.0664,3.7171636129869623,13.029509286256737,4.194907709134102,27.909127578449407,3.748952578902741
fashion_mnist,50,1.3,150,50.0,53.86772857142857,4.415023537945437,36.62917142857143,3.6100970148081246,23.765685714285713,3.7294173751897692,12.697616625875504,4.1627255084757735,27.139130092595025,3.842193849866135
fashion_mnist,50,1.4,150,50.0,47.5503,3.624418955797309,32.873085714285715,3.809916559801941,21.760785714285714,3.8125982081696956,10.715281716091543,3.9193298914811066,22.449623429516702,4.293385403734754
fashion_mnist,50,1.5,150,50.0,42.25027142857143,3.6366045679272565,29.630585714285715,4.0441639008500605,19.966242857142856,3.8815336289215603,9.203781630583581,3.6663419950551317,18.797296830724925,4.47060485509468
fashion_mnist,50,1.714286,150,50.0,33.4576,4.366613851225488,24.0772,4.421348874979865,16.75247142857143,3.9644204628579107,6.989858173210972,3.1633478479293755,13.4283447993347,4.345822791222648
fashion_mnist,50,1.928571,150,50.0,27.135728571428572,4.8828525662228826,19.943914285714285,4.579054499232213,14.2463,3.954846108076954,5.609599316555949,2.7476994388314973,10.154005261369258,3.961073652408508
fashion_mnist,50,2.142857,150,50.0,22.496628571428573,5.084049573129751,16.8308,4.564571635667783,12.288771428571428,3.874301364380527,4.692808569831408,2.415310295393,8.054454848975729,3.545375029653083
fashion_mnist,50,2.357143,150,50.0,19.00352857142857,5.073984245207334,14.446142857142856,4.459575506018208,10.7359,3.751583633804339,4.051423319885549,2.1498173068192643,6.639162680768999,3.1693125464188374
fashion_mnist,50,2.571429,150,50.0,16.32832857142857,4.948325870495217,12.590257142857142,4.311535615352026,9.50152857142857,3.6032719980652055,3.5833785059671452,1.9357585866254232,5.641760250244627,2.8472827421020086
fashion_mnist,50,2.785714,150,50.0,14.239557142857143,4.77947974794542,11.105528571428572,4.1381905301072575,8.505057142857142,3.45056146522651,3.2298668385891633,1.7609713165747247,4.911724035475462,2.576052303725532
fashion_mnist,50,3.0,150,50.0,12.580014285714286,4.590545937009662,9.913985714285714,3.9494504282887517,7.689728571428572,3.2996238202101096,2.9551795976777497,1.6163555944321033,4.360076318492965,2.3480098826461893
fashion_mnist,75,0.0,225,75.0,225.0,0.0,225.0,0.0,225.0,0.0,224.99999999999997,2.842170943040401e-14,225.0000000000004,8.526512829121202e-14
fashion_mnist,75,0.214286,225,75.0,224.99997142857143,0.007559235465066989,224.89852857142859,1.8328208097389784,84.89542857142857,5.456543302891175,205.57952722610582,4.172617588648571,215.55719995805256,2.353044537810769
fashion_mnist,75,0.428571,225,75.0,224.7639142857143,2.7886925955818547,188.39932857142858,23.679927174249404,74.02441428571429,5.05561254729507,151.25704152665,7.450755952984063,186.32311078765858,6.8495983881086975
fashion_mnist,75,0.5,225,75.0,223.61365714285714,6.224492800646984,164.42122857142857,23.18753472214354,70.37787142857142,4.961805435874061,130.20163981341753,6.227754767571063,173.00206783812166,7.868946848510532
fashion_mnist,75,0.6,225,75.0,214.79812857142858,16.326017078289862,137.62787142857144,18.975864152294264,65.35055714285714,4.845278524017595,102.31132008313047,2.947056798964923,152.6059219678508,8.351470493711824
fashion_mnist,75,0.642857,225,75.0,206.7793,20.80791449895242,128.32601428571428,17.0773580375494,63.231585714285714,4.803264907458726,91.50470664064078,1.3419286512712316,143.54341218212159,8.169501131852597
fashion_mnist,75,0.7,225,75.0,192.99522857142858,24.801128547577616,117.48548571428572,14.638589536605789,60.4278,4.741011195937002,78.46233434786487,0.983076857422409,131.4234840024627,7.561230713058394
fashion_mnist,75,0.8,225,75.0,166.3489,25.63353824729849,101.74954285714286,11.000377256758988,55.69508571428572,4.673533245057006,59.60734758116723,3.879487058709728,110.77376279297646,5.6116984513551715
fashion_mnist,75,0.857143,225,75.0,152.17104285714285,23.933980357842525,94.16665714285715,9.284773847366166,53.070142857142855,4.649718268840795,50.994062459215286,5.037587027032939,99.63979308689878,4.123034424705486
fashion_mnist,75,0.9,225,75.0,142.37328571428571,22.143760825338497,89.01235714285714,8.17699587787194,51.1646,4.651831404020203,45.4522944060583,5.662725364254977,91.72884579703764,2.904451955295979
fashion_mnist,75,1.0,225,75.0,122.44455714285715,17.466242063016235,78.42395714285715,6.169023103807127,46.88731428571428,4.678829424860322,35.10923994625317,6.464553254052882,74.99999999869236,4.00749682640817e-07
fashion_mnist,75,1.071429,225,75.0,110.39382857142857,13.994123733064766,71.89532857142858,5.272765704803799,44.022171428571426,4.7398336166440895,29.515424817551292,6.631655546640006,64.66104031883219,1.8981413617474805
fashion_mnist,75,1.1,225,75.0,106.00952857142858,12.670927716877188,69.48238571428571,5.023911796293678,42.91715714285714,4.769043920762658,27.613379206543673,6.634227125039556,60.908183714438294,2.578167916414075
fashion_mnist,75,1.2,225,75.0,92.44975714285714,8.596059974423023,61.85992857142857,4.622008839150318,39.2628,4.901739532626585,22.158130999874302,6.45633290017235,49.43098662862929,4.516841805205989
fashion_mnist,75,1.285714,225,75.0,82.63577142857143,6.082809064830465,56.182228571428574,4.712908553480471,36.372257142857144,5.041164439423309,18.645495250582137,6.167624546540389,41.47936277034538,5.620043967083621
fashion_mnist,75,1.3,225,75.0,81.14197142857142,5.783700110708736,55.30342857142857,4.752381624200735,35.916442857142854,5.063519772805458,18.142152108012226,6.11303933755672,40.30592926441916,5.757778350431974
fashion_mnist,75,1.4,225,75.0,71.66748571428572,4.661606708736675,49.619485714285716,5.127113670736496,32.875771428571426,5.2166871101205565,15.14027002983234,5.708074917292731,33.15314158970576,6.412894030934826
fashion_mnist,75,1.5,225,75.0,63.69835714285714,4.791381863112484,44.71377142857143,5.536328236995626,30.136814285714287,5.360264824995276,12.858373744571365,5.296023198524782,27.576474793015887,6.649148850157723
fashion_mnist,75,1.714286,225,75.0,50.3747,6.086332456179408,36.2717,6.18964981435022,25.196828571428572,5.538677118929673,9.533690594583108,4.492356857344347,19.3770994885444,6.39335144674718
fashion_mnist,75,1.928571,225,75.0,40.7712,6.9469639197895034,29.943614285714286,6.4826278242983655,21.306285714285714,5.555598507407659,7.478272690631434,3.8400593729343937,14.385724233265863,5.757815599615291
fashion_mnist,75,2.142857,225,75.0,33.68725714285714,7.281945808810237,25.15685714285714,6.50019967668184,18.250171428571427,5.442841954534489,6.125128782744583,3.325532811250473,11.197578633924332,5.0906825076959
fashion_mnist,75,2.357143,225,75.0,28.341014285714287,7.296291277066447,21.460057142857142,6.359968912515474,15.841557142857143,5.256388915638661,5.186974526479368,2.9193495658830004,9.059889092582807,4.495868726698787
fashion_mnist,75,2.571429,225,75.0,24.2212,7.126434631707499,18.56517142857143,6.120010139980929,13.914385714285714,5.049574117240998,4.508432846284981,2.5952884341409064,7.562830713421743,3.9919011488418135
fashion_mnist,75,2.785714,225,75.0,20.991542857142857,6.864620469554046,16.266642857142855,5.845694521943269,12.3544,4.825228410285732,4.000337666640876,2.3332397512037955,6.47457583155087,3.5712493539024575
fashion_mnist,75,3.0,225,75.0,18.41662857142857,6.5494115813591085,14.414471428571428,5.566861055058455,11.071385714285714,4.6035797958695985,3.6087855355580913,2.118394263316639,5.658108461171221,3.2204653158856122
fashion_mnist,100,0.0,300,100.0,300.0,0.0,300.0,0.0,300.0,0.0,299.99999999999994,0.0,300.0000000000004,5.684341886080802e-14
fashion_mnist,100,0.214286,300,100.0,299.9999714285714,0.007559235465066989,299.8381142857143,2.6521622205441413,113.62684285714286,6.805762014930992,273.94813334163774,5.563108604906717,287.3109641140632,3.1482034682140645
fashion_mnist,100,0.428571,300,100.0,299.6381714285714,4.048819238710849,249.90492857142857,31.26875169961284,99.11151428571429,6.225933687276741,201.49654673044753,9.874344905754983,248.20379116352706,9.098896438805845
fashion_mnist,100,0.5,300,100.0,297.9370714285714,8.756328160367268,218.17305714285715,30.10820239113099,94.2451,6.081390606126671,173.47492173075383,8.253399249304378,230.43538417884392,10.435131914003522
fashion_mnist,100,0.6,300,100.0,285.56372857142856,22.23105540417435,182.89737142857143,24.292847482436017,87.52727142857142,5.94413268795716,136.34240605824274,3.89446774019043,203.26927141493957,11.059766867563173
fashion_mnist,100,0.642857,300,100.0,274.63654285714284,27.979168506835176,170.66737142857144,21.7623511979299,84.68642857142858,5.905543530256559,121.93832995555252,1.7586291661674107,191.20964095438052,10.816893535456
fashion_mnist,100,0.7,300,100.0,256.05345714285716,32.89509645684758,156.3813,18.573822485922804,80.96361428571429,5.84438231562793,104.53459755882888,1.3705876266860928,175.08802501574974,10.013285127690281
fashion_mnist,100,0.8,300,100.0,220.72062857142856,33.444452585559766,135.6503857142857,13.871263661451692,74.6294,5.757725114760417,79.32636757178432,5.248146608620572,147.62624605221657,7.441868816191617
fashion_mnist,100,0.857143,300,100.0,202.0130142857143,30.96857327402035,125.62964285714285,11.644024519697052,71.12994285714285,5.744711903470664,67.78879173006268,6.794679389197954,132.81529966156825,5.474784363161722
fashion_mnist,100,0.9,300,100.0,189.1254857142857,28.508292461138318,118.8195,10.19298665224561,68.5758,5.744649442493673,60.357659789140016,7.6254446554238084,122.28684202189312,3.8609958313689847
fashion_mnist,100,1.0,300,100.0,162.90498571428571,22.287127950579688,104.83392857142857,7.615505254453722,62.89482857142857,5.807015126973405,46.47164120454884,8.67564163619356,100.00000000004182,5.277546291095392e-07
