rho,gamma,seed,no_at_10,no_at_30,no_at_100,auc_near,auc_mid
15,0.0,0,0.2436657142857143,0.3343271428571429,0.3741872857142857,0.17457712301587305,0.34624719766521606
15,0.0,1,0.24354285714285714,0.33462761904761906,0.37464985714285715,0.1745514348072562,0.346612214365481
15,0.0,2,0.24411857142857143,0.33493190476190476,0.374295,0.1750278492063492,0.34660852622127303
15,0.0,4,0.24400285714285713,0.33478380952380954,0.373875,0.17490052607709752,0.3463228875077292
15,0.0,3,0.24440571428571428,0.3350904761904762,0.37404242857142855,0.17499434297052155,0.3466887863661109
15,0.375,1,0.34414285714285714,0.36316857142857145,0.36535542857142855,0.29487253911564626,0.3624395805927712
15,0.375,4,0.3443957142857143,0.36382333333333333,0.36597142857142856,0.29490553174603173,0.3629672451469859
15,0.375,3,0.34453142857142854,0.3637095238095238,0.365892,0.294825693877551,0.3629052369595142
15,0.375,0,0.3442842857142857,0.36369380952380953,0.3662195714285714,0.29517976530612244,0.3628988492164681
15,0.375,2,0.3441914285714286,0.36387619047619046,0.3660917142857143,0.2946478282312925,0.36300888548100635
15,0.75,1,0.3966928571428571,0.3564695238095238,0.34375171428571427,0.4054257335600907,0.351677116365403
15,0.75,3,0.3968528571428571,0.35627761904761907,0.343993,0.40567946712018144,0.35150734929328664
15,0.75,0,0.39701285714285717,0.35615619047619046,0.3433285714285714,0.40589064625850346,0.3513063436653949
15,0.75,2,0.3969628571428571,0.3566238095238095,0.3440555714285714,0.405614149659864,0.3518721117647834
15,1.125,1,0.3969814285714286,0.33523238095238095,0.3202462857142857,0.44474175566893426,0.3302062667649559
15,1.125,4,0.39743428571428574,0.33623,0.3206375714285714,0.4446362329931973,0.33089832105970907
15,1.125,3,0.39739714285714284,0.3356947619047619,0.32041071428571427,0.44416926077097507,0.330382606731458
15,0.75,4,0.3966571428571429,0.35616476190476193,0.3433758571428571,0.4057270124716553,0.3512095161715342
15,1.125,0,0.39753714285714287,0.3361561904761905,0.32062557142857145,0.44481394160997734,0.3307501906061979
15,1.125,2,0.39726285714285714,0.3359371428571429,0.3197237142857143,0.4446447488662132,0.3305600598954351
15,1.5,0,0.3845942857142857,0.3161004761904762,0.2973665714285714,0.45101944784580505,0.30969354749721995
15,1.5,2,0.38463714285714284,0.31632190476190475,0.2981311428571429,0.45133820578231293,0.30997908700552246
15,1.5,1,0.38465571428571427,0.31607,0.29842714285714284,0.45125467120181406,0.3100752031641208
15,1.5,3,0.38487571428571427,0.31625857142857144,0.29831671428571427,0.45144857766439905,0.3101297148878589
15,1.875,1,0.37098285714285717,0.29819285714285715,0.27952714285714286,0.44799544727891155,0.2916766474796881
15,1.875,0,0.37114285714285716,0.2986557142857143,0.279536,0.447956951814059,0.29216762829423865
15,1.875,2,0.3713742857142857,0.2988390476190476,0.28017257142857144,0.4481529495464852,0.2922405719175436
