standard,smooth_g0.7,sharp_g1.5
29.999999844960584,42.52279923621308,19.836877518601973
29.999999918055558,43.196263482635985,20.24462512731848
29.99999985372739,42.615252027311506,18.62867324467632
29.999999949742822,39.37636493363935,21.77363049986978
29.99999995487209,41.44762696095878,20.136519384166903
30.000000023942412,42.77633021325414,19.062279372952922
29.99999998526986,39.70199435924581,21.999080447181758
29.999999939416572,40.80844007219774,21.274695841918806
30.00000026097306,42.30868739331596,20.328997050645743
30.000000262485166,42.87876588899486,19.372563664482023
29.99999992119184,38.91015464415082,21.758625235064923
30.000000173830195,41.4205778565969,21.18450522999597
29.999999959137966,43.02994946679442,19.918550886135925
30.000000183036548,44.70170074283241,18.177077153838376
29.999999994231793,42.39331772164057,20.83459708847699
30.00000018632175,42.043475232327296,20.76523522565972
29.999999933119014,45.497081105613155,17.548514711942325
30.000000020346544,42.93085209644659,19.460227472279346
30.00000007354152,41.83270167734015,20.424953743533084
29.99999974318269,41.64958389001031,20.152849777785775
29.999999756243263,39.70661462010049,22.672915126160973
29.999999976228544,43.51484462174046,18.733707643280546
30.000000150693094,42.808353687570076,19.620829726308845
30.00000000727696,39.7038723182237,22.410306920884448
29.99999990299921,39.92282872385922,21.712931809688122
29.999999996260886,42.85708657420566,19.010996762957685
29.99999984983526,42.114224610028124,20.783348824387133
30.00000003535066,38.89352812076723,21.87013290944637
30.000000039942957,44.15607485728025,17.803627687641722
29.99999997179266,41.293615205379645,20.524741725213072
29.999999970094475,41.79828403019434,19.835941326854986
29.99999973812013,43.08381142046104,18.393819522009377
30.00000029564241,40.434328089764314,21.784571844475003
29.999999927290798,40.96237035476288,20.826053299795927
29.99999999566812,44.158267424691765,18.927319626908925
29.999999804616092,41.152081171655475,20.563707630523343
29.99999989224403,42.068878352404184,19.281711478890653
29.999999950197715,44.34515651583111,18.007021430324716
30.00000006950808,43.34927523021838,18.724746844831945
30.000000197367907,40.93206690417954,21.116961226257043
30.000000123822417,40.35118094681803,22.18342945141052
30.000000260607628,40.72019596488529,20.54993099347818
29.999999703426994,37.645323514737704,22.24431650944173
30.000000078248053,45.61583494944444,17.54145329445204
29.999999991691766,43.239423347744356,17.314882236654313
29.999999800043,41.00155646333256,21.409008906309236
30.000000165543177,40.069295037935646,21.61478552124108
29.99999981093677,38.541485236409486,23.131011312386484
30.00000016472649,41.91670213816234,20.38207780562843
29.99999983354253,42.2159391342325,19.037574234014556
29.99999974382285,41.788865963759626,20.11198240755964
30.000000075170888,42.81065851378391,18.524510890029703
29.999999857691815,40.97087851768577,21.544131755665447
29.999999985996528,43.736476535838875,19.01792975860072
30.000000203279903,45.767223374400956,17.072625378614305
29.9999999931625,44.160787899421216,18.104852648533825
30.000000029999057,43.34898437874837,19.69840234516701
29.99999985690032,41.55333025381389,19.798343083951945
29.99999974493126,41.28800018973106,21.61828479855562
30.00000004286812,41.648627500490086,21.074635036084402
29.999999726879306,42.16126568974252,19.73252793029332
29.999999832930502,41.07946204089974,20.635525323084796
30.000000205421657,37.191562460738176,23.43386679752608
30.00000000144826,42.34084133583236,20.223043541130142
29.99999976727134,38.05058434797664,22.557558907522292
29.999999769690874,41.496579259523294,22.01354942560275
29.99999970143432,42.996928286736235,19.090982880494487
29.99999986867459,42.39167846401641,19.892739250087093
29.999999709674444,45.503018469165085,17.017412096475727
29.99999982092029,39.19363611855199,21.87236686615375
30.000000052645543,41.901432422045374,19.761266803511027
30.000000225159493,41.705630689676916,19.130814993248766
29.99999978692126,42.498997536968915,19.676832579548375
30.000000071042404,43.93224494770504,17.636290997422677
29.999999715627936,45.073097103918535,17.022684188657404
30.00000017062683,39.4380300570041,22.568759808571492
30.000000091272163,42.42220312683266,19.493271360109485
29.999999867307206,39.60431991587723,21.636934335734676
30.000000086801116,41.986228541387185,19.26076235920625
29.99999984042449,40.70929788132018,20.267504251522137
29.999999796080758,40.9799588245815,19.941539172211453
29.99999996181134,40.45967350638272,20.750269097492694
30.00000001034498,43.14661985838703,19.02876255193304
29.999999916547697,41.67540168392569,20.056816672168832
30.00000027954752,39.446920823884696,22.221579267934285
30.000000129401727,41.90689053614537,20.15265568829725
29.99999978406532,40.550302843696,21.353906823992926
29.99999992284335,44.35902265199895,18.79998300924281
29.99999984862869,39.38771492225289,22.91577932392749
30.00000016969484,43.831743738498474,19.19894594146558
30.000000108078872,41.646606029639266,20.306551756750896
29.999999796231542,42.53564503017107,19.42536990079119
30.00000017109617,40.3337050871801,21.27292511892757
30.000000096650197,40.93375523667144,21.13906092686919
30.000000024157725,42.48818227960659,19.31329207115086
30.000000112483857,38.99531842743501,21.631266931600717
30.00000019918337,40.288374237957065,20.59928840583312
30.000000165746357,44.697496514469556,18.39224110494312
30.000000042534328,39.10948879364081,22.5772914318909
29.999999940510943,43.216223649467146,19.547036271502755
30.000000044183125,40.065724033797764,21.029825986244354
29.999999796011778,40.962841977055966,22.07551800723921
30.00000020049769,40.90902669093033,20.542738467674617
29.999999963687102,38.52687707354633,23.21284649243345
29.99999984608242,39.34390234802899,21.755011410474594
30.000000162507256,42.66117830343694,18.77793045932889
30.000000163478216,42.674577987315224,19.701393102449153
30.000000034588993,43.02251730957856,18.728690888372142
30.000000261836806,43.138702411555684,19.459283345942797
29.999999810288173,42.408127528306636,19.8134171649311
29.99999978918639,43.22140245711917,18.007453905141833
30.000000071879,40.179583395972614,21.652036587258614
30.000000190344384,41.305404533293085,20.951161202121554
30.00000014742784,40.05411117691082,21.691965065167924
30.000000195378338,41.73378136441442,19.827437310115197
29.999999893537943,40.84071804839672,21.67743730486881
29.999999759052514,42.2202175630247,19.236678386084748
29.999999982999555,41.234558007993755,21.424992846054774
29.99999976490389,39.874449543360065,22.030097213262863
30.000000089846402,40.22597405770337,20.57682312659988
29.999999844597003,42.89416545376546,19.2008019709413
30.000000068220096,41.162911054310165,20.75941938339358
29.99999990661399,43.05563975621368,19.0911670497789
29.99999982425279,41.543392271850685,19.847263181223514
30.000000275261147,40.84295083239589,21.60992885309681
29.999999874425235,42.01228100183644,19.553793987436677
29.999999795469726,42.2829396886102,19.604262282757567
30.000000224914682,40.99033796945755,20.785871498435387
29.999999975721455,40.36011718696573,21.75686983562476
29.99999978392968,38.77728316271406,21.733049632529553
