rho,gamma,seed,no_at_10,no_at_30,no_at_100,auc_near,auc_mid
15,0.0,0,0.6473611111111112,0.7824305555555555,0.6500416666666666,0.544804260361552,0.7620389306429101
15,0.0,1,0.6461111111111111,0.7824537037037037,0.6518472222222222,0.5418813106261023,0.7619032615772496
15,0.0,2,0.6443055555555556,0.7842824074074074,0.6502569444444445,0.5416573247354497,0.7631322882836511
15,0.0,3,0.6436805555555556,0.7818518518518518,0.6510625,0.5403436122134039,0.7614514642321785
15,0.0,4,0.6468055555555555,0.7826851851851852,0.6500277777777778,0.54128480489418,0.7618520280656361
15,0.375,0,0.8108333333333333,0.8228935185185186,0.6353958333333334,0.7437679949294532,0.7816349883768099
15,0.375,1,0.8129166666666666,0.8225694444444445,0.6359791666666667,0.7450975804673721,0.7818909990300561
15,0.375,2,0.8119444444444445,0.8215046296296297,0.640125,0.7427818011463845,0.7804773270426603
15,0.375,3,0.8114583333333333,0.8212037037037037,0.6376666666666667,0.7422868716931218,0.7815276545612868
15,0.75,0,0.8417361111111111,0.7919907407407407,0.6255833333333334,0.8150966710758377,0.7568297819744905
15,0.375,4,0.81125,0.8206944444444444,0.6319027777777778,0.743365630511464,0.7807286520183069
15,0.75,1,0.8432638888888889,0.7883101851851851,0.6209583333333333,0.8163502535273368,0.7547401360495944
15,0.75,3,0.8422916666666667,0.7887962962962963,0.6205208333333333,0.8151986055996472,0.7546165511977072
15,0.75,2,0.8427083333333333,0.792337962962963,0.6236736111111111,0.8160850970017636,0.7570572269397946
15,0.75,4,0.8420138888888888,0.7902777777777777,0.6242847222222222,0.8135774636243385,0.7557799849505535
15,1.125,0,0.8322222222222222,0.7318981481481481,0.5854652777777778,0.8405008542768961,0.7093539065931018
15,1.125,1,0.8348611111111112,0.731574074074074,0.5850277777777778,0.8412968198853615,0.7094972254700866
15,1.125,2,0.8355555555555556,0.730462962962963,0.5836875,0.8414218198853615,0.7084569330022992
15,1.125,3,0.8349305555555555,0.7343055555555555,0.5829375,0.8407977843915344,0.7089391245368486
15,1.125,4,0.8313888888888888,0.732175925925926,0.5869652777777777,0.8379042107583775,0.7111469804318848
15,1.5,0,0.8096527777777778,0.6775462962962963,0.5434444444444444,0.8406002259700177,0.6615428610455121
15,1.5,3,0.8116666666666666,0.6826388888888889,0.5444861111111111,0.840505787037037,0.6665775079974843
15,1.5,1,0.8095138888888889,0.6836342592592592,0.5478888888888889,0.840385085978836,0.6659472842313213
15,1.5,2,0.8086805555555555,0.6817129629629629,0.5472569444444444,0.840355324074074,0.6644831591891591
15,1.5,4,0.8091666666666667,0.6783796296296296,0.5489444444444445,0.8398971836419753,0.6636157299554063
15,1.875,0,0.7859722222222222,0.6485185185185185,0.5260416666666666,0.8344441964285714,0.6394560641703892
15,1.875,1,0.785,0.6463657407407407,0.5275347222222222,0.8342237378747797,0.6374806687863311
15,1.875,2,0.7870138888888889,0.6534722222222222,0.5164583333333334,0.833748263888889,0.6385111004206909
15,1.875,3,0.7871527777777778,0.6497916666666667,0.5215208333333333,0.8344196428571429,0.6353254499753449
