method,seed,k,nh_score
γ=1.0,191664964,1,0.3573571428571429
γ=1.0,191664964,2,0.38935
γ=1.0,191664964,3,0.40083809523809527
γ=1.0,191664964,4,0.4044607142857143
γ=1.0,191664964,5,0.4046142857142858
γ=1.0,191664964,6,0.40289523809523814
γ=1.0,191664964,7,0.40136530612244903
γ=1.0,191664964,8,0.3992410714285714
γ=1.0,191664964,9,0.3977603174603174
γ=1.0,191664964,10,0.3963871428571428
γ=1.0,191664964,11,0.39483376623376615
γ=1.0,191664964,12,0.393427380952381
γ=1.0,191664964,13,0.39229450549450545
γ=1.0,191664964,14,0.3912316326530612
γ=1.0,191664964,15,0.39017428571428575
γ=1.0,191664964,16,0.38930803571428574
γ=1.0,191664964,17,0.38860588235294113
γ=1.0,191664964,18,0.3878015873015873
γ=1.0,191664964,19,0.3871819548872181
γ=1.0,191664964,20,0.38679
γ=1.0,191664964,21,0.386078231292517
γ=1.0,191664964,22,0.3856818181818182
γ=1.0,191664964,23,0.385308695652174
γ=1.0,191664964,24,0.38495892857142855
γ=1.0,191664964,25,0.38458742857142864
γ=1.0,191664964,26,0.38448956043956045
γ=1.0,191664964,27,0.3843481481481481
γ=1.0,191664964,28,0.3843392857142857
γ=1.0,191664964,29,0.38422512315270935
γ=1.0,191664964,30,0.38408190476190474
γ=1.0,191664964,31,0.3839806451612902
γ=1.0,191664964,32,0.3838625
γ=1.0,191664964,33,0.3838303030303029
γ=1.0,191664964,34,0.3838071428571428
γ=1.0,191664964,35,0.3837440816326531
γ=1.0,191664964,36,0.3836511904761905
γ=1.0,191664964,37,0.38364401544401544
γ=1.0,191664964,38,0.3837052631578947
γ=1.0,191664964,39,0.38388278388278396
γ=1.0,191664964,40,0.38403892857142863
γ=1.0,191664964,41,0.38425226480836244
γ=1.0,191664964,42,0.3843897959183674
γ=1.0,191664964,43,0.384594684385382
γ=1.0,191664964,44,0.38474025974025977
γ=1.0,191664964,45,0.3849596825396826
γ=1.0,191664964,46,0.38506645962732916
γ=1.0,191664964,47,0.38523677811550155
γ=1.0,191664964,48,0.3853744047619047
γ=1.0,191664964,49,0.3855749271137026
γ=1.0,191664964,50,0.3858445714285715
γ=1.0,191664964,51,0.3860299719887955
γ=1.0,191664964,52,0.3862472527472528
γ=1.0,191664964,53,0.38650161725067383
γ=1.0,191664964,54,0.3867301587301587
γ=1.0,191664964,55,0.386918961038961
γ=1.0,191664964,56,0.3870839285714286
γ=1.0,191664964,57,0.3873057644110276
γ=1.0,191664964,58,0.3875384236453202
γ=1.0,191664964,59,0.38780217917675547
γ=1.0,191664964,60,0.3880759523809523
γ=1.0,191664964,61,0.38835971896955507
γ=1.0,191664964,62,0.38859078341013814
γ=1.0,191664964,63,0.38881269841269844
γ=1.0,191664964,64,0.38914084821428574
γ=1.0,191664964,65,0.3893883516483517
γ=1.0,191664964,66,0.3896525974025974
γ=1.0,191664964,67,0.3899140724946695
γ=1.0,191664964,68,0.3901632352941176
γ=1.0,191664964,69,0.39039171842650106
γ=1.0,191664964,70,0.39061714285714283
γ=1.0,191664964,71,0.39086559356136824
γ=1.0,191664964,72,0.39116130952380956
γ=1.0,191664964,73,0.3914019569471624
γ=1.0,191664964,74,0.3917096525096525
γ=1.0,191664964,75,0.39201276190476186
γ=1.0,191664964,76,0.39232349624060153
γ=1.0,191664964,77,0.39255269016697586
γ=1.0,191664964,78,0.39275183150183146
γ=1.0,191664964,79,0.3930195298372513
γ=1.0,191664964,80,0.3932732142857143
γ=1.0,191664964,81,0.39355326278659614
γ=1.0,191664964,82,0.393851393728223
γ=1.0,191664964,83,0.39414509466437175
γ=1.0,191664964,84,0.3944156462585034
γ=1.0,191664964,85,0.39468504201680665
γ=1.0,191664964,86,0.3949360465116279
γ=1.0,191664964,87,0.39522660098522167
γ=1.0,191664964,88,0.3955217532467532
γ=1.0,191664964,89,0.39583964686998396
γ=1.0,191664964,90,0.3961552380952381
γ=1.0,191664964,91,0.3964354788069073
γ=1.0,191664964,92,0.3967163043478261
γ=1.0,191664964,93,0.39699477726574495
γ=1.0,191664964,94,0.3972893617021276
γ=1.0,191664964,95,0.3975541353383458
γ=1.0,191664964,96,0.39777633928571426
γ=1.0,191664964,97,0.3980222385861561
γ=1.0,191664964,98,0.3982778425655977
γ=1.0,191664964,99,0.3985434343434343
γ=1.0,191664964,100,0.39880799999999994
γ=1.0,191664964,101,0.3991100424328147
γ=1.0,191664964,102,0.3993936974789916
γ=1.0,191664964,103,0.3996676837725381
γ=1.0,191664964,104,0.3999285714285714
γ=1.0,191664964,105,0.4001961904761905
γ=1.0,191664964,106,0.400477628032345
γ=1.0,191664964,107,0.400709479305741
γ=1.0,191664964,108,0.40100608465608467
γ=1.0,191664964,109,0.4013032765399738
γ=1.0,191664964,110,0.4015576623376624
γ=1.0,191664964,111,0.4018191763191763
γ=1.0,191664964,112,0.402105612244898
γ=1.0,191664964,113,0.40238305941845764
γ=1.0,191664964,114,0.40266917293233084
γ=1.0,191664964,115,0.4029511801242236
γ=1.0,191664964,116,0.40326477832512314
γ=1.0,191664964,117,0.40353003663003656
γ=1.0,191664964,118,0.4038024213075061
γ=1.0,191664964,119,0.4040733493397359
γ=1.0,191664964,120,0.4043445238095238
γ=1.0,191664964,121,0.4046482880755608
γ=1.0,191664964,122,0.4049542154566745
γ=1.0,191664964,123,0.40524378629500585
γ=1.0,191664964,124,0.40551635944700465
γ=1.0,191664964,125,0.4057778285714286
γ=1.0,191664964,126,0.40602176870748297
γ=1.0,191664964,127,0.40627030371203604
γ=1.0,191664964,128,0.40654107142857143
γ=1.0,191664964,129,0.40682292358803984
γ=1.0,191664964,130,0.40710395604395605
γ=1.0,191664964,131,0.4073544165757906
γ=1.0,191664964,132,0.40762478354978354
γ=1.0,191664964,133,0.40787669172932334
γ=1.0,191664964,134,0.4081397654584222
γ=1.0,191664964,135,0.40840253968253964
γ=1.0,191664964,136,0.4086635504201681
γ=1.0,191664964,137,0.4089106360792492
γ=1.0,191664964,138,0.4091674948240166
γ=1.0,191664964,139,0.40942466598150046
γ=1.0,191664964,140,0.4096725510204081
γ=1.0,191664964,141,0.40989898682877407
γ=1.0,191664964,142,0.41012122736418516
γ=1.0,191664964,143,0.4103786213786214
γ=1.0,191664964,144,0.4106277777777778
γ=1.0,191664964,145,0.4108830541871922
γ=1.0,191664964,146,0.4111219178082191
γ=1.0,191664964,147,0.41137930029154524
γ=1.0,191664964,148,0.4116419884169884
γ=1.0,191664964,149,0.4118873441994248
γ=1.0,191664964,150,0.41213590476190476
γ=1.0,191664964,151,0.4123886471144749
γ=1.0,191664964,152,0.41262396616541364
γ=1.0,191664964,153,0.4128617180205415
γ=1.0,191664964,154,0.4131280148423006
γ=1.0,191664964,155,0.4133574193548386
γ=1.0,191664964,156,0.41361190476190474
γ=1.0,191664964,157,0.4138415832575068
γ=1.0,191664964,158,0.4140777576853526
γ=1.0,191664964,159,0.41434132973944293
γ=1.0,191664964,160,0.4145657142857142
γ=1.0,191664964,161,0.4148125998225377
γ=1.0,191664964,162,0.4150635802469136
γ=1.0,191664964,163,0.4153162138475023
γ=1.0,191664964,164,0.4155684668989547
γ=1.0,191664964,165,0.4157816450216451
γ=1.0,191664964,166,0.41601686746987954
γ=1.0,191664964,167,0.4162439692044482
γ=1.0,191664964,168,0.4164649659863946
γ=1.0,191664964,169,0.41669222316145393
γ=1.0,191664964,170,0.41691974789915964
γ=1.0,191664964,171,0.4171400167084377
γ=1.0,191664964,172,0.417371096345515
γ=1.0,191664964,173,0.4175995045417011
γ=1.0,191664964,174,0.417818144499179
γ=1.0,191664964,175,0.4180724897959184
γ=1.0,191664964,176,0.41830162337662335
γ=1.0,191664964,177,0.41850500403551255
γ=1.0,191664964,178,0.41872407704654896
γ=1.0,191664964,179,0.4189367916999202
γ=1.0,191664964,180,0.4191498412698413
γ=1.0,191664964,181,0.4193657458563536
γ=1.0,191664964,182,0.4195840659340659
γ=1.0,191664964,183,0.4197971896955504
γ=1.0,191664964,184,0.4200193322981367
γ=1.0,191664964,185,0.4202230115830116
γ=1.0,191664964,186,0.42043317972350225
γ=1.0,191664964,187,0.42064003055767757
γ=1.0,191664964,188,0.4208367781155015
γ=1.0,191664964,189,0.4210789115646258
γ=1.0,191664964,190,0.4212880451127819
γ=1.0,191664964,191,0.4215075542258789
γ=1.0,191664964,192,0.4217165922619047
γ=1.0,191664964,193,0.4219293116210215
γ=1.0,191664964,194,0.42213313696612664
γ=1.0,191664964,195,0.4223402930402931
γ=1.0,191664964,196,0.42254118075801744
γ=1.0,191664964,197,0.4227568527918782
γ=1.0,191664964,198,0.42297676767676773
γ=1.0,191664964,199,0.4231859296482412
γ=1.0,191664964,200,0.42339671428571424
γ=0.7,191664964,1,0.23945714285714287
γ=0.7,191664964,2,0.28815714285714283
γ=0.7,191664964,3,0.3140666666666666
γ=0.7,191664964,4,0.32912857142857144
γ=0.7,191664964,5,0.33920571428571433
γ=0.7,191664964,6,0.34595
γ=0.7,191664964,7,0.3514510204081632
γ=0.7,191664964,8,0.35515178571428574
γ=0.7,191664964,9,0.35901111111111106
γ=0.7,191664964,10,0.36195428571428573
γ=0.7,191664964,11,0.3646324675324674
γ=0.7,191664964,12,0.3668619047619047
γ=0.7,191664964,13,0.3688736263736264
γ=0.7,191664964,14,0.37058367346938775
γ=0.7,191664964,15,0.3720542857142858
γ=0.7,191664964,16,0.3735776785714286
γ=0.7,191664964,17,0.3749184873949579
γ=0.7,191664964,18,0.37625476190476187
γ=0.7,191664964,19,0.37738345864661654
γ=0.7,191664964,20,0.37845
γ=0.7,191664964,21,0.3794598639455782
γ=0.7,191664964,22,0.3803266233766234
γ=0.7,191664964,23,0.3812875776397515
γ=0.7,191664964,24,0.38209464285714284
γ=0.7,191664964,25,0.38296571428571435
γ=0.7,191664964,26,0.38399670329670327
γ=0.7,191664964,27,0.38471640211640207
γ=0.7,191664964,28,0.3855602040816327
γ=0.7,191664964,29,0.3862443349753695
γ=0.7,191664964,30,0.3869347619047619
γ=0.7,191664964,31,0.38756866359447
γ=0.7,191664964,32,0.38829285714285716
γ=0.7,191664964,33,0.3888826839826839
γ=0.7,191664964,34,0.3894798319327731
γ=0.7,191664964,35,0.39004040816326524
γ=0.7,191664964,36,0.3905115079365079
γ=0.7,191664964,37,0.3910254826254826
γ=0.7,191664964,38,0.3917022556390978
γ=0.7,191664964,39,0.3922648351648352
γ=0.7,191664964,40,0.3929128571428572
γ=0.7,191664964,41,0.39346341463414636
γ=0.7,191664964,42,0.3939465986394558
γ=0.7,191664964,43,0.39448837209302323
γ=0.7,191664964,44,0.39505259740259735
γ=0.7,191664964,45,0.3955047619047619
γ=0.7,191664964,46,0.39598757763975156
γ=0.7,191664964,47,0.39650455927051664
γ=0.7,191664964,48,0.3969693452380952
γ=0.7,191664964,49,0.3974997084548105
γ=0.7,191664964,50,0.39796800000000004
γ=0.7,191664964,51,0.3984285714285714
γ=0.7,191664964,52,0.3989019230769231
γ=0.7,191664964,53,0.39938598382749324
γ=0.7,191664964,54,0.3998280423280423
γ=0.7,191664964,55,0.40026519480519474
γ=0.7,191664964,56,0.4006030612244898
γ=0.7,191664964,57,0.40106917293233085
γ=0.7,191664964,58,0.4014790640394089
γ=0.7,191664964,59,0.4019205811138014
γ=0.7,191664964,60,0.4023580952380953
γ=0.7,191664964,61,0.4027491803278688
γ=0.7,191664964,62,0.4031502304147465
γ=0.7,191664964,63,0.40359931972789104
γ=0.7,191664964,64,0.4040495535714286
γ=0.7,191664964,65,0.4044758241758242
γ=0.7,191664964,66,0.4048902597402597
γ=0.7,191664964,67,0.4052648187633262
γ=0.7,191664964,68,0.4056974789915966
γ=0.7,191664964,69,0.40612298136645963
γ=0.7,191664964,70,0.4064734693877551
γ=0.7,191664964,71,0.40688571428571435
γ=0.7,191664964,72,0.4072757936507937
γ=0.7,191664964,73,0.40767514677103717
γ=0.7,191664964,74,0.40810482625482625
γ=0.7,191664964,75,0.4084771428571428
γ=0.7,191664964,76,0.40887199248120304
γ=0.7,191664964,77,0.40921521335807043
γ=0.7,191664964,78,0.40956355311355314
γ=0.7,191664964,79,0.40993092224231464
γ=0.7,191664964,80,0.41026125
γ=0.7,191664964,81,0.41067372134038804
γ=0.7,191664964,82,0.41101864111498254
γ=0.7,191664964,83,0.41135903614457836
γ=0.7,191664964,84,0.41174353741496605
γ=0.7,191664964,85,0.41210470588235293
γ=0.7,191664964,86,0.4124470099667774
γ=0.7,191664964,87,0.4128118226600985
γ=0.7,191664964,88,0.4131508116883117
γ=0.7,191664964,89,0.4134813804173354
γ=0.7,191664964,90,0.413822380952381
γ=0.7,191664964,91,0.4141186813186813
γ=0.7,191664964,92,0.41447888198757765
γ=0.7,191664964,93,0.41477480798771116
γ=0.7,191664964,94,0.41511413373860173
γ=0.7,191664964,95,0.4154834586466165
γ=0.7,191664964,96,0.4157624999999999
γ=0.7,191664964,97,0.4160656848306333
γ=0.7,191664964,98,0.41635641399416906
γ=0.7,191664964,99,0.4166888888888889
γ=0.7,191664964,100,0.4170087142857143
γ=0.7,191664964,101,0.4173219236209335
γ=0.7,191664964,102,0.41759495798319324
γ=0.7,191664964,103,0.4178846047156727
γ=0.7,191664964,104,0.41819766483516485
γ=0.7,191664964,105,0.41850544217687075
γ=0.7,191664964,106,0.41878827493261456
γ=0.7,191664964,107,0.41908811748998664
γ=0.7,191664964,108,0.4193792328042328
γ=0.7,191664964,109,0.41966225425950193
γ=0.7,191664964,110,0.4199598701298701
γ=0.7,191664964,111,0.4202509652509653
γ=0.7,191664964,112,0.4205446428571428
γ=0.7,191664964,113,0.4208279393173198
γ=0.7,191664964,114,0.4211233082706767
γ=0.7,191664964,115,0.4214286956521739
γ=0.7,191664964,116,0.421698275862069
γ=0.7,191664964,117,0.42196031746031754
γ=0.7,191664964,118,0.422240435835351
γ=0.7,191664964,119,0.4225321728691477
γ=0.7,191664964,120,0.4227814285714286
γ=0.7,191664964,121,0.42309008264462805
γ=0.7,191664964,122,0.4233822014051522
γ=0.7,191664964,123,0.42366306620209054
γ=0.7,191664964,124,0.42390990783410143
γ=0.7,191664964,125,0.42416617142857144
γ=0.7,191664964,126,0.42442460317460323
γ=0.7,191664964,127,0.4246872890888639
γ=0.7,191664964,128,0.42494464285714284
γ=0.7,191664964,129,0.42521295681063126
γ=0.7,191664964,130,0.4254928571428572
γ=0.7,191664964,131,0.42576859323882227
γ=0.7,191664964,132,0.42606038961038956
γ=0.7,191664964,133,0.42630440386680984
γ=0.7,191664964,134,0.4265571428571428
γ=0.7,191664964,135,0.4268364021164021
γ=0.7,191664964,136,0.42710546218487394
γ=0.7,191664964,137,0.42737987486965584
γ=0.7,191664964,138,0.4276414078674948
γ=0.7,191664964,139,0.4278874614594039
γ=0.7,191664964,140,0.42815591836734695
γ=0.7,191664964,141,0.4284185410334347
γ=0.7,191664964,142,0.4286751509054325
γ=0.7,191664964,143,0.4289485514485514
γ=0.7,191664964,144,0.42920724206349214
γ=0.7,191664964,145,0.42945073891625624
γ=0.7,191664964,146,0.42966849315068495
γ=0.7,191664964,147,0.42995247813411086
γ=0.7,191664964,148,0.430213416988417
γ=0.7,191664964,149,0.4304648130393097
γ=0.7,191664964,150,0.43070019047619046
γ=0.7,191664964,151,0.4309690633869442
γ=0.7,191664964,152,0.43120159774436084
γ=0.7,191664964,153,0.4314492063492064
γ=0.7,191664964,154,0.4316922077922078
γ=0.7,191664964,155,0.43194691244239636
γ=0.7,191664964,156,0.43221456043956047
γ=0.7,191664964,157,0.4324480436760691
γ=0.7,191664964,158,0.43269222423146475
γ=0.7,191664964,159,0.4329669362084456
γ=0.7,191664964,160,0.4332188392857143
γ=0.7,191664964,161,0.4334724046140195
γ=0.7,191664964,162,0.4337322751322751
γ=0.7,191664964,163,0.43399430324276944
γ=0.7,191664964,164,0.4342445993031359
γ=0.7,191664964,165,0.4344861471861472
γ=0.7,191664964,166,0.43475619621342515
γ=0.7,191664964,167,0.4350104362703165
γ=0.7,191664964,168,0.43525561224489795
γ=0.7,191664964,169,0.4354977176669484
γ=0.7,191664964,170,0.43576621848739505
γ=0.7,191664964,171,0.436010693400167
γ=0.7,191664964,172,0.4362454318936877
γ=0.7,191664964,173,0.43649108175061935
γ=0.7,191664964,174,0.4367199507389162
γ=0.7,191664964,175,0.43695951020408164
γ=0.7,191664964,176,0.4371967532467532
γ=0.7,191664964,177,0.43742752219531883
γ=0.7,191664964,178,0.4376674157303371
γ=0.7,191664964,179,0.4378889864325618
γ=0.7,191664964,180,0.43811500000000003
γ=0.7,191664964,181,0.43835256511444354
γ=0.7,191664964,182,0.4385832025117739
γ=0.7,191664964,183,0.4387978142076503
γ=0.7,191664964,184,0.43901312111801244
γ=0.7,191664964,185,0.4392518146718147
γ=0.7,191664964,186,0.4394702764976959
γ=0.7,191664964,187,0.4396744079449962
γ=0.7,191664964,188,0.4398873860182371
γ=0.7,191664964,189,0.44012600151171577
γ=0.7,191664964,190,0.44036375939849626
γ=0.7,191664964,191,0.4405816005983546
γ=0.7,191664964,192,0.44080915178571434
γ=0.7,191664964,193,0.44102894152479644
γ=0.7,191664964,194,0.4412459499263623
γ=0.7,191664964,195,0.44147091575091585
γ=0.7,191664964,196,0.44166537900874636
γ=0.7,191664964,197,0.44188941261783904
γ=0.7,191664964,198,0.4421206349206348
γ=0.7,191664964,199,0.4423249820531228
γ=0.7,191664964,200,0.4425515
γ=0.0,191664964,1,0.04957142857142857
γ=0.0,191664964,2,0.07865714285714286
γ=0.0,191664964,3,0.10064285714285712
γ=0.0,191664964,4,0.11957857142857142
γ=0.0,191664964,5,0.13483714285714285
γ=0.0,191664964,6,0.14892619047619046
γ=0.0,191664964,7,0.1619367346938775
γ=0.0,191664964,8,0.1741
γ=0.0,191664964,9,0.18487777777777778
γ=0.0,191664964,10,0.19464714285714285
γ=0.0,191664964,11,0.20382857142857141
γ=0.0,191664964,12,0.2124309523809524
γ=0.0,191664964,13,0.22054395604395605
γ=0.0,191664964,14,0.22809387755102042
γ=0.0,191664964,15,0.2350361904761905
γ=0.0,191664964,16,0.2417982142857143
γ=0.0,191664964,17,0.24832857142857137
γ=0.0,191664964,18,0.2544952380952381
γ=0.0,191664964,19,0.26025112781954884
γ=0.0,191664964,20,0.26559
γ=0.0,191664964,21,0.27089251700680267
γ=0.0,191664964,22,0.2760155844155843
γ=0.0,191664964,23,0.2809068322981367
γ=0.0,191664964,24,0.2856232142857143
γ=0.0,191664964,25,0.2901988571428572
γ=0.0,191664964,26,0.29442032967032966
γ=0.0,191664964,27,0.29854973544973545
γ=0.0,191664964,28,0.3024698979591837
γ=0.0,191664964,29,0.3062344827586207
γ=0.0,191664964,30,0.30995761904761904
γ=0.0,191664964,31,0.31351474654377876
γ=0.0,191664964,32,0.31706741071428574
γ=0.0,191664964,33,0.3204151515151515
γ=0.0,191664964,34,0.32364915966386554
γ=0.0,191664964,35,0.3266718367346938
γ=0.0,191664964,36,0.32971944444444434
γ=0.0,191664964,37,0.33272934362934364
γ=0.0,191664964,38,0.33566428571428564
γ=0.0,191664964,39,0.3385194139194139
γ=0.0,191664964,40,0.34125999999999995
γ=0.0,191664964,41,0.343918118466899
γ=0.0,191664964,42,0.3466085034013605
γ=0.0,191664964,43,0.3491714285714286
γ=0.0,191664964,44,0.35155714285714285
γ=0.0,191664964,45,0.35387301587301584
γ=0.0,191664964,46,0.3560869565217391
γ=0.0,191664964,47,0.35836534954407295
γ=0.0,191664964,48,0.3604779761904761
γ=0.0,191664964,49,0.3626344023323615
γ=0.0,191664964,50,0.36464914285714284
γ=0.0,191664964,51,0.3666436974789916
