seed,perplexity,standard_no,smooth_gamma0.7_no,standard_auc,smooth_gamma0.7_auc
191664964,5,0.43444781130993815,0.4566882328050995,0.5048830339723962,0.518957633490256
1662057958,5,0.43507432128086476,0.456476666257183,0.5051110887842304,0.5188785190605918
1405681632,5,0.4349398741520277,0.45628898625499903,0.5052832008269402,0.5187882445969925
942484272,5,0.4353309310293054,0.4567626223332377,0.50554120537728,0.5189440360838734
929893138,5,0.43459795531168527,0.45697828371756555,0.505138375189935,0.5190403300076645
191664964,10,0.46678609939532906,0.48427514570792896,0.5258439841462963,0.5314271267377095
1662057958,10,0.4655781226539999,0.4840697214146295,0.5253687949771851,0.531596051147058
1405681632,10,0.465734408910364,0.48457611618415847,0.5256019173535915,0.5311964929013654
942484272,10,0.4658838704393759,0.48440208563667886,0.5257615790736356,0.5313935290506727
929893138,10,0.4658197180022658,0.4845222008380765,0.525798196810744,0.5313539802557464
191664964,15,0.4795606240530691,0.49528070103599353,0.5327651347555026,0.5309947480762137
1662057958,15,0.47960498478085795,0.495638999221981,0.5327651592934868,0.531348140231475
1405681632,15,0.47914499815732364,0.49541719558303643,0.5318597192941537,0.5306893236963678
942484272,15,0.47913885590270666,0.49505821492431373,0.5321479151657972,0.5310106349792127
929893138,15,0.47964661561770605,0.4942583568786426,0.5323172617795496,0.5301395617766516
191664964,20,0.4869422491571461,0.50003139374582,0.5344847941712672,0.5268147171003511
1662057958,20,0.4867129383181142,0.5002265809480911,0.5345534035908641,0.5270194453212949
1405681632,20,0.486801659773692,0.5009172433561279,0.5344750464535752,0.5277044930415422
