seed,perplexity,gamma,AUC_1_10,AUC_11_90,global_spearman,median_eff_perp
191664964,30,0.0,0.1353455617913832,0.35010165028637874,0.6583904419217793,90.0
191664964,30,0.5,0.26149825396825394,0.3912719999252626,0.6704037793056119,68.8376624932652
191664964,30,0.7,0.3276681473922903,0.39540873041853575,0.6703590066259667,51.956342467823774
191664964,30,1.0,0.39542323299319726,0.3890354910087059,0.6722348690444142,29.999999999148983
191664964,30,1.2,0.418879156462585,0.381115155447747,0.6746187242452147,20.359407071418815
191664964,30,1.5,0.4354927630385488,0.36706210645544973,0.6737837361314535,11.972145009194069
191664964,30,2.0,0.4414605192743764,0.34620885697759834,0.6795793632996,6.155084392662893
1662057958,30,0.0,0.13488347789115646,0.3500590802050124,0.6559145669880333,90.0
1662057958,30,0.5,0.26207498922902495,0.3912022718764291,0.6700444153381726,68.8376624932652
1662057958,30,0.7,0.32685640816326533,0.39548881169824224,0.6754131885953889,51.956342467823774
1662057958,30,1.0,0.3955227806122449,0.3888885075835573,0.6734792515202435,29.999999999148983
1662057958,30,1.2,0.41913856179138326,0.38068592433545245,0.6725260026876184,20.359407071418815
1662057958,30,1.5,0.4361141995464853,0.36712640675885466,0.675428722100285,11.972145009194069
1662057958,30,2.0,0.4417572443310657,0.34579804984058465,0.6806886362822641,6.155084392662893
1405681632,30,0.0,0.1350741740362812,0.3494379597440561,0.654423312621154,90.0
1405681632,30,0.5,0.26216444104308384,0.39148153598010704,0.6696925210376068,68.8376624932652
1405681632,30,0.7,0.3272111128117913,0.3954034461545654,0.6772091327609812,51.956342467823774
1405681632,30,1.0,0.3957722386621315,0.3888481277459671,0.6722573918180214,29.999999999148983
1405681632,30,1.2,0.4189927029478458,0.38109120836628385,0.6730328197219537,20.359407071418815
1405681632,30,1.5,0.436096279478458,0.3671401347209153,0.6744869881875775,11.972145009194069
1405681632,30,2.0,0.44148325736961447,0.3457255907396365,0.6799254402645639,6.155084392662893
942484272,30,0.0,0.13490767573696147,0.35011577876170225,0.6588312908209796,90.0
942484272,30,0.5,0.2618235238095238,0.391045775684172,0.6699571491966552,68.8376624932652
942484272,30,0.7,0.3272134155328798,0.3954582523895343,0.6759293491618663,51.956342467823774
942484272,30,1.0,0.395762656462585,0.3886407651698104,0.6725843739021559,29.999999999148983
942484272,30,1.2,0.41948734353741496,0.38043002895546546,0.6739615190517398,20.359407071418815
942484272,30,1.5,0.4358279495464853,0.36732097982752165,0.6743246053709852,11.972145009194069
942484272,30,2.0,0.4412504280045352,0.34652979054355143,0.682356074944918,6.155084392662893
929893138,30,0.0,0.13523078854875284,0.34970789775027866,0.6545992287897953,90.0
929893138,30,0.5,0.2620534036281179,0.39133912105634566,0.6715625771685153,68.8376624932652
929893138,30,0.7,0.32754070011337866,0.3956758752858558,0.6703554398415676,51.956342467823774
929893138,30,1.0,0.3953279427437641,0.3892135116803429,0.6721073094296487,29.999999999148983
929893138,30,1.2,0.41918383276643983,0.3810516366776558,0.6722433774378583,20.359407071418815
929893138,30,1.5,0.43590979931972784,0.36719832856552953,0.674951837617621,11.972145009194069
929893138,30,2.0,0.4414572278911565,0.3460568032689735,0.6799667869698189,6.155084392662893
1843824993,30,0.0,0.13487684126984129,0.34971684812973935,0.6545273229516128,90.0
1843824993,30,0.5,0.26216410147392294,0.39164713737045276,0.6704479702394672,68.8376624932652
1843824993,30,0.7,0.3268334013605442,0.39544058703394,0.6738441314217419,51.956342467823774
1843824993,30,1.0,0.39562960941043085,0.38883380245061094,0.6734682189163396,29.999999999148983
1843824993,30,1.2,0.4190738095238095,0.380865212589493,0.6725857890974252,20.359407071418815
1843824993,30,1.5,0.43572541099773243,0.36752555503857776,0.675528734875348,11.972145009194069
1843824993,30,2.0,0.4413554801587303,0.3460759143279414,0.6820142949147836,6.155084392662893
184566854,30,0.0,0.1348650425170068,0.3496986083960266,0.6620029076516474,90.0
184566854,30,0.5,0.26224767346938777,0.39163103236019126,0.6704237835672928,68.8376624932652
184566854,30,0.7,0.3278120476190476,0.39567410700135425,0.6754432705577464,51.956342467823774
184566854,30,1.0,0.39576032426303853,0.38849939200972805,0.6716474321653192,29.999999999148983
184566854,30,1.2,0.41940461337868484,0.3806651669920499,0.6717366663757004,20.359407071418815
184566854,30,1.5,0.4356088548752834,0.367424428124052,0.6753175857546285,11.972145009194069
184566854,30,2.0,0.4415955589569161,0.3460236290437363,0.6823314948344277,6.155084392662893
1497586439,30,0.0,0.13516961564625848,0.3498454321121579,0.659724424746566,90.0
1497586439,30,0.5,0.2623963100907029,0.39140371360710624,0.6717666269891149,68.8376624932652
1497586439,30,0.7,0.32822097222222224,0.39532863825868536,0.6757619708311153,51.956342467823774
1497586439,30,1.0,0.3959983656462585,0.38878031172261307,0.671832923606014,29.999999999148983
1497586439,30,1.2,0.41933271031746033,0.38058199300957707,0.672872770943032,20.359407071418815
1497586439,30,1.5,0.43612429251700685,0.36722044708333457,0.6761270183270375,11.972145009194069
1497586439,30,2.0,0.44168669217687073,0.3458377125470329,0.6813252941529995,6.155084392662893
432652533,30,0.0,0.13527540419501133,0.35017076714857776,0.6586436646495336,90.0
432652533,30,0.5,0.2618904943310657,0.3914251133810655,0.6706459161463673,68.8376624932652
432652533,30,0.7,0.3281036513605442,0.395476806766384,0.676598624584339,51.956342467823774
432652533,30,1.0,0.3953191734693878,0.3889856198690839,0.6714043139249227,29.999999999148983
432652533,30,1.2,0.41938953741496593,0.38072975256818714,0.6721643518271644,20.359407071418815
432652533,30,1.5,0.4356999257369615,0.3669858551411374,0.6750391386267902,11.972145009194069
432652533,30,2.0,0.4416778820861678,0.3464069846821929,0.681262829775421,6.155084392662893
202244314,30,0.0,0.13530293764172335,0.3501722944718351,0.655479705138613,90.0
202244314,30,0.5,0.26182620124716555,0.3915079021866713,0.672013072790174,68.8376624932652
202244314,30,0.7,0.32756082596371877,0.3958431719717252,0.6764401076326547,51.956342467823774
202244314,30,1.0,0.3955075181405896,0.3886357659570915,0.6703575604046784,29.999999999148983
202244314,30,1.2,0.41921124943310656,0.3811904352368801,0.6717988142673937,20.359407071418815
202244314,30,1.5,0.4364286326530612,0.3673635106796177,0.6736437971458922,11.972145009194069
202244314,30,2.0,0.44186689569161,0.3461954607843359,0.6823678524741417,6.155084392662893
191664964,50,0.0,0.105177839569161,0.31087790247592456,0.6375574443376962,149.99999999999974
191664964,50,0.5,0.20841595181405898,0.37145553512817464,0.6685317433179265,115.1270599607351
191664964,50,0.7,0.2774502857142857,0.3872404217529023,0.6740876430998399,87.05060159661274
191664964,50,1.0,0.36251831575963717,0.3919118818629646,0.6806920993118366,50.000000001860556
191664964,50,1.2,0.39583769727891155,0.3876699603266581,0.6719764834677018,33.516824981739205
191664964,50,1.5,0.42317844784580505,0.3779969366636419,0.6719583106281276,19.131533807905065
191664964,50,2.0,0.4380389750566893,0.35893376324479476,0.675756159177206,9.204786851098582
1662057958,50,0.0,0.10522439399092971,0.31082261733423977,0.6407419478812327,149.99999999999974
1662057958,50,0.5,0.2086047120181406,0.3712209888104435,0.6684349364140202,115.1270599607351
1662057958,50,0.7,0.27735717857142855,0.38707464674562725,0.6730770834642894,87.05060159661274
1662057958,50,1.0,0.3616896479591837,0.3919728595112671,0.681310260764144,50.000000001860556
1662057958,50,1.2,0.39590941439909294,0.3879493183755075,0.6725309291102053,33.516824981739205
1662057958,50,1.5,0.42313476757369617,0.3778697065439694,0.6729224879465097,19.131533807905065
1662057958,50,2.0,0.4384365498866213,0.3589805429242451,0.6776269670869616,9.204786851098582
1405681632,50,0.0,0.1053389739229025,0.31117365080935616,0.6383138565407804,149.99999999999974
1405681632,50,0.5,0.20927004705215418,0.37165182731072177,0.669320759190506,115.1270599607351
1405681632,50,0.7,0.2773171196145125,0.3868744900406722,0.6730834743557871,87.05060159661274
1405681632,50,1.0,0.36269760884353747,0.3919222637107403,0.6804502365988572,50.000000001860556
1405681632,50,1.2,0.39581771882086164,0.3878705147756637,0.6720440474126615,33.516824981739205
1405681632,50,1.5,0.42333606916099775,0.377815157396466,0.6721469308388929,19.131533807905065
1405681632,50,2.0,0.43800619727891155,0.35870350750406593,0.6765121223582773,9.204786851098582
942484272,50,0.0,0.10535049036281179,0.3109030476649058,0.6370945204755321,149.99999999999974
942484272,50,0.5,0.2091158509070295,0.3716199359855266,0.6668717804014077,115.1270599607351
942484272,50,0.7,0.2768866179138322,0.38709239847555976,0.6738363998012765,87.05060159661274
942484272,50,1.0,0.3619273526077097,0.3920012304038351,0.680184469561259,50.000000001860556
942484272,50,1.2,0.3960995578231293,0.3877668048388242,0.6714111828414709,33.516824981739205
942484272,50,1.5,0.4231619444444445,0.37750872469823527,0.6715727256005346,19.131533807905065
942484272,50,2.0,0.43813070918367353,0.3587765423192545,0.6764723417391281,9.204786851098582
929893138,50,0.0,0.10551272278911564,0.31110256505126893,0.6392177189180752,149.99999999999974
929893138,50,0.5,0.20856764002267575,0.37168018592405644,0.6686035645543406,115.1270599607351
929893138,50,0.7,0.2766986468253968,0.38716240642599115,0.6741609140138736,87.05060159661274
929893138,50,1.0,0.36305205952380953,0.3922874130669267,0.6817703228103347,50.000000001860556
929893138,50,1.2,0.39598968027210885,0.387800754955545,0.6713781524410584,33.516824981739205
929893138,50,1.5,0.4235017590702948,0.3774649333229264,0.673652687359039,19.131533807905065
929893138,50,2.0,0.43839546088435366,0.35864589050305923,0.6765758485688006,9.204786851098582
1843824993,50,0.0,0.10537046258503402,0.3110368123139204,0.6399187412148106,149.99999999999974
1843824993,50,0.5,0.2087207477324263,0.37146316381700134,0.6682218704823465,115.1270599607351
1843824993,50,0.7,0.27685991156462586,0.38693375613723857,0.6742644790941298,87.05060159661274
1843824993,50,1.0,0.36277909410430836,0.3921881161162041,0.680004446622148,50.000000001860556
1843824993,50,1.2,0.3963226349206349,0.3875775660725683,0.6715472713803665,33.516824981739205
1843824993,50,1.5,0.4227644574829932,0.3775376579392562,0.6722495992592308,19.131533807905065
1843824993,50,2.0,0.4381505844671202,0.3588941021885355,0.6755921600798727,9.204786851098582
184566854,50,0.0,0.10530357709750567,0.31086309187282274,0.637739620846796,149.99999999999974
184566854,50,0.5,0.20914165476190477,0.37183150779044893,0.6662381921595898,115.1270599607351
184566854,50,0.7,0.2776418939909297,0.3871090486608108,0.6743947980195846,87.05060159661274
184566854,50,1.0,0.3623687953514739,0.3917759400299784,0.6812781627723642,50.000000001860556
184566854,50,1.2,0.3959091541950113,0.38782616312912443,0.6718399839957685,33.516824981739205
184566854,50,1.5,0.42325587188208613,0.3779791882549055,0.6724915249769975,19.131533807905065
184566854,50,2.0,0.4384637426303855,0.3589758722910469,0.6756673526251501,9.204786851098582
1497586439,50,0.0,0.10536047392290249,0.3109479731771511,0.6413043607852013,149.99999999999974
1497586439,50,0.5,0.2089490011337868,0.37152271522317043,0.6683441451195317,115.1270599607351
1497586439,50,0.7,0.27698556519274375,0.3870131845160653,0.6731739563748513,87.05060159661274
1497586439,50,1.0,0.3622109450113379,0.3923087487862191,0.6812252903693218,50.000000001860556
1497586439,50,1.2,0.3959437806122449,0.38765857335541287,0.6727617296483575,33.516824981739205
1497586439,50,1.5,0.4235517001133787,0.3783072805245464,0.6719171931091785,19.131533807905065
1497586439,50,2.0,0.4383888180272109,0.35883924544350065,0.6771449841441831,9.204786851098582
432652533,50,0.0,0.10542345861678007,0.3110115536920529,0.6367383098782249,149.99999999999974
432652533,50,0.5,0.20897498696145123,0.371681389780586,0.6694177170632947,115.1270599607351
432652533,50,0.7,0.2766193735827664,0.38674171741962515,0.6739082790571815,87.05060159661274
432652533,50,1.0,0.3616571853741496,0.3919243464936489,0.6817683784700282,50.000000001860556
432652533,50,1.2,0.3958406252834467,0.3878418804315347,0.6704710179547614,33.516824981739205
432652533,50,1.5,0.42328071371882087,0.37773548943519436,0.6711504612652562,19.131533807905065
432652533,50,2.0,0.43822103344671204,0.35916926681544603,0.6759326157126563,9.204786851098582
202244314,50,0.0,0.10532086111111112,0.3107861086853792,0.636780492275808,149.99999999999974
202244314,50,0.5,0.20892425340136053,0.3716842100022152,0.6687297442045776,115.1270599607351
202244314,50,0.7,0.27702630385487526,0.3875383981544401,0.6753581229310753,87.05060159661274
202244314,50,1.0,0.3628054523809524,0.39197487199090403,0.6826565041467076,50.000000001860556
202244314,50,1.2,0.39590163378684806,0.3879817842155028,0.6724238318630504,33.516824981739205
202244314,50,1.5,0.4230972001133786,0.37781974463511986,0.6753353309092059,19.131533807905065
202244314,50,2.0,0.43853754478458046,0.35941916981425825,0.6766662664224509,9.204786851098582
191664964,100,0.0,0.07685456405895692,0.25843196893746156,0.6378634408203678,300.00000000000045
191664964,100,0.5,0.14648779648526078,0.32978653363950744,0.638129156471072,230.1606960743038
191664964,100,0.7,0.20556155385487526,0.36057974124603154,0.6574945613125011,174.21455109847335
191664964,100,1.0,0.303775585600907,0.38572307046240933,0.6788384317647109,99.99999999669802
191664964,100,1.2,0.35042244897959185,0.3903605525815571,0.6810452278901276,66.62631988631881
191664964,100,1.5,0.3930265498866213,0.38695412079223124,0.6702619478808949,37.24913546753392
191664964,100,2.0,0.4253349155328798,0.37365288826464077,0.6658640026789722,16.85147608099426
1662057958,100,0.0,0.07680013775510205,0.25846500960652435,0.6378952473367713,300.00000000000045
1662057958,100,0.5,0.1465939954648526,0.3301362964895237,0.6382731562791126,230.1606960743038
1662057958,100,0.7,0.205762966553288,0.3605704652831652,0.657434446495135,174.21455109847335
1662057958,100,1.0,0.303446189909297,0.38586983790302787,0.6784851003856261,99.99999999669802
1662057958,100,1.2,0.3511102953514739,0.3900772671433315,0.6807851934471142,66.62631988631881
1662057958,100,1.5,0.39297463038548747,0.3870163860075474,0.6711265953086836,37.24913546753392
1662057958,100,2.0,0.4248453577097506,0.37369924560107515,0.6695216017849396,16.85147608099426
1405681632,100,0.0,0.07686175396825398,0.25844111109334306,0.6375601460137306,300.00000000000045
1405681632,100,0.5,0.14684521031746034,0.32997374407390634,0.6387426915482479,230.1606960743038
1405681632,100,0.7,0.2055309948979592,0.3606428162557265,0.6578223041787167,174.21455109847335
1405681632,100,1.0,0.3036283871882086,0.3862241849296371,0.6800005821892818,99.99999999669802
1405681632,100,1.2,0.35072468934240364,0.39058525460230714,0.6799934563163341,66.62631988631881
1405681632,100,1.5,0.3931798628117914,0.3870264462886426,0.670699220667536,37.24913546753392
1405681632,100,2.0,0.42531639625850337,0.3743183415673657,0.6679965212978666,16.85147608099426
942484272,100,0.0,0.07678726303854874,0.2583695910165279,0.6377265755390499,300.00000000000045
942484272,100,0.5,0.14661485770975058,0.3301003517676063,0.6391712653727752,230.1606960743038
942484272,100,0.7,0.2056185980725624,0.36040216297910116,0.656932323134344,174.21455109847335
942484272,100,1.0,0.3033897006802721,0.38593971182103487,0.6786721107163342,99.99999999669802
942484272,100,1.2,0.35049446541950113,0.3902133880367952,0.6789828004686846,66.62631988631881
942484272,100,1.5,0.39337457029478456,0.3870255883887538,0.6718817270863723,37.24913546753392
942484272,100,2.0,0.4251038645124717,0.3737489425463138,0.6675773894560997,16.85147608099426
929893138,100,0.0,0.0767591536281179,0.25823533477634575,0.6376623258360472,300.00000000000045
929893138,100,0.5,0.14719018140589568,0.33038875033492526,0.6385119357080757,230.1606960743038
929893138,100,0.7,0.2057517403628118,0.3603592645583881,0.6579229582765834,174.21455109847335
929893138,100,1.0,0.30341297562358277,0.38564792498201933,0.6794453558147727,99.99999999669802
929893138,100,1.2,0.3506234376417233,0.3902422216390231,0.6808647760578809,66.62631988631881
929893138,100,1.5,0.3930243962585034,0.38729149126888185,0.6714998950993056,37.24913546753392
929893138,100,2.0,0.42497847562358276,0.37379479892432665,0.6673744564128898,16.85147608099426
1843824993,100,0.0,0.07690601020408164,0.2584171901642355,0.6390091193735558,300.00000000000045
1843824993,100,0.5,0.14641534070294787,0.32974195278890034,0.6379436486613284,230.1606960743038
1843824993,100,0.7,0.2054817267573696,0.36051938998455846,0.6581551393146957,174.21455109847335
1843824993,100,1.0,0.30335513718820867,0.3862218383543695,0.6794286439339575,99.99999999669802
1843824993,100,1.2,0.3504101218820862,0.390498067646934,0.6814998345431569,66.62631988631881
1843824993,100,1.5,0.3931563741496598,0.38724295016114874,0.6710237585195075,37.24913546753392
1843824993,100,2.0,0.4250858554421768,0.373608301461006,0.6693771264922692,16.85147608099426
184566854,100,0.0,0.07664494954648525,0.2581230885810369,0.6385098135335735,300.00000000000045
184566854,100,0.5,0.1465809075963719,0.3301445987498115,0.6391193570094481,230.1606960743038
184566854,100,0.7,0.2050697709750567,0.36039400550052275,0.6576121617690341,174.21455109847335
184566854,100,1.0,0.3035565102040817,0.3859914891673641,0.6798219149808221,99.99999999669802
184566854,100,1.2,0.3505892250566894,0.39033721989435655,0.6800357190357078,66.62631988631881
184566854,100,1.5,0.39310033333333333,0.3871279547346204,0.6696919626593453,37.24913546753392
184566854,100,2.0,0.4253700283446712,0.3736566037304777,0.6677400866504776,16.85147608099426
1497586439,100,0.0,0.07675474829931973,0.25825444681545096,0.6390353136399173,300.00000000000045
1497586439,100,0.5,0.14704197505668934,0.33022808220044614,0.6384722193510709,230.1606960743038
1497586439,100,0.7,0.20558692517006802,0.3606820923943259,0.6589262134524119,174.21455109847335
1497586439,100,1.0,0.3031091797052154,0.3858555642845329,0.6796085693512834,99.99999999669802
1497586439,100,1.2,0.3505607431972789,0.3901300037249633,0.6808458613789928,66.62631988631881
1497586439,100,1.5,0.3928640045351474,0.3875845827443597,0.6700331464188164,37.24913546753392
1497586439,100,2.0,0.42486174433106577,0.3734864947859361,0.6687028390426369,16.85147608099426
432652533,100,0.0,0.07672327494331066,0.2582076975080026,0.6376669342134667,300.00000000000045
432652533,100,0.5,0.14674811054421766,0.33023217931181426,0.6382432328455137,230.1606960743038
432652533,100,0.7,0.20567851133786846,0.3603552698707866,0.6568916913442615,174.21455109847335
432652533,100,1.0,0.3038757653061225,0.38599802797009775,0.6791984481272738,99.99999999669802
432652533,100,1.2,0.3506635005668934,0.39028032430484183,0.6806050591865982,66.62631988631881
432652533,100,1.5,0.39338109750566896,0.38714042876350946,0.6709335905806791,37.24913546753392
432652533,100,2.0,0.42521865589569163,0.37401518958500074,0.66759633640974,16.85147608099426
202244314,100,0.0,0.07668007709750567,0.25824095964846416,0.6379000312762454,300.00000000000045
202244314,100,0.5,0.14636184863945575,0.3299188054280191,0.6397461557769963,230.1606960743038
202244314,100,0.7,0.2053480901360544,0.3599658189874839,0.6545866675966548,174.21455109847335
202244314,100,1.0,0.30318649999999997,0.38573091692520733,0.6792703578876499,99.99999999669802
202244314,100,1.2,0.3507814024943311,0.38995537743696607,0.6804102883190726,66.62631988631881
202244314,100,1.5,0.39326371315192743,0.3870850854056635,0.6714487409659659,37.24913546753392
202244314,100,2.0,0.4248275924036281,0.37358870985407755,0.6674930552215625,16.85147608099426
191664964,200,0.0,0.058807264739229016,0.21321638371490562,0.6207995194515197,600.0000000000001
191664964,200,0.5,0.1027611037414966,0.2824647175922709,0.6422865492982887,458.0199708621412
191664964,200,0.7,0.1433032477324263,0.31934258202098,0.6452268955204721,346.50616510432917
191664964,200,1.0,0.23170053117913833,0.36519115773450667,0.6550113798756363,200.0000000055612
191664964,200,1.2,0.28870013945578227,0.3813426857669119,0.677923266520444,133.918942149498
191664964,200,1.5,0.34800556689342405,0.38852498112207084,0.6795771026982736,74.89979546275279
191664964,200,2.0,0.3983715453514739,0.38406589911551925,0.6658027139158913,32.981707817714195
1662057958,200,0.0,0.05888829931972789,0.2132720074253449,0.620320386463008,600.0000000000001
1662057958,200,0.5,0.10295990986394558,0.28247269971171385,0.6418022308303096,458.0199708621412
1662057958,200,0.7,0.1438202709750567,0.31968825850119964,0.6449840673586892,346.50616510432917
1662057958,200,1.0,0.23158999206349207,0.3650116882218866,0.6566938364686922,200.0000000055612
1662057958,200,1.2,0.28857151984126983,0.38125852488428585,0.6767874511486661,133.918942149498
1662057958,200,1.5,0.34768413888888894,0.38895526716504375,0.6792742168983509,74.89979546275279
1662057958,200,2.0,0.3979849773242631,0.3844512416336841,0.6648699423777654,32.981707817714195
1405681632,200,0.0,0.05884210714285715,0.21332716495434356,0.6203340933413807,600.0000000000001
1405681632,200,0.5,0.10252748752834469,0.28240931203873115,0.6431543303471062,458.0199708621412
1405681632,200,0.7,0.14295906916099774,0.3190710110325029,0.6448720132777931,346.50616510432917
1405681632,200,1.0,0.23136489229024942,0.3652933643798779,0.6567321026981495,200.0000000055612
1405681632,200,1.2,0.28851787471655327,0.3814391477284308,0.6764188764015905,133.918942149498
1405681632,200,1.5,0.3485928724489796,0.38852753749780555,0.6781540252663092,74.89979546275279
1405681632,200,2.0,0.39778891609977324,0.3844762696681694,0.6634816707220978,32.981707817714195
942484272,200,0.0,0.05877746031746032,0.21331494265643106,0.6215287244648634,600.0000000000001
942484272,200,0.5,0.10247570464852607,0.2823728476818591,0.6445090993716274,458.0199708621412
942484272,200,0.7,0.14336165306122448,0.31901377723900426,0.6446885961241849,346.50616510432917
942484272,200,1.0,0.23115886734693877,0.3650187294095349,0.6566861044776536,200.0000000055612
942484272,200,1.2,0.2884454897959184,0.38144175721505175,0.6772195654583405,133.918942149498
942484272,200,1.5,0.34864142346938776,0.38880150251848233,0.6795978215061531,74.89979546275279
942484272,200,2.0,0.3982619846938776,0.38443947768069575,0.6641712372783942,32.981707817714195
929893138,200,0.0,0.05882581802721089,0.21334986525040237,0.6199234049997996,600.0000000000001
929893138,200,0.5,0.10273991780045351,0.2823940898277274,0.6424700762976864,458.0199708621412
929893138,200,0.7,0.14303081122448977,0.31907854846933975,0.6443371907704527,346.50616510432917
929893138,200,1.0,0.23176716553287982,0.36517975797115154,0.6556929643564301,200.0000000055612
929893138,200,1.2,0.2876929818594104,0.3813983016302186,0.677670963415086,133.918942149498
929893138,200,1.5,0.3477444897959184,0.38868524749594735,0.6768901190272837,74.89979546275279
929893138,200,2.0,0.3976014642857143,0.384343314278852,0.6629010738495562,32.981707817714195
