rho,gamma,seed,no_at_10,no_at_30,no_at_100,auc_near,auc_mid
15,1.5,3,0.7726625,0.7505041666666666,0.75262125,0.7960113095238095,0.7544061559071522
15,1.5,4,0.7721625,0.7478833333333333,0.75099125,0.795973382936508,0.752237670146957
15,1.875,0,0.760275,0.7375541666666666,0.73058625,0.7874998115079365,0.7386516831349125
15,1.875,1,0.759975,0.7384,0.73382,0.7869027281746032,0.7396312497466127
15,1.875,2,0.7601125,0.7374833333333334,0.7283875,0.7871521577380952,0.7367322419969546
15,1.875,3,0.760725,0.7384,0.7274225,0.7874744791666666,0.7374256824392272
15,1.875,4,0.7602375,0.737975,0.73304625,0.7872856646825397,0.7402220217302397
15,2.25,0,0.7506,0.7339208333333334,0.72413625,0.7807562748015873,0.7332673263246929
15,2.25,1,0.7501,0.7302375,0.7109825,0.780391929563492,0.725525453200504
15,2.25,2,0.75205,0.7337583333333333,0.721325,0.7808329563492064,0.7332676761913385
15,2.25,3,0.7515375,0.7310041666666667,0.7167325,0.7808068700396825,0.7290875321527265
15,2.25,4,0.7517,0.7296,0.708995,0.780789548611111,0.7255635103235825
15,2.625,0,0.7431625,0.7172208333333333,0.67826,0.7750628273809523,0.7042629691692102
15,2.625,1,0.7433375,0.72005,0.69695,0.7751251835317461,0.714207497987019
15,2.625,2,0.742875,0.7193166666666667,0.67804,0.7753124851190476,0.7064340988881131
15,2.625,3,0.74415,0.7205958333333333,0.684885,0.7755975198412698,0.7090977501611521
15,2.625,4,0.741625,0.7137375,0.6786125,0.7746684325396826,0.7033952948551083
15,3.0,0,0.7356125,0.7038041666666667,0.65940875,0.7701508581349207,0.688096476043105
15,3.0,1,0.736475,0.7120541666666667,0.6798875,0.7704609623015873,0.7013482197620456
15,3.0,2,0.7363125,0.7041291666666667,0.65522,0.7704060119047619,0.6881008842410044
15,3.0,3,0.7366375,0.7053791666666667,0.64839125,0.7703301140873016,0.6846519964367416
15,3.0,4,0.73595,0.7058625,0.664875,0.7702173611111112,0.6919986937651789
30,0.0,0,0.8083625,0.8359083333333334,0.86984,0.7787946924603175,0.8476191454806237
30,0.0,1,0.80835,0.8361666666666666,0.870315,0.7788264037698412,0.8477731623472227
30,0.0,2,0.8078625,0.8357125,0.8697925,0.7789100396825397,0.8475017179898305
30,0.0,3,0.8080375,0.8357458333333333,0.8704525,0.778193501984127,0.8476248148587174
30,0.375,0,0.8625875,0.8624166666666667,0.87215625,0.847660853174603,0.8647877638493447
30,0.0,4,0.8081625,0.8359041666666667,0.8701475,0.7786756001984128,0.8477706620867191
30,0.375,1,0.8634625,0.8632083333333334,0.87194125,0.8482240873015872,0.8650966649186209
30,0.375,2,0.8636625,0.863325,0.87233,0.8484893055555555,0.8653751797563107
30,0.375,4,0.8635625,0.8632833333333333,0.87231,0.8484154315476191,0.8653173402759882
30,0.375,3,0.862475,0.8623,0.872325,0.8475453422619049,0.8647820468289881
30,0.75,0,0.84505,0.8239,0.83559875,0.8412844444444444,0.827341590742385
30,0.75,1,0.8464,0.8246125,0.8356125,0.842335099206349,0.8279838824962542
30,0.75,2,0.8466125,0.8256083333333334,0.836365,0.8426390277777778,0.8290390605878548
30,0.75,3,0.846725,0.8247458333333333,0.8360575,0.8423773611111111,0.8283533341294801
30,0.75,4,0.8473625,0.8253625,0.83716125,0.8428074156746032,0.8291807470234694
30,1.125,0,0.8263625,0.7962666666666667,0.79647875,0.8315557242063492,0.7962542812997968
30,1.125,1,0.8262625,0.7967,0.79794,0.8314228720238095,0.7968801500828306
30,1.125,2,0.82735,0.7966375,0.79853125,0.8321271825396824,0.7969456878777684
30,1.125,3,0.82655,0.7961375,0.79625875,0.8313636061507935,0.7963816395568535
30,1.125,4,0.82715,0.7965166666666667,0.79763875,0.8320355704365079,0.7969863008945719
30,1.5,0,0.81365,0.7800166666666667,0.77283,0.8234277132936508,0.7779482922107153
30,1.5,1,0.8129625,0.778875,0.77460625,0.8235856299603175,0.7773947857148042
30,1.5,2,0.8136,0.7792208333333334,0.77498125,0.8238334523809524,0.7785895132169353
30,1.5,3,0.8130375,0.779625,0.77430875,0.8228619543650794,0.7780496082553435
30,1.5,4,0.813825,0.7797041666666666,0.773955,0.8238168154761905,0.7785631215044433
30,1.875,0,0.801675,0.7673416666666667,0.76939625,0.8158299702380953,0.7692155971504141
30,1.875,2,0.8018375,0.7682791666666666,0.76775375,0.8160370982142856,0.7688582860972427
30,1.875,1,0.801525,0.7680458333333333,0.768775,0.8155447123015873,0.7694306076695019
30,1.875,3,0.8016375,0.7676916666666667,0.76971,0.8157864434523809,0.7694228194472598
30,1.875,4,0.8017375,0.7673041666666667,0.764705,0.8157852232142858,0.7674473913852873
30,2.25,1,0.7913125,0.756975,0.7545975,0.8087614285714284,0.7584633672694241
30,2.25,0,0.7916125,0.757525,0.76525875,0.8087050396825397,0.7619914025294061
30,2.25,2,0.792175,0.7567583333333333,0.7572775,0.808805128968254,0.7587607252883485
30,2.25,3,0.791075,0.7563791666666667,0.76246625,0.8084467311507936,0.7601202430201491
30,2.25,4,0.7907875,0.7558875,0.75910875,0.8082280853174604,0.7579481006676115
30,2.625,0,0.78335,0.7502375,0.753935,0.8028102876984129,0.7540925593284113
30,2.625,2,0.783425,0.7526083333333333,0.760575,0.8027605158730159,0.7580417094769304
30,2.625,1,0.7830125,0.7506708333333333,0.75197,0.8026994295634922,0.7543779450803237
30,2.625,3,0.783025,0.7537458333333333,0.76351125,0.8024118700396826,0.7595884710485834
30,2.625,4,0.78375,0.7507416666666666,0.7601225,0.8027340228174603,0.7567675069375205
30,3.0,0,0.7764875,0.7492333333333333,0.75546375,0.7978723660714285,0.755043319290209
30,3.0,1,0.7762125,0.7483041666666667,0.75248125,0.7975300396825398,0.752809324850822
30,3.0,2,0.7763625,0.7473666666666666,0.75418625,0.7973701438492063,0.7526629736109495
30,3.0,3,0.7761125,0.7476166666666667,0.7534675,0.7976264831349206,0.7532733067755292
30,3.0,4,0.774725,0.7477458333333333,0.75331125,0.7969879513888889,0.7536374576035885
50,0.0,0,0.8223125,0.8422708333333333,0.874285,0.7964558928571427,0.8521713707936648
50,0.0,1,0.8225625,0.8423083333333333,0.8741325,0.7963867460317461,0.852167926033313
50,0.0,2,0.8225375,0.8425666666666667,0.87440625,0.7966508581349208,0.8522714610086057
50,0.0,3,0.8225625,0.8425208333333334,0.87448125,0.796828685515873,0.8523157201480498
50,0.0,4,0.8221625,0.8422791666666667,0.87436875,0.7962089136904762,0.8522374308003382
50,0.375,1,0.862375,0.876225,0.88611125,0.8455926091269841,0.8779885723837658
50,0.375,0,0.8625875,0.8763125,0.8861775,0.845726984126984,0.8780843164695697
50,0.375,2,0.8628625,0.8765,0.88612625,0.8461810317460318,0.8781430328920127
50,0.375,3,0.8623,0.8762833333333333,0.88598625,0.8457580357142858,0.8779676902749243
50,0.375,4,0.862725,0.8762375,0.88627,0.8460122817460318,0.8781064313928756
50,0.75,1,0.867175,0.862375,0.87142375,0.8531252579365078,0.8648348660868213
50,0.75,0,0.867325,0.8625083333333333,0.87163,0.8527238293650793,0.8649042124528148
50,0.75,2,0.867225,0.8626125,0.87161875,0.8528242609126984,0.8649845350047715
50,0.75,3,0.867225,0.8622375,0.8713975,0.852862316468254,0.864763143706698
50,0.75,4,0.8668125,0.8620833333333333,0.87046875,0.8526151587301587,0.8644131919360222
50,1.125,0,0.8513625,0.833125,0.8375825,0.8436271081349206,0.8349689887922327
50,1.125,1,0.8516,0.8333625,0.836825,0.8434112301587302,0.8344252103112971
50,1.125,2,0.8515,0.8331666666666667,0.83644125,0.8436187103174604,0.834169621737846
50,1.125,3,0.8516125,0.833375,0.8375525,0.8440508085317461,0.8347964929014597
50,1.125,4,0.8507,0.8321333333333333,0.83609,0.8428115972222223,0.8334505418214995
50,1.5,0,0.8381375,0.810375,0.81405,0.8372444990079364,0.8110755426265225
50,1.5,1,0.838425,0.8118708333333333,0.81771375,0.8375970188492066,0.8132996050710665
50,1.5,2,0.8381125,0.8119083333333333,0.8172625,0.8377526041666666,0.8130113907492371
50,1.5,3,0.8385125,0.8115125,0.81591,0.8374861755952381,0.8121248848952384
50,1.5,4,0.838625,0.8109791666666667,0.81437375,0.8380985367063492,0.8116441842934682
50,1.875,0,0.826675,0.7961125,0.79582125,0.8306512003968255,0.795728765309293
50,1.875,1,0.8272875,0.7957291666666667,0.78957875,0.8312859573412699,0.7935322280601488
50,1.875,2,0.8261875,0.7954791666666666,0.7951325,0.8306330505952382,0.7952602996379438
50,1.875,3,0.8265625,0.7951958333333333,0.79276625,0.8299402529761906,0.7943051933907139
50,1.875,4,0.82625,0.7942083333333333,0.7909225,0.8302521081349207,0.7930029311804663
50,2.25,0,0.8194,0.7845583333333334,0.77804125,0.8265725198412699,0.7820389366495275
50,2.25,1,0.8192,0.7846416666666667,0.77974875,0.8263053918650793,0.7827625862917655
50,2.25,2,0.8190625,0.783925,0.77763375,0.8260671825396825,0.7815832728793466
50,2.25,3,0.8190125,0.7852208333333334,0.7801675,0.826391349206349,0.7833416412050036
50,2.25,4,0.8181375,0.7846041666666667,0.78032375,0.8260680059523808,0.783093400130241
50,2.625,0,0.81215,0.7774416666666667,0.76848,0.8218349255952381,0.774688385925262
50,2.625,1,0.8125125,0.7779041666666666,0.76801375,0.8220932688492063,0.77504279417244
50,2.625,2,0.81285,0.77755,0.7682875,0.8219338293650793,0.7745767593384497
50,2.625,3,0.8126625,0.7784958333333334,0.76771625,0.8222682738095237,0.7750000813553958
50,2.625,4,0.8126125,0.7764833333333333,0.76550625,0.8217742708333333,0.7731113195041417
50,3.0,1,0.80605,0.7701666666666667,0.76651125,0.8178958878968254,0.7693123332793104
50,3.0,0,0.805525,0.7709666666666667,0.76488875,0.8175588343253967,0.7692460102337881
50,3.0,3,0.80605,0.7709291666666667,0.7661875,0.8177694444444444,0.7695619503250104
50,3.0,2,0.8058125,0.7707541666666666,0.764885,0.8174291517857142,0.7689363586961859
50,3.0,4,0.80525,0.7701958333333333,0.76836125,0.8174563789682541,0.7697695829982815
100,0.0,0,0.815275,0.830575,0.84448125,0.7935961706349206,0.8343315620226568
100,0.0,1,0.8062,0.8208166666666666,0.833255,0.7851622271825397,0.8238821081353942
100,0.0,2,0.8229875,0.8364958333333333,0.85236625,0.8004800148809522,0.8410881227504448
100,0.0,4,0.824875,0.8394375,0.85396625,0.802189771825397,0.8435205935749227
100,0.0,3,0.8227875,0.8374,0.85289,0.8002660714285714,0.8418774423450628
100,0.375,0,0.8710875,0.8861833333333333,0.89842375,0.8569727529761904,0.8895818693421603
100,0.375,1,0.870875,0.8862791666666666,0.898365,0.8570495882936509,0.8895820846783881
100,0.375,3,0.8712625,0.8861708333333334,0.8984375,0.857653566468254,0.8895596551405831
100,0.375,2,0.8711375,0.8861958333333333,0.8983425,0.8571761359126985,0.8895708863861678
100,0.375,4,0.871075,0.8861541666666667,0.89842875,0.8572956051587303,0.8896115301405689
100,0.75,0,0.8686375,0.8821625,0.890375,0.8523193501984127,0.8833647062623751
100,0.75,1,0.868725,0.8822666666666666,0.8903975,0.8527949007936508,0.8833932018936597
100,0.75,2,0.868875,0.8822833333333333,0.89032,0.8527644494047617,0.883419592547418
100,0.75,3,0.8684375,0.8820833333333333,0.889835,0.8522491617063492,0.8831152006268791
100,0.75,4,0.8674875,0.8805833333333334,0.88938125,0.851252544642857,0.8818919200697198
100,1.125,1,0.86645,0.8698125,0.87757625,0.8493524454365078,0.8713851294486252
100,1.125,0,0.866475,0.8702291666666667,0.8774775,0.849595992063492,0.871514415231552
100,1.125,2,0.8709875,0.8739458333333333,0.882345,0.8540658978174603,0.8754178634058608
100,1.125,3,0.866175,0.869925,0.87660375,0.8484150595238095,0.871114664490305
100,1.125,4,0.8664875,0.870125,0.8776175,0.8495452678571429,0.8714759681067659
100,1.5,0,0.8638375,0.86005,0.86711875,0.8497797123015873,0.8619248261947421
100,1.5,1,0.8635625,0.8601791666666667,0.86656,0.8497521378968254,0.8617354387888128
100,1.5,2,0.865475,0.86165,0.86843625,0.8511521031746032,0.8634917131455306
100,1.5,3,0.86365,0.8594375,0.8664725,0.8495752628968255,0.8615305377679426
100,1.5,4,0.8657375,0.8624458333333334,0.86929,0.8516469146825397,0.8640314892974541
100,1.875,0,0.857075,0.8456833333333333,0.8519125,0.8464825694444444,0.8473716351784105
100,1.875,1,0.8560875,0.8449041666666667,0.847825,0.8455779811507936,0.8457348550383209
100,1.875,2,0.857025,0.8462708333333333,0.85293625,0.8468538392857141,0.848205592831332
100,1.875,3,0.8568875,0.8459583333333334,0.85355875,0.8464105357142856,0.8481001203616897
100,1.875,4,0.8557375,0.845225,0.853165,0.845061884920635,0.8476222951324448
100,2.25,0,0.8491125,0.8312333333333334,0.83510125,0.8404452926587302,0.832073960052222
100,2.25,1,0.8493,0.83095,0.83519875,0.8408495386904763,0.8321613563793624
100,2.25,2,0.849625,0.8307916666666667,0.83559375,0.8414558630952381,0.8321250257834905
100,2.25,3,0.8494875,0.8301166666666666,0.83085125,0.8406439682539683,0.8300765082930811
100,2.25,4,0.849675,0.8316083333333333,0.83688375,0.841445818452381,0.8328606574797274
100,2.625,0,0.8438125,0.8218291666666667,0.8259775,0.8388916617063492,0.8230428233297147
100,2.625,1,0.8435125,0.8218208333333333,0.826445,0.838568447420635,0.8231779537159142
100,2.625,3,0.84315,0.8216958333333333,0.82633375,0.8387578323412697,0.8229746435760322
100,2.625,2,0.8436625,0.8216833333333333,0.8223275,0.8386007787698413,0.821761070391678
100,2.625,4,0.84355,0.8219666666666666,0.82679375,0.8384135565476191,0.8234053464235785
100,3.0,0,0.8387375,0.8131916666666666,0.81435375,0.8368059523809525,0.813156825937298
100,3.0,1,0.8380625,0.812825,0.815235,0.8361790625,0.8131377538585228
100,3.0,2,0.8381625,0.8127541666666667,0.81589875,0.8361047222222222,0.8133189063331038
100,3.0,3,0.8389875,0.8127708333333333,0.81467125,0.8367504464285715,0.8129833557337708
100,3.0,4,0.8386375,0.8130833333333334,0.814815,0.8367752976190477,0.8132995130295804
150,0.0,0,0.795475,0.812675,0.8192625,0.7709919345238095,0.8143489368874139
150,0.0,1,0.7771875,0.7943,0.80221625,0.7555692162698413,0.797199533847434
150,0.0,2,0.8367375,0.8540583333333334,0.86276125,0.8135888789682542,0.8565731973001613
150,0.0,3,0.8310375,0.8493041666666666,0.85883625,0.8088237698412698,0.8520305754450626
150,0.0,4,0.793475,0.811725,0.822335,0.7711182291666666,0.8153102558985378
150,0.375,0,0.86195,0.8745291666666667,0.88491125,0.8514117311507936,0.8780379834230174
150,0.375,1,0.862975,0.8753541666666667,0.8852975,0.8525401041666667,0.8786940713098733
150,0.375,3,0.8628625,0.8744541666666666,0.884515,0.8520528273809523,0.8777835714622497
150,0.375,2,0.8610625,0.8729041666666667,0.88316375,0.8501882688492064,0.8763240279987787
150,0.375,4,0.8620875,0.8747125,0.88493875,0.8515001438492064,0.8780822704686283
150,0.75,0,0.8740875,0.8903833333333333,0.8998475,0.8589676190476192,0.8925256685100937
150,0.75,1,0.873675,0.8903708333333333,0.89964625,0.859061552579365,0.8924350089026047
150,0.75,2,0.87405,0.8902458333333333,0.89994125,0.8589677480158731,0.8925282664887376
150,0.75,3,0.87395,0.8904083333333334,0.89960625,0.8590116021825397,0.8924678370353017
150,0.75,4,0.873775,0.8905208333333333,0.89966625,0.8590400148809524,0.8925968001865613
150,1.125,0,0.868525,0.8822958333333333,0.89109375,0.852008492063492,0.883738187860622
150,1.125,1,0.8684375,0.8825,0.89086875,0.8517211111111112,0.883572258454236
150,1.125,2,0.86835,0.882425,0.891025,0.851745515873016,0.8836949600859636
150,1.125,3,0.86845,0.8815958333333334,0.88950375,0.85207283234127,0.882785808039975
150,1.125,4,0.8683625,0.8822791666666666,0.890985,0.8518987301587302,0.8836859938148963
150,1.5,0,0.86595,0.8740916666666667,0.8824325,0.8484311160714286,0.8752704025248967
150,1.5,1,0.8656375,0.873525,0.880355,0.8479883333333333,0.8743816511624745
150,1.5,2,0.865475,0.8734875,0.8804475,0.8478919494047619,0.8744222490564303
150,1.5,3,0.8685875,0.8762458333333333,0.88518625,0.8510781448412699,0.8777340030905585
150,1.5,4,0.868375,0.875975,0.88509,0.8507425843253967,0.8776998938429987
150,1.875,0,0.868025,0.8684375,0.87119,0.8513775396825396,0.8690248754365377
150,1.875,1,0.8643625,0.8659458333333333,0.87095,0.847035744047619,0.8669546509456187
150,1.875,2,0.864875,0.8658333333333333,0.8702875,0.8476454563492064,0.8668857361023932
150,1.875,3,0.86925,0.8694208333333333,0.872925,0.8526918055555555,0.8700053073053169
150,1.875,4,0.8663875,0.8671875,0.87048,0.8495474057539681,0.8679796840235147
150,2.25,1,0.86465,0.8616,0.867445,0.850028621031746,0.8630280255453584
150,2.25,0,0.8644375,0.8613583333333333,0.86751625,0.8499524851190475,0.8629984065108497
150,2.25,4,0.8645125,0.8613916666666667,0.86743875,0.8502431994047619,0.8630330553108699
150,2.25,2,0.864925,0.8613458333333334,0.86735375,0.849925,0.8629601980640947
150,2.25,3,0.8646375,0.8614625,0.86756125,0.850269007936508,0.8630065896319149
150,2.625,0,0.855875,0.8476583333333333,0.8497475,0.8446311210317461,0.8483718024564363
150,2.625,1,0.85735,0.8489708333333333,0.852655,0.8459253918650793,0.8500271883708417
150,2.625,2,0.8565,0.8478291666666666,0.84940375,0.845011959325397,0.8481649693552986
150,2.625,3,0.8571375,0.8484541666666666,0.851195,0.8455589533730159,0.8492641884692889
150,2.625,4,0.8561125,0.8477166666666667,0.84926375,0.8450007787698413,0.8481374335569815
150,3.0,0,0.8525125,0.8387916666666667,0.8399875,0.8425569940476191,0.8388651268217631
150,3.0,1,0.8521875,0.8385666666666667,0.8396775,0.8424662648809523,0.8389280943853112
150,3.0,3,0.853,0.8403833333333334,0.84562625,0.8435122222222222,0.841692288472751
150,3.0,2,0.85225,0.8383166666666667,0.83949625,0.8426015972222223,0.8385545461026155
150,3.0,4,0.852725,0.83885,0.83955625,0.8425149702380953,0.8389988060052669
200,0.0,0,0.739,0.7635958333333334,0.77433125,0.7126793948412697,0.7664962083163769
200,0.0,1,0.7204,0.7461791666666666,0.76079625,0.6931055307539682,0.7501154801022103
200,0.0,2,0.7207,0.7465,0.76179625,0.6923771378968253,0.7509156973706267
200,0.0,3,0.72305,0.7473,0.75974875,0.6965972668650793,0.7510789779003217
200,0.0,4,0.72075,0.7439916666666667,0.75569125,0.6927035367063492,0.7475492413393081
200,0.375,0,0.8379125,0.8469791666666666,0.847035,0.8303443452380952,0.8471345478354806
200,0.375,1,0.8321375,0.8385291666666667,0.83721375,0.8233901984126983,0.8385271538933899
200,0.375,3,0.8422875,0.8501125,0.8496725,0.8338877678571428,0.8501392308241099
200,0.375,2,0.8267,0.8353541666666666,0.837685,0.8190137896825396,0.8360816551859326
200,0.375,4,0.8319875,0.83955,0.84307875,0.8234809771825397,0.8411795329980581
200,0.75,0,0.8653375,0.8789958333333333,0.88706625,0.8517925148809523,0.8813544277367373
200,0.75,1,0.8651375,0.8776708333333333,0.88621,0.8510491865079365,0.8804931754486904
200,0.75,2,0.8647625,0.8784625,0.8865,0.8515609424603173,0.8805459390962896
200,0.75,3,0.8645375,0.8781,0.885835,0.8511901785714286,0.880275656707127
200,0.75,4,0.8646375,0.8775625,0.88619375,0.8512344692460317,0.8802286860292
200,1.125,0,0.8757125,0.8910416666666666,0.8995025,0.8595039930555556,0.892864474969155
200,1.125,1,0.8756875,0.89115,0.89946,0.8595417261904762,0.8929300095486585
200,1.125,3,0.87535,0.8908625,0.89956625,0.8595249057539682,0.8928815788106199
200,1.125,2,0.875525,0.8910583333333333,0.899495,0.8594873015873017,0.8928740858641803
200,1.125,4,0.875425,0.8912208333333334,0.89952,0.8595451686507938,0.8929089841785697
200,1.5,0,0.8671875,0.88095,0.88983375,0.8510942609126986,0.8824190803196708
200,1.5,1,0.8672875,0.8809666666666667,0.8892825,0.8511680307539683,0.8823056565208753
200,1.5,3,0.8666375,0.8809291666666667,0.88963875,0.850858546626984,0.8824702136319142
200,1.5,2,0.8668875,0.8809916666666666,0.88981625,0.8506045833333333,0.8822806909578006
200,1.5,4,0.8674125,0.8815458333333334,0.8903275,0.8506117956349206,0.8829894274682397
200,1.875,0,0.8670125,0.8760708333333334,0.88434625,0.8483780257936507,0.8770905986610767
200,1.875,1,0.8662625,0.8761541666666667,0.88445625,0.8483303025793651,0.8771236032818072
200,1.875,3,0.8668625,0.8759291666666666,0.88396375,0.8488038144841269,0.8768799900088154
200,1.875,2,0.8667875,0.8761083333333334,0.8842725,0.8486921527777778,0.877127913533096
200,2.25,0,0.86765,0.8721125,0.8798425,0.8498378720238096,0.8734464316914003
200,1.875,4,0.866975,0.8760208333333334,0.884345,0.8487644444444445,0.8771830641028199
200,2.25,1,0.86295,0.867775,0.8753825,0.844996423611111,0.8692934113931727
200,2.25,2,0.8631125,0.8676875,0.87531375,0.8451264732142857,0.8691545333831122
200,2.25,3,0.8631125,0.8677375,0.875315,0.8451947718253969,0.86915729091691
200,2.25,4,0.862525,0.8676666666666667,0.87514,0.8449417757936508,0.8691434356237394
200,2.625,0,0.8671625,0.8667458333333333,0.86972125,0.8513156944444444,0.8670498397235956
200,2.625,1,0.862875,0.8627416666666666,0.86773875,0.8461065575396827,0.8640156809342701
200,2.625,2,0.8642125,0.8635458333333333,0.86637125,0.8478429464285714,0.8639693285453202
200,2.625,3,0.8657125,0.8653541666666666,0.8689775,0.8494703968253969,0.8662817450351522
200,2.625,4,0.865325,0.8639625,0.86596375,0.8492922420634921,0.8642225051073918
200,3.0,0,0.8635875,0.8605083333333333,0.8667525,0.8488982043650793,0.8622311238577286
200,3.0,2,0.8637875,0.860575,0.86669875,0.8490031101190476,0.8622412319840287
200,3.0,1,0.861225,0.8584708333333333,0.864155,0.8471721875,0.8600604112043382
200,3.0,3,0.861675,0.8584041666666666,0.8641425,0.8472140376984129,0.8600812285503157
200,3.0,4,0.8618125,0.8584458333333334,0.8644225,0.8474432341269841,0.8600661822627316
