rho,gamma,seed,no_at_10,no_at_30,no_at_100,auc_near,auc_mid
10,0.0,0,0.6990277777777778,0.8143287037037037,0.627625,0.5872824900793651,0.7648869096318875
10,0.0,1,0.6993055555555555,0.8149537037037037,0.628,0.5875739914021164,0.7654169818789907
10,0.0,2,0.6995833333333333,0.8150925925925926,0.6243888888888889,0.5877177303791887,0.7648544479855568
10,0.0,3,0.6981944444444445,0.8145833333333333,0.6362916666666667,0.5857578262786596,0.765362552489188
10,0.0,4,0.69625,0.8139814814814815,0.6318194444444445,0.5843952270723104,0.7649241013102348
10,0.214286,1,0.7938194444444444,0.8134722222222223,0.6198888888888889,0.7133258928571429,0.7694582616059649
10,0.214286,0,0.7952777777777778,0.8146064814814815,0.6291458333333333,0.7140891754850088,0.7697829376442926
10,0.214286,3,0.7949305555555556,0.8169675925925926,0.6314722222222222,0.7157852182539682,0.7702032007533031
10,0.214286,2,0.7929861111111111,0.8130555555555555,0.6293402777777778,0.7120903880070547,0.7699464422919167
10,0.214286,4,0.7950694444444445,0.8163194444444445,0.6321041666666667,0.7156567184744268,0.7698463298583291
10,0.428571,0,0.8332638888888889,0.8062962962962963,0.6248055555555555,0.7829988425925927,0.7643679541594068
10,0.428571,1,0.8320138888888889,0.8047685185185185,0.6206597222222222,0.7811110284391535,0.7643481991439963
10,0.428571,3,0.8320138888888889,0.8046527777777778,0.6232361111111111,0.7823414902998237,0.7640701351075005
10,0.428571,2,0.8327777777777777,0.8045833333333333,0.6217777777777778,0.7820338679453263,0.7636306306423355
10,0.428571,4,0.8311111111111111,0.8040972222222222,0.6210555555555556,0.7818250936948854,0.7623286284483828
10,0.642857,1,0.8419444444444445,0.7794444444444445,0.608,0.8230906911375662,0.744158799537929
10,0.642857,0,0.8423611111111111,0.777800925925926,0.6118263888888889,0.8205553902116403,0.7437594605999014
10,0.642857,2,0.8418055555555556,0.7787037037037037,0.6167152777777778,0.8186242283950618,0.7457652126031485
10,0.642857,3,0.8417361111111111,0.7777083333333333,0.6140416666666667,0.820235863095238,0.7437246484039013
10,0.642857,4,0.8438888888888889,0.7807175925925925,0.6097013888888889,0.8230049878747796,0.7449272992670228
