model,group,seed,k,no,trust
sched_glob1_sharp2_split5050,schedule,191664964,167,0.4349610778443114,0.8786248572473617
sched_glob1_sharp2_split5050,schedule,191664964,168,0.4352184523809523,0.8782440813717081
sched_glob1_sharp2_split5050,schedule,191664964,169,0.4355213017751479,0.8778813487838705
sched_glob1_sharp2_split5050,schedule,191664964,170,0.4357364705882353,0.8775419619363302
sched_glob1_sharp2_split5050,schedule,191664964,171,0.4360163742690058,0.8772048986568299
sched_glob1_sharp2_split5050,schedule,191664964,172,0.4362813953488372,0.8768787161752686
sched_glob1_sharp2_split5050,schedule,191664964,173,0.4364953757225434,0.8765561895304628
sched_glob1_sharp2_split5050,schedule,191664964,174,0.4367528735632184,0.8762207709004933
sched_glob1_sharp2_split5050,schedule,191664964,175,0.43698,0.8758903516954012
sched_glob1_sharp2_split5050,schedule,191664964,176,0.4372028409090909,0.875536139360071
sched_glob1_sharp2_split5050,schedule,191664964,177,0.4373757062146892,0.8752351150218333
sched_glob1_sharp2_split5050,schedule,191664964,178,0.4376432584269663,0.8749045274953529
sched_glob1_sharp2_split5050,schedule,191664964,179,0.4378949720670391,0.8745535903325452
sched_glob1_sharp2_split5050,schedule,191664964,180,0.4381538888888889,0.874214199475652
sched_glob1_sharp2_split5050,schedule,191664964,181,0.4383668508287293,0.8738643533777535
sched_glob1_sharp2_split5050,schedule,191664964,182,0.4386505494505494,0.8735094625956359
sched_glob1_sharp2_split5050,schedule,191664964,183,0.4389092896174863,0.8731297847214582
sched_glob1_sharp2_split5050,schedule,191664964,184,0.439125,0.872804871818824
sched_glob1_sharp2_split5050,schedule,191664964,185,0.4393372972972973,0.8724445960468797
sched_glob1_sharp2_split5050,schedule,191664964,186,0.4395736559139785,0.8720844734853247
sched_glob1_sharp2_split5050,schedule,191664964,187,0.4398058823529411,0.8717746253161609
sched_glob1_sharp2_split5050,schedule,191664964,188,0.4400281914893617,0.87143257343788
sched_glob1_sharp2_split5050,schedule,191664964,189,0.4402492063492063,0.8710773022849853
sched_glob1_sharp2_split5050,schedule,191664964,190,0.4404778947368421,0.8707189779030967
sched_glob1_sharp2_split5050,schedule,191664964,191,0.4407324607329843,0.8703575194977883
sched_glob1_sharp2_split5050,schedule,191664964,192,0.4410203125,0.8700215409453724
sched_glob1_sharp2_split5050,schedule,191664964,193,0.4412181347150259,0.8696631953270114
sched_glob1_sharp2_split5050,schedule,191664964,194,0.4414123711340206,0.8693490518438416
sched_glob1_sharp2_split5050,schedule,191664964,195,0.4416307692307692,0.8690301017479058
sched_glob1_sharp2_split5050,schedule,191664964,196,0.4418474489795918,0.8686860750979652
sched_glob1_sharp2_split5050,schedule,191664964,197,0.4420639593908629,0.8683300509943976
sched_glob1_sharp2_split5050,schedule,191664964,198,0.4422838383838384,0.8679951295534685
sched_glob1_sharp2_split5050,schedule,191664964,199,0.4425271356783919,0.8676483691763329
sched_glob1_sharp2_split5050,schedule,191664964,200,0.4427265,0.8673285748074064
sched_glob1_sharp2_localheavy,schedule,191664964,1,0.6409,0.9935150700350176
sched_glob1_sharp2_localheavy,schedule,191664964,2,0.5808,0.9893470849493308
sched_glob1_sharp2_localheavy,schedule,191664964,3,0.5404333333333333,0.985826178556529
sched_glob1_sharp2_localheavy,schedule,191664964,4,0.507675,0.9825088424940528
sched_glob1_sharp2_localheavy,schedule,191664964,5,0.48432,0.9802233842685372
sched_glob1_sharp2_localheavy,schedule,191664964,6,0.4658833333333333,0.9778570772250762
sched_glob1_sharp2_localheavy,schedule,191664964,7,0.4520857142857143,0.9757908713247144
sched_glob1_sharp2_localheavy,schedule,191664964,8,0.440525,0.973614749216301
sched_glob1_sharp2_localheavy,schedule,191664964,9,0.4317111111111111,0.9714726682276856
sched_glob1_sharp2_localheavy,schedule,191664964,10,0.42344,0.9696150332538588
sched_glob1_sharp2_localheavy,schedule,191664964,11,0.4175727272727272,0.96815453175998
sched_glob1_sharp2_localheavy,schedule,191664964,12,0.4117916666666666,0.9664821675248022
sched_glob1_sharp2_localheavy,schedule,191664964,13,0.4075846153846154,0.9651711925009664
sched_glob1_sharp2_localheavy,schedule,191664964,14,0.4032,0.9636732975457368
sched_glob1_sharp2_localheavy,schedule,191664964,15,0.3996133333333333,0.962437746207359
sched_glob1_sharp2_localheavy,schedule,191664964,16,0.39693125,0.9611209950006288
sched_glob1_sharp2_localheavy,schedule,191664964,17,0.3943647058823529,0.9599372761182984
sched_glob1_sharp2_localheavy,schedule,191664964,18,0.3929111111111111,0.9586188448360254
sched_glob1_sharp2_localheavy,schedule,191664964,19,0.3910105263157895,0.9576047959548836
sched_glob1_sharp2_localheavy,schedule,191664964,20,0.389455,0.956511383675526
sched_glob1_sharp2_localheavy,schedule,191664964,21,0.3879857142857142,0.955504422283026
sched_glob1_sharp2_localheavy,schedule,191664964,22,0.3870227272727273,0.9545347054307096
sched_glob1_sharp2_localheavy,schedule,191664964,23,0.3866217391304348,0.953459049289983
sched_glob1_sharp2_localheavy,schedule,191664964,24,0.3855791666666666,0.9523805375089356
sched_glob1_sharp2_localheavy,schedule,191664964,25,0.38522,0.9514160701665826
sched_glob1_sharp2_localheavy,schedule,191664964,26,0.3844961538461538,0.9505018767055442
sched_glob1_sharp2_localheavy,schedule,191664964,27,0.384337037037037,0.949392869505019
sched_glob1_sharp2_localheavy,schedule,191664964,28,0.3842857142857143,0.948345986373071
sched_glob1_sharp2_localheavy,schedule,191664964,29,0.3839379310344827,0.9473525395732366
sched_glob1_sharp2_localheavy,schedule,191664964,30,0.38349,0.9465277552998692
sched_glob1_sharp2_localheavy,schedule,191664964,31,0.3839129032258064,0.945682217670532
sched_glob1_sharp2_localheavy,schedule,191664964,32,0.383603125,0.944828981083133
sched_glob1_sharp2_localheavy,schedule,191664964,33,0.3836424242424242,0.9440295684695053
sched_glob1_sharp2_localheavy,schedule,191664964,34,0.3838382352941176,0.9431584090011844
sched_glob1_sharp2_localheavy,schedule,191664964,35,0.3838171428571428,0.942322293604546
sched_glob1_sharp2_localheavy,schedule,191664964,36,0.3839111111111111,0.9414538098959432
sched_glob1_sharp2_localheavy,schedule,191664964,37,0.3839918918918918,0.940720588235294
sched_glob1_sharp2_localheavy,schedule,191664964,38,0.3843447368421052,0.9399784350699196
sched_glob1_sharp2_localheavy,schedule,191664964,39,0.3845153846153846,0.9392626741227984
sched_glob1_sharp2_localheavy,schedule,191664964,40,0.3847625,0.9384484214367306
sched_glob1_sharp2_localheavy,schedule,191664964,41,0.3847634146341463,0.9377873378835364
sched_glob1_sharp2_localheavy,schedule,191664964,42,0.3849380952380952,0.9370659018465765
sched_glob1_sharp2_localheavy,schedule,191664964,43,0.3853255813953488,0.936402703820809
sched_glob1_sharp2_localheavy,schedule,191664964,44,0.3857613636363636,0.935722225753146
sched_glob1_sharp2_localheavy,schedule,191664964,45,0.38614,0.935028672148751
sched_glob1_sharp2_localheavy,schedule,191664964,46,0.3865869565217391,0.9344212084423378
sched_glob1_sharp2_localheavy,schedule,191664964,47,0.3870978723404255,0.9338508011891932
sched_glob1_sharp2_localheavy,schedule,191664964,48,0.38744375,0.9332503872268194
sched_glob1_sharp2_localheavy,schedule,191664964,49,0.387834693877551,0.9326126815474024
sched_glob1_sharp2_localheavy,schedule,191664964,50,0.388352,0.9318946706586826
sched_glob1_sharp2_localheavy,schedule,191664964,51,0.3888176470588235,0.9313537008991718
sched_glob1_sharp2_localheavy,schedule,191664964,52,0.3892788461538461,0.930706388106984
sched_glob1_sharp2_localheavy,schedule,191664964,53,0.3897415094339622,0.930038177464382
sched_glob1_sharp2_localheavy,schedule,191664964,54,0.3902148148148148,0.9293729660820704
sched_glob1_sharp2_localheavy,schedule,191664964,55,0.3906381818181818,0.9287544572608908
sched_glob1_sharp2_localheavy,schedule,191664964,56,0.3911732142857143,0.9281259611525622
sched_glob1_sharp2_localheavy,schedule,191664964,57,0.3917263157894737,0.9275201839550332
sched_glob1_sharp2_localheavy,schedule,191664964,58,0.3922413793103448,0.9269026220116778
sched_glob1_sharp2_localheavy,schedule,191664964,59,0.3927813559322033,0.926354607170562
sched_glob1_sharp2_localheavy,schedule,191664964,60,0.39336,0.925718871765358
sched_glob1_sharp2_localheavy,schedule,191664964,61,0.3937639344262295,0.9250899751665352
sched_glob1_sharp2_localheavy,schedule,191664964,62,0.3942354838709677,0.924509312436262
sched_glob1_sharp2_localheavy,schedule,191664964,63,0.394647619047619,0.9238617309920126
sched_glob1_sharp2_localheavy,schedule,191664964,64,0.3952796875,0.9232392634414628
sched_glob1_sharp2_localheavy,schedule,191664964,65,0.3957938461538461,0.9226173885187084
sched_glob1_sharp2_localheavy,schedule,191664964,66,0.3962,0.9220363463503124
sched_glob1_sharp2_localheavy,schedule,191664964,67,0.3965537313432836,0.9214417435775724
sched_glob1_sharp2_localheavy,schedule,191664964,68,0.3971955882352941,0.9208446477757236
sched_glob1_sharp2_localheavy,schedule,191664964,69,0.397595652173913,0.920263892918787
sched_glob1_sharp2_localheavy,schedule,191664964,70,0.3980428571428571,0.91972330759496
sched_glob1_sharp2_localheavy,schedule,191664964,71,0.3985267605633802,0.9190633034011932
sched_glob1_sharp2_localheavy,schedule,191664964,72,0.3989972222222222,0.9185068489728324
sched_glob1_sharp2_localheavy,schedule,191664964,73,0.3994835616438356,0.9179901987886044
sched_glob1_sharp2_localheavy,schedule,191664964,74,0.3998486486486486,0.9174343168872872
sched_glob1_sharp2_localheavy,schedule,191664964,75,0.400472,0.9169121756281622
sched_glob1_sharp2_localheavy,schedule,191664964,76,0.4009342105263158,0.9163351428048954
sched_glob1_sharp2_localheavy,schedule,191664964,77,0.4012558441558441,0.9157463553439352
sched_glob1_sharp2_localheavy,schedule,191664964,78,0.4017846153846154,0.9151925124242576
sched_glob1_sharp2_localheavy,schedule,191664964,79,0.4021987341772152,0.9146674662996293
sched_glob1_sharp2_localheavy,schedule,191664964,80,0.40266125,0.9141145959530868
sched_glob1_sharp2_localheavy,schedule,191664964,81,0.4031456790123456,0.9136047838710294
sched_glob1_sharp2_localheavy,schedule,191664964,82,0.4036170731707317,0.9131424672746664
sched_glob1_sharp2_localheavy,schedule,191664964,83,0.4040734939759036,0.9126263948698018
sched_glob1_sharp2_localheavy,schedule,191664964,84,0.4045130952380952,0.9120908055038202
sched_glob1_sharp2_localheavy,schedule,191664964,85,0.40498,0.9116033300923676
sched_glob1_sharp2_localheavy,schedule,191664964,86,0.4053813953488372,0.911068683662648
sched_glob1_sharp2_localheavy,schedule,191664964,87,0.405683908045977,0.910647226109096
sched_glob1_sharp2_localheavy,schedule,191664964,88,0.4060329545454545,0.9101736065405184
sched_glob1_sharp2_localheavy,schedule,191664964,89,0.4064505617977528,0.9096404334532688
sched_glob1_sharp2_localheavy,schedule,191664964,90,0.4069055555555556,0.9092086585874268
sched_glob1_sharp2_localheavy,schedule,191664964,91,0.4073681318681318,0.9087421877889132
sched_glob1_sharp2_localheavy,schedule,191664964,92,0.4078717391304348,0.908290301696232
sched_glob1_sharp2_localheavy,schedule,191664964,93,0.4082870967741935,0.9078004220290824
sched_glob1_sharp2_localheavy,schedule,191664964,94,0.4086425531914893,0.907306914273268
sched_glob1_sharp2_localheavy,schedule,191664964,95,0.4090747368421052,0.9068569026923023
sched_glob1_sharp2_localheavy,schedule,191664964,96,0.4094291666666667,0.906451659966282
sched_glob1_sharp2_localheavy,schedule,191664964,97,0.4098329896907216,0.9060446456753996
sched_glob1_sharp2_localheavy,schedule,191664964,98,0.4102642857142857,0.9055820948496206
sched_glob1_sharp2_localheavy,schedule,191664964,99,0.4107343434343434,0.90513400756461
sched_glob1_sharp2_localheavy,schedule,191664964,100,0.411134,0.9046960092219768
sched_glob1_sharp2_localheavy,schedule,191664964,101,0.4114851485148514,0.9043364535518
sched_glob1_sharp2_localheavy,schedule,191664964,102,0.411978431372549,0.9038857530273255
sched_glob1_sharp2_localheavy,schedule,191664964,103,0.4124203883495145,0.9034815111038166
sched_glob1_sharp2_localheavy,schedule,191664964,104,0.4128913461538461,0.9030918821486826
sched_glob1_sharp2_localheavy,schedule,191664964,105,0.4132723809523809,0.9027021677697628
sched_glob1_sharp2_localheavy,schedule,191664964,106,0.4136188679245283,0.902269476507825
sched_glob1_sharp2_localheavy,schedule,191664964,107,0.4139859813084112,0.9017983892563532
sched_glob1_sharp2_localheavy,schedule,191664964,108,0.4144055555555556,0.9013537302449028
sched_glob1_sharp2_localheavy,schedule,191664964,109,0.4147899082568807,0.9009394049372912
sched_glob1_sharp2_localheavy,schedule,191664964,110,0.4152045454545454,0.9004912564160314
sched_glob1_sharp2_localheavy,schedule,191664964,111,0.4155693693693694,0.9000874112437509
sched_glob1_sharp2_localheavy,schedule,191664964,112,0.4160223214285714,0.8996546531571
sched_glob1_sharp2_localheavy,schedule,191664964,113,0.4164362831858407,0.8992253460107673
sched_glob1_sharp2_localheavy,schedule,191664964,114,0.4169324561403509,0.8987872317269601
sched_glob1_sharp2_localheavy,schedule,191664964,115,0.4172391304347826,0.8983442178571023
sched_glob1_sharp2_localheavy,schedule,191664964,116,0.4176060344827586,0.8979245619233907
sched_glob1_sharp2_localheavy,schedule,191664964,117,0.4179606837606837,0.8975001782489361
sched_glob1_sharp2_localheavy,schedule,191664964,118,0.4183542372881356,0.8970700202857744
sched_glob1_sharp2_localheavy,schedule,191664964,119,0.4187142857142857,0.8966454302736535
sched_glob1_sharp2_localheavy,schedule,191664964,120,0.4191483333333333,0.8962156390452503
sched_glob1_sharp2_localheavy,schedule,191664964,121,0.4194892561983471,0.8958174036425977
sched_glob1_sharp2_localheavy,schedule,191664964,122,0.4199344262295082,0.895334700169454
sched_glob1_sharp2_localheavy,schedule,191664964,123,0.4202081300813008,0.8948588962056069
sched_glob1_sharp2_localheavy,schedule,191664964,124,0.4204854838709677,0.8944543282142812
sched_glob1_sharp2_localheavy,schedule,191664964,125,0.4209136,0.893979963798531
sched_glob1_sharp2_localheavy,schedule,191664964,126,0.4212174603174603,0.8935224957979517
sched_glob1_sharp2_localheavy,schedule,191664964,127,0.4215858267716535,0.8930765675162224
sched_glob1_sharp2_localheavy,schedule,191664964,128,0.4219109375,0.8926463497209455
sched_glob1_sharp2_localheavy,schedule,191664964,129,0.4223193798449612,0.8922071937617878
sched_glob1_sharp2_localheavy,schedule,191664964,130,0.4227,0.8917886733321876
sched_glob1_sharp2_localheavy,schedule,191664964,131,0.4229473282442748,0.891377238841172
sched_glob1_sharp2_localheavy,schedule,191664964,132,0.4233719696969697,0.8909883912450827
sched_glob1_sharp2_localheavy,schedule,191664964,133,0.4237676691729323,0.8905874782350613
sched_glob1_sharp2_localheavy,schedule,191664964,134,0.4241350746268656,0.8901686550464736
sched_glob1_sharp2_localheavy,schedule,191664964,135,0.4245177777777777,0.88977597762366
sched_glob1_sharp2_localheavy,schedule,191664964,136,0.4249014705882353,0.8893842432408348
sched_glob1_sharp2_localheavy,schedule,191664964,137,0.4251948905109489,0.8890062800849594
sched_glob1_sharp2_localheavy,schedule,191664964,138,0.4255195652173913,0.888629600278964
sched_glob1_sharp2_localheavy,schedule,191664964,139,0.4258035971223021,0.8882556110743165
sched_glob1_sharp2_localheavy,schedule,191664964,140,0.4261285714285714,0.8878985825495259
sched_glob1_sharp2_localheavy,schedule,191664964,141,0.4263851063829787,0.8875184190276124
sched_glob1_sharp2_localheavy,schedule,191664964,142,0.4266408450704225,0.8871419228430134
sched_glob1_sharp2_localheavy,schedule,191664964,143,0.4269538461538461,0.8867062331987695
sched_glob1_sharp2_localheavy,schedule,191664964,144,0.4272173611111111,0.8863255142945244
sched_glob1_sharp2_localheavy,schedule,191664964,145,0.4274620689655172,0.8859353854009008
sched_glob1_sharp2_localheavy,schedule,191664964,146,0.4278020547945205,0.8855320262775997
sched_glob1_sharp2_localheavy,schedule,191664964,147,0.4280850340136054,0.8851186610394356
sched_glob1_sharp2_localheavy,schedule,191664964,148,0.4283797297297297,0.8847248488561361
sched_glob1_sharp2_localheavy,schedule,191664964,149,0.4286718120805369,0.8843418397544364
sched_glob1_sharp2_localheavy,schedule,191664964,150,0.4290313333333333,0.8839536026846823
sched_glob1_sharp2_localheavy,schedule,191664964,151,0.4292649006622516,0.883582318073871
sched_glob1_sharp2_localheavy,schedule,191664964,152,0.4295835526315789,0.883206075954004
sched_glob1_sharp2_localheavy,schedule,191664964,153,0.4298967320261438,0.8828484032870443
sched_glob1_sharp2_localheavy,schedule,191664964,154,0.4302077922077922,0.8824822779051915
sched_glob1_sharp2_localheavy,schedule,191664964,155,0.4305219354838709,0.882129943396388
sched_glob1_sharp2_localheavy,schedule,191664964,156,0.4308532051282051,0.8818006760092473
sched_glob1_sharp2_localheavy,schedule,191664964,157,0.4310643312101911,0.8814179551331082
sched_glob1_sharp2_localheavy,schedule,191664964,158,0.4312924050632911,0.8810312519449934
sched_glob1_sharp2_localheavy,schedule,191664964,159,0.4315591194968553,0.880692887864361
sched_glob1_sharp2_localheavy,schedule,191664964,160,0.4317775,0.880356656885889
sched_glob1_sharp2_localheavy,schedule,191664964,161,0.432039751552795,0.8800067070167493
sched_glob1_sharp2_localheavy,schedule,191664964,162,0.4322197530864197,0.8796535991934967
sched_glob1_sharp2_localheavy,schedule,191664964,163,0.432439263803681,0.8792734117291464
sched_glob1_sharp2_localheavy,schedule,191664964,164,0.4326987804878048,0.8788990714357656
sched_glob1_sharp2_localheavy,schedule,191664964,165,0.4330054545454545,0.8785943327195193
sched_glob1_sharp2_localheavy,schedule,191664964,166,0.4333433734939759,0.8782384119868355
sched_glob1_sharp2_localheavy,schedule,191664964,167,0.4336419161676647,0.8778939565520866
sched_glob1_sharp2_localheavy,schedule,191664964,168,0.4339,0.8775291960513358
sched_glob1_sharp2_localheavy,schedule,191664964,169,0.4342059171597633,0.8771404946341186
sched_glob1_sharp2_localheavy,schedule,191664964,170,0.4344558823529412,0.8767901777508974
sched_glob1_sharp2_localheavy,schedule,191664964,171,0.4346883040935672,0.8764603466431686
sched_glob1_sharp2_localheavy,schedule,191664964,172,0.4349331395348837,0.8760889896944702
sched_glob1_sharp2_localheavy,schedule,191664964,173,0.435157225433526,0.8757660725325338
sched_glob1_sharp2_localheavy,schedule,191664964,174,0.435416091954023,0.8754008991558788
sched_glob1_sharp2_localheavy,schedule,191664964,175,0.4356828571428571,0.875090966397798
sched_glob1_sharp2_localheavy,schedule,191664964,176,0.4359431818181818,0.8747239074421095
sched_glob1_sharp2_localheavy,schedule,191664964,177,0.4361553672316384,0.8743956273698099
sched_glob1_sharp2_localheavy,schedule,191664964,178,0.4363870786516854,0.8740809722525342
sched_glob1_sharp2_localheavy,schedule,191664964,179,0.4366162011173184,0.8737419701159993
sched_glob1_sharp2_localheavy,schedule,191664964,180,0.4369116666666666,0.8734145785851544
sched_glob1_sharp2_localheavy,schedule,191664964,181,0.4370977900552486,0.873039167906599
sched_glob1_sharp2_localheavy,schedule,191664964,182,0.4373027472527472,0.8726824547383383
sched_glob1_sharp2_localheavy,schedule,191664964,183,0.4375573770491803,0.8723399596581949
sched_glob1_sharp2_localheavy,schedule,191664964,184,0.4377326086956521,0.871963811660371
sched_glob1_sharp2_localheavy,schedule,191664964,185,0.4379210810810811,0.8716257286840844
sched_glob1_sharp2_localheavy,schedule,191664964,186,0.4381629032258065,0.8712728738477457
sched_glob1_sharp2_localheavy,schedule,191664964,187,0.4383941176470588,0.8709359629622706
sched_glob1_sharp2_localheavy,schedule,191664964,188,0.4386510638297872,0.8705857420337965
sched_glob1_sharp2_localheavy,schedule,191664964,189,0.4388830687830687,0.8702250200762042
sched_glob1_sharp2_localheavy,schedule,191664964,190,0.4391126315789473,0.8698575203151235
sched_glob1_sharp2_localheavy,schedule,191664964,191,0.4393581151832461,0.8695259397080867
sched_glob1_sharp2_localheavy,schedule,191664964,192,0.4395807291666667,0.8691949515020881
sched_glob1_sharp2_localheavy,schedule,191664964,193,0.4397746113989637,0.8688423728754382
sched_glob1_sharp2_localheavy,schedule,191664964,194,0.4399685567010309,0.8684642907280433
sched_glob1_sharp2_localheavy,schedule,191664964,195,0.4401846153846154,0.8681198183616581
sched_glob1_sharp2_localheavy,schedule,191664964,196,0.4404239795918367,0.8677803513255254
sched_glob1_sharp2_localheavy,schedule,191664964,197,0.4406441624365482,0.8673883800336583
sched_glob1_sharp2_localheavy,schedule,191664964,198,0.4408792929292929,0.8670440144183224
sched_glob1_sharp2_localheavy,schedule,191664964,199,0.4411301507537688,0.8667145722533228
sched_glob1_sharp2_localheavy,schedule,191664964,200,0.441367,0.8663803865387214
sched_glob0.5_sharp2_no_mid,schedule,191664964,1,0.6624,0.9933605552776388
sched_glob0.5_sharp2_no_mid,schedule,191664964,2,0.591,0.9886627048667584
sched_glob0.5_sharp2_no_mid,schedule,191664964,3,0.5443666666666667,0.9837651856487276
sched_glob0.5_sharp2_no_mid,schedule,191664964,4,0.5099,0.9798084700137724
sched_glob0.5_sharp2_no_mid,schedule,191664964,5,0.4855,0.9754457915831664
sched_glob0.5_sharp2_no_mid,schedule,191664964,6,0.466,0.9720361692352671
sched_glob0.5_sharp2_no_mid,schedule,191664964,7,0.4504,0.9692620957633492
sched_glob0.5_sharp2_no_mid,schedule,191664964,8,0.438725,0.9665314498432602
sched_glob0.5_sharp2_no_mid,schedule,191664964,9,0.4291,0.9642663279812678
sched_glob0.5_sharp2_no_mid,schedule,191664964,10,0.4196,0.9618233467185344
sched_glob0.5_sharp2_no_mid,schedule,191664964,11,0.4125181818181818,0.9600234120010044
sched_glob0.5_sharp2_no_mid,schedule,191664964,12,0.4061,0.957829879861024
sched_glob0.5_sharp2_no_mid,schedule,191664964,13,0.4011923076923077,0.9560498163896404
sched_glob0.5_sharp2_no_mid,schedule,191664964,14,0.3965428571428571,0.9540752975816442
sched_glob0.5_sharp2_no_mid,schedule,191664964,15,0.3929,0.9522767370714944
sched_glob0.5_sharp2_no_mid,schedule,191664964,16,0.39076875,0.9506513803295183
sched_glob0.5_sharp2_no_mid,schedule,191664964,17,0.3879705882352941,0.9490160306699428
sched_glob0.5_sharp2_no_mid,schedule,191664964,18,0.3856833333333333,0.9473581218096636
sched_glob0.5_sharp2_no_mid,schedule,191664964,19,0.3834421052631579,0.9458261110153878
sched_glob0.5_sharp2_no_mid,schedule,191664964,20,0.38109,0.9445083669227864
sched_glob0.5_sharp2_no_mid,schedule,191664964,21,0.3798904761904761,0.9432086873559908
sched_glob0.5_sharp2_no_mid,schedule,191664964,22,0.3783545454545454,0.9419616647376322
sched_glob0.5_sharp2_no_mid,schedule,191664964,23,0.3772217391304348,0.9407240638192884
sched_glob0.5_sharp2_no_mid,schedule,191664964,24,0.3759208333333333,0.9394160332828728
sched_glob0.5_sharp2_no_mid,schedule,191664964,25,0.375036,0.9382943942453308
sched_glob0.5_sharp2_no_mid,schedule,191664964,26,0.3741230769230769,0.9370520427684929
sched_glob0.5_sharp2_no_mid,schedule,191664964,27,0.3731074074074074,0.9358936413048564
sched_glob0.5_sharp2_no_mid,schedule,191664964,28,0.3724178571428571,0.93475352630629
sched_glob0.5_sharp2_no_mid,schedule,191664964,29,0.3717724137931034,0.933593666102995
sched_glob0.5_sharp2_no_mid,schedule,191664964,30,0.3709033333333333,0.9324759661988452
sched_glob0.5_sharp2_no_mid,schedule,191664964,31,0.3703935483870967,0.9314195160066262
sched_glob0.5_sharp2_no_mid,schedule,191664964,32,0.369728125,0.9304733605909148
sched_glob0.5_sharp2_no_mid,schedule,191664964,33,0.3692818181818181,0.9294751035673188
sched_glob0.5_sharp2_no_mid,schedule,191664964,34,0.3688764705882353,0.9284251391071814
sched_glob0.5_sharp2_no_mid,schedule,191664964,35,0.3685714285714285,0.9273635980310544
sched_glob0.5_sharp2_no_mid,schedule,191664964,36,0.3683805555555555,0.9263840204733944
sched_glob0.5_sharp2_no_mid,schedule,191664964,37,0.3683,0.9254264757277562
sched_glob0.5_sharp2_no_mid,schedule,191664964,38,0.3681526315789473,0.9245167556653204
sched_glob0.5_sharp2_no_mid,schedule,191664964,39,0.3676846153846154,0.9235111679321272
sched_glob0.5_sharp2_no_mid,schedule,191664964,40,0.36747,0.9225759487244574
sched_glob0.5_sharp2_no_mid,schedule,191664964,41,0.3673780487804878,0.9216339822120924
sched_glob0.5_sharp2_no_mid,schedule,191664964,42,0.3673809523809523,0.920660869275946
sched_glob0.5_sharp2_no_mid,schedule,191664964,43,0.3673232558139535,0.9198145385774652
sched_glob0.5_sharp2_no_mid,schedule,191664964,44,0.3674409090909091,0.9189486736887112
sched_glob0.5_sharp2_no_mid,schedule,191664964,45,0.3675,0.9180976870690628
sched_glob0.5_sharp2_no_mid,schedule,191664964,46,0.3675195652173913,0.9171557344181236
sched_glob0.5_sharp2_no_mid,schedule,191664964,47,0.3674978723404255,0.916287780984821
sched_glob0.5_sharp2_no_mid,schedule,191664964,48,0.36755625,0.9154141669318904
sched_glob0.5_sharp2_no_mid,schedule,191664964,49,0.3676632653061224,0.914566314834645
sched_glob0.5_sharp2_no_mid,schedule,191664964,50,0.36778,0.913704008153905
sched_glob0.5_sharp2_no_mid,schedule,191664964,51,0.3680725490196078,0.9129574905159616
sched_glob0.5_sharp2_no_mid,schedule,191664964,52,0.3681596153846154,0.9121481220392512
sched_glob0.5_sharp2_no_mid,schedule,191664964,53,0.3684150943396226,0.9113439834424336
sched_glob0.5_sharp2_no_mid,schedule,191664964,54,0.3685814814814814,0.9105506713169722
sched_glob0.5_sharp2_no_mid,schedule,191664964,55,0.3687272727272727,0.9097418293220692
sched_glob0.5_sharp2_no_mid,schedule,191664964,56,0.3687803571428571,0.9089808214148896
sched_glob0.5_sharp2_no_mid,schedule,191664964,57,0.3690228070175438,0.9082565800679522
sched_glob0.5_sharp2_no_mid,schedule,191664964,58,0.369203448275862,0.90762004737248
sched_glob0.5_sharp2_no_mid,schedule,191664964,59,0.3693593220338983,0.9070413360404596
sched_glob0.5_sharp2_no_mid,schedule,191664964,60,0.3696633333333333,0.9063340314191926
sched_glob0.5_sharp2_no_mid,schedule,191664964,61,0.3697409836065574,0.905634616675336
sched_glob0.5_sharp2_no_mid,schedule,191664964,62,0.3698693548387097,0.9049882361077278
sched_glob0.5_sharp2_no_mid,schedule,191664964,63,0.3700190476190476,0.9042989675426296
sched_glob0.5_sharp2_no_mid,schedule,191664964,64,0.37033125,0.9035852890434866
sched_glob0.5_sharp2_no_mid,schedule,191664964,65,0.3704353846153846,0.9030416009541458
sched_glob0.5_sharp2_no_mid,schedule,191664964,66,0.3706212121212121,0.9024391938873416
sched_glob0.5_sharp2_no_mid,schedule,191664964,67,0.3710149253731343,0.9019127024533654
sched_glob0.5_sharp2_no_mid,schedule,191664964,68,0.3712882352941176,0.9013018007395388
sched_glob0.5_sharp2_no_mid,schedule,191664964,69,0.3715434782608696,0.9006042680341041
sched_glob0.5_sharp2_no_mid,schedule,191664964,70,0.3716842857142857,0.9000393292738844
sched_glob0.5_sharp2_no_mid,schedule,191664964,71,0.3718211267605634,0.8994863749669866
sched_glob0.5_sharp2_no_mid,schedule,191664964,72,0.3721666666666666,0.8988884980798607
sched_glob0.5_sharp2_no_mid,schedule,191664964,73,0.3723068493150684,0.8982403510934254
sched_glob0.5_sharp2_no_mid,schedule,191664964,74,0.372377027027027,0.8975745423963246
sched_glob0.5_sharp2_no_mid,schedule,191664964,75,0.372636,0.8970195780807821
sched_glob0.5_sharp2_no_mid,schedule,191664964,76,0.3730657894736842,0.8964196481181721
sched_glob0.5_sharp2_no_mid,schedule,191664964,77,0.3733233766233766,0.8958086171038024
sched_glob0.5_sharp2_no_mid,schedule,191664964,78,0.3735692307692307,0.895197331880397
sched_glob0.5_sharp2_no_mid,schedule,191664964,79,0.3737898734177215,0.8946464478031566
sched_glob0.5_sharp2_no_mid,schedule,191664964,80,0.374155,0.8941331494071401
