rho,gamma,seed,no_at_10,no_at_30,no_at_100,auc_near,auc_mid
10,0.0,0,0.36941482663084546,0.5095360031343577,0.5959806061623709,0.26381899551301785,0.5314662291293576
10,0.0,1,0.3702669801024263,0.5096731312792097,0.5955683821677441,0.2644150032049873,0.53143528606355
10,0.0,2,0.37027117790277897,0.5097990652897881,0.5961115775333725,0.264428083017832,0.5317554595220584
10,0.0,3,0.3704768701200571,0.5095905745389416,0.5956313491730333,0.26482472017995906,0.5315588171442589
10,0.0,4,0.36992276047351186,0.5094352559258948,0.5958047183275963,0.26403024315258805,0.5315054558340565
10,0.214286,0,0.4198933758710436,0.5130677524976912,0.589160439929477,0.32920180658668186,0.5341888757824371
10,0.214286,2,0.4201200570900848,0.5131810931072118,0.5895327848207539,0.32912911134565487,0.5344820167929385
10,0.214286,3,0.41983460666610695,0.5130719502980439,0.5893825035681303,0.3285833673155266,0.5342109672175832
10,0.214286,1,0.42059860633028295,0.513039767162007,0.5896692133322139,0.32951948012574744,0.5344386021885329
10,0.428571,0,0.4573503484174293,0.506153975316934,0.5782180337503149,0.40030014605679953,0.5281456675697594
10,0.428571,1,0.45698933758710436,0.5062379313239862,0.5784753589119301,0.4006980475564138,0.5279186935228714
10,0.428571,4,0.4557299974813198,0.5063008983292755,0.5796146419276299,0.3978434200478949,0.5286815668710221
10,0.428571,3,0.4578246998572748,0.5062323342568494,0.578751154395097,0.40100107210488367,0.5280687748074946
10,0.214286,4,0.4205020569221728,0.5128984412168024,0.5893401057845689,0.3296410747435011,0.5341067584467484
10,0.428571,2,0.4569347661825204,0.5055956678700361,0.5780018470321552,0.40001677454347256,0.5275186659203557
10,0.642857,1,0.4712492653849383,0.49129935913581285,0.56512047687012,0.45440940447205663,0.5151088173566601
10,0.642857,0,0.47095961716060786,0.49153303668877507,0.564396356309294,0.4531720978207419,0.5148790233598337
10,0.642857,2,0.4708630677524977,0.49160300002798535,0.564218369574343,0.4552100082889899,0.5146686477594324
10,0.642857,4,0.4702837713038368,0.49087258276663026,0.5637226093526991,0.4533927638584049,0.514283372068074
10,0.857143,0,0.4672277726471329,0.4736252203845185,0.5512429686844094,0.48136628240135504,0.4996431254785617
10,0.642857,3,0.4706657711359248,0.4913707217418073,0.5643497607253799,0.45416326011836466,0.5149049350283565
10,0.857143,1,0.46677441020905047,0.4741275571600481,0.5518361178742339,0.4811520363329616,0.49993448661034456
10,0.857143,2,0.4670892452354966,0.4748859597570873,0.5525631768953069,0.4808381574721513,0.5006937822719255
10,0.857143,3,0.46657291579212495,0.47435843617944196,0.5530031063722609,0.48086980921996875,0.5004363882909748
10,1.071429,1,0.45604483250776595,0.45850894131475106,0.5344773738560994,0.4895508237017136,0.4843516285549493
10,1.071429,0,0.4569767441860465,0.4578596815268799,0.5341050289648225,0.48996256794772874,0.483885427554182
10,0.857143,4,0.4665981025942406,0.47457812106456215,0.5520439089916883,0.48056058791859735,0.5004991524272995
10,1.071429,2,0.45610360171270253,0.45778272185374863,0.5337112752917471,0.4895982954931616,0.48369379974550275
10,1.285714,1,0.44326672823440516,0.44209694120280973,0.5132062799093275,0.48802083208398805,0.4669181446893555
10,1.071429,3,0.45626311812610193,0.4589371169507178,0.5322668121904123,0.48891767880297393,0.4837784254689204
10,1.285714,0,0.4431240030224163,0.44358576106120395,0.5157283183611787,0.4879720409838577,0.4691032000111225
10,1.071429,4,0.4570900847955671,0.4581227436823105,0.5340088993367476,0.48940162188346636,0.4840812856373102
10,1.285714,2,0.4439803542943498,0.4420605602664204,0.5141260179665855,0.4882904124905217,0.4675707222308817
10,1.5,0,0.4321803375031483,0.42653149749531244,0.4901024263286038,0.483801491351865,0.44960580903036895
10,1.285714,3,0.4437662664763664,0.44245655276635043,0.5138099236000336,0.4879823222631341,0.4675197448191817
10,1.285714,4,0.44334228864075226,0.44272940978927044,0.5146914616740828,0.4879182674944996,0.4680865768394836
10,1.5,1,0.4320040298883385,0.4285366467970783,0.4949953824196121,0.4833975663419034,0.4519306623472456
10,1.714286,0,0.4211149357736546,0.4145285870204013,0.4755671228276383,0.47780169357923113,0.43588901627111626
10,1.5,2,0.4318529090756444,0.42887387009207173,0.4935966753421207,0.4834665668523027,0.4521116215704396
10,1.714286,1,0.4214171773990429,0.4139912685752666,0.46959659138611365,0.4781537674258689,0.43345091358148863
10,1.5,4,0.43146671144320375,0.42774046399686566,0.4938980774074385,0.4836170346738308,0.45119190769622797
10,1.5,3,0.43138275543615145,0.4273500685640724,0.49184955083536225,0.48346198258779066,0.4500732580437026
10,1.714286,2,0.4207791117454454,0.41370441888450454,0.4735387456972546,0.47822194170254784,0.43470905839859303
10,1.714286,3,0.42104777096801277,0.41436767134021774,0.47463185290907567,0.47823642411376444,0.4352703664038611
10,1.714286,4,0.4205314415246411,0.41404164217949796,0.4762799093275124,0.47752575483779836,0.4356313715623806
10,1.928571,0,0.41164469817815463,0.401269134973274,0.45646923012341534,0.472504226118847,0.4208535823301058
10,1.928571,1,0.4109940391234993,0.4023647608653066,0.45921501133406095,0.4720220504455665,0.42202535268359676
10,1.928571,2,0.41134245655276636,0.4003022416253883,0.45590378641591806,0.4723727366859765,0.41998798208179455
10,2.142857,0,0.4035807237007808,0.3902093303109171,0.4423998824615901,0.4668475802013078,0.4082549667619818
10,1.928571,3,0.411073797330199,0.4018274424201718,0.4575300142725212,0.47221773623954394,0.4213003483885531
10,1.928571,4,0.41134665435311896,0.40222623345367026,0.4586978423306188,0.47207819935687034,0.42165376469659427
10,2.142857,1,0.403861976324406,0.39166596703327455,0.44468852321383595,0.46705837141337947,0.40959920048550347
10,2.142857,2,0.40429854756107797,0.3906836817507626,0.4416845772815045,0.46735225908290723,0.40811964439076487
10,2.357143,0,0.3969062211401226,0.3816122351887611,0.42875451263537906,0.4623325644029196,0.3972907678062853
10,2.142857,3,0.4032448996725716,0.39040662692749,0.44288808664259927,0.4671922829104216,0.4078434989611141
10,2.142857,4,0.4038367895222903,0.3904304144628215,0.443624380824448,0.4672330398870992,0.40862790619707334
10,2.357143,3,0.39690202333977,0.3815058909131615,0.43215850894131475,0.46283533095324714,0.399020143893875
10,2.571429,0,0.3899798505583075,0.3710519687683654,0.4174796406682898,0.4578483358053713,0.38669409380932157
10,2.357143,2,0.3967718915288389,0.3809349900652058,0.4288258752413735,0.4619776936885073,0.39664538061919896
10,2.357143,1,0.39618419947947275,0.3820474071586489,0.43079716228696163,0.46180739292610673,0.3990292797862649
10,2.357143,4,0.3967844849298967,0.3809545798001847,0.4300247670220804,0.46238981107233135,0.3971374036876932
10,2.571429,1,0.39093694903870374,0.3732935941566619,0.41947989253631096,0.45811200930712304,0.38911339416763224
10,2.571429,2,0.39034086138863233,0.3714423642011586,0.41955755184283433,0.4577546032545613,0.38809850387526473
10,2.571429,3,0.39081941062883047,0.3723616824783813,0.4204500041978004,0.4577865281925604,0.3888430760108714
10,2.571429,4,0.39036604819074805,0.3717585984943889,0.4205335404248174,0.4578237853364836,0.38807870846989323
10,2.785714,2,0.38433800688439257,0.3626003973917667,0.40867517420871463,0.45335103905553487,0.37811345461046
10,2.785714,3,0.3849215011334061,0.36365544454705734,0.4102447317605575,0.4541546396354977,0.37970378836521246
10,2.785714,0,0.3858030392074553,0.3631433129040383,0.41113634455545295,0.4538911443736815,0.3796422176123734
10,2.785714,1,0.38438838048862395,0.3631992835754065,0.4096343715892872,0.4535207284716143,0.37896626570702807
10,2.785714,4,0.3852615229619679,0.3647006968348585,0.40890983124842584,0.4537028080619089,0.3792184684426296
10,3.0,1,0.37923348165561244,0.3557216018806146,0.4001947779363613,0.44939494205036556,0.37059444151656434
10,3.0,0,0.3805977667702124,0.35644362354126435,0.40379313239862313,0.45015836035250867,0.3719940314450122
10,3.0,2,0.38086642599277976,0.35726219461002434,0.39763747796154814,0.45005157464155454,0.37049147999409654
20,0.0,0,0.2888590378641592,0.46038395880558586,0.6110700193098816,0.19780830178319891,0.5118081761235874
10,3.0,4,0.38049282176139704,0.35467634959281336,0.3986474687263874,0.45009339439467055,0.36952165955777233
20,0.0,1,0.28885064226345397,0.4599236000335824,0.610447905297624,0.1978160510559134,0.5114921134442908
10,3.0,3,0.3800688439257829,0.35492262054683343,0.400555368986651,0.449982274288273,0.3699765735227399
20,0.0,2,0.2888128620602804,0.46035177566954916,0.6110477709680128,0.19764085119397437,0.5119286949048942
20,0.0,4,0.2880614557971623,0.46029020793104414,0.6110112501049451,0.1970924202384617,0.5116694312105194
20,0.214286,0,0.34105868524892957,0.48476478325357514,0.6078654185206952,0.24763311025022888,0.5254807785213353
20,0.0,3,0.28879607085886994,0.460521086950438,0.6112270170430695,0.19736582031015748,0.512077485141699
20,0.214286,2,0.34102930064646125,0.48509640948143173,0.6076122911594325,0.2478442296236772,0.525586766136473
20,0.214286,1,0.3413189488707917,0.48485293706098004,0.6076567878431702,0.24775139160413273,0.5255173150092662
20,0.214286,3,0.3398874989505499,0.48454090056810234,0.6077554361514567,0.2465072052244624,0.5251716207405199
20,0.428571,1,0.3980060448325078,0.5002714577561358,0.5997577869196541,0.3166157483478657,0.5323959429311577
20,0.214286,4,0.34069767441860466,0.48503624100971093,0.6074191923432122,0.24702527375655156,0.5254833331981275
20,0.428571,2,0.39725044076903704,0.5010410544874486,0.5999353538745698,0.3152069515573839,0.5328208362722238
20,0.428571,0,0.3974771219880783,0.5008913329415386,0.5999735538577785,0.3158430082636698,0.5326990897092736
20,0.428571,3,0.39800184703215513,0.5007514062631181,0.6002774746033078,0.3162979048978335,0.5328495783159168
20,0.428571,4,0.39935353874569723,0.5012117650351215,0.6002203845185123,0.3175459859033866,0.533090694997716
20,0.642857,0,0.4427965745949123,0.5023493689306803,0.5871681638821258,0.389525453662281,0.5298694414519548
20,0.642857,1,0.44309881622030056,0.5017001091428092,0.5859214171773991,0.39041724969449343,0.5290266154244812
20,0.642857,2,0.4430904206195953,0.5022500209890017,0.5851704306943162,0.38966681792074287,0.5291717153661268
20,0.857143,0,0.46407522458231887,0.4929742814765063,0.572083368315003,0.4439229293850023,0.5187669389993911
20,0.857143,1,0.46269834606666105,0.49204236979822574,0.5730467634959281,0.44365628743871544,0.518596868656261
20,0.642857,3,0.44220468474519353,0.5024039403352644,0.5878637394005541,0.3891426459202045,0.5300605637038505
20,0.857143,2,0.4633280161195534,0.4921711023423726,0.5727315086894468,0.44384885153512893,0.5187905482222128
20,0.642857,4,0.44323314583158424,0.5024249293370274,0.5869242716816389,0.3898992494599497,0.5295454282387471
20,0.857143,3,0.46334480732096384,0.49298407634399577,0.5712014104609184,0.44264905855998127,0.5188207621487201
20,0.857143,4,0.46289564268323397,0.4930498418828534,0.5724372428847284,0.4429260617436463,0.5190000633297174
20,1.071429,0,0.4664511795818991,0.47964486609016876,0.5592242464948367,0.47187747786826373,0.50658086169215
20,1.071429,4,0.4666400805977668,0.47937620686760135,0.5576118713793972,0.47192293738081253,0.5059472754976074
20,1.071429,1,0.4669339266224498,0.4800114739876305,0.55893249937033,0.4716027268378037,0.5066684729484587
20,1.285714,0,0.4621736210225842,0.4679441972406459,0.5448778440097389,0.4851134755388177,0.4942076553012624
