model,group,k,no_mean,no_std,trust_mean,trust_std
baseline_sharp,baseline,22,0.38360909090909096,0.0002114002900769285,0.9504815490719625,0.0007219277585510022
baseline_sharp,baseline,23,0.3824695652173913,0.00024289526475590424,0.9493302611619789,0.0006789913995727698
baseline_sharp,baseline,24,0.3808069444444444,0.0005293033506761464,0.9482566790014437,0.0006733373100836529
baseline_sharp,baseline,25,0.379816,0.00048350387795755587,0.9471469931011275,0.0007170412281067275
baseline_sharp,baseline,26,0.37853717948717946,0.00044273112396375715,0.9461204773743278,0.0007435827774977343
baseline_sharp,baseline,27,0.3780222222222222,0.0004421390826990348,0.94512117881121,0.0007593854261980707
baseline_sharp,baseline,28,0.37732380952380956,0.00041712899520346305,0.944081003519538,0.0007800075926453245
baseline_sharp,baseline,29,0.37654137931034476,0.000352652594711095,0.9431433324035656,0.0008494663279453136
baseline_sharp,baseline,30,0.37592111111111115,0.00037268296525676606,0.9421754070608731,0.0008729766338841669
baseline_sharp,baseline,31,0.3756193548387097,0.0003679258170716963,0.9412531186331873,0.000972879098523108
baseline_sharp,baseline,32,0.374925,0.00038806662201868304,0.9402792933327007,0.0009579262093421842
baseline_sharp,baseline,33,0.37438787878787877,0.0004046220560776275,0.9393814071090653,0.0009950964164907369
baseline_sharp,baseline,34,0.3742245098039216,0.0003820398416392726,0.9384699048037602,0.000952954112555179
baseline_sharp,baseline,35,0.3741123809523809,0.00036185839301950914,0.9375153196520564,0.0009315716435995301
baseline_sharp,baseline,36,0.3739435185185185,0.00029033204348340066,0.936598730621383,0.0009211555849108826
baseline_sharp,baseline,37,0.37391981981981975,0.0001724725305688754,0.9357098186548618,0.0009093844850190512
baseline_sharp,baseline,38,0.37385,0.00017590289439023337,0.9348351044065458,0.0008514504566235612
baseline_sharp,baseline,39,0.3738880341880342,0.00021802914554240463,0.9340080926572933,0.0007983805609740439
baseline_sharp,baseline,40,0.3739483333333333,9.887913497464405e-05,0.9332265981300504,0.0008027892090254197
baseline_sharp,baseline,41,0.3740796747967479,0.00019647902064151056,0.9324610192743624,0.0008416499298062836
baseline_sharp,baseline,42,0.37417698412698414,0.0002824449190109805,0.9317045089808649,0.0007724401670151263
baseline_sharp,baseline,43,0.3743713178294574,0.00042411319583859984,0.9309077765629463,0.0007118718001855719
baseline_sharp,baseline,44,0.37466287878787874,0.000379459253502745,0.9301230258925854,0.0006879351760745184
baseline_sharp,baseline,45,0.374757037037037,0.00041090285015239314,0.9294350999397158,0.0006935630278292509
baseline_sharp,baseline,46,0.3751130434782608,0.00034182320019127344,0.9286438112199465,0.0006417209032359651
baseline_sharp,baseline,47,0.37545460992907803,0.00035586232741986593,0.9279386228787936,0.0006331226487812505
baseline_sharp,baseline,48,0.3756347222222222,0.000281090489746463,0.9272244151814132,0.0006411498292521915
baseline_sharp,baseline,49,0.3758469387755102,0.00031267144401651294,0.9265436458842324,0.0006211876453709303
baseline_sharp,baseline,50,0.37613199999999997,0.0002523410390721002,0.9258146523973331,0.0006715430742049299
baseline_sharp,baseline,51,0.37647516339869286,0.00022371280173442336,0.9250707879124119,0.0006978203311378555
baseline_sharp,baseline,52,0.37684615384615383,0.00022264547136011218,0.9244780614429984,0.0006783003044171339
baseline_sharp,baseline,53,0.37717295597484274,0.0003802546098239946,0.9238251107046592,0.0006915335413281216
baseline_sharp,baseline,54,0.37753888888888887,0.0003258470022287301,0.9232237290031301,0.0007433595115543758
baseline_sharp,baseline,55,0.3777842424242424,0.0003248513116113925,0.9226176108803119,0.0007536166685272787
baseline_sharp,baseline,56,0.37805297619047623,0.0002733562500763026,0.9220179802798403,0.0007575040957700805
baseline_sharp,baseline,57,0.37843333333333334,0.00020117384056433254,0.9213773931934246,0.000686887766559835
baseline_sharp,baseline,58,0.3788201149425287,0.00023561045596484601,0.9208026176049356,0.0005918509339592451
baseline_sharp,baseline,59,0.3791011299435028,0.00015138291305186703,0.9201751603835047,0.0005526405220403698
baseline_sharp,baseline,60,0.37937333333333334,0.00012444320435890321,0.9195873168634806,0.0005482743071223166
baseline_sharp,baseline,61,0.37969289617486335,0.0001298535893677488,0.9189821069013542,0.0005530745680155919
baseline_sharp,baseline,62,0.3799860215053763,0.0001969878093105858,0.9183598940420502,0.0005975322904059653
baseline_sharp,baseline,63,0.38040370370370374,0.00020241881583767926,0.9177857752576063,0.0005970107474328241
baseline_sharp,baseline,64,0.38076979166666663,0.00014180351080662302,0.9172174097231117,0.0006428967251297604
baseline_sharp,baseline,65,0.38118717948717945,0.00018290446520655395,0.9166136018346935,0.0006778209900530583
baseline_sharp,baseline,66,0.3815737373737374,0.0001481314078389933,0.916042046862679,0.0006646033269501935
baseline_sharp,baseline,67,0.3819363184079602,0.00012173408579306765,0.9154618188870982,0.0007196084486380952
baseline_sharp,baseline,68,0.38242696078431376,0.0001384020687753456,0.9149041655661622,0.0007618865383614338
baseline_sharp,baseline,69,0.38279855072463764,0.0001025611942780054,0.9143623950986518,0.000751266348912571
baseline_sharp,baseline,70,0.3832019047619048,0.00017298303168721484,0.9138360538977435,0.0007206523559235765
baseline_sharp,baseline,71,0.38367136150234743,0.00012166057717741384,0.9133067679559677,0.0007278307992885365
baseline_sharp,baseline,72,0.38414583333333335,0.0001346506109790455,0.9127633993366359,0.0007210416906314454
baseline_sharp,baseline,73,0.38452191780821915,0.000203058801120131,0.9122163403411158,0.0007528233645287498
baseline_sharp,baseline,74,0.38487612612612615,0.00019746537330561151,0.9116554027989672,0.000800808163040819
baseline_sharp,baseline,75,0.3853284444444444,0.0002086329401214208,0.9111290243832718,0.00078352410792674
baseline_sharp,baseline,76,0.38584649122807013,0.00023337496330914825,0.9105845072886823,0.0008206325396695226
baseline_sharp,baseline,77,0.3863155844155844,0.00024296129442492423,0.9100365630336021,0.0008276645027920104
baseline_sharp,baseline,78,0.386841452991453,0.00023333450737001734,0.9095175271462458,0.000887421993990827
baseline_sharp,baseline,79,0.3872746835443038,0.0001901896101432076,0.9089880772605259,0.0009532160265362421
baseline_sharp,baseline,80,0.3877070833333333,0.00016125161497898056,0.908421174603686,0.0009595471391632077
baseline_sharp,baseline,81,0.3881942386831276,0.00014612472792916852,0.9079194243882872,0.0009498665044967797
baseline_sharp,baseline,82,0.3885479674796748,0.0001041547187278136,0.9073645937213919,0.0009290515571792603
baseline_sharp,baseline,83,0.38898514056224903,0.00011187532547520401,0.9067788319730535,0.0009521373923612903
baseline_sharp,baseline,84,0.38940753968253966,0.0001107164191635615,0.9062620261606643,0.0009300324977100929
baseline_sharp,baseline,85,0.38980196078431373,0.00012172538912468429,0.9057843213215038,0.0009790716134222047
baseline_sharp,baseline,86,0.3902546511627907,8.32918591583699e-05,0.9052938528764085,0.0010003274312249833
baseline_sharp,baseline,87,0.39059808429118775,0.0001560864240439107,0.9047918388526939,0.0010393289923144192
baseline_sharp,baseline,88,0.3910598484848484,0.000185371295560095,0.9043462221601927,0.0010352289360634444
baseline_sharp,baseline,89,0.3914505617977528,0.00015269328071332856,0.9038700834219769,0.000981422996009862
baseline_sharp,baseline,90,0.3919266666666666,0.00019457773209478774,0.9033489021626103,0.000998261087190533
baseline_sharp,baseline,91,0.39235494505494506,0.00021430543724392678,0.9028610158932446,0.0009992275143663432
baseline_sharp,baseline,92,0.39271594202898547,0.0002021105947286446,0.9023875190706473,0.000996094095962489
baseline_sharp,baseline,93,0.39313512544802864,0.00019141697782068453,0.9019016233494902,0.0009494110704325481
baseline_sharp,baseline,94,0.3935003546099291,0.00015136444965673486,0.9014197635872536,0.0009745702279968275
baseline_sharp,baseline,95,0.39394315789473683,0.00018702215194611805,0.9009499872639858,0.000979015883568789
baseline_sharp,baseline,96,0.3942809027777778,0.00022888793023329346,0.9004669519733715,0.0010019344830799867
baseline_sharp,baseline,97,0.39467938144329895,0.00024758371048498536,0.9000286211317915,0.000994886340224208
baseline_sharp,baseline,98,0.3950833333333333,0.000283168934183619,0.8995641047204086,0.001016845300443663
baseline_sharp,baseline,99,0.3955178451178451,0.00031868700208632873,0.8991031941504546,0.0010050599038008937
baseline_sharp,baseline,100,0.395977,0.000313718026259231,0.8986225568255617,0.0009853604525517762
baseline_sharp,baseline,101,0.39635709570957095,0.0003669373364150133,0.898180978031535,0.0010013573164002912
baseline_sharp,baseline,102,0.3967800653594771,0.0003228637437873694,0.8976908444906625,0.0010131219207119976
baseline_sharp,baseline,103,0.39712815533980583,0.0002829293462815407,0.8972189722288855,0.0010224542294900256
baseline_sharp,baseline,104,0.3975099358974359,0.00025866337795799657,0.896777518154193,0.0010418916807822638
baseline_sharp,baseline,105,0.3979219047619047,0.00020420300245873696,0.896278379109756,0.0010301334211279328
baseline_sharp,baseline,106,0.3983669811320755,0.00013820996198547156,0.8958098084057778,0.0010481530369687428
baseline_sharp,baseline,107,0.3988028037383177,0.00011808291941747234,0.895372578853365,0.0010417032562418224
baseline_sharp,baseline,108,0.3991861111111111,0.00017279127413441557,0.8949058517312101,0.0010465775632540098
baseline_sharp,baseline,109,0.39956758409785936,0.00018180498864324963,0.8944541716891002,0.0010631844228856603
baseline_sharp,baseline,110,0.3999642424242424,0.00013314173561697348,0.8940034754244754,0.0010387388002833424
baseline_sharp,baseline,111,0.4003423423423423,0.00010599664779318547,0.8935577884171675,0.0010498022398168438
baseline_sharp,baseline,112,0.4007130952380953,0.00011152616109615951,0.8931018777225753,0.0010524856333082445
baseline_sharp,baseline,113,0.40110589970501476,5.6209205381555604e-05,0.8926494346757857,0.001065777508655265
baseline_sharp,baseline,114,0.4014918128654971,7.526670202538132e-05,0.8922115919233023,0.0010426461897853447
baseline_sharp,baseline,115,0.4018565217391304,0.00015149413384613408,0.891754988771619,0.0010323576491691978
baseline_sharp,baseline,116,0.4022833333333333,0.00017468404749339546,0.891313490498575,0.0010431798867808276
baseline_sharp,baseline,117,0.40261396011396017,0.00016847004478245486,0.8908529654886218,0.0010181054028325662
baseline_sharp,baseline,118,0.4031107344632769,0.00016861283531021662,0.8904096052587822,0.0010479684769729993
baseline_sharp,baseline,119,0.4034857142857143,0.0001848663100026102,0.8899603682875924,0.0010192959399648528
baseline_sharp,baseline,120,0.4039083333333333,0.0002338639799351501,0.8895177270148796,0.0009970558719174408
baseline_sharp,baseline,121,0.40433526170798895,0.00022970201805403242,0.8890715728526756,0.0010018201191565766
baseline_sharp,baseline,122,0.40470765027322403,0.00023694243641889733,0.888629832786742,0.001019951300805086
baseline_sharp,baseline,123,0.4051224932249322,0.00025982235542261977,0.8881779798754738,0.0010310153904424702
baseline_sharp,baseline,124,0.40548172043010755,0.00024214283229402074,0.8877430809616657,0.0010462039492981443
baseline_sharp,baseline,125,0.40590533333333334,0.00028970642611673866,0.8873164949282967,0.0010541772218230043
baseline_sharp,baseline,126,0.40629841269841266,0.0003160643912567607,0.8868808289750753,0.001050692021737747
baseline_sharp,baseline,127,0.4066695538057743,0.0003148841770727324,0.886475621697196,0.0010602226129470674
baseline_sharp,baseline,128,0.40706510416666664,0.0003078524852413179,0.8860705142673452,0.001073480224534088
baseline_sharp,baseline,129,0.4074741602067184,0.0003626468386786075,0.8856455506469453,0.001023499197284373
baseline_sharp,baseline,130,0.4078648717948718,0.0003281960134952735,0.8852392711397771,0.0010201091063320937
baseline_sharp,baseline,131,0.408169465648855,0.0003095850442090582,0.884833696144533,0.0010136645952843848
baseline_sharp,baseline,132,0.4085550505050504,0.00029870524601613343,0.8844294654754835,0.0010261971354102318
baseline_sharp,baseline,133,0.40894461152882206,0.00030833516044191786,0.8840298001582904,0.0009764397072988585
baseline_sharp,baseline,134,0.4093087064676617,0.0002995655997040201,0.8836344462366331,0.0009579398365756533
baseline_sharp,baseline,135,0.40975283950617286,0.0003035558206651941,0.8832609522787646,0.0009405575874760635
baseline_sharp,baseline,136,0.4101178921568627,0.00033369096659639644,0.8828457767970842,0.0009169648665054943
baseline_sharp,baseline,137,0.4105094890510949,0.00033328422392072077,0.882441779310911,0.0009248250088147296
baseline_sharp,baseline,138,0.41085024154589367,0.00033512932461395934,0.8820239743455014,0.0009282646108789217
baseline_sharp,baseline,139,0.41122086330935254,0.00029028843839349055,0.8816009346571807,0.0009370676388769444
baseline_sharp,baseline,140,0.41154547619047616,0.00033431115084340694,0.8811657853153135,0.0009293364646765507
baseline_sharp,baseline,141,0.4118789598108747,0.00029948006966044763,0.880761015718419,0.0009600768993921384
baseline_sharp,baseline,142,0.41221384976525816,0.0003261151449214487,0.8803571915670262,0.0009638392385847142
baseline_sharp,baseline,143,0.41254149184149186,0.00031229342203010205,0.879941850267742,0.0009872276212184886
baseline_sharp,baseline,144,0.4129321759259259,0.0003104068272531372,0.8795433835819764,0.000995822670608734
baseline_sharp,baseline,145,0.4132365517241379,0.00029547438630240873,0.8791253493559936,0.0010234134078466906
baseline_sharp,baseline,146,0.41359543378995434,0.00029105667208282487,0.8787254417495692,0.0010370020019625904
baseline_sharp,baseline,147,0.4139566893424036,0.00026360902638190923,0.878302670534563,0.0010273233367000332
baseline_sharp,baseline,148,0.41426621621621623,0.00029898705909246157,0.8778986344882275,0.00105999264649576
baseline_sharp,baseline,149,0.41463691275167786,0.00033661782861612086,0.877515697428478,0.0010738080432263688
baseline_sharp,baseline,150,0.4150184444444444,0.00033233606373560444,0.8771252195287088,0.0010688224627362444
baseline_sharp,baseline,151,0.4153267108167771,0.0003567172504384613,0.8766885338723087,0.0010846985317526535
baseline_sharp,baseline,152,0.41563684210526314,0.00035285428454521215,0.8762911264888325,0.0010690895073875058
baseline_sharp,baseline,153,0.41595098039215683,0.0003171490757463047,0.8758786711973325,0.001089820747541465
baseline_sharp,baseline,154,0.4163162337662338,0.00029357472485845376,0.8755004632270124,0.0010817917756411753
baseline_sharp,baseline,155,0.416663440860215,0.0002600130736594517,0.8750935041432246,0.0010799477729285878
baseline_sharp,baseline,156,0.4170121794871795,0.00025426910503988033,0.8747123001281314,0.0010832851579841353
baseline_sharp,baseline,157,0.4172917197452229,0.0002484958197250059,0.8743089850263193,0.0011015329656026045
baseline_sharp,baseline,158,0.4176006329113924,0.00021243301063861422,0.8739268950194149,0.0011075493446910344
baseline_sharp,baseline,159,0.4178955974842767,0.00019473408502392037,0.8735473112552584,0.0010955247207820366
baseline_sharp,baseline,160,0.41821437499999997,0.00018415877151251492,0.8731552048698852,0.0010882814256163126
baseline_sharp,baseline,161,0.41853229813664594,0.00021597319181458752,0.8727597810660929,0.001070652547961365
baseline_sharp,baseline,162,0.4187808641975308,0.0002356836686060971,0.8723577502699026,0.001061730798811041
baseline_sharp,baseline,163,0.41910429447852754,0.0002249526863406526,0.8719975047584816,0.0010491168772616874
baseline_sharp,baseline,164,0.4194130081300813,0.00022775376552687784,0.8716134748489486,0.001033248965627891
baseline_sharp,baseline,165,0.419740606060606,0.00022753439482075388,0.8712238216385604,0.001013896060038865
baseline_sharp,baseline,166,0.42007108433734935,0.0002100440960415182,0.8708372858183835,0.0010118374775371134
baseline_sharp,baseline,167,0.42037904191616765,0.000170930553484553,0.8704539044077756,0.0010134597621186332
baseline_sharp,baseline,168,0.4206789682539682,0.00014819675423823322,0.8700673368224319,0.0010132414283159775
baseline_sharp,baseline,169,0.42097218934911246,0.00015096412955223834,0.8697057450366518,0.000984569273471711
baseline_sharp,baseline,170,0.4212727450980392,0.00018697772320111467,0.869322789241214,0.0009536932803010027
baseline_sharp,baseline,171,0.4215563352826511,0.00020025490179894913,0.8689561792799451,0.0009448939879272899
baseline_sharp,baseline,172,0.4218531007751938,0.00023963246864486246,0.8685721646067003,0.0009469762574954334
baseline_sharp,baseline,173,0.4221458574181118,0.000247178155940767,0.8682035860560724,0.0009528475374160603
baseline_sharp,baseline,174,0.42245593869731796,0.00022712883140496923,0.8678138782688367,0.0009257659305668117
baseline_sharp,baseline,175,0.42274971428571423,0.0002199242912403342,0.8674197160951617,0.0009238701014070136
baseline_sharp,baseline,176,0.42310189393939396,0.000223833590892517,0.867047830398754,0.0009166866380707527
baseline_sharp,baseline,177,0.4233919020715631,0.0001831261034302201,0.8666595447544173,0.0009177105425984911
baseline_sharp,baseline,178,0.4236797752808989,0.0001797831810062146,0.8662871868971554,0.000901898627516519
baseline_sharp,baseline,179,0.4240143389199255,0.00018465722496470614,0.8659118006715091,0.0009141988164264425
baseline_sharp,baseline,180,0.42429574074074067,0.000175703465586048,0.8655460614321253,0.0009395162260066621
baseline_sharp,baseline,181,0.4245887661141805,0.00018013535175198441,0.8651848863856416,0.0009410506670801053
baseline_sharp,baseline,182,0.42487106227106225,0.00020715111573981325,0.8648118147226894,0.0009588115968885894
baseline_sharp,baseline,183,0.42517723132969026,0.00021745910622081736,0.8644410029217248,0.0009379700531816053
baseline_sharp,baseline,184,0.42544855072463766,0.00023769973029691372,0.8640769523716388,0.000953347586579197
baseline_sharp,baseline,185,0.42572558558558554,0.00025254892464174567,0.86370388159519,0.0009684602454218935
baseline_sharp,baseline,186,0.42602222222222225,0.00028639030175766435,0.8633361312094813,0.0009704317553882835
baseline_sharp,baseline,187,0.4262736185383244,0.0003104112637437783,0.8629588576318841,0.0010003672995799108
baseline_sharp,baseline,188,0.4265331560283688,0.0003333134802447598,0.8626104153252538,0.0009897813230684666
baseline_sharp,baseline,189,0.42684250440917104,0.00034836371533939565,0.8622636603618843,0.0009919619725513036
baseline_sharp,baseline,190,0.42715456140350877,0.0003537571718812586,0.8619080579190607,0.0010092718444600312
baseline_sharp,baseline,191,0.4274472949389179,0.00037073731831029755,0.8615675220641217,0.0010101429275220328
baseline_sharp,baseline,192,0.42771197916666664,0.0003668652545790603,0.8612152795318978,0.0010136563719261905
baseline_sharp,baseline,193,0.4279554404145078,0.0003400053534375436,0.8608792197952599,0.0010249317246099972
baseline_sharp,baseline,194,0.4282530927835051,0.00034143911235546024,0.8605207885942344,0.0010310104436408254
baseline_sharp,baseline,195,0.42853794871794876,0.0003751859499520719,0.8601683019420409,0.0010658485188002565
baseline_sharp,baseline,196,0.42884931972789114,0.00037887603034442727,0.8598200281664413,0.0010703258323339904
baseline_sharp,baseline,197,0.42910423011844334,0.00040795079798117823,0.8594669982238984,0.001055162819965364
baseline_sharp,baseline,198,0.42937255892255893,0.0003947583863411906,0.8591456026617742,0.0010345210909807785
baseline_sharp,baseline,199,0.42962043551088774,0.00040524525276597133,0.8588123799217651,0.0010344834385378778
baseline_sharp,baseline,200,0.4298843333333333,0.00040996351463678876,0.8584770562463396,0.0010195632148007345
baseline_smooth,baseline,1,0.22143333333333334,0.003580968211717802,0.9899256711689177,0.0007820697230797275
baseline_smooth,baseline,2,0.27886666666666665,0.001643421228210619,0.9875172338296009,0.00033629153465764965
baseline_smooth,baseline,3,0.31173333333333336,0.0017975291683617288,0.9854132526769573,0.00026087192648427914
baseline_smooth,baseline,4,0.32912499999999995,0.001306474263045404,0.9842568809732483,0.0002729349492992518
baseline_smooth,baseline,5,0.34166,0.0010543244282477506,0.9831574524048098,0.0003283908096436043
baseline_smooth,baseline,6,0.3509944444444444,0.0005984548004220176,0.9819846371242814,0.00031361325881010927
baseline_smooth,baseline,7,0.35899047619047614,0.0014380637019563453,0.9811936127923216,0.0002701173805106267
baseline_smooth,baseline,8,0.3664875,0.0016505680840244049,0.9804029414838036,0.000329914601182912
baseline_smooth,baseline,9,0.37294074074074074,0.0015177278881231774,0.9796194574529372,0.00026047909321423905
baseline_smooth,baseline,10,0.37833999999999995,0.0011012265888544494,0.9788582423557953,0.0003082483771040328
baseline_smooth,baseline,11,0.3825363636363636,0.0007868758184866287,0.9781911609187532,0.00034778221384465383
baseline_smooth,baseline,12,0.3865166666666666,0.0007086273899432273,0.9776933368914563,0.00037349016163007594
baseline_smooth,baseline,13,0.3897538461538461,0.0008198354575856821,0.9771078485375595,0.00031987032573840634
baseline_smooth,baseline,14,0.39328571428571424,0.0007953949089757185,0.9764652103269359,0.00039089428656959187
baseline_smooth,baseline,15,0.39649333333333336,0.0006132971003789678,0.9758785293213755,0.00047583001128018745
baseline_smooth,baseline,16,0.3998,0.0006863911512395841,0.975461285006079,0.0004496525421522095
baseline_smooth,baseline,17,0.4028941176470588,0.0006941924187045056,0.9748758350849148,0.0004169876611411515
baseline_smooth,baseline,18,0.40581296296296293,0.000769726850167233,0.9744027096007272,0.00043227141527081174
baseline_smooth,baseline,19,0.40839298245614036,0.0009023566150681176,0.9738699043945801,0.0004270381522576397
baseline_smooth,baseline,20,0.4106066666666666,0.0009451234487268166,0.9733045702649368,0.00042265286965238275
baseline_smooth,baseline,21,0.4126888888888889,0.0007492147564769397,0.9727937437996032,0.00042896214609940164
baseline_smooth,baseline,22,0.41494393939393936,0.000544645865179667,0.9722844323099901,0.00040558024216850617
baseline_smooth,baseline,23,0.41704492753623185,0.0006040558151788006,0.9718183517005684,0.0004001904177993956
baseline_smooth,baseline,24,0.4190819444444444,0.0006617833300453644,0.9713398441332717,0.00041735492592684305
baseline_smooth,baseline,25,0.4210746666666667,0.0006345938333559209,0.9708695877502945,0.00035004904367839414
baseline_smooth,baseline,26,0.42261410256410253,0.0006426914253703829,0.9704589406931915,0.00033348896651996454
baseline_smooth,baseline,27,0.42437777777777774,0.0005990848072768773,0.9700763512733918,0.0003230886542064316
baseline_smooth,baseline,28,0.4260666666666666,0.0007072901482005216,0.969652412537978,0.0003375711256553089
baseline_smooth,baseline,29,0.42758390804597696,0.0007431841170178053,0.9692507082214706,0.0003436898993736976
baseline_smooth,baseline,30,0.4290688888888889,0.0007885030355281079,0.9688579445357609,0.00028598101390666823
baseline_smooth,baseline,31,0.43066021505376345,0.0005933233561266409,0.9684387208299672,0.0003020155130617326
baseline_smooth,baseline,32,0.43191562499999997,0.0007910695390577361,0.9680272615357038,0.00026827184486887516
baseline_smooth,baseline,33,0.432989898989899,0.0008427312136011363,0.9676902595576014,0.00022657790928766718
baseline_smooth,baseline,34,0.4341470588235294,0.0009237541877079254,0.9673162146459191,0.00023794610697477526
baseline_smooth,baseline,35,0.43563904761904765,0.0008495296818075677,0.9669048885832519,0.00024243640491751432
baseline_smooth,baseline,36,0.43696851851851853,0.0008444505360404223,0.9664754255903351,0.00023316143468137432
baseline_smooth,baseline,37,0.43822882882882874,0.0009424077974959033,0.966057334781536,0.00025054323879749983
baseline_smooth,baseline,38,0.4395894736842105,0.0010881602812931295,0.9656601920145956,0.0002367920569814455
baseline_smooth,baseline,39,0.4406752136752137,0.0010289252971663475,0.9652339236646519,0.00028275448696473283
baseline_smooth,baseline,40,0.4420033333333333,0.001026965595009562,0.9648249418284891,0.00027776632815537064
baseline_smooth,baseline,41,0.44321788617886176,0.0009242658173975548,0.9643726485112744,0.0003177982150418893
baseline_smooth,baseline,42,0.4442253968253968,0.0008988949291915999,0.9639812025830697,0.0003439372478943513
baseline_smooth,baseline,43,0.4452162790697674,0.0009568771317790958,0.9635397210484323,0.0003003824569663554
baseline_smooth,baseline,44,0.44645833333333335,0.000838714375939567,0.9631573305830646,0.0003553734711996107
baseline_smooth,baseline,45,0.44742666666666664,0.0008264724981047524,0.962790578727252,0.00038155567473315076
baseline_smooth,baseline,46,0.4486347826086956,0.0008531964805392707,0.9624071918054456,0.00038059022303567114
baseline_smooth,baseline,47,0.4497829787234043,0.0008867083497975648,0.9620342849767775,0.00035897105182821753
baseline_smooth,baseline,48,0.4507076388888889,0.001036632278815097,0.9616711012094208,0.0003837151696401107
baseline_smooth,baseline,49,0.45153605442176864,0.0010557597392214498,0.9613147592710035,0.0003549487342389069
baseline_smooth,baseline,50,0.45233000000000007,0.0010851119757886386,0.9609253586444133,0.0003750065206233414
baseline_smooth,baseline,51,0.4534725490196078,0.001085226364854711,0.960571500568959,0.0003475993432942757
baseline_smooth,baseline,52,0.45436410256410253,0.0011459188151725132,0.9601890028508192,0.00037930984932801735
baseline_smooth,baseline,53,0.45520691823899373,0.0012387842622187879,0.9597784527018355,0.00038642777294087033
baseline_smooth,baseline,54,0.456066049382716,0.0012078480412360646,0.9593870536565232,0.0004010628568311784
baseline_smooth,baseline,55,0.4569496969696969,0.0012466382342332858,0.9590094514199953,0.0003865135085093523
baseline_smooth,baseline,56,0.4578,0.001286745618105769,0.9586156925163118,0.00036541251055184875
baseline_smooth,baseline,57,0.45868538011695903,0.0013449497815329746,0.9581976620140029,0.00036882500317855836
baseline_smooth,baseline,58,0.4595247126436781,0.0012951137630092542,0.9578055341338915,0.0003810717645868649
baseline_smooth,baseline,59,0.4603604519774011,0.001315369265166321,0.9574156720794745,0.0003590701104623906
baseline_smooth,baseline,60,0.46107000000000004,0.001245713762377878,0.9570156765571046,0.00038363511944541407
baseline_smooth,baseline,61,0.4618448087431694,0.0012717775972004846,0.9566151921097817,0.0003953836315744719
baseline_smooth,baseline,62,0.46252150537634407,0.0012373715190278486,0.9562201675866938,0.0003905155259033362
baseline_smooth,baseline,63,0.46332486772486775,0.00118949095033148,0.9558295134443021,0.00041777392432461953
baseline_smooth,baseline,64,0.46399166666666664,0.0011980761895595466,0.9554016370858417,0.0004599193969958304
baseline_smooth,baseline,65,0.46472717948717945,0.0010996398908489347,0.9550014870743473,0.0004885323662047459
baseline_smooth,baseline,66,0.4654717171717171,0.001135060195219081,0.9546172081667851,0.0004913676614431057
baseline_smooth,baseline,67,0.4661164179104477,0.0012045146011446116,0.9542368725110023,0.0004873499710313899
baseline_smooth,baseline,68,0.46695931372549015,0.0011936986128483443,0.953837241067049,0.0004895987877067059
baseline_smooth,baseline,69,0.46757729468599035,0.0012412028887640084,0.9534317617350633,0.0005210722453101841
baseline_smooth,baseline,70,0.4682338095238095,0.0012635747260987065,0.9530647962022144,0.0005106738905791467
