seed,perplexity,gamma,AUC_1_10,AUC_11_90,global_spearman,median_eff_perp
191664964,30,0.0,0.11376920011337868,0.2988207717182707,0.3970156399365523,90.0
191664964,30,0.5,0.2548841156462585,0.3501406065011713,0.3838243555939534,69.53637475865088
191664964,30,0.7,0.33413968820861684,0.35657335163867804,0.38380277266331314,52.57176674855949
191664964,30,1.0,0.4080831598639456,0.34917085199486575,0.3711440204964419,30.00000000013288
191664964,30,1.2,0.43101544274376413,0.34028529267742497,0.3776463481957288,20.06259934528329
191664964,30,1.5,0.4461499121315192,0.3273322871281836,0.35796631058849265,11.564822446865074
191664964,30,2.0,0.449383705782313,0.3063300138143032,0.35685750695950147,5.840148534885145
1662057958,30,0.0,0.11389480952380952,0.2992437747174469,0.38299114653999805,90.0
1662057958,30,0.5,0.25441679138321993,0.35010942115442667,0.37267808962103804,69.53637475865088
1662057958,30,0.7,0.33415485714285714,0.3564999015382447,0.37563988577653995,52.57176674855949
1662057958,30,1.0,0.40747698356009077,0.3493479723441705,0.36654566115657483,30.00000000013288
1662057958,30,1.2,0.43131696315192747,0.3402862369415709,0.37356979830610704,20.06259934528329
1662057958,30,1.5,0.4456070022675737,0.3272304220643337,0.3536270355723182,11.564822446865074
1662057958,30,2.0,0.44977510430839,0.30632790793576586,0.3583054335305959,5.840148534885145
1405681632,30,0.0,0.11257471882086167,0.2975101306989755,0.367943796680214,90.0
1405681632,30,0.5,0.25399091723356004,0.35003254817185964,0.3588187229837478,69.53637475865088
1405681632,30,0.7,0.33346438492063496,0.3567413583242734,0.36128768651008897,52.57176674855949
1405681632,30,1.0,0.4080119285714286,0.3488093783904275,0.35210280229120583,30.00000000013288
1405681632,30,1.2,0.431366,0.3403643323562716,0.3612918651050018,20.06259934528329
1405681632,30,1.5,0.44580564172335596,0.3273532119483019,0.3423703202095088,11.564822446865074
1405681632,30,2.0,0.44942038548752833,0.30583014303948863,0.33921252460502027,5.840148534885145
942484272,30,0.0,0.11373023072562356,0.2989489854974191,0.3815903816910018,90.0
942484272,30,0.5,0.2541790856009071,0.3506128302429189,0.3691593142606688,69.53637475865088
942484272,30,0.7,0.33364022052154196,0.3564714087278483,0.3695853816523299,52.57176674855949
942484272,30,1.0,0.40813437074829934,0.3492588544751663,0.35257177764370534,30.00000000013288
942484272,30,1.2,0.43111844671201816,0.3399479442406056,0.3600354964631263,20.06259934528329
