seed,k,gamma_0.00,gamma_0.30,gamma_0.50,gamma_0.70,gamma_0.90,gamma_1.00,gamma_1.20,gamma_1.50,gamma_2.00
191664964,1,0.23541666666666666,0.41180555555555554,0.4979166666666667,0.5743055555555555,0.6291666666666667,0.6597222222222222,0.6902777777777778,0.7145833333333333,0.7534722222222222
191664964,2,0.3375,0.5711805555555556,0.6607638888888889,0.7142361111111111,0.7479166666666667,0.7722222222222223,0.8,0.8211805555555556,0.8510416666666667
191664964,3,0.3685185185185186,0.60625,0.6900462962962963,0.7363425925925925,0.7715277777777778,0.7949074074074073,0.8159722222222222,0.8256944444444444,0.8398148148148149
191664964,4,0.4019097222222222,0.6532986111111111,0.7263888888888889,0.7722222222222223,0.7993055555555556,0.821875,0.8401041666666667,0.8567708333333334,0.8645833333333334
191664964,5,0.42819444444444443,0.6683333333333333,0.7412500000000001,0.7836111111111111,0.8058333333333334,0.8256944444444444,0.8420833333333334,0.8554166666666666,0.8608333333333332
191664964,6,0.4467592592592593,0.6907407407407408,0.7517361111111112,0.8017361111111111,0.8197916666666667,0.8327546296296295,0.8462962962962963,0.85625,0.8555555555555555
191664964,7,0.4661706349206349,0.7074404761904761,0.7619047619047621,0.8089285714285714,0.825297619047619,0.8360119047619049,0.8489087301587301,0.8572420634920636,0.8484126984126983
191664964,8,0.47934027777777777,0.7212673611111111,0.7717881944444445,0.8152777777777778,0.8317708333333333,0.8388888888888889,0.84921875,0.8546006944444444,0.8391493055555556
191664964,9,0.4919753086419753,0.7313271604938272,0.7795524691358026,0.8165895061728397,0.832175925925926,0.8400462962962963,0.8443672839506174,0.848456790123457,0.8314814814814816
191664964,10,0.5059722222222223,0.7433333333333334,0.7831944444444444,0.8209722222222222,0.8333333333333334,0.8382638888888888,0.8420833333333334,0.8404861111111113,0.8197916666666667
191664964,11,0.5166666666666667,0.7515151515151514,0.7877525252525254,0.8230429292929292,0.8343434343434344,0.8385732323232323,0.8402777777777778,0.8375631313131312,0.8099747474747475
191664964,12,0.5258680555555556,0.7605324074074075,0.7942708333333334,0.827199074074074,0.8365740740740739,0.8370949074074073,0.8350694444444444,0.8320023148148149,0.8012731481481482
191664964,13,0.532051282051282,0.765758547008547,0.7996260683760684,0.8303418803418805,0.8381410256410258,0.8372329059829061,0.832905982905983,0.8290598290598292,0.7925213675213676
191664964,14,0.5414186507936508,0.7724206349206348,0.8042162698412697,0.8324900793650793,0.838392857142857,0.836061507936508,0.8282738095238096,0.8196428571428571,0.7852678571428571
191664964,15,0.5466203703703704,0.775462962962963,0.8074537037037038,0.8325925925925927,0.8370370370370371,0.8350000000000001,0.826064814814815,0.8155555555555556,0.7787037037037038
191664964,16,0.5523871527777777,0.7812934027777778,0.8111979166666666,0.8328993055555556,0.8373263888888889,0.8341579861111111,0.8217013888888889,0.8103732638888889,0.7733506944444445
191664964,17,0.5558006535947713,0.7845996732026145,0.8120506535947714,0.8338643790849674,0.836764705882353,0.8326797385620914,0.817483660130719,0.8051062091503269,0.7671568627450981
191664964,18,0.5623842592592593,0.7859182098765432,0.8112268518518517,0.8334104938271606,0.834837962962963,0.8301697530864197,0.8138117283950619,0.7996913580246914,0.7615740740740742
191664964,19,0.5685672514619883,0.787609649122807,0.8117690058479533,0.8311769005847953,0.8320175438596492,0.8255847953216374,0.8090277777777778,0.7932748538011696,0.7546418128654971
191664964,20,0.5730208333333334,0.7892013888888888,0.8125,0.8284374999999998,0.8296875,0.8246180555555555,0.8059722222222222,0.7877777777777778,0.7478819444444443
191664964,21,0.5793320105820106,0.790244708994709,0.8129629629629629,0.8259589947089947,0.826223544973545,0.8206679894179895,0.8016534391534391,0.7825396825396825,0.7411706349206348
191664964,22,0.5840909090909091,0.7921085858585858,0.8122790404040403,0.8239267676767678,0.821496212121212,0.8180871212121212,0.7974747474747476,0.7771780303030303,0.7347853535353535
191664964,23,0.5895833333333332,0.7946557971014492,0.8121678743961352,0.8230676328502416,0.8181763285024156,0.8150362318840579,0.7932669082125603,0.7716485507246377,0.7304045893719806
191664964,24,0.5951967592592592,0.7957175925925926,0.8131076388888889,0.8210069444444444,0.8148148148148148,0.8133391203703705,0.7908854166666667,0.7679976851851852,0.7259548611111111
191664964,25,0.6018055555555555,0.7956944444444444,0.8125833333333332,0.8190000000000001,0.8126944444444444,0.81075,0.7876944444444445,0.7634722222222221,0.7215277777777778
191664964,26,0.6077991452991454,0.7959668803418803,0.8118055555555556,0.8172008547008548,0.8106570512820512,0.8079861111111111,0.7840277777777778,0.7589209401709401,0.717094017094017
191664964,27,0.6130658436213993,0.7972736625514404,0.8122685185185184,0.8159465020576132,0.8086419753086419,0.8050668724279834,0.7819444444444444,0.7550668724279835,0.7134002057613169
191664964,28,0.6173115079365079,0.7973710317460317,0.8124007936507937,0.8147321428571429,0.8065972222222222,0.802405753968254,0.7795138888888888,0.7513888888888889,0.7095734126984127
191664964,29,0.6237547892720307,0.7971503831417626,0.8115900383141762,0.8137931034482758,0.8054837164750958,0.8004789272030651,0.7766522988505746,0.7468869731800767,0.7067049808429119
191664964,30,0.628912037037037,0.7981018518518519,0.8101388888888889,0.811550925925926,0.8032407407407408,0.7988425925925927,0.7742824074074074,0.7437268518518518,0.7036111111111112
191664964,31,0.6337813620071685,0.7990367383512544,0.810103046594982,0.8112455197132615,0.8022401433691756,0.7964605734767025,0.7721774193548387,0.7410618279569892,0.7019489247311828
191664964,32,0.6380859375,0.79921875,0.8090711805555556,0.8096788194444444,0.7991753472222223,0.793359375,0.7686414930555555,0.7372178819444445,0.6991970486111111
191664964,33,0.6445286195286195,0.8002104377104376,0.8091119528619528,0.8086069023569025,0.7977483164983165,0.7911826599326599,0.7671927609427608,0.7340698653198653,0.6958333333333335
191664964,34,0.6509395424836601,0.8010825163398693,0.8083333333333333,0.8076388888888889,0.7962418300653594,0.7887050653594772,0.7655841503267974,0.7303717320261438,0.6922589869281046
191664964,35,0.6561309523809524,0.8016468253968254,0.8077579365079365,0.8067658730158731,0.7950396825396827,0.7870833333333334,0.7648809523809524,0.7284325396825396,0.6898611111111111
191664964,36,0.6612847222222222,0.8012345679012346,0.8065779320987654,0.8051311728395062,0.7935378086419752,0.785300925925926,0.7640817901234568,0.7262538580246914,0.6879436728395061
191664964,37,0.6652777777777777,0.8008633633633634,0.8055555555555556,0.8042417417417418,0.7907469969969971,0.7837462462462462,0.7628566066066066,0.7242492492492493,0.685641891891892
191664964,38,0.6698099415204678,0.800858918128655,0.8048062865497077,0.8016630116959064,0.7888888888888889,0.7818165204678362,0.7606907894736843,0.7219115497076023,0.6833333333333333
191664964,39,0.6751246438746439,0.8006944444444445,0.8034366096866096,0.8001780626780626,0.7865384615384616,0.7792378917378916,0.7590455840455841,0.7199252136752137,0.6810897435897435
191664964,40,0.6794270833333333,0.8002604166666667,0.8032118055555556,0.798732638888889,0.7844444444444444,0.7781076388888888,0.7584375000000001,0.7184201388888888,0.6793923611111111
191664964,41,0.6836382113821139,0.8001016260162601,0.8021172086720867,0.7968665311653117,0.7829268292682927,0.7761856368563685,0.7569783197831979,0.7163787262872628,0.6777777777777777
191664964,42,0.6876984126984128,0.7997023809523809,0.8003637566137567,0.795271164021164,0.7810515873015873,0.7741236772486774,0.7555059523809524,0.7150793650793651,0.6766038359788359
191664964,43,0.6919089147286821,0.7992248062015505,0.8000322997416021,0.7937984496124031,0.7791989664082687,0.7725129198966407,0.7545704134366926,0.714001937984496,0.6755329457364341
191664964,44,0.6964015151515152,0.799810606060606,0.7995107323232323,0.7927083333333333,0.778125,0.7710385101010101,0.7534406565656566,0.7133838383838386,0.6744160353535353
191664964,45,0.7002006172839506,0.7992592592592593,0.7982561728395063,0.7906944444444444,0.7765895061728394,0.7695987654320989,0.7522376543209877,0.7121913580246915,0.673966049382716
191664964,46,0.704830917874396,0.7989885265700483,0.7967542270531401,0.788949275362319,0.775030193236715,0.7682518115942027,0.7510718599033817,0.7115640096618358,0.6735205314009661
191664964,47,0.707668439716312,0.7988327423167849,0.7956855791962176,0.7872340425531915,0.7737884160756502,0.7660313238770685,0.7494976359338061,0.710224586288416,0.6719267139479906
191664964,48,0.7109809027777778,0.7975839120370372,0.794111689814815,0.7847945601851851,0.7719762731481481,0.7645978009259259,0.7477575231481481,0.7089554398148148,0.6703848379629629
191664964,49,0.7144841269841269,0.797718253968254,0.7935090702947845,0.7834467120181405,0.7712159863945579,0.7632653061224489,0.7472222222222222,0.7083900226757369,0.6695578231292517
191664964,50,0.7174444444444446,0.7968888888888889,0.792638888888889,0.7818750000000001,0.770013888888889,0.761625,0.7464861111111112,0.7074444444444444,0.6690972222222222
191664964,51,0.7206154684095861,0.7964324618736385,0.791489651416122,0.7802423747276688,0.7690359477124183,0.7602668845315904,0.7459422657952068,0.7067674291938998,0.6685321350762526
191664964,52,0.723530982905983,0.7962206196581197,0.789997329059829,0.7784455128205129,0.7679754273504275,0.7585336538461538,0.7448985042735043,0.7058760683760684,0.6680956196581197
191664964,53,0.7268474842767296,0.795243710691824,0.7888364779874214,0.7771357442348008,0.767046645702306,0.7563417190775681,0.7430817610062893,0.7043238993710692,0.6667976939203354
191664964,54,0.7305298353909465,0.7945730452674897,0.7876286008230453,0.7750514403292181,0.7652649176954733,0.7544495884773662,0.7414866255144034,0.7030992798353909,0.666087962962963
191664964,55,0.7340277777777777,0.7942929292929293,0.7864267676767677,0.7740025252525252,0.7640025252525251,0.752790404040404,0.7394696969696971,0.7018181818181818,0.6654040404040404
191664964,56,0.737921626984127,0.7931051587301586,0.7854662698412698,0.7729290674603174,0.7623759920634919,0.7509300595238095,0.7380580357142859,0.7002976190476191,0.6642113095238096
191664964,57,0.7418494152046782,0.7930068226120859,0.7855019493177389,0.7720151072124757,0.7620857699805068,0.7503411306042886,0.7373050682261209,0.6989644249512671,0.6642178362573099
191664964,58,0.7457375478927203,0.7923251915708811,0.7847701149425288,0.7710608237547892,0.7615301724137932,0.7485392720306513,0.7362667624521072,0.6976412835249042,0.6637332375478926
191664964,59,0.7493761770244821,0.791960922787194,0.7836040489642185,0.7703625235404896,0.760699152542373,0.7474223163841807,0.7353578154425612,0.6972693032015067,0.6639948210922787
191664964,60,0.7531828703703703,0.7913773148148149,0.7830208333333333,0.7695717592592592,0.7596180555555555,0.7462268518518518,0.7344097222222223,0.6961689814814815,0.6644097222222223
191664964,61,0.7565687613843352,0.7905054644808741,0.78257058287796,0.7685678506375228,0.7581967213114754,0.744273679417122,0.7330942622950819,0.6957650273224044,0.6646288706739527
191664964,62,0.75956541218638,0.7895721326164875,0.781978046594982,0.7677083333333333,0.7568772401433692,0.7430891577060932,0.7319892473118279,0.6951612903225807,0.6649977598566308
191664964,63,0.7626984126984127,0.7893298059964725,0.7816909171075839,0.7669642857142858,0.7562720458553792,0.7420083774250442,0.7305996472663139,0.694675925925926,0.6654651675485008
191664964,64,0.7658528645833333,0.7891384548611111,0.7812825520833333,0.7664713541666667,0.7557183159722223,0.7414171006944444,0.7297092013888888,0.6942057291666667,0.6662543402777777
191664964,65,0.768258547008547,0.7888141025641027,0.7805341880341881,0.7654487179487179,0.75482905982906,0.7400534188034189,0.7286965811965812,0.6934294871794873,0.6666452991452991
191664964,66,0.7704545454545455,0.7888257575757575,0.7799768518518517,0.7646569865319867,0.7537037037037037,0.7390046296296295,0.7283775252525252,0.6927819865319864,0.6673085016835015
191664964,67,0.7734970978441128,0.7884328358208955,0.7795916252072969,0.7639925373134329,0.7529021558872304,0.738132255389718,0.7278296019900498,0.6924025704809287,0.6680555555555555
191664964,68,0.7768586601307188,0.7881331699346406,0.7794934640522876,0.7630821078431372,0.7525020424836603,0.7376123366013072,0.7271241830065359,0.6924734477124183,0.6686989379084967
191664964,69,0.7806260064412238,0.7884259259259259,0.7794685990338164,0.7631541867954912,0.7521839774557165,0.7372383252818034,0.7270732689210949,0.6929549114331723,0.6695148953301128
