seed,perplexity,standard_no,smooth_gamma0.7_no,standard_auc,smooth_gamma0.7_auc
1843824993,25,0.3824104761904762,0.3895742857142857,0.39360635759951507,0.37022470191789825
184566854,25,0.38264476190476193,0.38967857142857143,0.3938206109279113,0.3709227131729832
1497586439,25,0.38257952380952387,0.3895966666666667,0.3938377185243358,0.3706053887494184
432652533,25,0.3827495238095238,0.38960142857142854,0.3938347432133843,0.3703601294205153
202244314,25,0.38254238095238097,0.38972428571428575,0.39366797557001665,0.3702549683300399
191664964,30,0.3843733333333333,0.3871380952380953,0.3903545476331901,0.36108661205291964
1662057958,30,0.3843238095238095,0.38644904761904764,0.3902657976274371,0.3606213302422832
1405681632,30,0.38471428571428573,0.3861419047619048,0.390332564019783,0.3607410430998153
942484272,30,0.3842419047619048,0.3869319047619047,0.39014969856133325,0.360971850926287
929893138,30,0.3844133333333333,0.3862352380952381,0.3902426704686625,0.3600939696174433
1843824993,30,0.3843157142857143,0.38661761904761904,0.39014016465314116,0.3604982740285683
184566854,30,0.3843780952380952,0.3862804761904762,0.3902778512253662,0.36034171582167185
1497586439,30,0.38395761904761905,0.3866890476190476,0.389996830218742,0.36064873479454984
432652533,30,0.38454285714285713,0.3866219047619048,0.39030030787769526,0.3608731061927268
202244314,30,0.38446142857142857,0.38634571428571424,0.3901471485948326,0.36100197534272166
191664964,40,0.3852876190476191,0.3789228571428572,0.38279904401710285,0.3429520790853999
1662057958,40,0.38528285714285715,0.37964952380952377,0.38298646931061064,0.3436924419144342
1405681632,40,0.3853785714285714,0.37909666666666664,0.3830482309402868,0.3431301899797154
942484272,40,0.38564809523809523,0.37932714285714286,0.3824362549921353,0.34292499823020506
929893138,40,0.38577999999999996,0.37960809523809524,0.3830398241562218,0.34339564193782474
1843824993,40,0.38520380952380945,0.379157619047619,0.38246542551328244,0.342960266498446
184566854,40,0.38515238095238097,0.3789880952380952,0.38271416882889225,0.3430632067847371
1497586439,40,0.3856409523809524,0.3791409523809524,0.38270118158334454,0.34288403709413645
432652533,40,0.38553809523809524,0.37948238095238096,0.3829373844149703,0.343293455311051
202244314,40,0.38541476190476187,0.3792290476190476,0.3827131804237894,0.34363160078784616
191664964,50,0.38440904761904765,0.37156476190476184,0.375180293866388,0.32779149147767866
1662057958,50,0.38464857142857134,0.37153095238095235,0.37528826881169736,0.32809281140261476
1405681632,50,0.3844252380952381,0.3716347619047619,0.3751858953775852,0.32811563136019956
942484272,50,0.38453428571428566,0.372087619047619,0.3754111383502357,0.32844100267670934
929893138,50,0.3844628571428571,0.37146523809523807,0.3753031842634415,0.32813521503350607
1843824993,50,0.3848390476190476,0.37183333333333335,0.375411730784402,0.32811400483866304
184566854,50,0.3849533333333333,0.37169761904761905,0.3757284866735201,0.3280425556425534
1497586439,50,0.38468285714285716,0.37150999999999995,0.3754322335225558,0.3281639932606438
432652533,50,0.38471761904761903,0.3717280952380952,0.3751080737232239,0.32836200457728976
202244314,50,0.38410857142857147,0.3715390476190476,0.37489074288173996,0.3282889181826826
191664964,60,0.38333952380952374,0.3632809523809524,0.3681465192300652,0.3142248292854155
1662057958,60,0.38286857142857145,0.3634,0.3677974666427502,0.31446501916886055
1405681632,60,0.38279857142857143,0.3631985714285714,0.3678433388571523,0.3139890871541288
942484272,60,0.38297666666666663,0.36348190476190473,0.36773730929519566,0.3143839560836589
929893138,60,0.3829595238095238,0.36344952380952383,0.36788007100264963,0.31431635273979397
1843824993,60,0.3829328571428572,0.36321904761904766,0.3677721064391651,0.314306824390542
184566854,60,0.38288761904761914,0.36340523809523806,0.36761665495651935,0.31453039073026196
1497586439,60,0.38282285714285713,0.36312714285714287,0.3678901654079135,0.3139792812500425
432652533,60,0.382657619047619,0.3635852380952381,0.36766394774073036,0.31437316048877795
202244314,60,0.3828252380952381,0.3629919047619047,0.36752684984274253,0.3140357999373717
191664964,70,0.3805647619047619,0.3551223809523809,0.3607278808456495,0.3016471578662178
1662057958,70,0.380412380952381,0.3550638095238095,0.3604311652504983,0.30153162790573257
1405681632,70,0.38010380952380945,0.35520857142857143,0.3601497722484411,0.301623303187256
942484272,70,0.3806309523809524,0.3555047619047618,0.36076388778534335,0.30222108459559466
929893138,70,0.38040952380952375,0.35538714285714285,0.36035983767702434,0.30187742321322825
1843824993,70,0.3805285714285715,0.3554247619047619,0.3605556001608903,0.30210786760276875
184566854,70,0.38021476190476183,0.3550338095238095,0.36014787709669294,0.3013895001258002
1497586439,70,0.3804571428571429,0.3550104761904762,0.3598184454710316,0.3013876750729176
432652533,70,0.3804457142857142,0.35543428571428576,0.3606905348363661,0.30202146545513686
202244314,70,0.3802185714285714,0.35532666666666657,0.3601736215974992,0.3012716432112216
191664964,80,0.37764,0.34745428571428566,0.35339947396116533,0.29106015289228504
1662057958,80,0.37726904761904767,0.34794952380952376,0.35280698944152283,0.29123791402904076
1405681632,80,0.37810380952380945,0.34767380952380955,0.3537325295597951,0.2908815950841011
942484272,80,0.3780947619047619,0.3474257142857143,0.3534720266826562,0.29099685198820346
929893138,80,0.37803047619047614,0.3475161904761904,0.35378047709748783,0.2910181660765416
1843824993,80,0.3776180952380952,0.3471252380952381,0.35352182867301585,0.29052197948809494
184566854,80,0.37796047619047624,0.3475395238095238,0.3537411948783861,0.2909511659893507
1497586439,80,0.37739285714285714,0.34761523809523814,0.35309075678692053,0.29113662628742254
432652533,80,0.3778904761904762,0.34728809523809523,0.3535754475136303,0.2904745379569848
202244314,80,0.37773999999999996,0.3480304761904762,0.35323806723576656,0.2911410716036338
191664964,90,0.37530952380952376,0.34065095238095244,0.3469792279635638,0.28115674055625905
1662057958,90,0.3750738095238095,0.34055571428571424,0.34689415701116955,0.2808017144828662
1405681632,90,0.374977619047619,0.34064428571428573,0.34668310514886136,0.2812651746923049
942484272,90,0.37530285714285716,0.34087999999999996,0.3470511027809755,0.280961627547
929893138,90,0.37497619047619046,0.3409433333333334,0.3465682613173658,0.2814251653545455
1843824993,90,0.37568666666666667,0.34075761904761914,0.34732294458767865,0.2812768965129463
184566854,90,0.37551190476190477,0.3402338095238095,0.34684025631564813,0.2807581462954889
1497586439,90,0.37531952380952377,0.34071333333333337,0.34688161993109257,0.28114386601951863
432652533,90,0.3751566666666667,0.34042380952380946,0.3467198784597077,0.2805591607233829
202244314,90,0.3752728571428572,0.34076142857142855,0.34661609198768684,0.28108760476851946
191664964,100,0.37249142857142864,0.33384714285714284,0.34068792160931405,0.2715277847109446
1662057958,100,0.3724052380952381,0.33387761904761903,0.3408439039422843,0.2718919934438169
1405681632,100,0.372575238095238,0.3342457142857143,0.34100230367023193,0.2718813105496714
942484272,100,0.37241047619047624,0.33414714285714286,0.34092299484470306,0.27220714315248606
929893138,100,0.372717619047619,0.33341809523809524,0.3405339474632179,0.27108030274897627
1843824993,100,0.37291857142857143,0.3330704761904762,0.3410574360907238,0.2703474282729837
184566854,100,0.3725809523809524,0.33395380952380954,0.34067305344814025,0.2720201383755506
1497586439,100,0.37266809523809524,0.3339647619047619,0.3406628357533899,0.27162101233164254
432652533,100,0.37213952380952375,0.33390380952380955,0.34051165170377046,0.2718272499977184
202244314,100,0.3727957142857143,0.33401095238095235,0.3411433843131509,0.2717537269092819
