seed,perplexity,gamma,AUC_1_10,AUC_11_90,global_spearman,median_eff_perp
191664964,30,0.0,0.7795136755952382,0.8479611323597716,0.3484347723018429,90.0
191664964,30,0.5,0.8448096726190476,0.8512925296923395,0.41717235812878795,54.610801930665936
191664964,30,0.7,0.8425401091269841,0.8316000098688928,0.42190414313089636,41.753403994603886
191664964,30,1.0,0.8374168154761905,0.8040776408143089,0.5069924656883011,29.999999999805024
191664964,30,1.2,0.8316139236111111,0.7920310652488399,0.5788604727274255,25.137951786129115
191664964,30,1.5,0.8234262797619047,0.7780158793828136,0.6545845426479319,20.19751119611535
191664964,30,2.0,0.8130796726190475,0.7665402654210183,0.695375707598009,15.231696167571775
1662057958,30,0.0,0.7791883878968255,0.8477396911288315,0.347168342060471,90.0
1662057958,30,0.5,0.8458969444444444,0.8494840384529878,0.3969656542038873,54.610801930665936
1662057958,30,0.7,0.8428773859126985,0.832385544733228,0.420466626414076,41.753403994603886
1662057958,30,1.0,0.837072371031746,0.8061427724516597,0.5024253941390926,29.999999999805024
1662057958,30,1.2,0.8313784722222222,0.7919956568413365,0.5793787709989793,25.137951786129115
1662057958,30,1.5,0.8234350000000001,0.7785490240584014,0.6530006121134247,20.19751119611535
1662057958,30,2.0,0.8138124553571429,0.765913091914042,0.6979959069104694,15.231696167571775
1405681632,30,0.0,0.779706691468254,0.8471692965331972,0.343652344373861,90.0
1405681632,30,0.5,0.8449504712301588,0.8509621408407902,0.4165944962825487,54.610801930665936
1405681632,30,0.7,0.8426764384920634,0.8314457889960218,0.4191100266467227,41.753403994603886
1405681632,30,1.0,0.8369163095238095,0.8053535324040567,0.5031653116491822,29.999999999805024
1405681632,30,1.2,0.8302835168650793,0.7895024301701417,0.5758921542647186,25.137951786129115
1405681632,30,1.5,0.8234876388888889,0.7780707766464026,0.651974974211564,20.19751119611535
1405681632,30,2.0,0.8136170833333333,0.7678466197523649,0.6890039617707683,15.231696167571775
942484272,30,0.0,0.7793333382936508,0.8476856871587831,0.3489063213684929,90.0
942484272,30,0.5,0.8448652876984127,0.8510444990824573,0.41703315397331964,54.610801930665936
942484272,30,0.7,0.8425435863095239,0.831585874375173,0.4146760224540479,41.753403994603886
942484272,30,1.0,0.8373570734126984,0.8060205903686807,0.505198336993592,29.999999999805024
942484272,30,1.2,0.8304146230158731,0.7897323276566972,0.5750944986175374,25.137951786129115
942484272,30,1.5,0.8233756349206349,0.7784939816367481,0.6542606421653153,20.19751119611535
942484272,30,2.0,0.813839320436508,0.7633329267637042,0.698710179803063,15.231696167571775
929893138,30,0.0,0.779271150793651,0.8478054804011593,0.34756432945148685,90.0
929893138,30,0.5,0.8451238938492063,0.8512126149840153,0.4157326920566713,54.610801930665936
929893138,30,0.7,0.8433717261904763,0.8322389650944239,0.42059233912226196,41.753403994603886
929893138,30,1.0,0.8371780605158732,0.8064479593061922,0.5049068222188737,29.999999999805024
929893138,30,1.2,0.8308925049603175,0.7913069034498945,0.5742617219241933,25.137951786129115
929893138,30,1.5,0.8235116617063494,0.7781371002886879,0.651045750870297,20.19751119611535
929893138,30,2.0,0.8130204265873016,0.7665564882446475,0.6899471450347286,15.231696167571775
1843824993,30,0.0,0.7792898214285715,0.8478562373727396,0.34759973010908135,90.0
1843824993,30,0.5,0.8452469890873017,0.8510839406851058,0.41720807493293494,54.610801930665936
1843824993,30,0.7,0.8414261557539684,0.8305655417694972,0.4160562403532721,41.753403994603886
1843824993,30,1.0,0.8367883234126985,0.8038993478055332,0.5049522504375038,29.999999999805024
1843824993,30,1.2,0.8308572271825397,0.7920558522997985,0.5734054292371764,25.137951786129115
1843824993,30,1.5,0.8239105109126983,0.778390919627037,0.6543666537241563,20.19751119611535
1843824993,30,2.0,0.8134662450396826,0.7674832947012298,0.6933488075129212,15.231696167571775
184566854,30,0.0,0.7790981299603175,0.8473269471185917,0.34676284260112816,90.0
184566854,30,0.5,0.845329925595238,0.8509198957851506,0.41575929051344673,54.610801930665936
184566854,30,0.7,0.8427238839285713,0.8324217860887806,0.4213858719260021,41.753403994603886
184566854,30,1.0,0.8364663095238096,0.8038085122471756,0.5045389129634194,29.999999999805024
184566854,30,1.2,0.8317666666666665,0.7921839102241744,0.5781215847775573,25.137951786129115
184566854,30,1.5,0.8235736408730159,0.7783502009540498,0.652819485523221,20.19751119611535
184566854,30,2.0,0.8134879761904761,0.7660950927355986,0.6918305728498396,15.231696167571775
1497586439,30,0.0,0.7786844246031747,0.847754620836915,0.3481730492638508,90.0
1497586439,30,0.5,0.8452157589285714,0.8515820672203779,0.41606773257021357,54.610801930665936
1497586439,30,0.7,0.8424632638888889,0.8315170969674177,0.42419827670404225,41.753403994603886
1497586439,30,1.0,0.8361411160714287,0.8035355824915182,0.5045069028992872,29.999999999805024
1497586439,30,1.2,0.8298789037698413,0.7881911730339164,0.5756393453638271,25.137951786129115
1497586439,30,1.5,0.8229837301587303,0.7785223354932376,0.6541552436592583,20.19751119611535
1497586439,30,2.0,0.8137773759920636,0.7685014571373515,0.6906603001881723,15.231696167571775
432652533,30,0.0,0.7790469593253968,0.8476814209216735,0.3475768303738639,90.0
432652533,30,0.5,0.8448753571428572,0.8515042059988428,0.4170223499613602,54.610801930665936
432652533,30,0.7,0.8429119841269841,0.8319198485946921,0.42061488435486294,41.753403994603886
432652533,30,1.0,0.8371689831349206,0.8059180419969328,0.5039153353939133,29.999999999805024
432652533,30,1.2,0.8312671428571429,0.7923398384249882,0.5759652215926357,25.137951786129115
432652533,30,1.5,0.8237397867063493,0.7777601418642277,0.6545690688024596,20.19751119611535
432652533,30,2.0,0.8134081001984127,0.7656694861688706,0.6951922815045994,15.231696167571775
202244314,30,0.0,0.7796156001984127,0.8478239991011334,0.3475475673214888,90.0
202244314,30,0.5,0.8470062946428571,0.850877689637433,0.4047738794468049,54.610801930665936
202244314,30,0.7,0.8427130109126985,0.8314913101298878,0.41961212028613576,41.753403994603886
202244314,30,1.0,0.8359150793650795,0.8050028657768523,0.5043105576177299,29.999999999805024
202244314,30,1.2,0.8309705357142857,0.7919923600507663,0.5762786571186747,25.137951786129115
202244314,30,1.5,0.8238097123015873,0.7782057334798232,0.6536449018696763,20.19751119611535
202244314,30,2.0,0.8135382837301588,0.7643758561859139,0.6888121776647624,15.231696167571775
191664964,50,0.0,0.796441304563492,0.8523375313816468,0.31434752233164925,149.99999999999974
191664964,50,0.5,0.8518577926587303,0.8765387981209363,0.3738721125327922,90.91709211984185
191664964,50,0.7,0.8537156646825397,0.867566665293538,0.3816543730056813,69.55393379168869
191664964,50,1.0,0.8458845932539683,0.8428228846574006,0.3994951612495695,50.000000001582976
191664964,50,1.2,0.8414896378968255,0.8289628046223344,0.419821188401621,41.91783741712675
191664964,50,1.5,0.8379632787698412,0.8131439161937214,0.4679926110370255,33.71014068475904
191664964,50,2.0,0.8296335714285714,0.7900412982070408,0.5810351237057243,25.46678159290999
1662057958,50,0.0,0.7961599801587302,0.8522908384469698,0.31440734579699037,149.99999999999974
1662057958,50,0.5,0.8523973015873016,0.876570757511621,0.37374519103324516,90.91709211984185
1662057958,50,0.7,0.8534245337301588,0.8674737713726326,0.3832203847345682,69.55393379168869
1662057958,50,1.0,0.8470341617063492,0.8443439158319972,0.40560096984332317,50.000000001582976
