seed,perplexity,gamma,AUC_1_10,AUC_11_90,global_spearman,median_eff_perp
191664964,30,0.0,0.0394461743504579,0.21054974283685857,0.6542744430336768,90.0
191664964,30,0.5,0.06989015848947615,0.2265216738166192,0.6608078958684289,70.01548649154128
191664964,30,0.7,0.10485028039520079,0.23602259067162867,0.6665375245036691,53.10720480815336
191664964,30,1.0,0.23362449907938912,0.23099446042497324,0.6733571444357516,30.000000016694095
191664964,30,1.2,0.2760327990180151,0.21628393303022903,0.6661393176925083,19.730900799035258
191664964,30,1.5,0.286490532149175,0.20236228271456472,0.644460358310753,11.014997020158551
191664964,30,2.0,0.28447535711277183,0.18613034685727783,0.5902500384979772,5.365107556012621
1662057958,30,0.0,0.04146945738113289,0.21158482992497127,0.6565127515976356,90.0
1662057958,30,0.5,0.07055197540224076,0.22754627868669175,0.6609471017356223,70.01548649154128
1662057958,30,0.7,0.1056397794144193,0.23467175189698602,0.6653331340688879,53.10720480815336
1662057958,30,1.0,0.23603344585243752,0.22881042254837353,0.6676994466820598,30.000000016694095
1662057958,30,1.2,0.2749952615617892,0.21605520235553843,0.67022630107638,19.730900799035258
1662057958,30,1.5,0.287223651275016,0.20250544045245697,0.6470411068467624,11.014997020158551
1662057958,30,2.0,0.2856092728979385,0.18862447058405366,0.6113710053941679,5.365107556012621
1405681632,30,0.0,0.039594931224953965,0.21042560221037626,0.6546788127154408,90.0
1405681632,30,0.5,0.07223950623969577,0.22703428694791197,0.6591924814304914,70.01548649154128
1405681632,30,0.7,0.1057022215001745,0.23596285152614804,0.6674259092011385,53.10720480815336
1405681632,30,1.0,0.23484057787886442,0.23050586233682252,0.6718905063659694,30.000000016694095
1405681632,30,1.2,0.27316267434444086,0.2166001124726326,0.6744696034119632,19.730900799035258
1405681632,30,1.5,0.2879794998616075,0.20342773704400807,0.6379934583488537,11.014997020158551
1405681632,30,2.0,0.2864084894761544,0.18645552532379933,0.6233215160060138,5.365107556012621
942484272,30,0.0,0.03981805901536758,0.21114964343604797,0.6582517267892323,90.0
942484272,30,0.5,0.07154185770846119,0.22707773365657472,0.6601137665374338,70.01548649154128
942484272,30,0.7,0.10659512377101459,0.23501781891895995,0.6676625753188317,53.10720480815336
942484272,30,1.0,0.23557592331853136,0.2309302878397769,0.6691895754443982,30.000000016694095
942484272,30,1.2,0.27746991467802684,0.21706294665164022,0.6682984765890837,19.730900799035258
942484272,30,1.5,0.28504661720639735,0.20217207495523853,0.6341449428393117,11.014997020158551
942484272,30,2.0,0.2854510842750039,0.1879338689357349,0.6102172197679151,5.365107556012621
929893138,30,0.0,0.04139830559466648,0.21129751951275177,0.6549324798939937,90.0
929893138,30,0.5,0.07022730965016788,0.22605821982787555,0.661072710051698,70.01548649154128
929893138,30,0.7,0.10639209297567902,0.23570421934259783,0.6701992100236296,53.10720480815336
929893138,30,1.0,0.23569814493904712,0.22981306833967957,0.6656120869298712,30.000000016694095
929893138,30,1.2,0.2751567896554629,0.2147711074617118,0.6524238737351854,19.730900799035258
929893138,30,1.5,0.2890145703214316,0.2022535175860951,0.6395080742999928,11.014997020158551
929893138,30,2.0,0.28571748980107586,0.18713638829463483,0.5437786146676461,5.365107556012621
1843824993,30,0.0,0.04032749377233836,0.21040012219583062,0.6563141343575778,90.0
1843824993,30,0.5,0.07041320685463977,0.22767971813883658,0.6601499373376677,70.01548649154128
1843824993,30,0.7,0.10604730014320614,0.23470687407409258,0.669460805739825,53.10720480815336
1843824993,30,1.0,0.23909307796912044,0.22992756799434053,0.6630470233923579,30.000000016694095
1843824993,30,1.2,0.2752532883256917,0.21649914348659047,0.6698153101967882,19.730900799035258
1843824993,30,1.5,0.2857510349350759,0.20006776168673665,0.6107235511533537,11.014997020158551
1843824993,30,2.0,0.2860715789980385,0.18748785124448933,0.6101688387776181,5.365107556012621
184566854,30,0.0,0.03917551175132676,0.21018483981315264,0.6575703408502951,90.0
184566854,30,0.5,0.07134194074394984,0.22750070597767819,0.661271516944566,70.01548649154128
184566854,30,0.7,0.10677073179537167,0.23590673631151912,0.6663161585201951,53.10720480815336
184566854,30,1.0,0.23474541800546347,0.23171683715800842,0.6678438738166425,30.000000016694095
184566854,30,1.2,0.2760366048112447,0.2149877305171462,0.6638828834255381,19.730900799035258
184566854,30,1.5,0.28462060904725806,0.20175853706637187,0.6508458198165554,11.014997020158551
184566854,30,2.0,0.2837103625883004,0.18592360891778686,0.5705989148742769,5.365107556012621
1497586439,30,0.0,0.039509910105057944,0.21032773103873553,0.6554151015410764,90.0
1497586439,30,0.5,0.07166997605208372,0.22741838685724444,0.6587250531376175,70.01548649154128
1497586439,30,0.7,0.1053501329771231,0.2354747486425973,0.6706076739384534,53.10720480815336
1497586439,30,1.0,0.23722168068642668,0.23024080564897256,0.6739802730832115,30.000000016694095
1497586439,30,1.2,0.27428538334717256,0.2163007887402406,0.6747998173836962,19.730900799035258
1497586439,30,1.5,0.286718939913595,0.20231308168183518,0.6183761890623559,11.014997020158551
1497586439,30,2.0,0.2850195103312995,0.1878739526021655,0.5968813469712075,5.365107556012621
432652533,30,0.0,0.04039623873304692,0.21100024159615413,0.6566076191964584,90.0
432652533,30,0.5,0.07094995908396212,0.22730685360858435,0.6641408513180104,70.01548649154128
432652533,30,0.7,0.10427333417572235,0.23444595622992734,0.6669788738196298,53.10720480815336
432652533,30,1.0,0.2344690091098355,0.23096495352614088,0.6723703131863537,30.000000016694095
432652533,30,1.2,0.27486527792820437,0.21625279994084595,0.6593962821162277,19.730900799035258
432652533,30,1.5,0.2852624041782495,0.20241073166796827,0.6484603847193653,11.014997020158551
432652533,30,2.0,0.285589717438656,0.186627400786404,0.6279097836967731,5.365107556012621
202244314,30,0.0,0.0383055044105082,0.20914186923943046,0.6588844291415328,90.0
202244314,30,0.5,0.07392302068666738,0.22789123906076547,0.6570755804304542,70.01548649154128
202244314,30,0.7,0.10449972622357004,0.23594712650235256,0.6682096501883651,53.10720480815336
202244314,30,1.0,0.235042585773253,0.22958580305225854,0.6664271839679737,30.000000016694095
202244314,30,1.2,0.2763127429389749,0.21611801637435207,0.6707812577553334,19.730900799035258
202244314,30,1.5,0.28615706644042505,0.20330200026476436,0.6405865360671472,11.014997020158551
202244314,30,2.0,0.2849727426982923,0.18494091857511866,0.5558532233085012,5.365107556012621
191664964,50,0.0,0.03514883208780101,0.1959034509932829,0.6416821974720098,149.99999999999974
191664964,50,0.5,0.05525304764311588,0.21601439870611924,0.6672746054022088,116.97664867829381
191664964,50,0.7,0.07241758126045464,0.22555323438505254,0.659684048421202,88.84667040961196
191664964,50,1.0,0.15376203412878925,0.2371155509368399,0.6679417983372349,50.00000000441469
191664964,50,1.2,0.24730256507455142,0.22717725759525725,0.6745440599485624,32.402516886059296
191664964,50,1.5,0.2813438060339122,0.21032041801465046,0.6689578434866579,17.364755377649214
191664964,50,2.0,0.2867240092903474,0.19464032818440904,0.6296174359156194,7.75559775665762
1662057958,50,0.0,0.03488167442867974,0.1958898971857689,0.6410802404013023,149.99999999999974
1662057958,50,0.5,0.05393619805769162,0.21679085845804202,0.6654614095369735,116.97664867829381
1662057958,50,0.7,0.07392041830631671,0.2256393884577376,0.6582225056869339,88.84667040961196
1662057958,50,1.0,0.15521807345632213,0.2360068785011133,0.6702733237116573,50.00000000441469
1662057958,50,1.2,0.24957000553569916,0.22667883842978212,0.6708100060308366,32.402516886059296
1662057958,50,1.5,0.27971937915929573,0.2103515039554961,0.656679982285621,17.364755377649214
1662057958,50,2.0,0.2863580815191884,0.19343327686240555,0.6179636910011003,7.75559775665762
1405681632,50,0.0,0.03508759341492473,0.19653751589527213,0.6392269662549271,149.99999999999974
1405681632,50,0.5,0.052893170030205675,0.215836365514083,0.6678405048846188,116.97664867829381
1405681632,50,0.7,0.07245050964535422,0.22513483374128035,0.6604686209003358,88.84667040961196
1405681632,50,1.0,0.15566975943776554,0.23547610922830295,0.6718453851332457,50.00000000441469
1405681632,50,1.2,0.24626674248167807,0.22691460090246865,0.6674367146398347,32.402516886059296
1405681632,50,1.5,0.2800046180969229,0.21175058513875972,0.6656999708729642,17.364755377649214
1405681632,50,2.0,0.2868020355728847,0.19440400141145678,0.6246284897878198,7.75559775665762
942484272,50,0.0,0.035438478525097176,0.19660148921323203,0.6412780045820947,149.99999999999974
942484272,50,0.5,0.05442697991503905,0.21668305809061553,0.6638861056262253,116.97664867829381
942484272,50,0.7,0.07163429486022359,0.22443238803588916,0.6629022456049167,88.84667040961196
