seed,k,gamma_0.00,gamma_0.30,gamma_0.50,gamma_0.70,gamma_0.90,gamma_1.00,gamma_1.20,gamma_1.50,gamma_2.00
191664964,1,0.16989476270422996,0.27077105769624504,0.3702755824904795,0.45907211006920273,0.522685393718521,0.5415830637566029,0.5676671716964907,0.5883256213914254,0.6070185496089431
191664964,2,0.20343147291265715,0.31232341017976334,0.41065066950575324,0.49446173375373653,0.549117562753368,0.5615351541705909,0.585285205356046,0.6023197248269931,0.6147987387903854
191664964,3,0.2277821001051008,0.33876581630563857,0.4330903730395971,0.5117112321362761,0.5586380574096065,0.5704721346382211,0.5873019122886041,0.6008148724458456,0.6073393117944936
191664964,4,0.24554686540272716,0.3574536259776422,0.44830780885303634,0.5206840424225052,0.5624564923631301,0.5724939601162934,0.5867081610089677,0.5948261741943409,0.5961518774824945
191664964,5,0.2596003439662586,0.3723844232422915,0.4583186601695262,0.5261946685229925,0.5632242741902461,0.5726383030997911,0.5832193603865526,0.5880103189877565,0.5856885467425575
191664964,6,0.2723373326235617,0.38384314046653834,0.4661220534239658,0.5289812047008722,0.5622688123609462,0.5705164953660101,0.5779349739977888,0.5805078962095465,0.5749389186901983
191664964,7,0.28483097100270843,0.39550854943345015,0.4735678309651529,0.5308428928264316,0.5604544098463267,0.5668657537131392,0.5730284825121237,0.5732069003843296,0.5653067909936997
191664964,8,0.2951404528889071,0.40362802506039885,0.4787222062978584,0.5315327996396544,0.557176712665329,0.5631295810982351,0.5673702960566726,0.5656965316735596,0.5551267351869292
191664964,9,0.3045557329984667,0.41046867677636273,0.48268111688938026,0.5317054083689358,0.5538789475360459,0.5583627934064035,0.5617046348998358,0.5583878174066946,0.5466788601795358
191664964,10,0.3126878506203677,0.4167417386675402,0.4853527701568322,0.5307276524302854,0.5503091601490522,0.55425248761312,0.5562261987633593,0.551678882928627,0.5388333811064248
191664964,11,0.32054751685397437,0.4229165658468307,0.488350190409893,0.5301640540369503,0.5468300382308817,0.5501096299384658,0.55086159080672,0.5450748424418626,0.5318131563371317
191664964,12,0.3275186656293081,0.4282158115283295,0.4906245307999945,0.529115993066077,0.543072560501208,0.546000368535277,0.5458724048974244,0.5392268266382757,0.5250535741097143
191664964,13,0.33430716942858135,0.4328399580436762,0.49229855767262104,0.5279677326890791,0.5400254509832333,0.5423091097510655,0.5413531229427385,0.5338910710517115,0.519070913117021
191664964,14,0.3402999175182952,0.43717643480142976,0.4939045435134866,0.5267290446746652,0.5369895347680861,0.5386698801382885,0.5370158587164442,0.5287208901004404,0.513198535218518
191664964,15,0.3460983033727803,0.4410357206229611,0.49515717347091986,0.5254903566602515,0.5339666680316122,0.5352838404105756,0.5329374991469091,0.5239479682786672,0.5077310511445068
191664964,16,0.3517208550018427,0.4445341611727611,0.49634151959379225,0.5241006715531714,0.5313830821833668,0.5321047971008558,0.5292013021579788,0.5194031264076,0.5027870480324311
191664964,17,0.3567734616060912,0.4476547426636189,0.4969156246913818,0.5226540802636112,0.5285903886963245,0.5290950170658331,0.5254831304783492,0.5151822081766657,0.4981139665235079
191664964,18,0.3617492231185364,0.4505605376065226,0.49752148651661365,0.5211976031557539,0.5260693210306249,0.5260397472120989,0.5219210242550811,0.5111402299478136,0.4935699693797233
191664964,19,0.3665137209347434,0.45314214039254397,0.49786206435789737,0.519580861165649,0.5232769898210988,0.5227597473270417,0.5182101685563977,0.5070635928094672,0.48932002008625025
191664964,20,0.3710730518815773,0.45587609025019454,0.49842348798165514,0.517929241226813,0.5207884607509929,0.5196429302649359,0.5147393636624217,0.503523606731911,0.48525039924655006
191664964,21,0.3755364723179309,0.45805230081058257,0.4984605365015667,0.5164134692819021,0.518276619849037,0.5170111204057397,0.511621535719648,0.5002632394835826,0.48133144580874004
191664964,22,0.3797774642539393,0.46020191266086197,0.49847560408143515,0.5148484352141041,0.5157297556871693,0.5141960533222152,0.5085181903801125,0.4967567034333341,0.4777715527991929
191664964,23,0.3837520451927511,0.4619509581027021,0.49813417888737954,0.5132975361547351,0.5133153397913058,0.5114619812242849,0.5055529542464343,0.4934349090145153,0.47403072551599396
