seed,k,standard_p5,smooth_p5,standard_p10,smooth_p10,standard_p20,smooth_p20,standard_p30,smooth_p30,standard_p50,smooth_p50,standard_p70,smooth_p70,standard_p100,smooth_p100,standard_p120,smooth_p120,standard_p150,smooth_p150,standard_p200,smooth_p200,standard_p300,smooth_p300
191664964,1,0.5203428571428571,0.4512,0.4627142857142857,0.36815714285714285,0.3997,0.28694285714285717,0.35845714285714286,0.23848571428571427,0.30375714285714284,0.1827,0.26452857142857145,0.14668571428571428,0.22392857142857142,0.11407142857142857,0.20118571428571427,0.09942857142857142,0.17547142857142858,0.08371428571428571,0.14644285714285715,0.06757142857142857,0.10814285714285714,0.04982857142857143
191664964,2,0.5061642857142857,0.4719642857142857,0.47182142857142856,0.4101,0.42459285714285716,0.33489285714285716,0.3899642857142857,0.2884857142857143,0.3428357142857143,0.22827857142857144,0.30578571428571427,0.19064285714285714,0.2663214285714286,0.15362857142857142,0.24447857142857143,0.13724285714285714,0.21799285714285715,0.11764285714285715,0.18596428571428572,0.09641428571428572,0.14287857142857144,0.07355
191664964,3,0.48351428571428573,0.4687666666666666,0.46647142857142854,0.4228238095238095,0.43037619047619047,0.3566,0.4015523809523809,0.31371428571428567,0.35889523809523804,0.2562523809523809,0.32648095238095237,0.21732857142857143,0.2891238095238095,0.17914761904761906,0.26883809523809515,0.1610285714285714,0.2420142857142857,0.14072380952380953,0.2097238095238095,0.11777619047619046,0.1652904761904762,0.09138571428571429
191664964,4,0.4610892857142857,0.4580214285714286,0.4554357142857143,0.42506428571428573,0.42785357142857144,0.3677285714285714,0.40491785714285716,0.32825714285714286,0.3674607142857143,0.2740892857142857,0.338575,0.23523214285714286,0.30342142857142856,0.19732857142857144,0.28435357142857143,0.17895,0.25835,0.15737142857142858,0.22700357142857142,0.13340357142857143,0.1818607142857143,0.1054
191664964,5,0.44213142857142856,0.44766285714285725,0.4443228571428572,0.4238628571428572,0.42417142857142864,0.37471142857142864,0.4051342857142857,0.3382685714285714,0.3724000000000001,0.2872657142857143,0.3458542857142858,0.24911142857142862,0.3124371428571429,0.21160857142857142,0.2945371428571429,0.1926457142857143,0.2709485714285714,0.17095428571428573,0.23930285714285715,0.14673428571428573,0.19498857142857143,0.11763714285714284
191664964,6,0.4265904761904762,0.43701904761904764,0.4341428571428571,0.42092857142857143,0.4193238095238095,0.3782333333333333,0.4030380952380952,0.34516190476190467,0.37425952380952376,0.29660952380952377,0.35049047619047613,0.25995,0.31922380952380947,0.22346666666666665,0.30223333333333335,0.20479999999999998,0.2795880952380952,0.18278571428571427,0.24935476190476194,0.15815238095238096,0.20627142857142852,0.1282738095238095
191664964,7,0.41364489795918363,0.4278448979591836,0.4249122448979591,0.4176142857142857,0.4149959183673469,0.3811387755102041,0.4011999999999999,0.3506122448979591,0.37598163265306117,0.30482244897959176,0.3539102040816326,0.2697081632653061,0.3250448979591836,0.23374489795918363,0.3088183673469388,0.2156653061224489,0.28695918367346934,0.19359387755102037,0.25845510204081623,0.16863061224489792,0.21637959183673466,0.1378224489795918
191664964,8,0.40320357142857144,0.41918214285714284,0.4164857142857143,0.41374642857142857,0.41050892857142857,0.38269285714285717,0.39899107142857143,0.354425,0.3765928571428571,0.3114892857142857,0.35647142857142855,0.2779482142857143,0.32965357142857143,0.24264285714285713,0.31425,0.22482321428571428,0.2934785714285714,0.20291964285714287,0.2660571428571429,0.17759642857142857,0.22465535714285714,0.14641071428571428
191664964,9,0.394747619047619,0.4126904761904762,0.41037301587301583,0.4110777777777777,0.4071746031746032,0.38432380952380957,0.39764920634920636,0.3579301587301587,0.37754444444444435,0.31753333333333333,0.35889523809523816,0.2856492063492064,0.33409841269841273,0.25086031746031745,0.3193587301587301,0.2334015873015873,0.2996492063492064,0.2113269841269841,0.2731698412698413,0.1860920634920635,0.23272698412698414,0.15444761904761906
191664964,10,0.3873785714285714,0.4069114285714286,0.40469571428571427,0.4080071428571429,0.40369285714285713,0.3856757142857143,0.39599,0.3611814285714286,0.37844,0.32260428571428573,0.3610528571428571,0.2921971428571428,0.3378928571428572,0.2583571428571429,0.32390142857142856,0.24112142857142857,0.30485000000000007,0.21894428571428573,0.2793257142857143,0.19406000000000004,0.23994285714285715,0.16191285714285716
