rho,gamma,seed,no_at_10,no_at_30,no_at_100,auc_near,auc_mid
10,0.0,0,0.10928733889310083,0.19935557240333587,0.32577710386656555,0.07038614510752494,0.23551643320214977
10,0.0,1,0.11008339651250948,0.20140257771038667,0.3255193328278999,0.07004236013333816,0.23641390266669965
10,0.0,2,0.10917361637604246,0.20008845084660096,0.32484078847611825,0.07058824325787935,0.23554574046400217
10,0.0,3,0.11144806671721001,0.20165529441496083,0.32545868081880214,0.07188149090821569,0.23599679829381942
10,0.0,4,0.11197877179681577,0.2013141268637857,0.32492039423805913,0.07249338122916592,0.23703917109182154
10,0.214286,0,0.13612585291887794,0.2092494313874147,0.32321076573161484,0.09689857937109643,0.2415932254338266
10,0.214286,1,0.1369598180439727,0.20984331564316402,0.322592873388931,0.09883642008736777,0.2414276741752194
10,0.214286,2,0.13673237300985594,0.20904725802375537,0.3229984836997726,0.09623816142580358,0.24121409489475126
10,0.214286,4,0.13586050037907504,0.20955269143290373,0.3229833206974981,0.09831055874459968,0.24100843460806987
10,0.214286,3,0.1365049279757392,0.20974222896133435,0.32350644427596664,0.0964185530163544,0.24154203825574666
10,0.428571,0,0.17532221379833207,0.21493555724033359,0.3145564821834723,0.1504561386090954,0.24400638715794445
10,0.428571,2,0.17388172858225928,0.21528936062673742,0.3130515542077331,0.1496065441592356,0.24300182354242011
10,0.428571,1,0.17361637604245642,0.21474601971190296,0.3143972706595906,0.14810447428908385,0.2432615444839626
10,0.428571,3,0.17350265352539804,0.21564316401314126,0.3148749052312358,0.15180555555555558,0.24394528572798552
10,0.428571,4,0.1752084912812737,0.21560525650745516,0.3145223654283548,0.1496932500571621,0.24357020916423675
10,0.642857,0,0.21015921152388173,0.2063052817791256,0.2922820318423048,0.23639097981876606,0.23170458643530306
10,0.642857,2,0.21091736163760424,0.2074677786201668,0.29333206974981046,0.23861273571849764,0.2326503352930831
10,0.642857,3,0.21141015921152387,0.20697498104624715,0.2919901440485216,0.23986991106778827,0.23153957612325549
10,0.642857,1,0.21182714177407128,0.2070381602223907,0.29329795299469297,0.23984787356944293,0.2328799596848567
10,0.642857,4,0.21285064442759666,0.20655799848369977,0.2936656557998484,0.23870428535326185,0.23282928086608395
10,0.857143,0,0.20947687642153145,0.1907505686125853,0.271565579984837,0.28258787922548345,0.21427653167354635
10,0.857143,2,0.21292645943896893,0.19111700783421784,0.27024639878695983,0.28138556446081087,0.21500729766863863
10,0.857143,1,0.21076573161485973,0.1897397017942886,0.2709059893858984,0.2830445744130353,0.2140433840034543
10,0.857143,3,0.21103108415466262,0.1910285569876169,0.2708377558756634,0.28315142243402286,0.21448931687841005
10,0.857143,4,0.2106899166034875,0.18923426838514026,0.27341925701288855,0.2816917277398703,0.21509765030074418
10,1.071429,0,0.20163002274450342,0.1758150113722517,0.25634192570128883,0.2912961207985848,0.20022749602939038
10,1.071429,1,0.2001516300227445,0.17543593631539045,0.2581614859742229,0.28871567264762865,0.2004372199091346
10,1.071429,2,0.20064442759666415,0.17584028304270913,0.25912054586808186,0.2901828134589696,0.2017386214081965
10,1.071429,3,0.20231235784685367,0.17994692949203941,0.25929112964366946,0.2892085003068703,0.2029036819980455
10,1.285714,0,0.1944275966641395,0.16873894364417488,0.24748673237300986,0.28976656798681055,0.19208766604022806
10,1.285714,1,0.1941243366186505,0.1683219610816275,0.24895754359363154,0.2886837521210152,0.19279649934337456
10,1.285714,2,0.19378316906747536,0.1677407126611069,0.2465693707354056,0.28708838766742484,0.19159534696147076
10,1.071429,4,0.20333586050037908,0.1782916350770786,0.2576383623957544,0.29081650059568936,0.20214685817242734
10,1.285714,3,0.19564063684609553,0.16947182208743997,0.2487983320697498,0.2875966340541776,0.19383579932903425
10,1.285714,4,0.19541319181197878,0.1691938337124084,0.24910159211523883,0.28978660481124463,0.19304754919638628
10,1.5,0,0.1898786959818044,0.16196613596158707,0.23669446550416984,0.2872201012070231,0.1845491627987987
10,1.5,1,0.19025777103866565,0.16269901440485215,0.23794541319181198,0.28761433926615887,0.18491990702021127
10,1.5,3,0.19067475360121305,0.1614354308819813,0.2393328278999242,0.28688288987568744,0.18529134914150108
10,1.5,2,0.1899166034874905,0.1601339398534243,0.2372024260803639,0.2860630197239371,0.18341793680651816
10,1.5,4,0.18908263836239575,0.1609805408137478,0.2385822592873389,0.2874287128295847,0.18398262159601275
10,1.714286,0,0.1850265352539803,0.1555850391710892,0.23158453373768007,0.28375908576723596,0.17929545963400023
10,1.714286,1,0.18582259287338893,0.1553070507960576,0.2318612585291888,0.28420932765322454,0.17894402334618503
10,1.714286,3,0.18555724033358606,0.15598938589840788,0.23052691432903716,0.2841943902908649,0.17870230862504105
10,1.714286,2,0.1858984078847612,0.15802375537022997,0.2313570887035633,0.28452508814999333,0.18049028604873146
10,1.714286,4,0.1854814253222138,0.15552185999494567,0.234882486732373,0.2849465534255148,0.18065370752575433
10,1.928571,0,0.18210765731614859,0.1513393985342431,0.22537907505686125,0.2814897499308037,0.17417385778380007
10,1.928571,1,0.183737680060652,0.15377811473338387,0.22925322213798333,0.28239070002527167,0.17707942834820808
10,1.928571,4,0.18294162244124337,0.15150366439221633,0.2242191053828658,0.28137956243907725,0.17357284106032583
10,1.928571,3,0.1799090219863533,0.15003790750568613,0.22191053828658075,0.2812953385802135,0.17196684085705302
10,1.928571,2,0.1810841546626232,0.15090978013646703,0.22637604245640636,0.28056519790124795,0.17427133153981672
10,2.142857,0,0.1805155420773313,0.15174374526156179,0.22272934040940107,0.28009795780834446,0.17346309403807886
10,2.142857,2,0.1803639120545868,0.1495577457669952,0.22160727824109175,0.27969643910129127,0.17193499340960705
10,2.142857,3,0.178013646702047,0.14983573414202678,0.21913191811978772,0.27956003225146514,0.17075374874908095
10,2.142857,1,0.17892342683851403,0.149696739954511,0.22098559514783928,0.2787541517744323,0.17134366331333362
10,2.142857,4,0.1802122820318423,0.15084660096032348,0.22077331311599696,0.28073284835794315,0.17127355890019302
10,2.357143,0,0.17752084912812738,0.14829416224412434,0.21580363912054587,0.2783600791845674,0.1689598612752766
10,2.357143,1,0.17820318423047762,0.14799090219863534,0.21857088703563304,0.27808025560489547,0.1700526568600951
10,2.357143,3,0.17554965883244883,0.1473717462724286,0.21760803639120546,0.2778811509440774,0.16936950275246815
