dataset,rho,gamma,k_neighbors,eff_perplexity,thr_c0.25_mean,thr_c0.25_std,thr_c0.5_mean,thr_c0.5_std,thr_c1.0_mean,thr_c1.0_std,participation_ratio_mean,participation_ratio_std,two_pow_entropy_mean,two_pow_entropy_std
mnist,100,1.5,300,100.0,82.89365714285714,6.22062052918865,57.091857142857144,7.279235986765396,37.93924285714286,6.7381033786237206,14.64919795494766,6.341349995142159,33.72311714879521,8.473843790822182
mnist,100,1.714286,300,100.0,64.24855714285714,8.164778322834026,45.58952857142857,7.984498306489052,31.34507142857143,6.855204279172407,10.58943881842522,5.240029286887707,22.877196419469705,7.9383580062156796
mnist,100,1.928571,300,100.0,51.12042857142857,9.124861476164101,37.1195,8.174727066217127,26.2136,6.795397867885084,8.150820120298858,4.383347256517953,16.50849390521065,6.972269390714671
mnist,100,2.142857,300,100.0,41.635128571428574,9.332970602610065,30.7987,8.052877464165038,22.223642857142856,6.593869307461102,6.581522807014161,3.729373223075907,12.567719312351162,6.02833823116893
mnist,100,2.357143,300,100.0,34.56774285714286,9.14742021662894,25.994128571428572,7.776510957311362,19.0937,6.32931774894758,5.512849929015148,3.2267377430073454,9.99401800236955,5.222193292010668
mnist,100,2.571429,300,100.0,29.23597142857143,8.794972771778575,22.2704,7.418453697946185,16.613814285714287,6.019593296164159,4.7508534814577885,2.8346195450988696,8.229699806047181,4.5608530703514765
mnist,100,2.785714,300,100.0,25.093014285714286,8.368730390128068,19.341157142857142,7.023840856348194,14.623357142857143,5.7093517408739505,4.1867866223978645,2.5235176244866233,6.969167744225602,4.023131195068279
mnist,100,3.0,300,100.0,21.82014285714286,7.913609975019914,17.001814285714286,6.637756472941865,13.0095,5.402949832531961,3.7561664318685453,2.272571929272617,6.036720907769511,3.58454000625989
mnist,125,0.0,375,125.0,375.0,0.0,375.0,0.0,375.0,0.0,374.99999999999994,0.0,375.0000000000004,5.684341886080802e-14
mnist,125,0.214286,375,125.0,375.0,0.0,374.96614285714287,0.9702706439179636,138.5821,8.514629571088642,345.2847482463177,6.521169670308484,360.73929042218083,3.6128840185757887
mnist,125,0.428571,375,125.0,374.81782857142855,2.2777650384998545,331.9264,38.78392686461751,121.00921428571428,7.70859729391774,256.83805513128823,12.169385198681324,314.9262802026114,10.912510972279584
mnist,125,0.5,375,125.0,373.3333285714286,8.259881912371782,291.06307142857145,42.27264271363807,115.05961428571429,7.516078222798409,220.94465285027883,10.244478059575641,293.37822801933487,12.678501897150289
mnist,125,0.6,375,125.0,365.7352285714286,22.17073706047902,240.86685714285716,35.56502357023007,106.75901428571429,7.314503998402972,172.38960991738753,4.799550408747554,259.6635046244999,13.651137208936257
mnist,125,0.642857,375,125.0,357.5633285714286,29.531719814571023,223.20945714285713,31.643380472150984,103.23845714285714,7.263115893109148,153.35318320475844,2.103096941654184,244.4214658653123,13.428267491735179
mnist,125,0.7,375,125.0,339.75845714285714,38.65648088213696,202.76558571428572,26.54581820604457,98.58515714285714,7.204768637379223,130.2869729352351,1.806538672675177,223.80322223155534,12.512646130360233
mnist,125,0.8,375,125.0,296.31384285714284,45.72833260311402,173.43584285714286,18.85944093637054,90.66445714285715,7.150864852161419,96.93449015947188,6.660496463720521,188.11284262039638,9.376666914669919
mnist,125,0.857143,375,125.0,270.25381428571427,44.34134244400973,159.48992857142858,15.32486163985216,86.28405714285714,7.1421163407848605,81.78388358297171,8.536369972418326,168.61350231087215,6.91769156931428
mnist,125,0.9,375,125.0,251.67707142857142,41.56022088481843,150.09522857142858,13.053446838912953,83.06044285714286,7.160434210967366,72.09745497034766,9.511906869106301,154.6687942783252,4.884587119307027
mnist,125,1.0,375,125.0,213.2438857142857,32.30544765716451,130.9602857142857,9.092902722363599,75.86062857142858,7.2635531371586,54.22277280969217,10.64137165892039,124.9999999983079,6.573037137010066e-07
mnist,125,1.071429,375,125.0,190.1176142857143,25.124569273233526,119.23861428571429,7.494879609807633,71.00272857142858,7.397266366554276,44.715800032549325,10.757304357641619,106.6014268669065,3.1990987896205607
mnist,125,1.1,375,125.0,181.7832,22.349651912661702,114.93932857142858,7.102033238489682,69.12601428571429,7.458128286819225,41.51757376558954,10.698125168525278,99.92490968234897,4.341487223843885
mnist,125,1.2,375,125.0,156.1826,13.873640992286672,101.37082857142858,6.783458906932422,62.887257142857145,7.7041234166900425,32.4666874758471,10.199347325234005,79.56651965152128,7.562670661095171
mnist,125,1.285714,375,125.0,138.0398,8.868548856331731,91.35692857142857,7.296221272140862,57.975028571428574,7.92017708130214,26.756513154023477,9.576809726218558,65.5753966704203,9.33526080417397
mnist,125,1.3,375,125.0,135.30022857142856,8.303022166091829,89.81482857142858,7.410503942708483,57.19405714285714,7.958032714336438,25.947358405703763,9.465332282426385,63.52338713707227,9.549167645032412
mnist,125,1.4,375,125.0,118.04632857142857,6.600899025828502,79.91788571428572,8.242556821664461,52.03931428571428,8.183395913228997,21.176667982074143,8.670064687212113,51.11453277571891,10.505147652735282
mnist,125,1.5,375,125.0,103.69972857142857,7.527833680835845,71.4184,8.991271879518969,47.414185714285715,8.356404313532494,17.622457466929195,7.898971192477621,41.5969198742634,10.739212532069214
mnist,125,1.714286,375,125.0,80.261,10.232643514054143,56.9077,9.996665622453461,39.08235714285714,8.515508718191288,12.583442874573933,6.4669042060823285,27.978328166432313,9.995791712544365
mnist,125,1.928571,375,125.0,63.731142857142856,11.518736357140316,46.24155714285714,10.26493929442173,32.59692857142857,8.423253816194832,9.57178787388896,5.360470760586725,20.00376851218195,8.721335518109475
mnist,125,2.142857,375,125.0,51.787571428571425,11.779355540910704,38.27178571428571,10.085292174240461,27.55987142857143,8.177906716830638,7.6434309600924975,4.52045677307984,15.08472276601611,7.490105538820596
mnist,125,2.357143,375,125.0,42.918285714285716,11.529703622932077,32.19898571428571,9.692007994797802,23.602557142857144,7.8252774868840715,6.336741233654229,3.8781093304382854,11.882934486500277,6.444655870288939
mnist,125,2.571429,375,125.0,36.167071428571425,11.039471454508044,27.506114285714286,9.226205986277593,20.4646,7.431212435973785,5.40954948983844,3.3794972604057807,9.695882454249318,5.5905281521304895
mnist,125,2.785714,375,125.0,30.953514285714284,10.444412542794431,23.814585714285716,8.719846417377605,17.9546,7.024654255650492,4.726429048422381,2.985881397390916,8.139129296815339,4.898543538267307
mnist,125,3.0,375,125.0,26.8444,9.85947637323026,20.862185714285715,8.208851934332593,15.9086,6.636142621820515,4.20728666644218,2.669974084550498,6.991939072821484,4.336078400625859
mnist,150,0.0,450,150.0,450.0,0.0,450.0,0.0,450.0,0.0,449.99999999999994,5.684341886080802e-14,449.9999999999996,5.684341886080802e-14
mnist,150,0.214286,450,150.0,450.0,0.0,449.94287142857144,1.3307599485302541,166.4445142857143,10.069574039427398,414.3439553660781,8.025755591896374,432.8760854832126,4.459774149493449
mnist,150,0.428571,450,150.0,449.70752857142855,3.1635902580157635,398.2830714285714,47.128189613867114,145.3718,9.00978002997695,308.33603233665235,14.89412792678506,377.95802857224396,13.389415591439246
mnist,150,0.5,450,150.0,447.63991428571427,10.946071493257762,349.73368571428574,51.27677243145222,138.23555714285715,8.786984610589386,265.26657838556184,12.533549602120937,352.1410965437329,15.532653542205706
mnist,150,0.6,450,150.0,438.30484285714283,27.695328115114965,289.50881428571427,43.03689124486866,128.30504285714287,8.54567344154876,206.91607044427624,5.8635585160668,311.7402194253717,16.700404273716885
mnist,150,0.642857,450,150.0,428.5861,36.3097092633637,268.2833428571429,38.177666653568814,124.08312857142857,8.481434577814953,184.00931241651458,2.5610597829455797,293.4682748259835,16.42220813751106
mnist,150,0.7,450,150.0,407.53475714285713,47.016867100446206,243.67764285714287,31.9044025199997,118.51567142857142,8.394229998246974,156.23272520471156,2.2492416289557826,268.74082778137955,15.299445962811753
mnist,150,0.8,450,150.0,356.0566,55.43868347112356,208.47128571428573,22.54354018474526,108.98264285714286,8.345214121254878,116.03986734509483,8.19303322294117,225.90058736372558,11.468144451716103
mnist,150,0.857143,450,150.0,324.90002857142855,53.77561348523575,191.72865714285714,18.22405714346186,103.69637142857142,8.368323503667913,97.7773533347596,10.480033746955158,202.47141301366784,8.464142116713653
mnist,150,0.9,450,150.0,302.59324285714285,50.36928619192332,180.41567142857141,15.447916275778729,99.82682857142858,8.40997776109074,86.10260287830239,11.662688547325907,185.70498351237543,5.978700809041174
mnist,150,1.0,450,150.0,256.38052857142856,38.98037837176964,157.38964285714286,10.606428974293594,91.17124285714286,8.57407913578681,64.56768079209128,13.010242865817652,149.99999999660778,7.923083057322367e-07
mnist,150,1.071429,450,150.0,228.5456142857143,30.171606887835487,143.3387857142857,8.632940813936974,85.3319,8.730313336955813,53.1228175660885,13.125640187367495,127.83682985650906,3.9197076542109652
mnist,150,1.1,450,150.0,218.5048857142857,26.77539764386215,138.16618571428572,8.181246640584897,83.07422857142858,8.808624271005948,49.27481903810136,13.043035926445608,119.79072385529041,5.319429988579512
mnist,150,1.2,450,150.0,187.72348571428572,16.432416477145633,121.86001428571429,7.852332938128928,75.58351428571429,9.139013525606826,38.39327121335226,12.400468874436486,95.24800069873088,9.261591018694439
mnist,150,1.285714,450,150.0,165.83467142857143,10.258576657358367,109.78395714285715,8.549526122098754,69.66342857142857,9.429520800688243,31.536531052859075,11.615936240580677,78.37839572466703,11.421309420573955
mnist,150,1.3,450,150.0,162.5331,9.557409472161975,107.9286,8.700949983273583,68.72117142857142,9.479877805076587,30.5655932468562,11.476162695650029,75.90436456480369,11.680695109627523
mnist,150,1.4,450,150.0,141.80998571428572,7.56161511468635,95.99468571428571,9.819650868892376,62.493542857142856,9.782042644831709,24.84545387242385,10.482583387603878,60.94628212951623,12.829685872271229
mnist,150,1.5,450,150.0,124.54348571428571,8.889931407003345,85.7517,10.77747869912068,56.903214285714284,10.026471589024238,20.59003333124934,9.523242770319978,49.47915030084067,13.092103459071105
mnist,150,1.714286,450,150.0,96.26344285714286,12.399532739048464,68.25955714285715,12.072221423151243,46.85274285714286,10.261840598875754,14.570251907885819,7.748301716871944,33.08737969147333,12.136610586497513
mnist,150,1.928571,450,150.0,76.37164285714286,13.981335880927332,55.38787142857143,12.418231932377754,39.02034285714286,10.14254901165765,10.984261997922717,6.38175909858554,23.50458632807514,10.545101955809102
mnist,150,2.142857,450,150.0,61.949157142857146,14.326273590989304,45.762414285714286,12.212177594507702,32.90622857142857,9.814320793283118,8.695953078184745,5.347183510406288,17.604188834445225,9.017163240833046
mnist,150,2.357143,450,150.0,51.25875714285714,14.001658132353686,38.44085714285714,11.718459886966759,28.11972857142857,9.383357269155441,7.150734198895956,4.558211872218036,13.77137796333791,7.723513745483725
mnist,150,2.571429,450,150.0,43.14405714285714,13.374796835718092,32.75208571428571,11.108454756552208,24.332942857142857,8.899115874040064,6.058128532092747,3.9475201633839374,11.159151935583179,6.6686133125501375
mnist,150,2.785714,450,150.0,36.8397,12.644948327127093,28.290442857142857,10.473420785337266,21.28515714285714,8.393852323721747,5.255943315567122,3.466870401734438,9.304292281380638,5.815371986730834
mnist,150,3.0,450,150.0,31.871985714285714,11.885633503150958,24.733542857142858,9.857048269691104,18.818828571428572,7.911640956701403,4.648406060557106,3.0823296653306382,7.9409674679489575,5.122987421919061
mnist,175,0.0,525,175.0,525.0,0.0,525.0,0.0,525.0,0.0,524.9999999999999,0.0,524.9999999999992,2.2737367544323206e-13
mnist,175,0.214286,525,175.0,525.0,0.0,524.8994285714285,1.9725906719802955,194.34768571428572,11.69339131126498,483.36841516677714,9.607851123143739,504.99124708465456,5.355841757289525
mnist,175,0.428571,525,175.0,524.5467571428571,4.339079829824733,464.5078142857143,55.66612457007604,169.73954285714285,10.370574681260043,359.7927009216674,17.718975235312552,440.9401355165332,15.976865673264422
mnist,175,0.5,525,175.0,521.8220571428571,13.930766333023684,408.3332571428571,60.50621382226214,161.4286,10.075139944295705,309.557567895848,14.901978427941083,410.85260008830073,18.50325533587532
mnist,175,0.6,525,175.0,510.67747142857144,33.52030456570696,338.14625714285717,50.61747871738878,149.84024285714287,9.780296837352877,241.42569398650207,6.965478186999963,363.7708190925372,19.8602103971451
mnist,175,0.642857,525,175.0,499.4162857142857,43.39552765539089,313.3502,44.83567539952341,144.9141857142857,9.700247061349751,214.65303156426015,3.0385584508659575,342.4733973638396,19.519836253684144
mnist,175,0.7,525,175.0,475.1557142857143,55.620415151566895,284.61695714285713,37.35034757380281,138.41237142857142,9.613808882720177,182.17035392731043,2.705096394992463,313.6439241382795,18.17768766845045
mnist,175,0.8,525,175.0,415.74251428571426,65.40854368369031,243.46645714285714,26.240150598808754,127.31961428571428,9.581913222007474,135.14181778540856,9.77254452096645,263.6675749142007,13.623631834877967
mnist,175,0.857143,525,175.0,379.5176142857143,63.406710131790774,223.92582857142858,21.112816318172662,121.17182857142858,9.608712747102317,113.76939364124435,12.484580815563369,236.31587443393025,10.05683302337118
mnist,175,0.9,525,175.0,353.55465714285714,59.36102772524019,210.73777142857142,17.854369026072686,116.64012857142858,9.661716409803663,100.10768836005109,13.88180829064671,216.7325545115728,7.105220809320383
mnist,175,1.0,525,175.0,299.53137142857145,45.806447317309704,183.86165714285715,12.128646307559535,106.51424285714286,9.888041695380933,74.9153061831548,15.457012627381788,175.00000000065916,9.242273733348649e-07
mnist,175,1.071429,525,175.0,266.95232857142855,35.26364253133467,167.40167142857143,9.75882545951016,99.6722,10.115734773961943,61.534057935939835,15.574033540963999,149.07627205120218,4.661938178623881
mnist,175,1.1,525,175.0,255.24148571428572,31.281082810424788,161.37031428571427,9.225234579352529,97.04244285714286,10.221375992267681,57.03675443558791,15.468146299670819,139.6618136357231,6.3269093935499505
mnist,175,1.2,525,175.0,219.24244285714286,18.992656664492888,142.3380857142857,8.93389441835795,88.28698571428572,10.612453428459627,44.3255644056699,14.680175819547932,110.93801287101533,11.013141248582942
mnist,175,1.285714,525,175.0,193.68765714285715,11.666612273474756,128.2324857142857,9.837668515518526,81.36215714285714,10.984877887526904,36.322451244534,13.730643682330934,91.19200958738637,13.57346244382102
mnist,175,1.3,525,175.0,189.8238142857143,10.823359725008626,126.06641428571429,10.038951453489064,80.26277142857143,11.045172560472391,35.189711863229846,13.561986289219238,88.29627008614895,13.880030550644394
mnist,175,1.4,525,175.0,165.5372142857143,8.500602547370825,112.09532857142857,11.447384525011351,72.98457142857143,11.424884705353145,28.519683662849253,12.365579124153836,70.79091729790184,15.230321041982108
mnist,175,1.5,525,175.0,145.35622857142857,10.247971983584195,100.09837142857143,12.644182521360147,66.4286,11.742959679740027,23.56223397941573,11.21312680329372,57.37571594200209,15.524527841866895
mnist,175,1.714286,525,175.0,112.31902857142857,14.62834892252655,79.64002857142857,14.19994438618026,54.63842857142857,12.043872554209496,16.559450445887162,9.085013835880309,38.21166131538476,14.355624782928215
mnist,175,1.928571,525,175.0,89.02728571428571,16.542483784955337,64.54818571428571,14.653644826744209,45.45558571428572,11.924111177409598,12.396985599238715,7.449163493871279,27.018993533752372,12.44084426965531
mnist,175,2.142857,525,175.0,72.13471428571428,16.94781808303093,53.271814285714285,14.401240615995412,38.29725714285714,11.529960149461196,9.747012655192115,6.2122265326985495,20.134407265564512,10.608640208563484
mnist,175,2.357143,525,175.0,59.623485714285714,16.557337859470437,44.69508571428572,13.815485054038724,32.663242857142855,10.991404839283303,7.962004309686613,5.270157108140718,15.667552099304682,9.05923476772231
mnist,175,2.571429,525,175.0,50.1136,15.814033845561715,38.03744285714286,13.090385164185761,28.20435714285714,10.414150861119847,6.703102371861237,4.542053310048709,12.627431658935617,7.796545040590452
mnist,175,2.785714,525,175.0,42.7497,14.923609049183016,32.79335714285714,12.309558371485974,24.640842857142857,9.826977031381833,5.781259450301302,3.969979048873217,10.472201844752753,6.775754507176739
mnist,175,3.0,525,175.0,36.92474285714286,14.006488060574657,28.606728571428572,11.552693335225129,21.7378,9.239067347179274,5.084946943151021,3.5131784625577276,8.890934595535184,5.947906677508009
mnist,200,0.0,600,200.0,600.0,0.0,600.0,0.0,600.0,0.0,599.9999999999999,0.0,600.0000000000001,0.0
mnist,200,0.214286,600,200.0,600.0,0.0,599.8288857142857,2.8563723073800005,222.22995714285713,13.329498640165099,552.3615995242008,11.266189791110023,577.0865815453982,6.301959484601778
mnist,200,0.428571,600,200.0,599.3159,5.828618438728488,530.7242571428571,64.39249774528656,194.13808571428572,11.777074135482593,411.2134114537631,20.635491818716456,503.87843851024456,18.669324213557896
mnist,200,0.5,600,200.0,595.8925428571429,17.213879660391754,466.8984571428571,69.89168622471401,184.61924285714286,11.429498601595677,353.82168009339983,17.342242909793235,469.51920787063426,21.5824808137365
mnist,200,0.6,600,200.0,582.8632857142857,39.61321923014475,386.7558714285714,58.304678210591405,171.37695714285715,11.060954642261365,275.9208047721149,8.101945492514506,415.76148176895373,23.120909844116944
mnist,200,0.642857,600,200.0,570.0476285714286,50.71348133053025,358.4025,51.56014498518072,165.75677142857143,10.95800215781199,245.28624148359836,3.5345103320906994,391.4424975293521,22.711337323528156
mnist,200,0.7,600,200.0,542.6748857142857,64.42452783230553,325.5283714285714,42.83911791381178,158.31931428571428,10.859196686341631,208.1015355636237,3.1721027951222296,358.51722997561177,21.13790546094893
mnist,200,0.8,600,200.0,475.3677714285714,75.5421768751303,278.4788,29.95225976192304,145.65314285714285,10.832823341632615,154.242279681419,11.393011934637668,301.4165626645433,15.835685768683998
mnist,200,0.857143,600,200.0,434.14732857142855,73.19277556078906,256.11344285714284,24.020011939532964,138.59874285714287,10.87545039420137,129.76227717884333,14.542837615722233,270.14859352452896,11.690132377329586
mnist,200,0.9,600,200.0,404.4580857142857,68.50989324005754,241.01044285714286,20.21435323380445,133.45087142857142,10.95729961965529,114.1152641658062,16.161694119910248,247.7525449724993,8.260098963462028
mnist,200,1.0,600,200.0,342.6633,52.67264989912425,210.32241428571427,13.645242201685283,121.8964,11.237051400739304,85.26885469560767,17.974255937854988,199.99999999634034,1.0571595151683705e-06
mnist,200,1.071429,600,200.0,305.3892142857143,40.46697469309047,191.52797142857142,10.916451040217668,114.05957142857143,11.522608575654868,69.95314842025732,18.09568873553855,170.31945290515958,5.423033976242499
mnist,200,1.1,600,200.0,291.9742142857143,35.83084514309378,184.60215714285715,10.300523893938204,111.04352857142857,11.659252835925672,64.8071604409782,17.966970395592416,159.53784194207478,7.360191612234962
mnist,200,1.2,600,200.0,250.72444285714286,21.51186641908249,162.8019,10.00413624978617,101.00397142857143,12.150787685191947,50.26780555533191,17.03315698563046,126.63634886731877,12.811002133543175
mnist,200,1.285714,600,200.0,221.49604285714287,13.04040693047763,146.6781,11.143997504935111,93.07381428571429,12.59787828031015,41.11880576006678,15.916613659157901,104.01633068217679,15.784294300249115
mnist,200,1.3,600,200.0,217.0855,12.089038294788264,144.18667142857143,11.383332279159522,91.82091428571428,12.66171901074016,39.824286568457936,15.718642709675578,100.69925526664726,16.139653419042894
mnist,200,1.4,600,200.0,189.30395714285714,9.47831035565745,128.21244285714286,13.101362940152137,83.48438571428571,13.123899101359056,32.20414754331848,14.315917142234014,80.64904479318524,17.699411773806105
mnist,200,1.5,600,200.0,166.18438571428572,11.666151975195906,114.47491428571429,14.56174241413129,75.97264285714286,13.484677341905742,26.54396768331472,12.966361240423504,65.28771779644043,18.029352003757555
mnist,200,1.714286,600,200.0,128.34505714285714,16.907994512221315,91.04514285714286,16.412738671345423,62.44515714285714,13.879131023781932,18.555950831334712,10.476175044279437,43.353330003467214,16.647488832163127
mnist,200,1.928571,600,200.0,101.6802,19.186317653548247,73.74647142857143,16.94779278862963,51.9145,13.754909400179374,13.814668636599656,8.562728543562951,30.550019488281908,14.404972952742074
mnist,200,2.142857,600,200.0,82.34915714285714,19.645182342996762,60.8147,16.669065220898606,43.697114285714285,13.296219772705385,10.80102436091848,7.11622261576983,22.678995855471012,12.262361496191147
mnist,200,2.357143,600,200.0,67.98851428571429,19.20118923604388,50.961328571428574,15.992015113104262,37.238528571428574,12.68287613192509,8.774642567044163,6.014968878593597,17.575394638829465,10.450699239853057
mnist,200,2.571429,600,200.0,57.0975,18.31726646890461,43.33268571428572,15.128285907571435,32.11137142857143,11.98605007518732,7.348243183876684,5.16437574443419,14.104774173977333,8.973969219618892
mnist,200,2.785714,600,200.0,48.66892857142857,17.27817219981114,37.320614285714285,14.213988810617776,27.997485714285713,11.290937932370944,6.305851294201551,4.4966557210871505,11.646887974251246,7.779895782149551
mnist,200,3.0,600,200.0,42.00142857142857,16.206303825162273,32.51271428571429,13.327560426363384,24.66412857142857,10.613204933237554,5.5201114206374955,3.9640797078313774,9.845764956491987,6.811453224155649
