delta_rho,top5_mass,sigma_i
20.714433560488835,0.4157640360482845,3.2406848287278223
20.593608292970217,0.41960642966122713,3.193768251145243
20.35630853376886,0.43021649949810703,3.1461854686918596
20.638674859192218,0.45039810344751563,3.075879592883222
20.512920366516244,0.46366946329949316,3.01205133340133
20.818432455033307,0.4895493204641906,2.888130220079133
20.995689261665216,0.4635158088500356,2.90391598243975
22.224005989495673,0.4839006521086695,3.0627537211186118
23.810655161482103,0.5174670008762324,3.227378654733144
24.0402770877376,0.5217355207908717,3.209968260203484
23.657813789990914,0.5223584527348449,3.1012651631189723
23.03434335355943,0.48882350444457734,2.954999309422974
23.450554650592487,0.49632532030033505,2.8363692233668436
25.07218367065404,0.5394692712301645,2.767506921623105
25.917922507742734,0.542170116654321,2.7651448350627392
25.688049963281646,0.537691532244987,2.742687697918686
25.054570067824947,0.5343239552835504,2.758194750971751
25.03975700765749,0.5366426113807163,2.7414293226693394
25.221606621482568,0.5353261997472091,2.7504729283631706
25.11740022882429,0.531365494412847,2.7606393733494916
25.142537707537954,0.533940481931994,2.7672643777073325
25.158052482615894,0.5273922095375089,2.779193852896135
24.851469454420904,0.526221246798,2.7742223346833526
24.130997686437112,0.5164866415166819,2.814972019170724
23.168933402643592,0.4918855190865961,2.8277799713270833
22.523203564141927,0.4861792100948578,2.8947003695140983
22.274287838435306,0.4937440964335809,3.0069563796247714
22.715805563164686,0.5022028720928156,3.0977155527535416
22.00632445528958,0.49882295517429465,3.1115566210971313
19.453484627355714,0.4482081353301857,2.927866161833374
18.195708887317224,0.4294149168828319,2.8569711556370514
18.191147948376297,0.4287838676163316,2.906254154726226
18.617534128426424,0.4137667045809355,2.9857780633944664
19.053943066643892,0.4044338741258833,3.035410115107107
19.568331466701203,0.39826609462548723,3.1109965404699653
20.048456118553762,0.4034078089734153,3.1762666687069765
20.30343306640943,0.40663634953605765,3.1747550368341013
20.567850122754525,0.4130619179180193,3.116163607068581
20.098276994363328,0.40179032853688934,3.2468856691760855
20.19482203675026,0.407476828724786,3.1646114413948836
19.643961504083205,0.3982901535581674,3.21899594255809
19.29249576930569,0.4112357646272048,3.1211680085866784
19.18986850434576,0.42554769152179195,3.047538066072071
19.42506407652252,0.446098869927102,2.9415815892489166
21.965814514981336,0.4980298583195434,2.8796555305615206
24.72879356206176,0.5276239153760899,2.8700818609999406
25.42513139580231,0.5352248747518276,2.870273527126566
25.28177504759941,0.536454257867745,2.8579390491177015
26.018741720642524,0.5460681799254288,2.841967573660645
26.353397840922984,0.5520418411469837,2.816387720059971
26.330457084923818,0.5511172375714222,2.7724321986559493
26.46446175120074,0.5492882265219635,2.7541812608435525
26.98815383106629,0.5554935426508111,2.748045295402233
26.86973226169732,0.5518125150398615,2.8139302361572143
26.245670032731727,0.5476087037856289,2.825217298230025
25.7149064446156,0.5430831058532793,2.8960313700722033
25.602409626222546,0.5395007896848977,2.8904074086552263
24.812803621849877,0.5308304838284281,3.0086691389618605
24.348239291102722,0.5246501549492388,3.051649271821875
24.546093815542985,0.5266635779906962,3.0813336297546714
24.54048137204768,0.5316463351363891,3.1137279948373418
24.60170704740653,0.5348448273074123,3.0969504363124467
23.667622596301612,0.5251251044585944,2.983914032314787
22.25788369806942,0.5022039576689677,2.8886587839136264
21.274636498532374,0.4783599814599583,2.922364432568239
20.928806948578284,0.4524315182349612,3.044250275893867
21.080346362331735,0.43950468859855674,3.144049263074572
21.129380394950086,0.4307282041426045,3.204854775590943
21.13323726218587,0.42767277893122285,3.238803952372904
21.22680087961948,0.43038434498635114,3.2397601956321855
21.050242301633407,0.42275123807299053,3.260253815535399
20.929520307132194,0.42304426453270316,3.2461025007620776
21.854284321131242,0.44157520653661975,3.086788732987108
21.923847087907568,0.44514290151074976,3.009825607270081
21.34563562492019,0.42520966271614236,2.969975488037297
20.98118418000204,0.42480504767258165,3.05932091392225
20.726666373282544,0.43138856650260515,3.037880267962159
21.03928710298868,0.45950670349574063,3.004108269442833
22.24580646686156,0.4910067214757529,2.9695258815589827
24.645118187766386,0.5317029485581014,3.0463241170113564
25.030476818324775,0.5454078950520929,3.1647625754667015
24.5926132171536,0.5419489606126323,3.2091484576797487
24.203709190921142,0.5385458395970861,3.2631162931414606
24.494482344963366,0.5360796554419948,3.2087860530135286
25.92972009646051,0.5444879417854505,3.1411042944785277
28.194631490858107,0.5551654577919586,2.914659543701359
29.81671163896159,0.5394745303628001,2.5608404136637284
27.62170513978911,0.49648959828327355,2.2392050483798482
21.800377804471395,0.47638353562899144,2.002017207903073
19.20423017109202,0.3991752958529689,1.9397418639236454
21.512995239321732,0.47275562502224183,2.0955467069650577
25.474719644126175,0.49531319072919977,2.17175429840432
29.93271380885076,0.5368280372409201,2.4238876059137726
29.758653363442,0.5533148513138809,2.7190802752895618
27.303691077690438,0.5516083152551609,3.039546012849283
25.984843594952647,0.5456689412073678,3.255636824202417
25.487364045464684,0.5430882174751991,3.4357676990698076
25.113213812956257,0.5376931726878188,3.567273033173082
25.01135723000234,0.5376491878147401,3.577119321465112
24.711220811171792,0.5326927844697615,3.601461246869099
23.978003768489856,0.5194162230408316,3.5550841129861035
22.381430658243215,0.4895090604050799,3.420982077295637
20.41642526969781,0.45315589078899643,3.395497226650888
19.88711748866502,0.4326118817626905,3.35346799961787
19.858365286032903,0.4219180320486638,3.336673381204334
20.087430387056614,0.4111193752068041,3.275462835954522
20.405035812287082,0.4003491948908385,3.272150044820815
20.869982533855758,0.40493887939533774,3.3154961828771294
21.682436285999486,0.43288454093005874,3.2859693440486
22.035988538547944,0.44414604773767563,3.290020332860133
21.573056084502753,0.42767499780452933,3.2443587255554425
21.49324480516377,0.42056492593311895,3.2643264234605094
20.96878451176161,0.41345732795299883,3.264741161243439
20.89333874369646,0.43937497792548913,3.150888556619008
21.247460794883757,0.45498414245437807,3.1833342293350153
23.077749091263723,0.5105592696833302,3.2018923021810823
24.809474140258338,0.531979213679525,3.2868833216218842
26.65463946951495,0.5530770631343793,3.3185067825649237
28.18753008655727,0.5727303620130962,3.2938818304525643
28.66783084786439,0.5717956290682455,3.244423862857199
29.06816481869812,0.5652051897909769,3.060359111034831
30.394974768744675,0.5423267616259806,2.7450518295486015
31.55808821070915,0.5213951653148328,2.530795460531438
30.984774106977735,0.5069814705493293,2.2217652274925404
25.103064409813076,0.49920787983631876,1.7810985302180817
28.647677364035225,0.4810550912648971,1.8208825880204944
29.789793359924573,0.49856956519120693,1.9241798598850857
30.393529982585548,0.5242955912144494,2.0351660061747143
31.569510671123528,0.5083098497812177,2.5076506622889005
29.943131594462564,0.5286181614750647,2.8069546892484225
28.728730320198682,0.5549919077379972,2.997036086873922
28.61136251096763,0.5630687410391364,3.203780125096469
27.86058127486331,0.5683219018523454,3.224433264505299
26.00568053529562,0.546671064762719,3.237978051157362
24.560091353159667,0.5256190541976439,3.238253281356434
23.554023900885166,0.5092059489416609,3.180216241529585
22.952892127895197,0.49635662699263916,3.133477134430862
22.182009055658874,0.4777887479211807,3.0882764165025027
22.616103120602457,0.4848055489193468,2.797407018222048
21.91521222974162,0.45534118715428684,2.800491462371428
21.04303580230765,0.4224253221385362,2.8952441218739087
21.190117064777702,0.4142127378106363,2.873764046711337
21.968625127248142,0.4349089931197695,2.903005623681842
22.160107263890858,0.4481018973209235,2.8917901472272294
15.91355064185058,0.46702332155487725,1.3631685230982573
15.753760211055223,0.44765437276132014,1.25930493965815
18.186824842056627,0.4763013365207197,1.352011056102414
17.846038870192164,0.4547835971783357,1.3682309702687523
19.534506230720766,0.47360730835062975,1.4561505209864645
19.824049751564363,0.4742419388563279,1.4954531347203746
21.760178897200174,0.4998147456298152,1.551180451714262
21.230857263543168,0.4944003327992651,1.5451645080745926
20.285896696414703,0.4735610740384634,1.5379051065136635
20.374927491179694,0.46148830597643214,1.6021292427910734
21.65086780973343,0.4812842327116716,1.7500719770489188
22.644408225369357,0.4752705083214219,1.9368528200608468
22.824347449820625,0.48200334871106126,1.9493908454685431
23.17299793836713,0.49119194213910033,2.0890217055988622
24.297552206834112,0.48041534688686294,2.1798881645207495
24.477755848858372,0.4486155327633043,2.1579520960556255
29.346989064453588,0.5385110578636508,2.425274075011751
31.783370089753685,0.5089345404257088,2.35949711232276
30.482738848854954,0.5364844906706715,2.4079391228540596
29.8336225663406,0.5073005479260596,1.9333905419203978
27.67299382581634,0.5118515848768982,2.323076739547814
24.66651668412612,0.4970496165229039,2.035250420455628
25.580727838312175,0.4948973006945221,1.7490301154474952
23.420239101244626,0.4881134449900883,1.9498219382305821
22.806882944325878,0.49323192875067756,1.979883731013862
22.001187800643194,0.4880560851953308,1.8974939956046435
20.044121122387356,0.46992293257013384,1.705388104869026
21.214138756194902,0.4889398020987279,1.7245216716612508
21.52606692517759,0.49465953769996496,1.7144757912202933
21.52110248516289,0.49986051684416777,1.6526450538753839
19.922643305378102,0.48025327715493277,1.5954414310384941
17.654433688428373,0.45344944063474946,1.406588098563562
20.686695831889576,0.47535731876589826,1.396916740176147
18.309286324086,0.46577939289396486,1.377519197497301
16.417759336688892,0.4577937721395943,1.3975306574842123
17.633100343210614,0.4839447979190349,1.4477146494922735
16.40345285141347,0.44849644022371676,1.442373700097734
17.934004844826195,0.4879470563196693,1.5100551390101717
18.22120509424285,0.4799674350916736,1.5180385648679402
19.135313510546272,0.4896451320018551,1.5638272406121092
19.025576525796808,0.4914183605672231,1.5759516870097614
19.293314002039427,0.5001255693552414,1.6304988328399066
18.514497638332134,0.4843925510662573,1.6788419329045396
20.48016329417955,0.497223994483847,1.7489995006214298
20.979264069992183,0.49341140256786303,1.8974158155944911
18.578970164962506,0.4501471780369937,2.0201207790047064
19.293960032889313,0.4492633922294911,2.2026446537142523
19.110821939459083,0.4359636095337522,2.2381992363141947
21.80912638203633,0.45999667760223084,2.208754239320627
23.22265420718021,0.46963833982394004,2.2879154386217357
20.814801522964647,0.46783091906253577,2.330464857615743
23.44831427174872,0.4842583425637237,2.4990331777517856
27.87172190672403,0.5075826130874196,2.7259312938353952
30.075916333772003,0.5309946356809421,2.6472412478849443
29.9066090930024,0.5314782152388775,2.6515242744962095
26.51875421516578,0.49559292800286503,2.608191419365316
25.593290959722914,0.49272740186589936,2.3598604887511674
25.137857988720807,0.489217919511702,2.2254034545645376
24.335865415971647,0.4842458457201091,2.148635298492893
23.1779774015039,0.48048481119891817,2.0910155250765716
20.990504436554158,0.4535495699678792,1.9789444106919534
20.622631529863945,0.4663236636736731,1.9211838440119926
19.231345011577623,0.47016655788914463,1.8322677373179188
20.343968744125526,0.49362979228270404,1.7459562643247124
19.212225091028206,0.48531596591067,1.6914648107491708
18.703966346184117,0.48769963371163405,1.6259786603362079
16.930656371231773,0.47418071935332673,1.516200341946525
18.008306470657153,0.4850612962846821,1.5023450895202175
16.987559104783138,0.46829614438457295,1.4681399665410109
17.11027762849523,0.4650947009853533,1.4996682314407368
17.351497553954587,0.47595598797358246,1.502079990525161
16.299544301613285,0.446505312707031,1.4132327307222705
22.416181566196347,0.4720917871420635,3.1935197378778444
22.405898347210307,0.47176465089361985,3.136974598636991
23.17938883626618,0.4877992599963552,2.906558532148574
24.754413410684258,0.526344650306123,2.797688899657482
25.839272061023173,0.5466063459263771,2.6675713513761554
25.749975183711044,0.538451806090917,2.568926472497093
25.364730648190367,0.5417237407682887,2.466932791926834
25.602597144367373,0.544409098497863,2.3413070012085515
25.464576893993954,0.5465809505369483,2.255244024210833
25.232885441290605,0.5389665973265841,2.165335593591502
24.4442763077478,0.5275307343949451,2.1773242158072694
24.36338604209998,0.5239211878393472,2.1789206898449165
24.133947081939443,0.5222952739650747,2.27853930133428
24.090579189492512,0.5186687978589166,2.313051040206172
23.72239605811383,0.503150405665358,2.3688096513069157
23.259866007969475,0.4906865370171818,2.3846476001001213
23.132690321075728,0.4887745578196656,2.4196613565798306
23.150543949039044,0.4885518432133249,2.4291880205208405
22.890808305837517,0.4841283964318478,2.4503217880385977
23.090418926746985,0.48588111494476427,2.377002787891204
23.528230460336932,0.5010198451080943,2.376951556622533
23.78255252775196,0.5073497080447236,2.4224628391698824
23.952230208201676,0.5140241808449215,2.391492230952215
23.4154542307974,0.505177242129823,2.3729274667113165
22.559813697333265,0.48632875763090505,2.3858123517122714
22.56434689666248,0.4904433730554197,2.3879651559160893
22.071075275855065,0.4902776939618127,2.421961376840573
21.13394514152456,0.47019985999326575,2.5356323870354007
20.07072404188913,0.44953158414214733,2.596009784332415
19.36318542315809,0.4300061468420884,2.6103599712285925
18.547454901463254,0.40522752855467586,2.6524759183506617
18.119486029187392,0.3844772647277199,2.6911981185272853
18.74405527625586,0.3864321187773124,2.783204761208879
