seed,k,standard_p5,smooth_p5,standard_p10,smooth_p10,standard_p20,smooth_p20,standard_p30,smooth_p30,standard_p50,smooth_p50,standard_p70,smooth_p70,standard_p100,smooth_p100,standard_p120,smooth_p120,standard_p150,smooth_p150,standard_p200,smooth_p200,standard_p300,smooth_p300
191664964,1,0.5512857142857143,0.4820714285714286,0.4952,0.3936428571428571,0.42664285714285716,0.3039142857142857,0.3862,0.2515428571428571,0.3253857142857143,0.18177142857142858,0.2867857142857143,0.1419,0.2407857142857143,0.10494285714285714,0.21694285714285713,0.08948571428571428,0.18572857142857144,0.07618571428571429,0.15385714285714286,0.06011428571428572,0.115,0.044757142857142856
191664964,2,0.5307928571428572,0.4979,0.49929285714285715,0.4334571428571429,0.45057142857142857,0.35441428571428574,0.4178642857142857,0.30237857142857144,0.3646,0.229,0.3284214285714286,0.18607142857142858,0.28395,0.1425857142857143,0.2591428571428571,0.12325714285714286,0.22938571428571428,0.10549285714285714,0.19292857142857142,0.08555,0.14873571428571428,0.06365
191664964,3,0.49948095238095225,0.4868142857142856,0.48480476190476185,0.4423857142857142,0.4497333333333333,0.37381428571428565,0.42356666666666665,0.32621428571428573,0.37782857142857135,0.25475714285714285,0.3456238095238095,0.21154761904761904,0.3041714285714286,0.16486190476190474,0.2798047619047619,0.1444285714285714,0.2507952380952381,0.12428571428571429,0.21356666666666668,0.1030952380952381,0.16813333333333333,0.07734761904761904
191664964,4,0.47162857142857145,0.47006785714285715,0.4670642857142857,0.43975714285714285,0.44270714285714285,0.38212142857142856,0.4210035714285714,0.33900714285714284,0.38213928571428574,0.27203214285714283,0.35280357142857144,0.22801785714285713,0.3154142857142857,0.181725,0.29250714285714285,0.16083571428571428,0.26423928571428573,0.13944642857142858,0.2284857142857143,0.11633571428571429,0.18293928571428572,0.08883214285714286
191664964,5,0.44846571428571436,0.45464,0.4510257142857143,0.43428571428571433,0.4346085714285714,0.3856628571428571,0.41709142857142867,0.34615142857142867,0.3832514285714286,0.28315142857142866,0.3567714285714286,0.2402142857142857,0.3222171428571429,0.19478285714285715,0.3003857142857143,0.17432857142857142,0.2739857142857143,0.15168285714285712,0.2397314285714286,0.12775714285714285,0.19414000000000003,0.09853428571428571
191664964,6,0.4296666666666667,0.4405047619047619,0.4373190476190476,0.42780714285714283,0.42591428571428575,0.38687619047619043,0.41110238095238094,0.35139523809523804,0.38232857142857146,0.29163809523809514,0.358947619047619,0.2502238095238095,0.3263309523809524,0.2055404761904762,0.30550238095238097,0.18472857142857146,0.28092142857142854,0.16196666666666665,0.2478857142857143,0.13745238095238094,0.20334999999999998,0.10668809523809525
191664964,7,0.413508163265306,0.42803061224489786,0.42482244897959176,0.4213469387755102,0.41810816326530614,0.3867530612244899,0.40583265306122446,0.35412653061224486,0.38114693877551015,0.29808979591836726,0.3591367346938776,0.25812653061224483,0.3290938775510204,0.2147428571428571,0.3094632653061224,0.1938489795918367,0.28636326530612244,0.1709775510204081,0.2547408163265306,0.14578979591836733,0.21078775510204076,0.114334693877551
191664964,8,0.4002232142857143,0.41713214285714284,0.41399821428571426,0.41498214285714285,0.41086964285714284,0.38544464285714286,0.40093392857142857,0.3559375,0.3793982142857143,0.30352142857142855,0.3592464285714286,0.2647625,0.33133214285714285,0.22225,0.31285178571428574,0.201425,0.2909357142857143,0.17878035714285714,0.26010714285714287,0.15325178571428572,0.2173875,0.12135
191664964,9,0.38908253968253975,0.40728888888888887,0.40457777777777776,0.4088285714285714,0.4043873015873016,0.3841460317460318,0.39639682539682547,0.35656507936507936,0.3770492063492064,0.3073476190476191,0.3589666666666667,0.2703857142857143,0.33271111111111107,0.22863174603174605,0.31531904761904767,0.2084079365079365,0.2945079365079365,0.18552063492063492,0.26488730158730156,0.16002380952380954,0.2232698412698413,0.1272968253968254
191664964,10,0.37969857142857133,0.39938142857142855,0.39703,0.4037228571428571,0.3986,0.3825385714285715,0.3923014285714285,0.3572100000000001,0.3749742857142857,0.3104114285714285,0.35853714285714283,0.2752757142857143,0.33394285714285715,0.23397142857142858,0.3172885714285714,0.21417,0.29724999999999996,0.1915285714285715,0.2687157142857142,0.16593285714285716,0.2280914285714286,0.1328857142857143
