rho,gamma,seed,no_at_10,no_at_30,no_at_100,auc_near,auc_mid
10,0.0,0,0.2967157142857143,0.3670442857142857,0.3699665714285714,0.21975399263038548,0.361661608672628
10,0.0,1,0.2968842857142857,0.3668295238095238,0.36930285714285715,0.22007313435374148,0.36131622816907694
10,0.214286,0,0.34912857142857145,0.37279809523809526,0.3637392857142857,0.28891546201814056,0.36551787482300435
10,0.0,4,0.2964257142857143,0.3665442857142857,0.3693491428571429,0.21989723809523812,0.3611525085157382
10,0.0,3,0.2968742857142857,0.36691666666666667,0.369363,0.22027284297052155,0.361451779365025
10,0.0,2,0.29702,0.36727190476190474,0.369618,0.2200072976190476,0.36180468188749654
10,0.214286,1,0.3486157142857143,0.3725757142857143,0.36415114285714284,0.2887375583900227,0.3655414757802685
10,0.214286,2,0.34956714285714285,0.37269761904761906,0.3636155714285714,0.28967612641723356,0.36552719859612254
10,0.214286,4,0.34911857142857144,0.37284666666666666,0.3636675714285714,0.28924602834467117,0.36543225722948547
10,0.214286,3,0.34983142857142857,0.3731942857142857,0.36376657142857144,0.2896684501133787,0.36578021832295204
10,0.428571,0,0.38755428571428574,0.3690585714285714,0.3543387142857143,0.36067286961451245,0.3620030653066469
10,0.428571,2,0.38789,0.3692485714285714,0.3538921428571429,0.36105584070294783,0.3620476822270603
10,0.428571,3,0.38784285714285716,0.3692066666666667,0.353718,0.3610260572562359,0.36170290839716385
10,0.428571,4,0.3878785714285714,0.36900428571428573,0.3541102857142857,0.36072433673469384,0.3618820877356086
10,0.428571,1,0.3877957142857143,0.3697457142857143,0.35406,0.36094128344671206,0.362225015666075
10,0.642857,1,0.40278142857142857,0.35764619047619045,0.34032671428571426,0.41209637358276635,0.35068948480038886
10,0.642857,0,0.40244857142857143,0.3574942857142857,0.34125171428571427,0.41215471882086163,0.3510693169794051
10,0.642857,2,0.4024785714285714,0.35731666666666667,0.3407685714285714,0.41153223696145125,0.35076158846331823
10,0.642857,3,0.4023685714285714,0.35758238095238093,0.3410172857142857,0.41175058843537415,0.3509130580883825
10,0.642857,4,0.4024714285714286,0.3576285714285714,0.3409592857142857,0.41183851133786853,0.35107790916323534
10,0.857143,0,0.40184285714285717,0.3431080952380952,0.32603685714285713,0.4392329382086168,0.33708666598597686
10,0.857143,2,0.40165428571428574,0.34308,0.32612457142857143,0.4389027477324262,0.33702696812467
10,0.857143,3,0.4019557142857143,0.34318095238095236,0.3256545714285714,0.4390209444444445,0.3369408183533667
10,0.857143,4,0.4018357142857143,0.3428638095238095,0.3263115714285714,0.43907564682539685,0.337131142026639
10,0.857143,1,0.40153,0.34319285714285713,0.32534314285714283,0.43894464909297054,0.33682645681399576
10,1.071429,2,0.39395857142857144,0.32934285714285716,0.31186542857142857,0.44941104591836734,0.32330102326952864
10,1.071429,0,0.3936857142857143,0.32898761904761903,0.3118885714285714,0.44962017063492066,0.32324416068004946
10,1.071429,1,0.3939957142857143,0.32943809523809525,0.311845,0.449478179138322,0.323374724503114
10,1.071429,3,0.39408714285714286,0.3293904761904762,0.3116395714285714,0.4495489574829931,0.323386365740106
10,1.285714,4,0.38428285714285715,0.31555809523809525,0.297053,0.4510905527210884,0.3091657764276362
10,1.285714,3,0.3844471428571429,0.3156495238095238,0.297817,0.4514356111111111,0.30950148689557605
10,1.071429,4,0.39395,0.3294004761904762,0.3114071428571429,0.44925788321995475,0.3231444129271933
10,1.285714,0,0.38451857142857143,0.3155942857142857,0.2973651428571429,0.45142444217687067,0.30934408958330356
10,1.285714,1,0.38443571428571427,0.315657619047619,0.2976594285714286,0.4514037165532879,0.3096782924224809
10,1.285714,2,0.3842542857142857,0.31571571428571427,0.2973507142857143,0.4513617505668933,0.30937948251834096
10,1.5,0,0.3748985714285714,0.3039052380952381,0.28510871428571427,0.44953198752834467,0.29744554666739914
10,1.5,1,0.3748642857142857,0.30326,0.28441228571428573,0.44970896088435375,0.2968262438966113
10,1.5,2,0.3750742857142857,0.3035466666666667,0.28476414285714285,0.4495370487528344,0.2970431756068765
