seed,k,standard  ρ=30,smooth  γ=0.7,sharp  γ=1.5,standard  ρ=51  (matched)
191664964,1,0.3637813785576358,0.2277306691293762,0.5011753840987323,0.27075812274368233
191664964,2,0.4143648728066493,0.2939089916883553,0.5098648308286458,0.33143732684073546
191664964,3,0.4335628130859429,0.33144432317465644,0.503861976324406,0.36478885064226346
191664964,4,0.4429099152044329,0.35569011837796993,0.4934934094534464,0.3834900512131643
191664964,5,0.44792208882545553,0.3735538577785241,0.4833431282008228,0.39597011166148943
191664964,6,0.45171829961100385,0.3878627599138052,0.47645733635574955,0.4074734838944393
191664964,7,0.45383019297887905,0.3982213320220204,0.47165885076220054,0.4164757666982501
191664964,8,0.4570565023927462,0.40855091931827725,0.46826462933422885,0.42388863235664515
191664964,9,0.45766751555518237,0.4168089254563942,0.4648784037164525,0.42959822386402857
191664964,10,0.45950381999832085,0.4237637477961548,0.4620266980102426,0.435097808748216
191664964,11,0.46162447241281923,0.4302707199609222,0.4603651323070347,0.44023858770731406
191664964,12,0.4634266644278398,0.4363543503204321,0.45936529258668457,0.4454390899168836
191664964,13,0.4649871159819947,0.4423512848498157,0.4590262394812811,0.449997739645964
191664964,14,0.4661687275867445,0.4474945128752534,0.45835182364441035,0.4536742746800677
191664964,15,0.4681918674614502,0.45221783785296504,0.45809755688019477,0.45781210645621695
191664964,16,0.46989127697086724,0.4570302661405424,0.4581899084879523,0.46156651414658717
191664964,17,0.4712500061732358,0.46110614508585734,0.45809607530359975,0.46446932395659973
191664964,18,0.4728705491655706,0.46490172482952274,0.45847209395610033,0.4676116381682665
191664964,19,0.4743978365862604,0.4685297535670256,0.45876213495707197,0.47040329814545595
191664964,20,0.4761543950969692,0.47203845185123,0.4595122155990261,0.473369154563009
191664964,21,0.4780115219624917,0.47539489307602817,0.46033678352543267,0.4764063630657535
191664964,22,0.47952236664351516,0.47858358583738475,0.461267659382847,0.47903961960296443
191664964,23,0.48119750468146,0.4817924972531784,0.461986180111187,0.4815771318437834
191664964,24,0.48311084991464476,0.4847917191391711,0.46286171046371705,0.48418828533848257
191664964,25,0.48454537822181176,0.4876651834438754,0.46367223574846783,0.48664763663840155
191664964,26,0.4861440297591755,0.4902126670240179,0.46457056502392746,0.48903728292528553
191664964,27,0.48780150312347437,0.4926833894594788,0.46563711726166607,0.49119861192735004
191664964,28,0.48943353682670276,0.4951395468774362,0.46671144320376123,0.49337197308610287
191664964,29,0.49121067457204154,0.4976564693893503,0.4679027499934862,0.49554164652205
191664964,30,0.4927364061231914,0.4998586740547952,0.46872358883944815,0.4973833711135365
191664964,31,0.4944047383687077,0.5023412892934425,0.4697284429410601,0.49958834473961444
191664964,32,0.4959320690957938,0.5046031504491646,0.4707347724792209,0.5015676160691798
191664964,33,0.49747623154557924,0.5067101202606198,0.47195233334096565,0.5036444539424977
191664964,34,0.4988085654881549,0.5088129114461669,0.4729562885518577,0.5055336885824769
191664964,35,0.500308238483035,0.5107583626179881,0.47409117622365876,0.5072130203773223
191664964,36,0.5016907806975811,0.512707674511889,0.4753845651545257,0.5088795138014348
191664964,37,0.503115448586022,0.5145924616581992,0.4765671977073203,0.5107565797684176
191664964,38,0.5046363600210332,0.5167436999854181,0.4778444516126182,0.5127281725428506
191664964,39,0.5062956241698581,0.5187943056300037,0.47917891025102843,0.514584665327676
191664964,40,0.507792166904542,0.5207014524389221,0.4804728822097221,0.5162769708672655
191664964,41,0.5093928342524128,0.5227346723975174,0.4819187428714184,0.5180679470299027
191664964,42,0.5106973945652479,0.5245911142561297,0.48328675773894486,0.5195707449296569
191664964,43,0.5121453102760201,0.5263299705372989,0.484675100015034,0.5212203688987901
191664964,44,0.513604689324612,0.5280126849894291,0.48594977141068985,0.522899000923516
191664964,45,0.5150318566404537,0.5297372176979263,0.4873487625817405,0.5245869830875288
191664964,46,0.5165411585198921,0.5315017539504951,0.48875263275087333,0.5263612736491297
191664964,47,0.5179049582274207,0.5329732751952869,0.48995564622010407,0.527845706722018
191664964,48,0.5192460400750006,0.5345032952732768,0.4912353426804355,0.5292761592925308
191664964,49,0.5205520878488243,0.5361507712815629,0.4927018242440961,0.5307424623782852
191664964,50,0.5219108387205105,0.5377844009738896,0.4940047015363949,0.5321627067416673
191664964,51,0.5232335903045627,0.539419814605382,0.49528776332966234,0.5337544303255681
191664964,52,0.5246225208759842,0.5410278475617238,0.4966716286819553,0.535278475617238
191664964,53,0.5259622071242216,0.5425094608915494,0.49794783005403287,0.5367347132743951
191664964,54,0.52739142467125,0.5441025569268371,0.4992506149000146,0.538227191174047
191664964,55,0.528807595728929,0.5457522076613672,0.500560978774395,0.5398165179627693
191664964,56,0.5302788838648549,0.5472042649651583,0.5017983076867721,0.5411774230303321
191664964,57,0.5315696680202732,0.5486996392837522,0.5030864879434755,0.5426430234767508
191664964,58,0.5329310200075851,0.5500674543091144,0.5042701762207638,0.5440602572527857
191664964,59,0.5343123931873258,0.5514757046968405,0.5055147712768001,0.545515539687712
191664964,60,0.5356337279265664,0.5528775921417177,0.5066863963283239,0.5468943273724568
191664964,61,0.5368890308035966,0.5542507201636179,0.5078863593509788,0.5482017586718985
191664964,62,0.538011082192931,0.5555863243789286,0.5090476138890317,0.5495469083877467
191664964,63,0.5391788036402257,0.5569941350732217,0.5101806653313663,0.5508460233504311
191664964,64,0.5404228496767693,0.5582575980186383,0.5114180169591134,0.5520848637813786
191664964,65,0.5415847019238843,0.559562912110977,0.5124455093223459,0.5532875234915366
191664964,66,0.5427323355289101,0.5607440791934117,0.5135741598675021,0.5544715478180342
191664964,67,0.5438688932969273,0.5620134154180821,0.5147549549707595,0.5557731032521048
191664964,68,0.5449689362773906,0.5632324544291732,0.5158584254791666,0.5569382231945754
191664964,69,0.5461545106885731,0.5644849055616596,0.5170053500661306,0.5581291924770551
191664964,70,0.5474933135037241,0.5657987214699498,0.518304808280461,0.5595248090000841
191664964,71,0.548653688565783,0.5669017040704474,0.519430494477232,0.5606245144445718
191664964,72,0.5497736685976548,0.5680924029142064,0.5204963432494705,0.5618021156913777
191664964,73,0.5508336371467378,0.5692171274854716,0.5216336228857176,0.5629497540549027
191664964,74,0.5519534520667927,0.5703296067455249,0.5228768773811172,0.5641106222501572
191664964,75,0.5529616880754484,0.5713698821817368,0.5239291411300478,0.5651241149637589
191664964,76,0.5539456009261673,0.5724722613771436,0.5249095263555581,0.5662004162450455
191664964,77,0.5549933652947674,0.5734893097834917,0.5259369544903926,0.5672340420892179
191664964,78,0.5560740018384214,0.5745340979788129,0.5268842203608386,0.5683342697657198
191664964,79,0.5570890220613005,0.5756273586058627,0.5278595787959007,0.5693790124860649
191664964,80,0.5580912601796658,0.576595688859038,0.5288656493997146,0.570354084459743
191664964,81,0.5590822260987094,0.5776116278033273,0.5298608714218934,0.5713957737997142
191664964,82,0.5600009009912953,0.5786672905348816,0.5308579280067001,0.5723373147592613
191664964,83,0.5608802433308079,0.5796889177059172,0.5317621758969384,0.5733133187607284
191664964,84,0.5618700800780391,0.5807062099459883,0.5327813225869644,0.5743960164873607
191664964,85,0.5628311941013497,0.5817894482114901,0.5336925333478199,0.575408791675515
191664964,86,0.5637123589099777,0.582737668717406,0.5345635166242657,0.5763496904366299
