delta_rho,top5_mass,sigma_i
21.668940387605005,0.4968322776447067,8.169743257295146
17.867454229940588,0.43821442168317876,4.825466876252927
26.657980579006097,0.469289391540731,9.600486365083597
15.113848992287085,0.44488610609094176,7.5046514743028085
20.054699557288814,0.45351643550681986,9.722224890737168
18.395562263421432,0.45050706307597016,7.626780345622478
14.555431116689423,0.3669415498355705,9.591374918943703
16.174538765602257,0.41357396841561755,7.25429717356353
25.893968973022126,0.5020440707351862,6.694884250907112
21.151599107781013,0.4736133139385403,6.035890582434782
9.66214174820892,0.3702169832297546,7.987334827349838
19.14363541972406,0.47760209326005254,4.709502171897701
18.776056118091407,0.45199391911698455,5.8655227594212604
16.642211210879584,0.44773555910525403,8.14740904284017
15.415588589362685,0.40095022242058365,7.938401916008805
11.748161009327251,0.392748213632016,8.119954581237398
22.25240665874346,0.510660802192716,5.9421507728249265
22.69132244946836,0.46696637424977183,6.443151273347407
24.295513157587546,0.46095759861144675,7.171653543430059
18.320821690153434,0.43117124614323843,3.858934124452726
12.185333792212916,0.3936420666974442,7.366858814017237
25.869503007304683,0.49697296596629503,5.00568942274782
11.963366541022328,0.39647346650691095,7.634937728847964
19.247521772708374,0.4159826273655854,6.248637873929624
15.449078847328575,0.42112966038899297,7.842829821912529
11.412279791090647,0.417871069883645,8.076523588865014
19.817177874424498,0.47208832665180045,6.503357163414447
23.676850466200857,0.48482946164396545,5.979466469944855
15.564827248396735,0.3998836900769286,6.451169695701532
18.06052685782682,0.4328350787227794,6.7526065542428695
21.747294868216258,0.4887636683664777,5.856642108196508
22.6723436775131,0.4951949973034423,6.287061406881299
20.997304644000472,0.4898168061397315,6.24933602625983
19.09413545051768,0.4480153497336821,4.792115174040058
23.208239015742244,0.5147693446135162,5.817900095594765
18.043586050693825,0.4283098553457232,6.03052386763609
24.943154847284173,0.5011196129225433,7.29021843686201
22.684915194301677,0.48078888196392455,8.232837362098222
20.636703379175607,0.4679277251117917,5.348917870596818
19.814634025614392,0.4598495551299224,6.53167365797326
23.54040636223674,0.5014177238746547,7.327006871489866
22.57239638677362,0.5128556636795452,4.903845638443759
22.30818619837463,0.5018027750263445,7.145654747369305
18.13104346086717,0.44193733928766665,7.013986553021334
21.11921048383726,0.4608734393790208,8.446204679459052
19.229150453474517,0.43952065596155143,7.34219980319272
18.514304475313118,0.43661214633227724,8.035018636551698
18.59481429027239,0.45366267348097433,8.005712900769508
21.124329506052888,0.4735235158497237,5.192319919781194
20.433784325557767,0.483904838467692,6.757640754136901
26.88834909968445,0.5062563305328042,5.259015481965686
25.630298767633676,0.5386536945187365,8.427519709303247
25.715438507466875,0.5260434512441341,7.433622140403207
20.434831960703377,0.44477992774885544,8.181795482887592
19.941913064163703,0.43941308876137697,5.29618176003438
17.57312303569787,0.4089464654474068,7.492287374805261
20.89935095793635,0.44222918917515586,7.9852399240503935
22.417857891326364,0.49165597707378833,6.793646755137512
21.484151688136727,0.4886520676934064,6.385083561002812
19.01230177193425,0.4584938429683874,6.560666231362416
20.3005956297855,0.47766773173075927,6.225412903498208
24.978434929401875,0.44728889909965425,6.168310959145781
23.343829475142336,0.47986159058674466,6.502177094966443
15.981744203152783,0.37628894876593355,5.813257573348761
19.56397922738486,0.4612993518462877,6.555958471366777
21.5338894090419,0.472500764599811,6.860634669272372
21.626996534378915,0.4802683638931004,5.364271771225365
20.901283093725166,0.463797805410665,6.034449325895908
20.106558805538803,0.4512977275518172,5.893214071751346
20.25173399471191,0.46875207040071576,8.319808865961539
19.54407943566996,0.4754416141197218,4.919496399688851
17.415325572148145,0.45071526678270785,7.351465247409642
22.653035713135452,0.5017264319079191,8.448791682271754
15.671362200960246,0.40060532568330987,5.364198168572133
20.435656955970842,0.4319116579852758,6.291925488177277
22.037804234385,0.4924139167271301,6.620243802472816
22.992495676869748,0.44808637574513777,9.12817864601659
19.425100707329477,0.43793146501970914,7.386309505478373
18.894210149910975,0.44997330384312234,7.097603740798583
24.52497549861816,0.5060917297156684,8.200795970450244
21.100196831965054,0.4531060465642542,9.25480169503823
19.940582923427975,0.43467628986371865,8.891373198488271
22.25613344251708,0.4846171775560627,6.696816757960853
19.394410248768235,0.4340700334279513,6.505489470878115
22.356528012634275,0.4898221259863888,7.8410189464134294
25.21115659075177,0.49168704666923785,8.747026387930731
22.339079033832856,0.4976439498274153,8.02976737342167
20.835726049761394,0.47857938444489956,7.361051127477981
25.26620114566333,0.5254408372788258,6.878062039838435
28.015511757774753,0.4440636233643914,10.725821224744717
17.275203300837376,0.41760675622164684,6.964616747144211
24.043810820176038,0.49420058174778675,6.858614580585448
21.20889237847091,0.45186804116044366,6.624675579917383
18.356140326660462,0.4277095534367791,8.082496535916087
23.577127442064434,0.5381331129388727,8.888107005289397
23.26618324416935,0.4773725219628404,5.7564437960950166
18.367432847803858,0.43803930739879904,7.9852399240503935
21.111108094164074,0.47344713616972434,7.096367992810318
26.74008205057451,0.5192677648271015,8.825045174828217
22.212478517629776,0.490775618625382,7.013986553021334
25.058182723785404,0.4990759857484676,7.948320067756737
24.999040544732484,0.490643156579118,9.562761741369652
20.126927150962135,0.4308419054198717,10.973309521497596
23.0188815260375,0.485843874937982,7.850835679531801
18.081518720787773,0.44212090975497,8.543908514858062
20.221111098554605,0.4667501227691623,5.8485885179939565
20.20499644176048,0.46242424008628796,6.98695382018333
17.00922348556375,0.39437109186199615,6.308709829171666
18.570930816459366,0.409605050636747,7.610491165776164
18.82387680836934,0.46663384222097243,6.733382168665337
16.916410837162818,0.42444496161327283,6.56693654319958
15.727052779028536,0.42842162379565546,5.952733865015458
15.657866787221842,0.3954472335519546,6.978592769891171
20.218940220132467,0.46948065931977906,7.873022471393051
14.737530671217232,0.39337046835306727,7.206890616488196
18.44460880538932,0.429963596886672,8.108490930408145
22.931838460076705,0.4829698489822765,6.854406988519969
19.10082108171533,0.45104198065924034,8.626083134711177
18.596907804791524,0.41678430961434837,10.516054877685596
19.824985675118203,0.48433904212907697,6.228435081510512
25.748951495837368,0.47168191671522763,7.126895678973008
21.09924871312075,0.46213174469208523,7.281159354949656
18.423349811569796,0.41447451221070986,8.060306470904251
24.655363131081735,0.5010916661871347,10.143742466191444
18.308893454569684,0.4330276353999055,7.784427951947793
20.364525980680686,0.4874612168514607,7.5896632623779645
22.73065524046263,0.46854027549526805,6.519120028918389
16.629102584580377,0.4015096515370972,6.1552312331553845
