model,group,seed,k,no,trust
ramp_g0.5-2_s5,ramp,42,52,0.43461153846153844,0.9270431943548493
ramp_g0.5-2_s5,ramp,42,53,0.4352,0.926378784354269
ramp_g0.5-2_s5,ramp,42,54,0.43574814814814816,0.925616074129066
ramp_g0.5-2_s5,ramp,42,55,0.4366618181818182,0.9248516969489201
ramp_g0.5-2_s5,ramp,42,56,0.43734285714285714,0.9241919808739822
ramp_g0.5-2_s5,ramp,42,57,0.43806666666666666,0.9235260087418271
ramp_g0.5-2_s5,ramp,42,58,0.4385,0.9228242533668788
ramp_g0.5-2_s5,ramp,42,59,0.43917966101694916,0.9221316126052166
ramp_g0.5-2_s5,ramp,42,60,0.43972,0.9214095988237765
ramp_g0.5-2_s5,ramp,42,61,0.4403344262295082,0.9207105459970987
ramp_g0.5-2_s5,ramp,42,62,0.44101612903225806,0.920002935578209
ramp_g0.5-2_s5,ramp,42,63,0.4413714285714286,0.9192493438607036
ramp_g0.5-2_s5,ramp,42,64,0.44175,0.9186086242896504
ramp_g0.5-2_s5,ramp,42,65,0.4421353846153846,0.9178746505504604
ramp_g0.5-2_s5,ramp,42,66,0.44261212121212123,0.9172320307017773
ramp_g0.5-2_s5,ramp,42,67,0.44311940298507463,0.9165773769991025
ramp_g0.5-2_s5,ramp,42,68,0.4435176470588235,0.9158082085638397
ramp_g0.5-2_s5,ramp,42,69,0.4440782608695652,0.9151253736621561
ramp_g0.5-2_s5,ramp,42,70,0.44456285714285715,0.9145176500588144
ramp_g0.5-2_s5,ramp,42,71,0.44485915492957745,0.9138130650477354
ramp_g0.5-2_s5,ramp,42,72,0.44551666666666667,0.9131490047457106
ramp_g0.5-2_s5,ramp,42,73,0.4458876712328767,0.9124734306615474
ramp_g0.5-2_s5,ramp,42,74,0.4464567567567568,0.9118436639859524
ramp_g0.5-2_s5,ramp,42,75,0.44681866666666664,0.9111579694415579
ramp_g0.5-2_s5,ramp,42,76,0.44728684210526315,0.9105042256047327
ramp_g0.5-2_s5,ramp,42,77,0.44755064935064937,0.9098734907025475
ramp_g0.5-2_s5,ramp,42,78,0.44801025641025644,0.9092537727666956
ramp_g0.5-2_s5,ramp,42,79,0.44856202531645567,0.9085899791592523
ramp_g0.5-2_s5,ramp,42,80,0.44897,0.9079721001910054
ramp_g0.5-2_s5,ramp,42,81,0.4494469135802469,0.9073595932818
ramp_g0.5-2_s5,ramp,42,82,0.4497609756097561,0.9067564890145685
ramp_g0.5-2_s5,ramp,42,83,0.4502602409638554,0.9062473867644492
ramp_g0.5-2_s5,ramp,42,84,0.45053095238095237,0.9057792181427992
ramp_g0.5-2_s5,ramp,42,85,0.4507294117647059,0.9052296671036102
ramp_g0.5-2_s5,ramp,42,86,0.45123023255813954,0.9047080485937544
ramp_g0.5-2_s5,ramp,42,87,0.45162988505747126,0.9041663054263503
ramp_g0.5-2_s5,ramp,42,88,0.4522068181818182,0.903561864944123
ramp_g0.5-2_s5,ramp,42,89,0.4526202247191011,0.9029265886239549
ramp_g0.5-2_s5,ramp,42,90,0.4530622222222222,0.9023198334658624
ramp_g0.5-2_s5,ramp,42,91,0.4533912087912088,0.9017599370009429
ramp_g0.5-2_s5,ramp,42,92,0.4537804347826087,0.9011834879345231
ramp_g0.5-2_s5,ramp,42,93,0.45425806451612905,0.9005789883951174
ramp_g0.5-2_s5,ramp,42,94,0.4546468085106383,0.8999866480088624
ramp_g0.5-2_s5,ramp,42,95,0.45505894736842106,0.8994363330447224
ramp_g0.5-2_s5,ramp,42,96,0.4554916666666667,0.8988104899900776
ramp_g0.5-2_s5,ramp,42,97,0.4559422680412371,0.8981647943321847
ramp_g0.5-2_s5,ramp,42,98,0.4563326530612245,0.897660945464952
ramp_g0.5-2_s5,ramp,42,99,0.4567858585858586,0.8971239945343769
ramp_g0.5-2_s5,ramp,42,100,0.457094,0.8965870328127742
ramp_g0.5-2_s5,ramp,42,101,0.45753069306930694,0.8961329124485482
ramp_g0.5-2_s5,ramp,42,102,0.4577980392156863,0.8955535556221434
ramp_g0.5-2_s5,ramp,42,103,0.4580815533980582,0.8950098714033022
ramp_g0.5-2_s5,ramp,42,104,0.4584403846153846,0.894466844084349
ramp_g0.5-2_s5,ramp,42,105,0.45866666666666667,0.8939630050378116
ramp_g0.5-2_s5,ramp,42,106,0.45895094339622644,0.893483333499395
ramp_g0.5-2_s5,ramp,42,107,0.45909345794392525,0.8929159756353154
ramp_g0.5-2_s5,ramp,42,108,0.45941481481481483,0.8924249796051558
ramp_g0.5-2_s5,ramp,42,109,0.4596788990825688,0.891901040790535
ramp_g0.5-2_s5,ramp,42,110,0.45994545454545455,0.891375413332478
ramp_g0.5-2_s5,ramp,42,111,0.4602072072072072,0.8908796371380204
ramp_g0.5-2_s5,ramp,42,112,0.46046964285714287,0.8903693293139258
ramp_g0.5-2_s5,ramp,42,113,0.4608070796460177,0.8898537936354065
ramp_g0.5-2_s5,ramp,42,114,0.46112456140350877,0.8893357647255845
ramp_g0.5-2_s5,ramp,42,115,0.46136695652173915,0.888747882478994
ramp_g0.5-2_s5,ramp,42,116,0.46147241379310344,0.8882245864326729
ramp_g0.5-2_s5,ramp,42,117,0.46173675213675214,0.8877159037714987
ramp_g0.5-2_s5,ramp,42,118,0.46216101694915257,0.8872089274544245
ramp_g0.5-2_s5,ramp,42,119,0.46242352941176473,0.8866353002739558
ramp_g0.5-2_s5,ramp,42,120,0.4626733333333333,0.8861486896809915
ramp_g0.5-2_s5,ramp,42,121,0.4629867768595041,0.8855963542124907
ramp_g0.5-2_s5,ramp,42,122,0.46333278688524593,0.8850605749297417
ramp_g0.5-2_s5,ramp,42,123,0.4636650406504065,0.8845609794605939
ramp_g0.5-2_s5,ramp,42,124,0.46383709677419355,0.8840611959236477
ramp_g0.5-2_s5,ramp,42,125,0.464024,0.8835364106211475
ramp_g0.5-2_s5,ramp,42,126,0.4642380952380952,0.8830001308396611
ramp_g0.5-2_s5,ramp,42,127,0.464496062992126,0.8825114615657023
ramp_g0.5-2_s5,ramp,42,128,0.4645875,0.8820284700578807
ramp_g0.5-2_s5,ramp,42,129,0.4648046511627907,0.8814941330961156
ramp_g0.5-2_s5,ramp,42,130,0.4650984615384615,0.8810077521931329
ramp_g0.5-2_s5,ramp,42,131,0.4652885496183206,0.8805161627082578
ramp_g0.5-2_s5,ramp,42,132,0.4655469696969697,0.880050503247719
ramp_g0.5-2_s5,ramp,42,133,0.46583609022556394,0.8795124212316505
ramp_g0.5-2_s5,ramp,42,134,0.4660283582089552,0.8790191698288973
ramp_g0.5-2_s5,ramp,42,135,0.46625777777777777,0.8786036555921909
ramp_g0.5-2_s5,ramp,42,136,0.46650735294117646,0.8781152736716221
ramp_g0.5-2_s5,ramp,42,137,0.4667065693430657,0.8776221534849618
ramp_g0.5-2_s5,ramp,42,138,0.46684927536231885,0.8771615758220561
ramp_g0.5-2_s5,ramp,42,139,0.4670748201438849,0.8766971070939736
ramp_g0.5-2_s5,ramp,42,140,0.46728285714285717,0.8762654264717179
ramp_g0.5-2_s5,ramp,42,141,0.467531914893617,0.8757502272488307
ramp_g0.5-2_s5,ramp,42,142,0.46765774647887326,0.8753155539493315
ramp_g0.5-2_s5,ramp,42,143,0.4679062937062937,0.8748220704490004
ramp_g0.5-2_s5,ramp,42,144,0.468225,0.8743446417047549
ramp_g0.5-2_s5,ramp,42,145,0.46839448275862067,0.8738962633349033
ramp_g0.5-2_s5,ramp,42,146,0.46853698630136986,0.8734592042264334
ramp_g0.5-2_s5,ramp,42,147,0.46866802721088435,0.8730172626085339
ramp_g0.5-2_s5,ramp,42,148,0.4688716216216216,0.8726056105610561
ramp_g0.5-2_s5,ramp,42,149,0.4691503355704698,0.8721299336273202
ramp_g0.5-2_s5,ramp,42,150,0.46941466666666665,0.8717147201698003
ramp_g0.5-2_s5,ramp,42,151,0.4696569536423841,0.8712713130160035
ramp_g0.5-2_s5,ramp,42,152,0.46991973684210525,0.8707757207604977
ramp_g0.5-2_s5,ramp,42,153,0.4702248366013072,0.8703716791329448
ramp_g0.5-2_s5,ramp,42,154,0.4705025974025974,0.8698879642421271
ramp_g0.5-2_s5,ramp,42,155,0.4706735483870968,0.8694291616633829
ramp_g0.5-2_s5,ramp,42,156,0.47087179487179487,0.8689030592140337
ramp_g0.5-2_s5,ramp,42,157,0.47100764331210193,0.8684444196078793
ramp_g0.5-2_s5,ramp,42,158,0.47123164556962027,0.8679889103996029
ramp_g0.5-2_s5,ramp,42,159,0.47133459119496857,0.8675098940999866
ramp_g0.5-2_s5,ramp,42,160,0.471565,0.8670945378087818
ramp_g0.5-2_s5,ramp,42,161,0.47167950310559004,0.866625169467478
ramp_g0.5-2_s5,ramp,42,162,0.47178148148148147,0.8661362958782794
ramp_g0.5-2_s5,ramp,42,163,0.4718490797546012,0.8656796551352997
ramp_g0.5-2_s5,ramp,42,164,0.4720865853658537,0.8652167935561688
ramp_g0.5-2_s5,ramp,42,165,0.4722412121212121,0.8647892970401692
ramp_g0.5-2_s5,ramp,42,166,0.47246867469879517,0.8643006521632796
ramp_g0.5-2_s5,ramp,42,167,0.4725209580838323,0.8638280361793691
ramp_g0.5-2_s5,ramp,42,168,0.47262857142857145,0.8633685529413464
ramp_g0.5-2_s5,ramp,42,169,0.47272189349112426,0.8629159940009568
ramp_g0.5-2_s5,ramp,42,170,0.47284470588235294,0.862468615662698
ramp_g0.5-2_s5,ramp,42,171,0.47292865497076025,0.8620348709705158
ramp_g0.5-2_s5,ramp,42,172,0.4730360465116279,0.8615925545767256
ramp_g0.5-2_s5,ramp,42,173,0.4731063583815029,0.8611509633911368
ramp_g0.5-2_s5,ramp,42,174,0.47318045977011497,0.8606807765248895
ramp_g0.5-2_s5,ramp,42,175,0.47328457142857144,0.8602773777337022
ramp_g0.5-2_s5,ramp,42,176,0.47329886363636364,0.8598326042826363
ramp_g0.5-2_s5,ramp,42,177,0.4733502824858757,0.8593892463874734
ramp_g0.5-2_s5,ramp,42,178,0.4734112359550562,0.8589420849738376
ramp_g0.5-2_s5,ramp,42,179,0.47350614525139667,0.8584570961585275
ramp_g0.5-2_s5,ramp,42,180,0.4736288888888889,0.8579711234590517
ramp_g0.5-2_s5,ramp,42,181,0.4737314917127072,0.8574898926891441
ramp_g0.5-2_s5,ramp,42,182,0.4738978021978022,0.8570307005788392
ramp_g0.5-2_s5,ramp,42,183,0.47402513661202184,0.8565203074814927
ramp_g0.5-2_s5,ramp,42,184,0.47411195652173915,0.8560901360408468
ramp_g0.5-2_s5,ramp,42,185,0.4741783783783784,0.8556623640539879
ramp_g0.5-2_s5,ramp,42,186,0.4741956989247312,0.8552532510693072
ramp_g0.5-2_s5,ramp,42,187,0.4742716577540107,0.8548434112887524
ramp_g0.5-2_s5,ramp,42,188,0.47430425531914894,0.854409764659059
ramp_g0.5-2_s5,ramp,42,189,0.47435978835978837,0.8539768762029439
ramp_g0.5-2_s5,ramp,42,190,0.4744926315789474,0.8535698881574908
ramp_g0.5-2_s5,ramp,42,191,0.47451204188481677,0.853151454859255
ramp_g0.5-2_s5,ramp,42,192,0.474553125,0.8527373705359886
ramp_g0.5-2_s5,ramp,42,193,0.4745575129533679,0.8523319720347462
ramp_g0.5-2_s5,ramp,42,194,0.47458659793814434,0.8519108242030466
ramp_g0.5-2_s5,ramp,42,195,0.4746215384615385,0.8514936609423496
ramp_g0.5-2_s5,ramp,42,196,0.4746683673469388,0.8510951702063194
ramp_g0.5-2_s5,ramp,42,197,0.4747553299492386,0.8506829376045014
ramp_g0.5-2_s5,ramp,42,198,0.4747454545454545,0.8502600298389382
ramp_g0.5-2_s5,ramp,42,199,0.47476984924623117,0.8498314874384263
ramp_g0.5-2_s5,ramp,42,200,0.474824,0.8494144563808113
ramp_g0.25-2.5_s2,ramp,42,1,0.6604,0.9912379364020458
ramp_g0.25-2.5_s2,ramp,42,2,0.601,0.9849568941542911
ramp_g0.25-2.5_s2,ramp,42,3,0.5478,0.9786498237803747
ramp_g0.25-2.5_s2,ramp,42,4,0.5082,0.9733204999721619
ramp_g0.25-2.5_s2,ramp,42,5,0.48072,0.9683596033868093
ramp_g0.25-2.5_s2,ramp,42,6,0.4614333333333333,0.9642688142079548
ramp_g0.25-2.5_s2,ramp,42,7,0.4453142857142857,0.9605109050646019
ramp_g0.25-2.5_s2,ramp,42,8,0.433725,0.9569645606694561
ramp_g0.25-2.5_s2,ramp,42,9,0.4248,0.9540246954925454
ramp_g0.25-2.5_s2,ramp,42,10,0.41584,0.9511948288378846
ramp_g0.25-2.5_s2,ramp,42,11,0.4103818181818182,0.9485012444254818
ramp_g0.25-2.5_s2,ramp,42,12,0.40623333333333334,0.9459037583617493
ramp_g0.25-2.5_s2,ramp,42,13,0.40175384615384613,0.9440450610910343
ramp_g0.25-2.5_s2,ramp,42,14,0.39827142857142855,0.9419754910189693
ramp_g0.25-2.5_s2,ramp,42,15,0.39504,0.9402295599596909
ramp_g0.25-2.5_s2,ramp,42,16,0.392875,0.9383698888142049
ramp_g0.25-2.5_s2,ramp,42,17,0.3914235294117647,0.936734067803315
ramp_g0.25-2.5_s2,ramp,42,18,0.38987777777777777,0.9349703579104757
ramp_g0.25-2.5_s2,ramp,42,19,0.38817894736842107,0.9335407122653486
ramp_g0.25-2.5_s2,ramp,42,20,0.38631,0.9321904529382051
ramp_g0.25-2.5_s2,ramp,42,21,0.38552380952380955,0.9312044559962349
ramp_g0.25-2.5_s2,ramp,42,22,0.3842181818181818,0.9302123868041616
ramp_g0.25-2.5_s2,ramp,42,23,0.3836869565217391,0.9290735586675465
ramp_g0.25-2.5_s2,ramp,42,24,0.383425,0.9280309928200514
ramp_g0.25-2.5_s2,ramp,42,25,0.382712,0.9267593247805537
ramp_g0.25-2.5_s2,ramp,42,26,0.3831076923076923,0.92580594061121
ramp_g0.25-2.5_s2,ramp,42,27,0.3834888888888889,0.924742271955407
ramp_g0.25-2.5_s2,ramp,42,28,0.38339285714285715,0.9236750674234191
ramp_g0.25-2.5_s2,ramp,42,29,0.38288275862068966,0.9226711189398535
ramp_g0.25-2.5_s2,ramp,42,30,0.38364,0.9217591583460258
ramp_g0.25-2.5_s2,ramp,42,31,0.38389032258064515,0.9208485010687145
ramp_g0.25-2.5_s2,ramp,42,32,0.3839875,0.9200870567225704
ramp_g0.25-2.5_s2,ramp,42,33,0.38412121212121214,0.9192068241739428
ramp_g0.25-2.5_s2,ramp,42,34,0.3846764705882353,0.9183324754694144
ramp_g0.25-2.5_s2,ramp,42,35,0.38528,0.9173620534199428
ramp_g0.25-2.5_s2,ramp,42,36,0.38530555555555557,0.9163651112494263
ramp_g0.25-2.5_s2,ramp,42,37,0.3855081081081081,0.9155848970573834
ramp_g0.25-2.5_s2,ramp,42,38,0.3860578947368421,0.9148408859872706
ramp_g0.25-2.5_s2,ramp,42,39,0.386974358974359,0.9140235311554591
ramp_g0.25-2.5_s2,ramp,42,40,0.38746,0.9131639564551794
ramp_g0.25-2.5_s2,ramp,42,41,0.3880487804878049,0.9122035481246575
ramp_g0.25-2.5_s2,ramp,42,42,0.3885190476190476,0.9114437417398426
ramp_g0.25-2.5_s2,ramp,42,43,0.3890790697674419,0.910591902064102
ramp_g0.25-2.5_s2,ramp,42,44,0.3896227272727273,0.9098258363419434
ramp_g0.25-2.5_s2,ramp,42,45,0.39024444444444445,0.909067525642969
ramp_g0.25-2.5_s2,ramp,42,46,0.39077391304347825,0.9083571359687841
ramp_g0.25-2.5_s2,ramp,42,47,0.3911787234042553,0.9077953141609099
ramp_g0.25-2.5_s2,ramp,42,48,0.39139583333333333,0.9070552044786033
ramp_g0.25-2.5_s2,ramp,42,49,0.39210204081632655,0.906276024011792
ramp_g0.25-2.5_s2,ramp,42,50,0.392796,0.9055637248532513
ramp_g0.25-2.5_s2,ramp,42,51,0.39331764705882355,0.9047741375031025
ramp_g0.25-2.5_s2,ramp,42,52,0.39405769230769233,0.9041311870000044
ramp_g0.25-2.5_s2,ramp,42,53,0.3948188679245283,0.90351783406565
ramp_g0.25-2.5_s2,ramp,42,54,0.39564814814814814,0.9028999486037348
ramp_g0.25-2.5_s2,ramp,42,55,0.3962,0.9023307985580868
ramp_g0.25-2.5_s2,ramp,42,56,0.3972107142857143,0.901724328506913
ramp_g0.25-2.5_s2,ramp,42,57,0.39764561403508775,0.9012093382621504
ramp_g0.25-2.5_s2,ramp,42,58,0.39830344827586206,0.9006600601845001
ramp_g0.25-2.5_s2,ramp,42,59,0.39930847457627117,0.9001402919376532
ramp_g0.25-2.5_s2,ramp,42,60,0.40024,0.8995236829543067
ramp_g0.25-2.5_s2,ramp,42,61,0.4009213114754098,0.8990031813501101
ramp_g0.25-2.5_s2,ramp,42,62,0.40164516129032257,0.8983347447045832
ramp_g0.25-2.5_s2,ramp,42,63,0.40246666666666664,0.8976976823393347
ramp_g0.25-2.5_s2,ramp,42,64,0.4031875,0.897185214683428
ramp_g0.25-2.5_s2,ramp,42,65,0.4037046153846154,0.8965718001731785
ramp_g0.25-2.5_s2,ramp,42,66,0.40429393939393937,0.895950228017113
ramp_g0.25-2.5_s2,ramp,42,67,0.4050865671641791,0.8953238430132882
ramp_g0.25-2.5_s2,ramp,42,68,0.4056294117647059,0.894826896073356
ramp_g0.25-2.5_s2,ramp,42,69,0.40630434782608693,0.8941172932180319
ramp_g0.25-2.5_s2,ramp,42,70,0.4068942857142857,0.89352161653053
ramp_g0.25-2.5_s2,ramp,42,71,0.40732112676056337,0.8929779100921927
ramp_g0.25-2.5_s2,ramp,42,72,0.4080388888888889,0.8924953087273682
ramp_g0.25-2.5_s2,ramp,42,73,0.408586301369863,0.8918540819389803
ramp_g0.25-2.5_s2,ramp,42,74,0.40928378378378377,0.891137928130658
ramp_g0.25-2.5_s2,ramp,42,75,0.40986666666666666,0.8904878035638687
ramp_g0.25-2.5_s2,ramp,42,76,0.4105105263157895,0.8898970122846538
ramp_g0.25-2.5_s2,ramp,42,77,0.411025974025974,0.8892309367701184
ramp_g0.25-2.5_s2,ramp,42,78,0.41146410256410254,0.8886130895990393
ramp_g0.25-2.5_s2,ramp,42,79,0.41203037974683543,0.8881280863858512
ramp_g0.25-2.5_s2,ramp,42,80,0.412715,0.887603733287029
ramp_g0.25-2.5_s2,ramp,42,81,0.41332345679012344,0.8869809824495177
ramp_g0.25-2.5_s2,ramp,42,82,0.41394878048780487,0.8864234722357653
ramp_g0.25-2.5_s2,ramp,42,83,0.41438072289156624,0.8859077269076305
ramp_g0.25-2.5_s2,ramp,42,84,0.41478333333333334,0.8854403470685879
ramp_g0.25-2.5_s2,ramp,42,85,0.4152235294117647,0.8849145297394724
ramp_g0.25-2.5_s2,ramp,42,86,0.41559302325581393,0.8844198550072983
ramp_g0.25-2.5_s2,ramp,42,87,0.4161448275862069,0.8838310209946729
ramp_g0.25-2.5_s2,ramp,42,88,0.41662954545454545,0.8833290626403529
ramp_g0.25-2.5_s2,ramp,42,89,0.4171573033707865,0.8827563896490169
ramp_g0.25-2.5_s2,ramp,42,90,0.4178311111111111,0.8822141916047659
ramp_g0.25-2.5_s2,ramp,42,91,0.41833626373626376,0.8817586294250632
ramp_g0.25-2.5_s2,ramp,42,92,0.41872608695652175,0.8813539544224044
ramp_g0.25-2.5_s2,ramp,42,93,0.41931612903225807,0.8808699175376595
ramp_g0.25-2.5_s2,ramp,42,94,0.41981914893617023,0.8803587223373862
ramp_g0.25-2.5_s2,ramp,42,95,0.42042315789473683,0.8799056487912115
ramp_g0.25-2.5_s2,ramp,42,96,0.4208375,0.8794043245004767
ramp_g0.25-2.5_s2,ramp,42,97,0.42136288659793814,0.878995322173979
ramp_g0.25-2.5_s2,ramp,42,98,0.4220204081632653,0.8784601119676617
ramp_g0.25-2.5_s2,ramp,42,99,0.42264646464646466,0.8779780961727647
ramp_g0.25-2.5_s2,ramp,42,100,0.423238,0.8775091314265661
ramp_g0.25-2.5_s2,ramp,42,101,0.42376237623762375,0.8770296624114658
ramp_g0.25-2.5_s2,ramp,42,102,0.4243078431372549,0.8765732633471446
ramp_g0.25-2.5_s2,ramp,42,103,0.42457864077669905,0.8761012438787176
ramp_g0.25-2.5_s2,ramp,42,104,0.4250519230769231,0.8757308582777635
ramp_g0.25-2.5_s2,ramp,42,105,0.42546285714285714,0.875275976006166
ramp_g0.25-2.5_s2,ramp,42,106,0.4259169811320755,0.8747803059741232
ramp_g0.25-2.5_s2,ramp,42,107,0.4263084112149533,0.8743048405662561
ramp_g0.25-2.5_s2,ramp,42,108,0.4268796296296296,0.8738434665796486
ramp_g0.25-2.5_s2,ramp,42,109,0.4273064220183486,0.8733638744753993
ramp_g0.25-2.5_s2,ramp,42,110,0.4277909090909091,0.8728672567980029
ramp_g0.25-2.5_s2,ramp,42,111,0.428372972972973,0.8724089861128337
ramp_g0.25-2.5_s2,ramp,42,112,0.4287714285714286,0.8719156386905813
ramp_g0.25-2.5_s2,ramp,42,113,0.4292548672566372,0.8715167099242211
ramp_g0.25-2.5_s2,ramp,42,114,0.42972105263157895,0.8711074288750573
ramp_g0.25-2.5_s2,ramp,42,115,0.4300991304347826,0.8707259972419167
ramp_g0.25-2.5_s2,ramp,42,116,0.4303362068965517,0.8702778452394755
ramp_g0.25-2.5_s2,ramp,42,117,0.4307008547008547,0.8698832796623165
ramp_g0.25-2.5_s2,ramp,42,118,0.4310847457627119,0.8694575890868875
ramp_g0.25-2.5_s2,ramp,42,119,0.4314100840336135,0.8690366578393144
ramp_g0.25-2.5_s2,ramp,42,120,0.4318033333333333,0.8686597131091013
ramp_g0.25-2.5_s2,ramp,42,121,0.43219669421487605,0.8682227054726893
ramp_g0.25-2.5_s2,ramp,42,122,0.4325295081967213,0.867862743842637
ramp_g0.25-2.5_s2,ramp,42,123,0.43299512195121953,0.8675508007335846
ramp_g0.25-2.5_s2,ramp,42,124,0.4333483870967742,0.8671579691617413
ramp_g0.25-2.5_s2,ramp,42,125,0.433648,0.8667949321953532
ramp_g0.25-2.5_s2,ramp,42,126,0.4340111111111111,0.8664377123202955
ramp_g0.25-2.5_s2,ramp,42,127,0.4344740157480315,0.8660108630956552
ramp_g0.25-2.5_s2,ramp,42,128,0.4347265625,0.8656482088527753
ramp_g0.25-2.5_s2,ramp,42,129,0.4349829457364341,0.86532334550732
ramp_g0.25-2.5_s2,ramp,42,130,0.43533846153846156,0.8648974706401342
ramp_g0.25-2.5_s2,ramp,42,131,0.4357404580152672,0.8645324747476123
ramp_g0.25-2.5_s2,ramp,42,132,0.43597424242424243,0.8641509454711311
ramp_g0.25-2.5_s2,ramp,42,133,0.4362781954887218,0.8638094405657
ramp_g0.25-2.5_s2,ramp,42,134,0.4366328358208955,0.863398562840612
ramp_g0.25-2.5_s2,ramp,42,135,0.43696296296296294,0.863042617089739
ramp_g0.25-2.5_s2,ramp,42,136,0.43735,0.8626593737834966
ramp_g0.25-2.5_s2,ramp,42,137,0.43754306569343066,0.8622823995457768
ramp_g0.25-2.5_s2,ramp,42,138,0.4378623188405797,0.8619215618093669
ramp_g0.25-2.5_s2,ramp,42,139,0.43809208633093527,0.8615319590977164
ramp_g0.25-2.5_s2,ramp,42,140,0.43845142857142855,0.8611667861623947
ramp_g0.25-2.5_s2,ramp,42,141,0.4388014184397163,0.8608265065410354
ramp_g0.25-2.5_s2,ramp,42,142,0.439112676056338,0.8604492872661533
ramp_g0.25-2.5_s2,ramp,42,143,0.43945174825174826,0.8600559323381586
ramp_g0.25-2.5_s2,ramp,42,144,0.43972361111111113,0.8596636520434572
ramp_g0.25-2.5_s2,ramp,42,145,0.4399958620689655,0.8592778246031549
ramp_g0.25-2.5_s2,ramp,42,146,0.4402,0.8589399815577994
ramp_g0.25-2.5_s2,ramp,42,147,0.44040680272108845,0.8585703604699646
ramp_g0.25-2.5_s2,ramp,42,148,0.4406689189189189,0.8582436089554901
ramp_g0.25-2.5_s2,ramp,42,149,0.4409838926174497,0.8578379583067391
ramp_g0.25-2.5_s2,ramp,42,150,0.44126933333333335,0.8573934122264272
ramp_g0.25-2.5_s2,ramp,42,151,0.4416,0.8569726660982718
ramp_g0.25-2.5_s2,ramp,42,152,0.44192105263157894,0.8565851318717143
ramp_g0.25-2.5_s2,ramp,42,153,0.44228496732026146,0.8561947932642773
ramp_g0.25-2.5_s2,ramp,42,154,0.44254155844155846,0.8557792301612059
ramp_g0.25-2.5_s2,ramp,42,155,0.44267225806451616,0.855375802371265
ramp_g0.25-2.5_s2,ramp,42,156,0.44290384615384615,0.8549475798413604
ramp_g0.25-2.5_s2,ramp,42,157,0.443259872611465,0.8545174913430488
ramp_g0.25-2.5_s2,ramp,42,158,0.44352025316455695,0.8540554602210895
ramp_g0.25-2.5_s2,ramp,42,159,0.44372955974842765,0.8535947796388299
ramp_g0.25-2.5_s2,ramp,42,160,0.4440125,0.8531703033460167
ramp_g0.25-2.5_s2,ramp,42,161,0.44432298136645965,0.8527898903547294
ramp_g0.25-2.5_s2,ramp,42,162,0.44463703703703705,0.8523736107472125
ramp_g0.25-2.5_s2,ramp,42,163,0.4449042944785276,0.8519210329610784
ramp_g0.25-2.5_s2,ramp,42,164,0.4451890243902439,0.8515381347612277
ramp_g0.25-2.5_s2,ramp,42,165,0.44541939393939395,0.8511383082276252
ramp_g0.25-2.5_s2,ramp,42,166,0.44573373493975904,0.8507409985333079
ramp_g0.25-2.5_s2,ramp,42,167,0.4459868263473054,0.8503406871233887
ramp_g0.25-2.5_s2,ramp,42,168,0.44617619047619045,0.849951456591129
ramp_g0.25-2.5_s2,ramp,42,169,0.44636686390532543,0.8495736678489494
ramp_g0.25-2.5_s2,ramp,42,170,0.44663882352941175,0.8492221091023402
ramp_g0.25-2.5_s2,ramp,42,171,0.4468187134502924,0.8488689870867472
ramp_g0.25-2.5_s2,ramp,42,172,0.4470174418604651,0.848467864025098
ramp_g0.25-2.5_s2,ramp,42,173,0.44725317919075147,0.8480889456141091
ramp_g0.25-2.5_s2,ramp,42,174,0.4474954022988506,0.8477587438098856
ramp_g0.25-2.5_s2,ramp,42,175,0.4478022857142857,0.847399412634619
ramp_g0.25-2.5_s2,ramp,42,176,0.448025,0.8470307004425539
ramp_g0.25-2.5_s2,ramp,42,177,0.4481875706214689,0.8466932152417007
ramp_g0.25-2.5_s2,ramp,42,178,0.44844157303370785,0.8463681699339687
ramp_g0.25-2.5_s2,ramp,42,179,0.4486927374301676,0.8460407549161397
ramp_g0.25-2.5_s2,ramp,42,180,0.44887666666666665,0.8456849287279586
ramp_g0.25-2.5_s2,ramp,42,181,0.44904088397790054,0.8453185855165448
ramp_g0.25-2.5_s2,ramp,42,182,0.44922527472527474,0.844987185196978
ramp_g0.25-2.5_s2,ramp,42,183,0.449327868852459,0.844632255477014
ramp_g0.25-2.5_s2,ramp,42,184,0.44952608695652174,0.8442578603299782
ramp_g0.25-2.5_s2,ramp,42,185,0.4497124324324324,0.8439508482766381
ramp_g0.25-2.5_s2,ramp,42,186,0.44989139784946236,0.8435801056494596
ramp_g0.25-2.5_s2,ramp,42,187,0.4500513368983957,0.8432908502195221
ramp_g0.25-2.5_s2,ramp,42,188,0.4502553191489362,0.8429560831751127
ramp_g0.25-2.5_s2,ramp,42,189,0.45042010582010583,0.8425308823796797
ramp_g0.25-2.5_s2,ramp,42,190,0.4506031578947368,0.8421852798324786
ramp_g0.25-2.5_s2,ramp,42,191,0.45078638743455496,0.8418442262032269
ramp_g0.25-2.5_s2,ramp,42,192,0.4508989583333333,0.8414446128372979
ramp_g0.25-2.5_s2,ramp,42,193,0.4510756476683938,0.841077896105386
ramp_g0.25-2.5_s2,ramp,42,194,0.451259793814433,0.8406943058856965
ramp_g0.25-2.5_s2,ramp,42,195,0.45154564102564104,0.8403538070024217
ramp_g0.25-2.5_s2,ramp,42,196,0.4517887755102041,0.8399922204328044
