seed,k,standard_p5,smooth_p5,standard_p10,smooth_p10,standard_p20,smooth_p20,standard_p30,smooth_p30,standard_p50,smooth_p50,standard_p70,smooth_p70,standard_p100,smooth_p100,standard_p120,smooth_p120,standard_p150,smooth_p150,standard_p200,smooth_p200,standard_p300,smooth_p300
191664964,1,0.795125,0.7875,0.793625,0.80825,0.812125,0.812375,0.813,0.811875,0.811875,0.813875,0.811875,0.810875,0.810125,0.821,0.818125,0.82325,0.823625,0.82925,0.828875,0.82425,0.824125,0.825625
191664964,2,0.8121875,0.8170625,0.817625,0.8236875,0.8291875,0.831125,0.833875,0.8356875,0.8325625,0.8365,0.83675,0.8379375,0.837625,0.84075,0.84,0.84625,0.8459375,0.847125,0.8469375,0.846375,0.8476875,0.8474375
191664964,3,0.7983333333333332,0.8079166666666666,0.8165416666666665,0.8267499999999999,0.8330833333333333,0.8367083333333333,0.8395833333333332,0.8429166666666665,0.8402499999999999,0.8448333333333332,0.8453333333333333,0.8441666666666665,0.8445416666666665,0.8465833333333332,0.8456249999999998,0.8525416666666666,0.8509583333333333,0.8546666666666666,0.8544999999999999,0.8535416666666665,0.8535416666666665,0.8461666666666665
191664964,4,0.7846875,0.797125,0.81184375,0.8231875,0.83340625,0.839,0.84134375,0.84646875,0.8464375,0.8509375,0.85134375,0.85128125,0.8505625,0.8543125,0.85175,0.85625,0.8555,0.85825,0.85871875,0.85640625,0.8574375,0.8510625
191664964,5,0.7710750000000001,0.7866000000000001,0.804975,0.819225,0.8318750000000001,0.8393,0.8426,0.848075,0.848325,0.855475,0.8554,0.8555250000000001,0.8560500000000001,0.8584250000000001,0.856175,0.86245,0.861325,0.8630500000000002,0.8624750000000001,0.8597250000000002,0.8614,0.8545
191664964,6,0.7590625,0.7762916666666667,0.7960833333333333,0.8125208333333334,0.8284166666666667,0.8386041666666667,0.8420833333333334,0.8511458333333335,0.8530416666666667,0.859625,0.8591458333333334,0.8600208333333333,0.8605625,0.8616041666666667,0.8603333333333334,0.864125,0.8636041666666667,0.8656041666666667,0.8650416666666667,0.8624166666666667,0.8642916666666668,0.8550416666666667
191664964,7,0.7528928571428571,0.770625,0.7894642857142856,0.8073392857142857,0.8237857142857143,0.8367678571428572,0.8404642857142858,0.850375,0.8533928571428571,0.8603571428571429,0.8607142857142857,0.8615714285714285,0.8619107142857142,0.8641071428571429,0.8633571428571429,0.8669285714285715,0.8660357142857142,0.868125,0.8677678571428571,0.864625,0.8659642857142856,0.8553928571428571
191664964,8,0.7459375,0.763796875,0.782453125,0.8010625,0.819015625,0.833859375,0.837890625,0.850140625,0.8551875,0.864890625,0.8645,0.8651875,0.865765625,0.867203125,0.866265625,0.86971875,0.8689375,0.87065625,0.870421875,0.866296875,0.86690625,0.8566875
191664964,9,0.7409444444444445,0.758625,0.7774444444444446,0.7971111111111112,0.8148750000000001,0.832861111111111,0.8367222222222224,0.8504305555555557,0.8556111111111113,0.8665694444444446,0.8661666666666668,0.8681527777777778,0.8683750000000002,0.8698611111111113,0.8691111111111113,0.8724166666666667,0.871513888888889,0.8725000000000002,0.8729444444444445,0.8683194444444445,0.8696944444444445,0.8575000000000002
191664964,10,0.7371375,0.7539000000000001,0.7714125000000001,0.7935625,0.8110375000000002,0.8303250000000001,0.8336625,0.8496000000000001,0.8558000000000002,0.867075,0.8673000000000001,0.8700625000000001,0.8706125000000002,0.8716250000000002,0.8709625000000001,0.8762375000000002,0.875175,0.8751625000000002,0.8758500000000001,0.8706000000000002,0.8716250000000001,0.8589750000000002
