model,group,k,no_mean,no_std,trust_mean,trust_std
fine_g0-3_s8,fine,148,0.4425378378378378,0.0,0.8569326902960566,0.0
fine_g0-3_s8,fine,149,0.4429114093959732,0.0,0.8564755607347091,0.0
fine_g0-3_s8,fine,150,0.4431493333333333,0.0,0.8560643535371739,0.0
fine_g0-3_s8,fine,151,0.443405298013245,0.0,0.8556189867764608,0.0
fine_g0-3_s8,fine,152,0.4437434210526316,0.0,0.8552432576570418,0.0
fine_g0-3_s8,fine,153,0.4440718954248366,0.0,0.8547859457461284,0.0
fine_g0-3_s8,fine,154,0.4443532467532468,0.0,0.8543397201197453,0.0
fine_g0-3_s8,fine,155,0.4445109677419355,0.0,0.8537978789963121,0.0
fine_g0-3_s8,fine,156,0.4448423076923077,0.0,0.8533826265941615,0.0
fine_g0-3_s8,fine,157,0.4451312101910828,0.0,0.8529319519082164,0.0
fine_g0-3_s8,fine,158,0.4453759493670886,0.0,0.8524348832502816,0.0
fine_g0-3_s8,fine,159,0.4455962264150943,0.0,0.8519902543437836,0.0
fine_g0-3_s8,fine,160,0.44589625,0.0,0.8515433102313221,0.0
fine_g0-3_s8,fine,161,0.446167701863354,0.0,0.8510788055676917,0.0
fine_g0-3_s8,fine,162,0.4464086419753086,0.0,0.850616422537377,0.0
fine_g0-3_s8,fine,163,0.4466613496932515,0.0,0.8501827857140206,0.0
fine_g0-3_s8,fine,164,0.4469268292682927,0.0,0.8497769675254406,0.0
fine_g0-3_s8,fine,165,0.447190303030303,0.0,0.8493272661205074,0.0
fine_g0-3_s8,fine,166,0.4473662650602409,0.0,0.8489208876954829,0.0
fine_g0-3_s8,fine,167,0.4475820359281437,0.0,0.8485053080452409,0.0
fine_g0-3_s8,fine,168,0.4478571428571428,0.0,0.8480785772058292,0.0
fine_g0-3_s8,fine,169,0.4480165680473373,0.0,0.8476818309148972,0.0
fine_g0-3_s8,fine,170,0.4482576470588235,0.0,0.8472526721892983,0.0
fine_g0-3_s8,fine,171,0.4484783625730994,0.0,0.8468523080902727,0.0
fine_g0-3_s8,fine,172,0.4486895348837209,0.0,0.8464287537094924,0.0
fine_g0-3_s8,fine,173,0.4488578034682081,0.0,0.8460147750446535,0.0
fine_g0-3_s8,fine,174,0.4489712643678161,0.0,0.845656898195659,0.0
fine_g0-3_s8,fine,175,0.4491485714285714,0.0,0.845212829479618,0.0
fine_g0-3_s8,fine,176,0.4493306818181818,0.0,0.8447747773383626,0.0
fine_g0-3_s8,fine,177,0.4495231638418079,0.0,0.8443070058701405,0.0
fine_g0-3_s8,fine,178,0.4496033707865168,0.0,0.8438620084912158,0.0
fine_g0-3_s8,fine,179,0.4497016759776536,0.0,0.8434642046930647,0.0
fine_g0-3_s8,fine,180,0.4498611111111111,0.0,0.8429994300950521,0.0
fine_g0-3_s8,fine,181,0.4499613259668508,0.0,0.8425999659759239,0.0
fine_g0-3_s8,fine,182,0.4501351648351648,0.0,0.8422384364825223,0.0
fine_g0-3_s8,fine,183,0.4503169398907103,0.0,0.8418718216607343,0.0
fine_g0-3_s8,fine,184,0.4504695652173913,0.0,0.84148771228944,0.0
fine_g0-3_s8,fine,185,0.4506010810810811,0.0,0.8411040285693482,0.0
fine_g0-3_s8,fine,186,0.4507516129032258,0.0,0.8406799858238161,0.0
fine_g0-3_s8,fine,187,0.4508117647058823,0.0,0.8402782302395698,0.0
fine_g0-3_s8,fine,188,0.4510010638297872,0.0,0.8399022822916871,0.0
fine_g0-3_s8,fine,189,0.4512137566137566,0.0,0.8394707215455866,0.0
fine_g0-3_s8,fine,190,0.4514315789473684,0.0,0.8390531363405751,0.0
fine_g0-3_s8,fine,191,0.4516314136125654,0.0,0.8386429768376552,0.0
fine_g0-3_s8,fine,192,0.4517666666666666,0.0,0.8382372885805315,0.0
fine_g0-3_s8,fine,193,0.451940932642487,0.0,0.8378494356601597,0.0
fine_g0-3_s8,fine,194,0.4520628865979381,0.0,0.8374866035206715,0.0
fine_g0-3_s8,fine,195,0.4521876923076923,0.0,0.8371297737110814,0.0
fine_g0-3_s8,fine,196,0.4523367346938775,0.0,0.8367543370332794,0.0
fine_g0-3_s8,fine,197,0.4524619289340101,0.0,0.8363845478028414,0.0
fine_g0-3_s8,fine,198,0.4526232323232323,0.0,0.8359676094899037,0.0
fine_g0-3_s8,fine,199,0.4527608040201005,0.0,0.835607254463109,0.0
fine_g0-3_s8,fine,200,0.452927,0.0,0.8352371013150584,0.0
fine_g0.5-2.5_s12,fine,1,0.6686,0.0,0.992262953079831,0.0
fine_g0.5-2.5_s12,fine,2,0.598,0.0,0.9854018021024528,0.0
fine_g0.5-2.5_s12,fine,3,0.5458666666666666,0.0,0.981591875347802,0.0
fine_g0.5-2.5_s12,fine,4,0.5092,0.0,0.9777797171649686,0.0
fine_g0.5-2.5_s12,fine,5,0.48356,0.0,0.974728765597148,0.0
fine_g0.5-2.5_s12,fine,6,0.4664333333333333,0.0,0.9714150550818332,0.0
fine_g0.5-2.5_s12,fine,7,0.4519142857142857,0.0,0.9685777692810144,0.0
fine_g0.5-2.5_s12,fine,8,0.440825,0.0,0.966437810320781,0.0
fine_g0.5-2.5_s12,fine,9,0.4333333333333333,0.0,0.964283805909057,0.0
fine_g0.5-2.5_s12,fine,10,0.42728,0.0,0.962122778801586,0.0
fine_g0.5-2.5_s12,fine,11,0.4212181818181818,0.0,0.959967137008706,0.0
fine_g0.5-2.5_s12,fine,12,0.4171833333333333,0.0,0.9579946615238416,0.0
fine_g0.5-2.5_s12,fine,13,0.4137846153846153,0.0,0.956171424883841,0.0
fine_g0.5-2.5_s12,fine,14,0.4120285714285714,0.0,0.9542830763327658,0.0
fine_g0.5-2.5_s12,fine,15,0.4101466666666666,0.0,0.9526951517187324,0.0
fine_g0.5-2.5_s12,fine,16,0.409025,0.0,0.9509244524729736,0.0
fine_g0.5-2.5_s12,fine,17,0.4081176470588235,0.0,0.9493339860490262,0.0
fine_g0.5-2.5_s12,fine,18,0.4069111111111111,0.0,0.9479254898296108,0.0
fine_g0.5-2.5_s12,fine,19,0.4060526315789474,0.0,0.9463998712702322,0.0
fine_g0.5-2.5_s12,fine,20,0.40515,0.0,0.9450713363641466,0.0
fine_g0.5-2.5_s12,fine,21,0.4043047619047619,0.0,0.944003866640996,0.0
fine_g0.5-2.5_s12,fine,22,0.4041,0.0,0.9427447047586944,0.0
fine_g0.5-2.5_s12,fine,23,0.4041130434782609,0.0,0.9417397023242172,0.0
fine_g0.5-2.5_s12,fine,24,0.4040083333333333,0.0,0.9405935080516656,0.0
fine_g0.5-2.5_s12,fine,25,0.403952,0.0,0.9395294935854152,0.0
fine_g0.5-2.5_s12,fine,26,0.4042461538461538,0.0,0.9384776220233068,0.0
fine_g0.5-2.5_s12,fine,27,0.4044740740740741,0.0,0.9374028262801496,0.0
fine_g0.5-2.5_s12,fine,28,0.4047785714285714,0.0,0.9364771806947632,0.0
fine_g0.5-2.5_s12,fine,29,0.4046896551724138,0.0,0.9355474468449132,0.0
fine_g0.5-2.5_s12,fine,30,0.4053333333333333,0.0,0.9345853857580716,0.0
fine_g0.5-2.5_s12,fine,31,0.4058774193548387,0.0,0.9337746705555496,0.0
fine_g0.5-2.5_s12,fine,32,0.40619375,0.0,0.9329288109153536,0.0
fine_g0.5-2.5_s12,fine,33,0.4064242424242424,0.0,0.9318325800376648,0.0
fine_g0.5-2.5_s12,fine,34,0.4074235294117647,0.0,0.9308174844636854,0.0
fine_g0.5-2.5_s12,fine,35,0.4079828571428571,0.0,0.9300119088015254,0.0
fine_g0.5-2.5_s12,fine,36,0.4080944444444444,0.0,0.9292386565822316,0.0
fine_g0.5-2.5_s12,fine,37,0.4086918918918918,0.0,0.9282469429347826,0.0
fine_g0.5-2.5_s12,fine,38,0.4091052631578947,0.0,0.9273741775849992,0.0
fine_g0.5-2.5_s12,fine,39,0.4099384615384615,0.0,0.9267654091724136,0.0
fine_g0.5-2.5_s12,fine,40,0.410385,0.0,0.925975026932018,0.0
fine_g0.5-2.5_s12,fine,41,0.4111024390243902,0.0,0.9250315601011694,0.0
fine_g0.5-2.5_s12,fine,42,0.4118666666666666,0.0,0.9241702653250414,0.0
fine_g0.5-2.5_s12,fine,43,0.4126604651162791,0.0,0.923285831253384,0.0
fine_g0.5-2.5_s12,fine,44,0.4135090909090909,0.0,0.9223661388040968,0.0
fine_g0.5-2.5_s12,fine,45,0.4144444444444444,0.0,0.9215329973220152,0.0
fine_g0.5-2.5_s12,fine,46,0.4151347826086956,0.0,0.920731311617694,0.0
fine_g0.5-2.5_s12,fine,47,0.4158170212765957,0.0,0.9198963362220302,0.0
fine_g0.5-2.5_s12,fine,48,0.4163875,0.0,0.9191675657083216,0.0
fine_g0.5-2.5_s12,fine,49,0.4171673469387755,0.0,0.9184072658455044,0.0
fine_g0.5-2.5_s12,fine,50,0.417868,0.0,0.917658742805038,0.0
fine_g0.5-2.5_s12,fine,51,0.4184901960784313,0.0,0.9169980300479184,0.0
fine_g0.5-2.5_s12,fine,52,0.4190538461538461,0.0,0.916349831268623,0.0
fine_g0.5-2.5_s12,fine,53,0.4194792452830189,0.0,0.91558371887654,0.0
fine_g0.5-2.5_s12,fine,54,0.4200185185185185,0.0,0.9149632146566072,0.0
fine_g0.5-2.5_s12,fine,55,0.4208727272727273,0.0,0.9142865210209742,0.0
fine_g0.5-2.5_s12,fine,56,0.4216821428571428,0.0,0.9136974789915966,0.0
fine_g0.5-2.5_s12,fine,57,0.4222210526315789,0.0,0.913014846656793,0.0
fine_g0.5-2.5_s12,fine,58,0.4229206896551724,0.0,0.9124072260865276,0.0
fine_g0.5-2.5_s12,fine,59,0.4236406779661017,0.0,0.9117017488699596,0.0
fine_g0.5-2.5_s12,fine,60,0.4243333333333333,0.0,0.9109677225945656,0.0
fine_g0.5-2.5_s12,fine,61,0.4250262295081967,0.0,0.9102847505656152,0.0
fine_g0.5-2.5_s12,fine,62,0.4257967741935484,0.0,0.9095866014069318,0.0
fine_g0.5-2.5_s12,fine,63,0.4264412698412698,0.0,0.9089525539800928,0.0
fine_g0.5-2.5_s12,fine,64,0.427096875,0.0,0.9082676690488491,0.0
fine_g0.5-2.5_s12,fine,65,0.42772,0.0,0.9076420594108396,0.0
fine_g0.5-2.5_s12,fine,66,0.4282151515151515,0.0,0.9070225213695304,0.0
fine_g0.5-2.5_s12,fine,67,0.4287014925373134,0.0,0.9064160690167652,0.0
fine_g0.5-2.5_s12,fine,68,0.4292117647058823,0.0,0.905748391953848,0.0
fine_g0.5-2.5_s12,fine,69,0.4298695652173913,0.0,0.905075876771559,0.0
fine_g0.5-2.5_s12,fine,70,0.4303971428571428,0.0,0.9044888845018056,0.0
fine_g0.5-2.5_s12,fine,71,0.4307915492957746,0.0,0.9038780251505576,0.0
fine_g0.5-2.5_s12,fine,72,0.4315388888888889,0.0,0.9032874869508968,0.0
fine_g0.5-2.5_s12,fine,73,0.4321561643835616,0.0,0.902600567221248,0.0
fine_g0.5-2.5_s12,fine,74,0.4327108108108108,0.0,0.902008550527332,0.0
fine_g0.5-2.5_s12,fine,75,0.4330346666666667,0.0,0.9013394481006812,0.0
fine_g0.5-2.5_s12,fine,76,0.4333105263157895,0.0,0.9007400067488076,0.0
fine_g0.5-2.5_s12,fine,77,0.4338675324675324,0.0,0.9000955953431682,0.0
fine_g0.5-2.5_s12,fine,78,0.4342846153846154,0.0,0.8995259026990163,0.0
fine_g0.5-2.5_s12,fine,79,0.4347316455696202,0.0,0.8989461186853487,0.0
fine_g0.5-2.5_s12,fine,80,0.435215,0.0,0.8983100147595069,0.0
fine_g0.5-2.5_s12,fine,81,0.435795061728395,0.0,0.8978110856590511,0.0
fine_g0.5-2.5_s12,fine,82,0.4364268292682927,0.0,0.8972062183180497,0.0
fine_g0.5-2.5_s12,fine,83,0.4368385542168674,0.0,0.896549883708748,0.0
fine_g0.5-2.5_s12,fine,84,0.4372523809523809,0.0,0.896011289534084,0.0
fine_g0.5-2.5_s12,fine,85,0.4376635294117647,0.0,0.8954868739417773,0.0
fine_g0.5-2.5_s12,fine,86,0.4381837209302325,0.0,0.8949416126893595,0.0
fine_g0.5-2.5_s12,fine,87,0.4386574712643678,0.0,0.8943813161967872,0.0
fine_g0.5-2.5_s12,fine,88,0.439290909090909,0.0,0.8938437967292806,0.0
fine_g0.5-2.5_s12,fine,89,0.4398022471910112,0.0,0.8932414488867283,0.0
fine_g0.5-2.5_s12,fine,90,0.4403666666666667,0.0,0.8926134688362651,0.0
fine_g0.5-2.5_s12,fine,91,0.4409406593406593,0.0,0.8920668309452802,0.0
fine_g0.5-2.5_s12,fine,92,0.4414043478260869,0.0,0.8914619384786028,0.0
fine_g0.5-2.5_s12,fine,93,0.4419741935483871,0.0,0.8908228300373462,0.0
fine_g0.5-2.5_s12,fine,94,0.4425510638297872,0.0,0.8902559245351366,0.0
fine_g0.5-2.5_s12,fine,95,0.4430905263157895,0.0,0.8897193645647195,0.0
fine_g0.5-2.5_s12,fine,96,0.4436333333333333,0.0,0.8892098460086773,0.0
fine_g0.5-2.5_s12,fine,97,0.4443154639175258,0.0,0.8887012813751484,0.0
fine_g0.5-2.5_s12,fine,98,0.4446469387755102,0.0,0.888160074406625,0.0
fine_g0.5-2.5_s12,fine,99,0.4452060606060606,0.0,0.8876756150302274,0.0
fine_g0.5-2.5_s12,fine,100,0.445802,0.0,0.8871512639644382,0.0
fine_g0.5-2.5_s12,fine,101,0.4462891089108911,0.0,0.8866547064467682,0.0
fine_g0.5-2.5_s12,fine,102,0.446613725490196,0.0,0.8861275985070531,0.0
fine_g0.5-2.5_s12,fine,103,0.4470446601941747,0.0,0.8856299202029336,0.0
fine_g0.5-2.5_s12,fine,104,0.4473673076923077,0.0,0.885055652117064,0.0
fine_g0.5-2.5_s12,fine,105,0.4478323809523809,0.0,0.8845108675982708,0.0
fine_g0.5-2.5_s12,fine,106,0.4482320754716981,0.0,0.8839911865547633,0.0
fine_g0.5-2.5_s12,fine,107,0.4485383177570093,0.0,0.883463215405363,0.0
fine_g0.5-2.5_s12,fine,108,0.448937037037037,0.0,0.8829034926850492,0.0
fine_g0.5-2.5_s12,fine,109,0.4492807339449541,0.0,0.8824144259261656,0.0
fine_g0.5-2.5_s12,fine,110,0.4495963636363636,0.0,0.881895220684531,0.0
fine_g0.5-2.5_s12,fine,111,0.4500972972972973,0.0,0.8813507217065283,0.0
fine_g0.5-2.5_s12,fine,112,0.4504535714285714,0.0,0.8808922979575019,0.0
fine_g0.5-2.5_s12,fine,113,0.4509345132743362,0.0,0.8803408121996728,0.0
fine_g0.5-2.5_s12,fine,114,0.451278947368421,0.0,0.8798503815073598,0.0
fine_g0.5-2.5_s12,fine,115,0.4516852173913043,0.0,0.8793307198187252,0.0
fine_g0.5-2.5_s12,fine,116,0.4518655172413793,0.0,0.8788142033654912,0.0
fine_g0.5-2.5_s12,fine,117,0.4521709401709401,0.0,0.8783039444161965,0.0
fine_g0.5-2.5_s12,fine,118,0.4525372881355932,0.0,0.877812747644283,0.0
fine_g0.5-2.5_s12,fine,119,0.4527781512605042,0.0,0.8773018974339115,0.0
fine_g0.5-2.5_s12,fine,120,0.4531716666666666,0.0,0.8768476916711001,0.0
fine_g0.5-2.5_s12,fine,121,0.4535223140495867,0.0,0.8763756752635067,0.0
fine_g0.5-2.5_s12,fine,122,0.453855737704918,0.0,0.8759260776901145,0.0
fine_g0.5-2.5_s12,fine,123,0.4541528455284553,0.0,0.875450007942353,0.0
fine_g0.5-2.5_s12,fine,124,0.4544725806451613,0.0,0.8750068229026334,0.0
fine_g0.5-2.5_s12,fine,125,0.4548064,0.0,0.8745424551920341,0.0
fine_g0.5-2.5_s12,fine,126,0.4550698412698413,0.0,0.8740461609854956,0.0
fine_g0.5-2.5_s12,fine,127,0.4553291338582677,0.0,0.8736001566019982,0.0
fine_g0.5-2.5_s12,fine,128,0.4556421875,0.0,0.8731289579623034,0.0
fine_g0.5-2.5_s12,fine,129,0.455922480620155,0.0,0.872668152040386,0.0
fine_g0.5-2.5_s12,fine,130,0.4561415384615385,0.0,0.8722292551805477,0.0
fine_g0.5-2.5_s12,fine,131,0.4563633587786259,0.0,0.8717804224662962,0.0
fine_g0.5-2.5_s12,fine,132,0.4566212121212121,0.0,0.8712746337189492,0.0
fine_g0.5-2.5_s12,fine,133,0.4567804511278195,0.0,0.8708751324740422,0.0
fine_g0.5-2.5_s12,fine,134,0.4570179104477612,0.0,0.8704603194497408,0.0
fine_g0.5-2.5_s12,fine,135,0.4572444444444444,0.0,0.8699836270783953,0.0
fine_g0.5-2.5_s12,fine,136,0.4574,0.0,0.8695527370669248,0.0
fine_g0.5-2.5_s12,fine,137,0.4576452554744525,0.0,0.8691443499887663,0.0
fine_g0.5-2.5_s12,fine,138,0.4578753623188406,0.0,0.8687097747157457,0.0
fine_g0.5-2.5_s12,fine,139,0.4580028776978417,0.0,0.8682964642259678,0.0
fine_g0.5-2.5_s12,fine,140,0.4582714285714285,0.0,0.8678156419907989,0.0
fine_g0.5-2.5_s12,fine,141,0.4584510638297872,0.0,0.8673681948302587,0.0
fine_g0.5-2.5_s12,fine,142,0.4586014084507042,0.0,0.8668915107969427,0.0
fine_g0.5-2.5_s12,fine,143,0.4587594405594405,0.0,0.866504770394178,0.0
fine_g0.5-2.5_s12,fine,144,0.4589597222222222,0.0,0.8660779835206142,0.0
fine_g0.5-2.5_s12,fine,145,0.4591020689655172,0.0,0.8656291504499367,0.0
fine_g0.5-2.5_s12,fine,146,0.4592068493150685,0.0,0.8651951350690023,0.0
fine_g0.5-2.5_s12,fine,147,0.4594136054421768,0.0,0.8647284843648386,0.0
fine_g0.5-2.5_s12,fine,148,0.4595864864864865,0.0,0.8642933369012578,0.0
fine_g0.5-2.5_s12,fine,149,0.4598604026845637,0.0,0.8639109755075463,0.0
fine_g0.5-2.5_s12,fine,150,0.460088,0.0,0.8635090911275305,0.0
fine_g0.5-2.5_s12,fine,151,0.4602980132450331,0.0,0.8631198891231991,0.0
fine_g0.5-2.5_s12,fine,152,0.4604355263157895,0.0,0.8626942002082602,0.0
fine_g0.5-2.5_s12,fine,153,0.4607098039215686,0.0,0.8622800366516442,0.0
fine_g0.5-2.5_s12,fine,154,0.4608818181818181,0.0,0.8618384750521286,0.0
fine_g0.5-2.5_s12,fine,155,0.4609948387096774,0.0,0.8614527009959935,0.0
fine_g0.5-2.5_s12,fine,156,0.4612397435897435,0.0,0.8610334826085142,0.0
fine_g0.5-2.5_s12,fine,157,0.4613273885350318,0.0,0.8606660936333386,0.0
fine_g0.5-2.5_s12,fine,158,0.4614759493670886,0.0,0.8602624686408156,0.0
fine_g0.5-2.5_s12,fine,159,0.4616264150943396,0.0,0.8598630072809581,0.0
fine_g0.5-2.5_s12,fine,160,0.46183625,0.0,0.859477576704717,0.0
fine_g0.5-2.5_s12,fine,161,0.4620285714285714,0.0,0.8590854176144084,0.0
fine_g0.5-2.5_s12,fine,162,0.4621469135802469,0.0,0.8586605740714615,0.0
fine_g0.5-2.5_s12,fine,163,0.4622858895705521,0.0,0.8581962455323839,0.0
fine_g0.5-2.5_s12,fine,164,0.4624329268292683,0.0,0.8578122552080796,0.0
fine_g0.5-2.5_s12,fine,165,0.4626557575757575,0.0,0.8574153130138595,0.0
fine_g0.5-2.5_s12,fine,166,0.4627879518072289,0.0,0.8569684788964986,0.0
fine_g0.5-2.5_s12,fine,167,0.4628131736526946,0.0,0.856563881331553,0.0
fine_g0.5-2.5_s12,fine,168,0.4627845238095238,0.0,0.8561163496396436,0.0
fine_g0.5-2.5_s12,fine,169,0.4629005917159763,0.0,0.8556856815938838,0.0
fine_g0.5-2.5_s12,fine,170,0.4631482352941176,0.0,0.8553379400512254,0.0
fine_g0.5-2.5_s12,fine,171,0.4632152046783626,0.0,0.854890317298898,0.0
fine_g0.5-2.5_s12,fine,172,0.4633127906976744,0.0,0.8545156275846273,0.0
fine_g0.5-2.5_s12,fine,173,0.4633260115606936,0.0,0.8541824887838769,0.0
fine_g0.5-2.5_s12,fine,174,0.4634344827586207,0.0,0.8538270594481835,0.0
fine_g0.5-2.5_s12,fine,175,0.4636274285714286,0.0,0.8534366671886146,0.0
fine_g0.5-2.5_s12,fine,176,0.4636602272727272,0.0,0.8531078794248461,0.0
fine_g0.5-2.5_s12,fine,177,0.4637129943502824,0.0,0.8527759069374012,0.0
fine_g0.5-2.5_s12,fine,178,0.4638101123595505,0.0,0.8524017537547416,0.0
fine_g0.5-2.5_s12,fine,179,0.4639519553072626,0.0,0.8520294283101735,0.0
fine_g0.5-2.5_s12,fine,180,0.4640233333333333,0.0,0.8516618475775648,0.0
fine_g0.5-2.5_s12,fine,181,0.4640729281767956,0.0,0.8512903293314539,0.0
fine_g0.5-2.5_s12,fine,182,0.4642,0.0,0.8509068033256554,0.0
fine_g0.5-2.5_s12,fine,183,0.464368306010929,0.0,0.8504978827225481,0.0
fine_g0.5-2.5_s12,fine,184,0.4644826086956521,0.0,0.8500971562593955,0.0
fine_g0.5-2.5_s12,fine,185,0.4646118918918919,0.0,0.8497096438098642,0.0
fine_g0.5-2.5_s12,fine,186,0.464705376344086,0.0,0.8493558558113461,0.0
fine_g0.5-2.5_s12,fine,187,0.4648032085561497,0.0,0.8489560726360155,0.0
fine_g0.5-2.5_s12,fine,188,0.4648468085106383,0.0,0.8485608780755153,0.0
fine_g0.5-2.5_s12,fine,189,0.4649693121693121,0.0,0.848163529596642,0.0
fine_g0.5-2.5_s12,fine,190,0.4650294736842105,0.0,0.8477894213337729,0.0
fine_g0.5-2.5_s12,fine,191,0.4651204188481675,0.0,0.8474220490959115,0.0
fine_g0.5-2.5_s12,fine,192,0.465134375,0.0,0.8470781515714959,0.0
fine_g0.5-2.5_s12,fine,193,0.4653222797927461,0.0,0.8467092512220459,0.0
fine_g0.5-2.5_s12,fine,194,0.4653742268041237,0.0,0.8463127718706605,0.0
fine_g0.5-2.5_s12,fine,195,0.465451282051282,0.0,0.8459246644501909,0.0
fine_g0.5-2.5_s12,fine,196,0.4656010204081632,0.0,0.845562826165395,0.0
fine_g0.5-2.5_s12,fine,197,0.4656944162436548,0.0,0.8451826835470919,0.0
fine_g0.5-2.5_s12,fine,198,0.4658969696969697,0.0,0.8448259517780332,0.0
fine_g0.5-2.5_s12,fine,199,0.4659929648241206,0.0,0.8444259269939727,0.0
fine_g0.5-2.5_s12,fine,200,0.466166,0.0,0.8440658936840155,0.0
fine_g0.5-2.5_s8,fine,1,0.6722,0.0,0.993564376250834,0.0
fine_g0.5-2.5_s8,fine,2,0.5999,0.0,0.9863311085154904,0.0
fine_g0.5-2.5_s8,fine,3,0.5464666666666667,0.0,0.9824997959562234,0.0
fine_g0.5-2.5_s8,fine,4,0.50945,0.0,0.9781064528701074,0.0
fine_g0.5-2.5_s8,fine,5,0.48336,0.0,0.974380614973262,0.0
fine_g0.5-2.5_s8,fine,6,0.4667333333333333,0.0,0.9716783703951402,0.0
fine_g0.5-2.5_s8,fine,7,0.4514857142857142,0.0,0.9685799837499404,0.0
fine_g0.5-2.5_s8,fine,8,0.441575,0.0,0.966395258019526,0.0
fine_g0.5-2.5_s8,fine,9,0.4347111111111111,0.0,0.9641572151521915,0.0
fine_g0.5-2.5_s8,fine,10,0.42802,0.0,0.9622183168593288,0.0
fine_g0.5-2.5_s8,fine,11,0.4229272727272727,0.0,0.9604296975792116,0.0
fine_g0.5-2.5_s8,fine,12,0.4196833333333333,0.0,0.9587718430320308,0.0
fine_g0.5-2.5_s8,fine,13,0.4160923076923077,0.0,0.9568401393908106,0.0
fine_g0.5-2.5_s8,fine,14,0.4138714285714285,0.0,0.9551023925433864,0.0
fine_g0.5-2.5_s8,fine,15,0.41136,0.0,0.9536911581383196,0.0
fine_g0.5-2.5_s8,fine,16,0.41055,0.0,0.952393246233126,0.0
fine_g0.5-2.5_s8,fine,17,0.4091882352941176,0.0,0.9511506059047694,0.0
fine_g0.5-2.5_s8,fine,18,0.4076444444444444,0.0,0.9498392299785068,0.0
fine_g0.5-2.5_s8,fine,19,0.4068421052631579,0.0,0.9482668131115402,0.0
fine_g0.5-2.5_s8,fine,20,0.40589,0.0,0.946612639613852,0.0
fine_g0.5-2.5_s8,fine,21,0.405447619047619,0.0,0.9451335034013606,0.0
fine_g0.5-2.5_s8,fine,22,0.4053636363636363,0.0,0.9439254146044976,0.0
fine_g0.5-2.5_s8,fine,23,0.4053913043478261,0.0,0.9426854950265172,0.0
fine_g0.5-2.5_s8,fine,24,0.405425,0.0,0.9414716504508558,0.0
fine_g0.5-2.5_s8,fine,25,0.405424,0.0,0.9403661895115912,0.0
fine_g0.5-2.5_s8,fine,26,0.406076923076923,0.0,0.939090334706109,0.0
fine_g0.5-2.5_s8,fine,27,0.4060592592592593,0.0,0.938114373808302,0.0
fine_g0.5-2.5_s8,fine,28,0.4059214285714285,0.0,0.9370166727045848,0.0
fine_g0.5-2.5_s8,fine,29,0.4059379310344828,0.0,0.935900595710264,0.0
fine_g0.5-2.5_s8,fine,30,0.4065,0.0,0.9347619224911152,0.0
fine_g0.5-2.5_s8,fine,31,0.4067483870967742,0.0,0.9336954400300042,0.0
fine_g0.5-2.5_s8,fine,32,0.40679375,0.0,0.9327179647354452,0.0
fine_g0.5-2.5_s8,fine,33,0.4076,0.0,0.9318514843348742,0.0
fine_g0.5-2.5_s8,fine,34,0.4080647058823529,0.0,0.9308464190831496,0.0
fine_g0.5-2.5_s8,fine,35,0.4087085714285714,0.0,0.9297807100037164,0.0
fine_g0.5-2.5_s8,fine,36,0.4090888888888889,0.0,0.928861769680052,0.0
fine_g0.5-2.5_s8,fine,37,0.4098972972972973,0.0,0.9279550406384646,0.0
fine_g0.5-2.5_s8,fine,38,0.4104473684210526,0.0,0.9271726214431576,0.0
fine_g0.5-2.5_s8,fine,39,0.4112358974358974,0.0,0.9261905363894484,0.0
fine_g0.5-2.5_s8,fine,40,0.41193,0.0,0.925360741622725,0.0
fine_g0.5-2.5_s8,fine,41,0.4126048780487805,0.0,0.924287106986114,0.0
fine_g0.5-2.5_s8,fine,42,0.4132380952380952,0.0,0.923436960640434,0.0
fine_g0.5-2.5_s8,fine,43,0.4141302325581395,0.0,0.922476447050434,0.0
fine_g0.5-2.5_s8,fine,44,0.4148772727272727,0.0,0.9216143917442708,0.0
fine_g0.5-2.5_s8,fine,45,0.4157333333333333,0.0,0.920831539588702,0.0
fine_g0.5-2.5_s8,fine,46,0.4161826086956521,0.0,0.9200461166789068,0.0
fine_g0.5-2.5_s8,fine,47,0.4165957446808511,0.0,0.919317127090552,0.0
fine_g0.5-2.5_s8,fine,48,0.4172166666666667,0.0,0.9184778418256,0.0
fine_g0.5-2.5_s8,fine,49,0.4179061224489795,0.0,0.917653437861816,0.0
fine_g0.5-2.5_s8,fine,50,0.418776,0.0,0.9169494477688492,0.0
fine_g0.5-2.5_s8,fine,51,0.4197098039215686,0.0,0.9161844130057086,0.0
fine_g0.5-2.5_s8,fine,52,0.4202384615384615,0.0,0.9153809116321524,0.0
fine_g0.5-2.5_s8,fine,53,0.4207471698113207,0.0,0.9146470233479796,0.0
fine_g0.5-2.5_s8,fine,54,0.4213925925925926,0.0,0.9140491817841484,0.0
fine_g0.5-2.5_s8,fine,55,0.4221927272727273,0.0,0.9134552103136264,0.0
fine_g0.5-2.5_s8,fine,56,0.4230607142857143,0.0,0.9128266898596172,0.0
fine_g0.5-2.5_s8,fine,57,0.423719298245614,0.0,0.9122115397737078,0.0
fine_g0.5-2.5_s8,fine,58,0.4244103448275862,0.0,0.9116410359627052,0.0
fine_g0.5-2.5_s8,fine,59,0.4248813559322034,0.0,0.9109813215797472,0.0
fine_g0.5-2.5_s8,fine,60,0.42559,0.0,0.910311156938,0.0
