seed,perplexity,gamma,AUC_1_10,AUC_11_90,global_spearman,median_eff_perp
191664964,30,0.0,0.1730972320504056,0.49235829070841675,0.6045470413234566,90.0
191664964,30,0.5,0.29363387418326126,0.5274738420269257,0.5959273720144075,67.31593839222248
191664964,30,0.7,0.3620902313854207,0.5302396374057905,0.5864533938268653,50.65817657838751
191664964,30,1.0,0.4383884960947131,0.5208209604697004,0.557686590623526,30.00000000082116
191664964,30,1.2,0.4657776008704772,0.5109364013439526,0.5383442700222674,20.99705824189141
191664964,30,1.5,0.4831229119274833,0.49533655808954846,0.5192206597705833,12.939636665756854
191664964,30,2.0,0.4867432182203192,0.4708938768638854,0.5051314064773342,6.972560848133879
1662057958,30,0.0,0.1728558668590992,0.4918216552154199,0.6046893034564434,90.0
1662057958,30,0.5,0.2941584309821653,0.5278764867565964,0.6048869008364919,67.31593839222248
1662057958,30,0.7,0.36155984430824917,0.5300599899336577,0.5961200248607804,50.65817657838751
1662057958,30,1.0,0.4382350431707119,0.5200977694285379,0.5495733346033417,30.00000000082116
1662057958,30,1.2,0.46559853136956236,0.5102157224819475,0.5478914989175191,20.99705824189141
1662057958,30,1.5,0.48277751125077123,0.49513608828105254,0.5351834896872723,12.939636665756854
1662057958,30,2.0,0.48648260811334854,0.47070697734817113,0.49886947118055014,6.972560848133879
