rho,gamma,seed,no_at_10,no_at_30,no_at_100,auc_near,auc_mid
30,0.75,2,0.4330198975736714,0.5000055970671369,0.591019225925615,0.37658655031430194,0.5291901079630794
30,1.125,0,0.4642767189992444,0.4875423278202222,0.5681051129208294,0.45741427991732325,0.5143037847707161
30,1.125,2,0.4641675761900764,0.487718635435032,0.5674569725463857,0.45602423663333747,0.5142914094872045
30,1.125,1,0.46421375199395515,0.4874429798785436,0.5675270758122744,0.45758465064306303,0.5138092184326168
30,1.125,3,0.4649399714549576,0.4875395292866538,0.5675023087901939,0.4563531925937475,0.5138812025096335
30,1.125,4,0.46507010326588866,0.48849802703383427,0.5676017966585509,0.45712544793195037,0.5147312745144328
30,1.5,0,0.4619385442028377,0.46868161083592197,0.5466430190580136,0.48290109815789856,0.49502961599553774
30,1.5,1,0.46269414826630845,0.4691601600761201,0.5450717823860297,0.48320744096759966,0.49491097486228525
30,1.5,2,0.46211485181764755,0.4689698597934682,0.5465968432541348,0.48286608816979903,0.49549072894096663
30,1.5,3,0.46250104945008813,0.46842834354798085,0.5466346234573084,0.48339991677694216,0.49500402347138983
30,1.5,4,0.4624296868440937,0.46840035821229675,0.5451486021324826,0.48284956516118893,0.49472946137982554
30,1.875,0,0.45048694484090335,0.4507528055299023,0.5234245655276635,0.48744323807658113,0.4756121326550857
30,1.875,1,0.4509025270758123,0.45177007248201945,0.5270065485685501,0.4870162018435673,0.47771288881967316
30,1.875,2,0.45092771387792796,0.4515517868636834,0.5260985643522794,0.4867427184821819,0.4773145793322836
30,2.25,0,0.4381496096045672,0.4351691713542104,0.5032885567962387,0.48437410796742497,0.4589239241418908
30,1.875,3,0.45080597766770214,0.45091791901043854,0.5247594660397952,0.48711539653221714,0.47648520002013717
30,1.875,4,0.45048694484090335,0.45139926678420506,0.5241163630257745,0.4871949864937439,0.47664630139982045
30,2.25,3,0.4378473679791789,0.43375731116894745,0.5010326588867433,0.48345839946534686,0.4574230996758253
30,2.25,2,0.43822097221056167,0.43482355245851173,0.5014856015447905,0.48439568666019,0.4582358804599149
30,2.25,1,0.43793971958693645,0.4344765342960289,0.5024238099236,0.4836276874251226,0.45811800895391536
30,2.25,4,0.4376206867601377,0.4352195449584418,0.5032398623121485,0.48400336390398097,0.4591850724365016
30,2.625,0,0.42614390059608764,0.420332745641284,0.48067164805641843,0.4790173532402354,0.44175833656192526
30,2.625,1,0.4265426916295861,0.4201228556236532,0.4835517588783477,0.47882867044335437,0.4423411872233888
30,2.625,4,0.42715557048106795,0.4207315366747824,0.4836453698262111,0.4793041762782968,0.4427522380955439
30,3.0,0,0.41712702543867014,0.4071936305375983,0.4665124674670473,0.47392736539386704,0.42845730552569244
50,0.0,0,0.22124086978423307,0.38559594772339295,0.6009478633196205,0.14780751219694213,0.4579198037368471
30,2.625,2,0.42621946100243474,0.41986259200179105,0.48472798253715055,0.47865586266129884,0.44302524207325716
30,3.0,1,0.4170052892284443,0.406502392746201,0.465709428259592,0.47399358069704806,0.4279271099496407
30,2.625,3,0.42642935102006546,0.42085607141857667,0.48457938040466797,0.4790973463238596,0.4430388344131824
50,0.0,1,0.22101838636554447,0.38565191839476115,0.6010989841323147,0.14790295052059388,0.4582305293299881
50,0.0,2,0.2207623205440349,0.38456188956986537,0.6002384350600285,0.14742039171474147,0.4572681278180891
50,0.0,3,0.2208672655528503,0.3847941678560434,0.6004844261606918,0.1476636942242265,0.4574116294785785
50,0.0,4,0.22080010074720846,0.3851705706209946,0.6005566283267568,0.14768757504401026,0.4573546305148506
30,3.0,3,0.41679539921081354,0.407171242269051,0.46742297036352953,0.4736225401223092,0.4286461813313487
30,3.0,4,0.4165603223910671,0.40910642823160664,0.46878011921753,0.47390696108572444,0.429851623223506
30,3.0,2,0.4175258164721686,0.40864886799317157,0.469216690454202,0.4741247453001294,0.43016809867554534
50,0.375,0,0.29247334396776087,0.4472630341700949,0.6117819662496852,0.20716262012039027,0.5019848056516115
50,0.375,2,0.29312400302241626,0.44733719530965776,0.6123285198555957,0.20782235441961747,0.502331299499504
50,0.375,3,0.29328351943581565,0.4474603307866678,0.6125203593317102,0.20735411810877763,0.5024903951297237
50,0.375,1,0.2931659810259424,0.44739736378137857,0.6118201662328939,0.20744321475546812,0.5022220911696536
50,0.375,4,0.2927378053899757,0.4474099571824364,0.6129275459659138,0.2067222708634009,0.5024462657047322
50,0.75,0,0.3923935857610612,0.49160439929476957,0.6030043657123667,0.3184778942500796,0.5275611479306036
50,0.75,1,0.3902653009822853,0.49106008451571376,0.6035026446142221,0.31573483161490046,0.5271159180271894
50,0.75,2,0.3908320040298883,0.4909831248425825,0.6031261019225925,0.316254959068115,0.5271821732592243
50,0.75,3,0.3919066409201578,0.49111045811994514,0.6017244563848544,0.31787314114070897,0.5266088034504864
50,0.75,4,0.3911510368566871,0.4912014104609185,0.6028948031231635,0.3167926606458216,0.5272204439267004
50,1.125,1,0.45100327428427506,0.4965759941790502,0.5823121484342205,0.4165816395542069,0.5243630689013428
50,1.125,0,0.4509654940811015,0.49635630929393,0.5816917135421039,0.4178209884687091,0.5242527832858674
50,1.125,3,0.4509864830828646,0.4970013712814485,0.5829837964906389,0.4171568581396682,0.5249284410132864
50,1.125,2,0.450491142641256,0.4965871883133238,0.5818789354378305,0.41670563791240045,0.5244307888278974
50,1.125,4,0.4507178238602972,0.49662636778328156,0.5824170934430358,0.41751997953072595,0.5244738538710143
50,1.5,1,0.46469649903450594,0.4842092743402457,0.5619221727814625,0.4639779738750229,0.5102780530732673
50,1.5,2,0.4646797078330955,0.48400358212296757,0.5622542187893543,0.4641258780399071,0.5101521749702677
50,1.5,0,0.4647678616405004,0.4841323146671144,0.5624040802619428,0.4640896969987726,0.5103372185993982
50,1.5,3,0.46433129040382837,0.4833361318669017,0.5632621106540173,0.4640061940876314,0.5096054226497777
50,1.5,4,0.46457056502392746,0.4847158089161279,0.563149189824532,0.4636823954247974,0.510550955446263
50,1.875,0,0.4611451599361934,0.4694735958357821,0.5463260851313911,0.48018614412714405,0.4953711680271004
50,1.875,1,0.460800940307279,0.46883553018218455,0.5473272605154899,0.48087756182427077,0.49541647034907205
50,1.875,4,0.4614809839644027,0.4695351635742871,0.5453874569725464,0.48047855090599184,0.49511317356645146
50,1.875,3,0.4617328519855596,0.46855427755855933,0.54595499958022,0.48120003118365984,0.49503231462121783
50,1.875,2,0.4609730501217362,0.46831920073881284,0.5457039711191336,0.48070515216693116,0.49477799208639245
50,2.25,3,0.45251868021156916,0.4547141297959869,0.5299970615397531,0.4852311488779879,0.4806468279024352
50,2.25,2,0.4523969440013433,0.4552122687711639,0.5291289564268323,0.4847974361434608,0.4806457824438969
50,2.25,1,0.4526656032239107,0.4543713094338567,0.52999202417933,0.4848285864873473,0.4803472467454286
50,2.25,0,0.45195197716396607,0.4549240198136177,0.5275829065569642,0.48445914007726615,0.47957166716561994
50,2.625,0,0.44216270674166736,0.44045560126493716,0.5111002434724204,0.48384549329484694,0.46505435140384277
50,2.25,4,0.4521408781798338,0.4536045112361123,0.5286781126689615,0.4847353053666546,0.47966212387627094
50,2.625,1,0.44244815716564523,0.4416771611675482,0.509553773822517,0.48398773709243026,0.4653718262400055
50,2.625,3,0.4418646629166317,0.44151764475414884,0.5106380656535975,0.48373757484411506,0.46505704111389423
50,2.625,2,0.4425908823776341,0.44141130047854926,0.5076051548988331,0.48414031047730993,0.464727075334339
50,2.625,4,0.44245235496599783,0.4421515126073937,0.5120544034925699,0.4833199453486374,0.4660693146010949
100,0.0,0,0.18589539081521284,0.332798813421767,0.5534149105868524,0.1222792573358227,0.40528256911116955
100,0.0,1,0.1844807320963815,0.33328435899588615,0.5531588447653429,0.12174812065144532,0.4056271037080824
100,0.0,2,0.18581143480816054,0.33350124534743797,0.5536382335656116,0.12297191771511728,0.4057396958053294
100,0.0,3,0.18424565527663506,0.3329583298351664,0.5533053479976492,0.12103914382197063,0.4053086115034252
50,3.0,1,0.43216354630173787,0.42884868328995607,0.4953731844513475,0.48035344812651504,0.4520654238493703
100,0.0,4,0.18545462177818822,0.3328086082892564,0.5533498446813869,0.12196244168055939,0.4052930254609225
50,3.0,4,0.4327932163546302,0.43097137100159516,0.49816556124590716,0.4809132164745674,0.4545438505248282
50,3.0,0,0.43237763411972124,0.42879271261858787,0.4964129795986903,0.48073978401984024,0.45217348541048497
100,0.375,1,0.2433254974393418,0.4049086278789914,0.6007602216438587,0.16525710027945356,0.470433929265055
100,0.375,2,0.24335488204181008,0.4048792432765231,0.6001788262950214,0.16577993298178423,0.4701626026045215
50,3.0,3,0.43257073293594156,0.4302955251448241,0.4979372009067249,0.48060340048481265,0.4539808329235432
100,0.375,0,0.24345143144992024,0.40464556572356086,0.6008718831332381,0.16550864013923372,0.47048379517036987
50,3.0,2,0.43302409537402403,0.4299009319116783,0.4974263286038116,0.48091892848147566,0.45395083975343764
100,0.375,3,0.2432415414322895,0.40508073769344866,0.6002871295441189,0.16557797880577244,0.4704164325382264
100,0.375,4,0.2427252119889178,0.404455265440909,0.6002229031987238,0.16521596017020415,0.46998392635269004
100,0.75,0,0.3238015279993284,0.4616391011110178,0.6102346570397111,0.2401433865321238,0.5104810839548849
100,0.75,1,0.3226135504995382,0.46097864718887305,0.6106309293929981,0.23886723356960954,0.5102644469629392
100,0.75,3,0.3237217697926287,0.46114795846976186,0.6100906724876165,0.23961213990535626,0.5101234349968938
100,0.75,2,0.3231298799429099,0.46114236140262505,0.6103748635714885,0.23936885072222153,0.5104597319252298
100,0.75,4,0.3240533960204853,0.4619021632664484,0.610208630677525,0.24025394360022018,0.5105581191763244
100,1.125,0,0.40541096465452103,0.49397895502756556,0.5991520443287717,0.33911568005032033,0.5280286021011978
100,1.125,2,0.40365208630677524,0.49337587104357317,0.5997338594576442,0.3374856375259364,0.5276793105589247
100,1.125,3,0.4033876248845605,0.4932135560966054,0.5989064730081437,0.33688605170890457,0.527194662599384
100,1.125,1,0.40302661405423557,0.4923656004253771,0.5989560070523046,0.33721541245720577,0.5269316187809957
100,1.125,4,0.4023885484006381,0.493217753896958,0.5992250860549072,0.3356812280365089,0.5275331627210351
100,1.5,0,0.4463353202921669,0.49687823580443846,0.5836567038871632,0.40993882705462337,0.5254830765508162
100,1.5,2,0.4461716060784149,0.49725743710295806,0.5830031063722609,0.4083768938409606,0.5255045627848737
100,1.5,1,0.4459869028628998,0.4965634007779923,0.5843170178826295,0.40950878239802335,0.5254621679939369
100,1.5,3,0.44689782553941737,0.49720426496515824,0.583618084123919,0.4101241482796348,0.5256432599455538
100,1.5,4,0.44645285870204016,0.49665435311896566,0.5826786164050037,0.4092626663628258,0.5249868756015786
100,1.875,0,0.4601964570565024,0.489526488120225,0.5695756023843506,0.4483974863838016,0.5159989103581466
100,1.875,3,0.4599529846360507,0.4884532504967397,0.5691738728906053,0.44821579825504765,0.5152059876127308
100,1.875,1,0.46049030308118544,0.489130495620295,0.5693300310637226,0.4491075543082091,0.5156640513923371
100,1.875,2,0.46142221475946604,0.49025550611479585,0.5707535051632945,0.44911365277927706,0.5169387892690048
100,2.25,0,0.4625724120560826,0.4788360898888982,0.555118797749979,0.46837670394046854,0.5045012534368116
100,2.25,1,0.46232474183527833,0.47820781910279014,0.5549198220132651,0.46849726576607187,0.5039688998019196
100,1.875,4,0.4602048526572076,0.4898651106820026,0.5702350768197465,0.4487808471694166,0.5164282101686529
100,2.25,3,0.46249265384938293,0.47829737217697926,0.5550331626227857,0.46845380687186583,0.5040724075175217
100,2.25,2,0.46200151120812694,0.4786821705426357,0.5556909579380405,0.46818045510818995,0.5044663047259161
100,2.25,4,0.462786499874066,0.47837573111689474,0.5553400218285618,0.4683690346258561,0.5041343820618175
100,2.625,3,0.4583997985055831,0.4674166736630006,0.5448673495088574,0.4766639930676326,0.49382524190087745
100,2.625,2,0.4585257325161615,0.46782525956398846,0.5441658970699353,0.47641796698529965,0.4939398506877867
100,2.625,1,0.45803458987490553,0.4684689222847228,0.5462026698010243,0.4760394653201723,0.49447009122257646
100,2.625,0,0.45834522710099906,0.4682730249349341,0.5449353538745697,0.4766497205464336,0.494386939108822
150,0.0,0,0.16739988246159013,0.3066647076931688,0.5191407102678197,0.11014009992097476,0.37571714072430307
150,0.0,1,0.16796238770884056,0.30714465620015113,0.5193522794055915,0.10989614941770513,0.3760223923613023
150,0.0,2,0.16803794811518763,0.3068676013768785,0.5200860549072286,0.11087632080789667,0.3762424039304735
100,3.0,0,0.451930988162203,0.4581367363501525,0.5334728402317186,0.4799694493418782,0.48392914630645156
150,0.0,3,0.16801276131307194,0.30607001930988165,0.518955167492234,0.11042953325790619,0.37538737990859117
100,3.0,1,0.45277894383343126,0.4580793664120001,0.5331592645453782,0.48018123503284277,0.4841513602601063
100,3.0,4,0.4524515154059273,0.4581521282847788,0.5319931156074217,0.4800360960856511,0.4835955212808523
150,0.0,4,0.16815128872470825,0.3070159236560043,0.5191684157501469,0.11041923865227954,0.37598390337311594
100,3.0,2,0.4524557132062799,0.45877899980410264,0.5335593149189825,0.47983431515219366,0.48420431845170936
100,2.625,4,0.4580765678784317,0.4688019477793636,0.5444194442112333,0.4764667281011416,0.49456168082785945
100,3.0,3,0.45265300982285284,0.4582780622953572,0.5336504071866343,0.4800211072731222,0.4841990325849851
150,0.375,1,0.2221559902611032,0.38013880726499316,0.5863903114767862,0.1497149227138313,0.4490587098316768
150,0.375,2,0.22269330870623794,0.3804522430246551,0.586755939887499,0.14978149782847122,0.4493970951392082
150,0.375,4,0.22118210057929644,0.3793160383958806,0.5853639492905718,0.14915911229182574,0.44822823415440016
150,0.375,0,0.2219125178406515,0.37997789158480955,0.585504155822349,0.14919424055128447,0.4486725788059692
150,0.375,3,0.22319284694819913,0.38057257996809674,0.586218201662329,0.14998049188891688,0.44929932195899713
150,0.75,0,0.28559314918982454,0.43736881873898076,0.60837083368315,0.2029310557934309,0.4942174061829592
150,0.75,1,0.28791453278482076,0.4395600705230459,0.6089971454957602,0.20490077366126816,0.4956718476466781
150,0.75,2,0.2873268407354546,0.43777600537318445,0.609500881538074,0.20443139461588794,0.4949311079393631
150,0.75,3,0.2873730165393334,0.4380950381999832,0.6086650994878684,0.2041672380339369,0.494747540895151
150,0.75,4,0.28690286289984046,0.4377074413007584,0.6077105196876836,0.20378354408956376,0.49406535924147643
150,1.125,1,0.3592309629754009,0.4774004421683038,0.6068629837964906,0.2802201363152375,0.5198124108235282
150,1.125,3,0.3594240617916212,0.4775417681135085,0.6071656452019142,0.2814954313939496,0.5200121318818953
150,1.125,0,0.3598228528251196,0.47778663980074443,0.6074733439677609,0.2810528732943937,0.5203166378665599
150,1.125,2,0.3597808748215935,0.47837992891724734,0.6075430274536143,0.2810983511306742,0.5206199590191363
150,1.125,4,0.36004113844345564,0.4775739512495452,0.6069024431198052,0.28132834228197756,0.5199199390312362
150,1.5,0,0.41737889345982704,0.49492346010690397,0.5956174964318697,0.35962686552246625,0.5277127204927949
150,1.5,2,0.4176349592813366,0.4938404276159293,0.5941222399462681,0.3595339142289441,0.5264695973808453
150,1.5,4,0.41762236588027873,0.4942951893207959,0.594544118881706,0.3597951490085861,0.5270050064880382
150,1.5,1,0.41771051968768363,0.49427420031903285,0.5946964990345059,0.359410054131635,0.5270093334454751
150,1.5,3,0.4172739484510117,0.49447569473595837,0.5948929560910083,0.35936034184753857,0.5270413920847106
150,1.875,0,0.4453656284107128,0.4953320460078919,0.5835567962387709,0.4112722600024254,0.5243531431096221
150,1.875,1,0.4451431449920242,0.4959183387904738,0.5832285282511964,0.4110606075749641,0.5244795089946385
150,1.875,3,0.44474855175887834,0.4944071306635323,0.582340273696583,0.4098999824092176,0.5233031494915703
150,1.875,2,0.44515993619343464,0.4950340021828562,0.5829418184871128,0.41121691900111007,0.5240753098715638
150,1.875,4,0.44494584837545126,0.4948786835698094,0.5825484845940727,0.41105851367216906,0.5237940706253641
150,2.25,0,0.45665351355889516,0.4890619315478689,0.5717912014104609,0.44240036720758324,0.5165587192962161
150,2.25,1,0.4566745025606582,0.4897293818039347,0.5715552850306439,0.44209002649278445,0.5170878986940578
150,2.25,2,0.4561707665183444,0.48845464976352393,0.5725161615313575,0.4417375945004817,0.5166221049519925
150,2.25,4,0.45663252455713205,0.48978255394173453,0.571693392662245,0.44132870542502395,0.5167158750366168
150,2.25,3,0.45704390899168834,0.4899910446925811,0.5720115859289732,0.44183894472629676,0.517243504918644
150,2.625,0,0.4591512047687012,0.4817647552682394,0.5612446478045504,0.4595782459990964,0.5083049036197369
150,2.625,1,0.45883217194190246,0.48052640416421794,0.5612719335068425,0.4598795281272613,0.5078257571750631
150,2.625,3,0.4588993367475443,0.48077267511823807,0.56188607169843,0.4601863856672437,0.5079929509515044
150,2.625,2,0.45920997397363783,0.4814177371057566,0.5619179749811098,0.45996078721416644,0.5087177338049962
200,0.0,0,0.153861976324406,0.284613662440881,0.4895382419612123,0.10214217749899053,0.3512469283005677
200,0.0,1,0.15343799848879186,0.28470041698150167,0.49025480648140374,0.10150410518221784,0.3515379658683219
150,2.625,4,0.4593191167828058,0.48141214003861976,0.5610670808496347,0.46005696848184885,0.5079798984342165
150,3.0,0,0.4572244144068508,0.47261494976632246,0.5514020653177735,0.46944262373183115,0.4989625198836585
200,0.0,2,0.1534757786919654,0.285282511963731,0.4905255646041474,0.1016279219688883,0.35192290044767144
200,0.0,3,0.15398791033498446,0.2848571348613327,0.4903861976324406,0.10187857895795935,0.35177757626459705
200,0.0,4,0.15389555872722693,0.285173369154563,0.4908244479892536,0.10184691055220399,0.35209824333233225
150,3.0,1,0.45724540340861386,0.47220636386533454,0.5509155402569054,0.46912586304776294,0.4988428269672994
200,0.375,2,0.20592309629754008,0.3614040242912714,0.5727369658299051,0.13769270902047326,0.4312051219433661
200,0.375,1,0.20580975568801949,0.36150477149973415,0.5735790445806398,0.13736510401882746,0.4314120568659757
200,0.375,0,0.206338678532449,0.36257940839000363,0.5737603895558727,0.13749826924025144,0.43229065739943406
200,0.375,4,0.20685081017546805,0.3622547784960681,0.5734199479472756,0.1384007080289928,0.4323226277738069
200,0.375,3,0.2063428763328016,0.3616307055103126,0.5732562337335236,0.13773739560470316,0.43156175847160244
150,3.0,2,0.45698513978675176,0.47242744801723896,0.5523570648979934,0.46922000704963923,0.4996653313243744
150,3.0,3,0.45762320544034923,0.4719572943777461,0.5530786667786081,0.46906733704871983,0.49996088431182867
150,3.0,4,0.45770296364704893,0.47192231270814095,0.5509596171606078,0.4692952259682593,0.49880446966700004
200,0.75,0,0.2657123667198388,0.4205356393249937,0.6020686760137688,0.18544057913653242,0.4809682769077998
200,0.75,1,0.26432709260347576,0.4194554053675874,0.602332297875913,0.18427438855373118,0.48038620181187264
200,0.75,2,0.26437326840735453,0.4191069879383203,0.6014960960456721,0.1845750793251003,0.4797792352171643
200,0.75,4,0.26546889429938714,0.4203411412419892,0.6025153219712871,0.18501569510909616,0.4807788205740553
200,0.75,3,0.2644404332129964,0.41909579380404666,0.6012685752665603,0.1840874231902483,0.47983250682102074
200,1.125,1,0.3248131978843086,0.46010270618196064,0.6094563848543363,0.24255090166086304,0.5093726264419876
200,1.125,0,0.32591721937704643,0.4607491674362634,0.6094891276970867,0.244037717569327,0.5097243767708589
200,1.125,3,0.3266518344387541,0.4615145663672236,0.6096175803878767,0.24445125587525468,0.5104582144981753
200,1.125,4,0.3293300310637226,0.4628186830101027,0.6098308286457896,0.24682908655864333,0.5111616889531689
200,1.125,2,0.32603895558727225,0.4612249181428931,0.6100889933674755,0.24385866472635004,0.5104687502565645
200,1.5,0,0.38681470909243554,0.48714633532029217,0.6015292586684577,0.31658905566816326,0.5243260308907463
200,1.5,4,0.38671815968432544,0.48709316318249235,0.6018252035933171,0.31618484913905115,0.5244501230098674
200,1.5,1,0.386995214507598,0.48694763943693503,0.6008550919318277,0.3171019552421198,0.524255576675313
200,1.5,3,0.38711275291747127,0.4868776760977248,0.6013936697170682,0.3179857254798485,0.5241621647673006
200,1.5,2,0.38691965410125095,0.48652785940167353,0.6007409117622365,0.31672927219470326,0.5238975229871212
200,1.875,0,0.4254680547393166,0.49460022947975263,0.5910662412895643,0.3750563504723525,0.5261739834867061
200,1.875,1,0.42401141801695913,0.49482970923236225,0.59133238183192,0.3731747830803326,0.5263230007630686
200,1.875,2,0.4258584501721098,0.49443651526600063,0.5914570565023928,0.3747538906279776,0.5261464140997373
200,1.875,3,0.42446478045504155,0.49452466907340553,0.5917781882293678,0.373277745794537,0.5263579264454294
200,1.875,4,0.4250062967005289,0.4953404416085971,0.5908462765510872,0.37394049184893785,0.5264554995644504
200,2.25,2,0.4447653429602888,0.49332269890577335,0.5812866258080766,0.4135532714191097,0.5224137301868843
200,2.25,4,0.4448534967676937,0.49275739512495453,0.5812564016455377,0.41410864040576073,0.5220135834186677
200,2.25,0,0.4448702879691042,0.4938880026865922,0.5820170430694316,0.4138618763767785,0.5230348767107443
200,2.25,1,0.44510116698849805,0.4935563764587356,0.5814041642179498,0.4137505397171882,0.5225598217742139
200,2.25,3,0.44397195869364453,0.49272940978927043,0.5815792124926539,0.4129415786128069,0.5220841842051387
200,2.625,0,0.4545210309797666,0.48844625416281867,0.5714549576022164,0.4403061862250848,0.5161937014399733
200,2.625,1,0.4536898665099488,0.48834830548792435,0.5718424145747628,0.44013155439882834,0.5162859215484548
200,2.625,2,0.4535555368986651,0.4878123863095738,0.5724296868440937,0.4385953776887578,0.5159886459580287
200,2.625,3,0.45367727310889094,0.48835670108862955,0.572112333137436,0.4389909720639718,0.5161710342932837
