rho,gamma,seed,no_at_10,no_at_30,no_at_100,auc_near,auc_mid
10,0.0,0,0.41516,0.4794,0.441616,0.34225602777777786,0.4600877723951623
10,0.0,1,0.41564,0.4795433333333333,0.442724,0.34197896031746033,0.46085507122018965
10,0.0,2,0.41577,0.47994,0.442198,0.3409051428571429,0.46128224170102455
10,0.0,3,0.41627,0.4801,0.442613,0.3411229682539682,0.46112170818024933
10,0.0,4,0.41484,0.4789333333333333,0.441635,0.3403630515873016,0.46014683525189753
10,0.214286,0,0.47846,0.47812333333333334,0.430121,0.43234652380952376,0.45795958253331115
10,0.214286,1,0.47744,0.4772733333333333,0.431613,0.4311459126984126,0.45858326696106905
10,0.214286,2,0.47974,0.4772666666666667,0.429355,0.4332892222222222,0.45773761586186745
10,0.214286,4,0.47755,0.47664666666666666,0.429857,0.43170128174603173,0.45715091879427333
10,0.214286,3,0.47758,0.47686666666666666,0.43108,0.4309072063492064,0.4581376177753148
10,0.428571,0,0.51421,0.4628933333333333,0.413535,0.5127500992063493,0.445314571881034
10,0.428571,1,0.51277,0.4621166666666667,0.4136,0.5110617142857142,0.44473512511278723
10,0.428571,2,0.51323,0.46366,0.412416,0.5120860119047619,0.44572054864246413
10,0.428571,3,0.51345,0.46220333333333335,0.411764,0.5130444047619047,0.4445177784929729
10,0.428571,4,0.51321,0.46317,0.413121,0.5125533253968253,0.4451315865247022
10,0.642857,0,0.51835,0.44621,0.395732,0.5524350634920635,0.4277578614236681
10,0.642857,1,0.52002,0.44494666666666666,0.39436,0.5532603373015873,0.42720186273264743
10,0.642857,2,0.51929,0.44569333333333333,0.3947,0.5532906587301587,0.42754487006635317
10,0.642857,4,0.51994,0.44421333333333335,0.39471,0.5530333214285714,0.4270880655922563
10,0.642857,3,0.51885,0.44461666666666666,0.39389,0.5529938809523809,0.42661429088531067
10,0.857143,2,0.51245,0.42883,0.374991,0.5676831984126985,0.4097341098060946
10,0.857143,0,0.51254,0.42719,0.372964,0.5666922976190477,0.4079671261544012
10,0.857143,3,0.51278,0.42823333333333335,0.372903,0.5663741626984128,0.4091499525454532
10,0.857143,1,0.5118,0.42805,0.373991,0.5667387857142858,0.4089996448146495
10,0.857143,4,0.51155,0.42758,0.373069,0.5667106944444444,0.4085712775747513
10,1.071429,0,0.4991,0.4117766666666667,0.356599,0.5654954563492064,0.3925069832845245
10,1.071429,2,0.50131,0.4101166666666667,0.353334,0.5666595357142857,0.3906477250674548
10,1.071429,1,0.50111,0.4130933333333333,0.354871,0.5657421547619047,0.39289611353272347
10,1.071429,3,0.50101,0.41446333333333335,0.355629,0.5661050634920635,0.394201067258756
10,1.071429,4,0.50063,0.41163,0.353247,0.5667928492063492,0.39100477054230076
10,1.285714,0,0.48912,0.39820666666666665,0.33832,0.5612902261904762,0.3773593520914744
10,1.285714,3,0.48947,0.3953566666666667,0.33415,0.5617461666666667,0.37420162269280643
10,1.285714,1,0.48898,0.39442333333333335,0.336002,0.5613966944444444,0.37423744463034103
10,1.285714,2,0.48966,0.39687666666666666,0.337368,0.5616551825396825,0.37569336179036805
10,1.285714,4,0.48887,0.39531666666666665,0.335136,0.5614719484126984,0.3744097817099215
10,1.5,0,0.47734,0.38208333333333333,0.319421,0.5545819761904762,0.36043061273716437
10,1.5,2,0.47808,0.38141,0.317918,0.5552180396825397,0.35923359633483004
10,1.5,1,0.47732,0.38190666666666667,0.31923,0.555083496031746,0.3602908484641995
10,1.5,3,0.47798,0.38119333333333333,0.316748,0.5542535476190475,0.3589764709573421
10,1.5,4,0.47741,0.38278,0.317862,0.5544667261904762,0.35970412038601207
10,1.714286,0,0.46637,0.36762333333333336,0.306704,0.5476455238095238,0.3462518828556561
10,1.714286,1,0.46698,0.3688533333333333,0.307332,0.5478518015873015,0.34724167708868814
10,1.714286,2,0.46668,0.36824,0.304026,0.5474330714285714,0.34554027171559476
10,1.714286,3,0.46645,0.3703666666666667,0.304623,0.5484534642857143,0.3469538044279223
10,1.714286,4,0.46618,0.36750333333333335,0.306286,0.5473985555555554,0.34600429811350764
10,1.928571,0,0.45809,0.35857666666666665,0.296226,0.5416749365079365,0.3363793578877877
10,1.928571,1,0.45846,0.35813333333333336,0.297384,0.5416849007936508,0.33744301648355624
10,1.928571,2,0.45736,0.35849,0.298248,0.5415090595238095,0.3365280279318984
10,1.928571,3,0.45883,0.3606066666666667,0.296643,0.5417817380952381,0.33839033700753307
