delta_rho,top5_mass,sigma_i
19.72995674613747,0.45939064778898003,0.956136202269261
23.32173410024365,0.520097278815197,0.7890118545780159
26.110267353977132,0.5293242727018951,0.7575058624474871
20.00596504461411,0.4694999283196189,0.8094702319602882
17.256953763092806,0.43758251708285484,0.6223352288238216
21.655581655897986,0.472028023704607,0.7780544044975002
31.016529707943057,0.47501707061437254,0.6530867255626438
23.128920906141875,0.45314793262644715,1.4002038408971256
18.481145012088895,0.4536214326168634,0.6609054483638653
21.244474468273268,0.47511594519743083,1.314849245236911
20.61239468799573,0.4810499445560604,0.6513847301003962
27.234095452395103,0.5058924843003862,1.635632495826634
25.31471991568481,0.519984175410712,0.8051469034771491
23.106402590227503,0.4875691268110118,0.7180057110473257
19.357399013118957,0.4563533575827289,0.45081043452888936
29.66137877834996,0.4815319054842329,0.8454417986582039
26.344668848593923,0.47806370396467157,0.9400146218621573
26.93739059129143,0.5372026465975273,0.8432786178032852
25.0158181080378,0.48033653086931155,0.9146357694504591
23.67554202824566,0.4682777125786443,0.6386681688483987
21.934176896232106,0.4765871751147922,0.8541546657589175
23.048294494817373,0.48214247994171366,0.8514456893693139
28.649855955085787,0.48068515482458263,1.029762194674971
22.346072689066773,0.48726546023875056,0.9213790797818273
19.90606119663548,0.4575292922397187,0.6658948969233017
22.976575550885144,0.5151163721137503,0.8691409357278946
25.514096222670098,0.5103059275149104,1.1699625627252797
19.742490931811872,0.45923034771495996,0.8107398054522963
24.329957686898766,0.517753740035733,0.8093286373242379
23.59322818201037,0.4783833114013445,0.7113224535756912
15.497136387139676,0.3957738739944739,0.3838706573790238
20.93319032086358,0.4723333523384165,0.6555832174092897
21.847694178666103,0.5141342042300832,0.7193565900420383
24.435434062508406,0.5220297025991686,0.5925592544519921
21.838044049835386,0.4507685829188332,0.5593494245223557
20.136131326186206,0.46254707793582905,0.871413939730535
28.604354987095967,0.5361533730109784,1.5017568889132018
23.843341239024138,0.5098648292728954,1.024426249998448
18.040749498394607,0.43850252385291966,0.3927932983897594
17.044911059106997,0.3848415586971764,0.8702249283548511
20.04963675605112,0.4698030939330494,0.8404245667878234
19.78043221760587,0.46502358131645866,0.8638843619696889
18.842280537531472,0.4357846834913585,0.7420508062676651
24.749086619594465,0.4809024088872341,0.7028989365097585
22.6200087773024,0.49413274083454617,1.7895699598332635
29.961168566734017,0.44484211072355706,0.8044052621733752
21.850263692141482,0.46372792037243654,0.6005684337261927
24.130904972164245,0.4731639843497936,0.8183530173903275
22.342478754102807,0.48427843042181734,0.6468628295665163
22.670639603861698,0.506803110139528,0.9620457708097694
22.747308629450632,0.474854776155941,0.742721954334393
27.26716761816267,0.5051841037265145,0.9693910233351357
25.46934347413271,0.5344151036371632,0.6150719271518847
20.22323268397411,0.45024135025532774,0.965838330932544
21.027455201250657,0.4857530534292445,0.6629744237026343
23.685630522195016,0.4962326625516611,0.7543913148105655
24.897981825201565,0.5042462032972975,1.680867249199847
21.13749199487692,0.4604862507770333,1.1371377914110596
19.059241532690038,0.42255578040462105,0.606063595254744
22.010901580473703,0.49271338315349406,0.7813816640809381
18.193926551043695,0.43113802536824036,1.2395895371480945
24.867398213366357,0.5052355954658555,0.8494161751739678
21.333906507806706,0.5113360152332362,0.5884295648504883
20.968987576562238,0.445556640233754,0.7748189697565602
22.789024311207264,0.4954373755118052,1.175735328022443
25.206998927772105,0.4670965426775692,1.0465906114015378
20.562293159580527,0.47530592953657624,0.628346214278316
19.522046569816077,0.4675712626676084,1.0214495601742162
22.95519720973741,0.4803084917056384,0.9476543006479236
20.72327525258249,0.47955900687809877,0.4804058892516702
24.136827850982336,0.5447068583650374,1.2908319625682347
19.849404893791718,0.44764925560968805,0.5235316137091324
22.188957045959086,0.4456712373745621,0.5778471878421408
22.470981727609228,0.49187516113587515,0.7648575370187395
24.40246354674733,0.49653320127287437,0.5327486480649379
20.930425709525764,0.47529217269321483,0.8403838102572455
26.48390523622346,0.4587673411465132,1.3180214041246294
16.66320670223071,0.4047576081401361,1.0071483735156834
23.75967916947029,0.4647502740202028,0.5175404264289684
19.801707059810717,0.4609914504923414,1.2539080504459559
21.265701163224303,0.4438502084612689,0.6673685475617193
20.830276986283213,0.4533205016883551,0.6872538942481174
21.21372657837713,0.4836670248506532,0.7842399697250828
19.748894263613433,0.4736447115871256,0.5309672281983224
19.58550608433337,0.44981888543372955,1.0807365291203752
24.48900970245828,0.516196067460828,0.6098419506676432
16.798818323764703,0.4219935993726378,0.5599565831746847
23.41172117099904,0.49408672769607576,0.5161667994858392
18.726407958031903,0.43642144377678926,0.8877390747008145
24.460521194630974,0.528102850756255,0.680110626599648
18.95121634766703,0.4410895044382096,0.697933836162904
22.54465396612681,0.4855638509759439,0.7910017803896703
23.903948215270113,0.48275004511951614,0.5804734965528663
17.01841739879138,0.3891835238246665,0.6687926788502154
22.958289406970177,0.482486888601015,0.8833969769730265
17.927128381712137,0.4545660436758847,0.7400265816323899
18.143019393091656,0.4509138614470213,0.5856023408585358
17.38079145295775,0.4405671927583319,0.5041128482490373
22.453287780356693,0.4925564974626059,0.8471945866217644
17.89403626964596,0.4670235650783897,0.8796056402487343
24.693470893364935,0.5016896387526074,0.9832128341173947
25.216649545491883,0.5169088869346157,1.0205117295678716
16.467400379531778,0.4554016717521079,0.49661668419536065
20.4408572370408,0.46827420780626494,0.7097215049777256
22.03841730166144,0.47681124361289307,0.6883088389857476
23.180312151072915,0.4845123540591074,0.9837716819428617
