seed,k,gamma_0.00,gamma_0.30,gamma_0.50,gamma_0.70,gamma_0.90,gamma_1.00,gamma_1.20,gamma_1.50,gamma_2.00
191664964,1,0.03931428571428571,0.08105714285714286,0.1477,0.2473857142857143,0.34272857142857144,0.38734285714285716,0.4460571428571429,0.5016,0.5496428571428571
191664964,2,0.06402142857142858,0.1194,0.19882857142857144,0.2998571428571429,0.3837357142857143,0.4177142857142857,0.46090714285714285,0.4979928571428571,0.5232071428571429
191664964,3,0.08329999999999997,0.1459095238095238,0.22907142857142856,0.32377142857142854,0.3975142857142857,0.4235761904761905,0.45700952380952375,0.4816047619047618,0.49470952380952377
191664964,4,0.09999642857142857,0.16597857142857142,0.24926428571428572,0.3361607142857143,0.39963571428571426,0.421925,0.44752142857142857,0.4640892857142857,0.4683785714285714
191664964,5,0.11383142857142857,0.18313714285714286,0.2635857142857143,0.34369428571428573,0.39896857142857145,0.41759428571428575,0.4379542857142858,0.44849714285714287,0.4466742857142858
191664964,6,0.1265261904761905,0.19694761904761904,0.27519523809523805,0.3490214285714286,0.39666428571428564,0.41217619047619053,0.42792619047619046,0.43425476190476187,0.42944047619047615
191664964,7,0.1373551020408163,0.20875306122448972,0.28424897959183665,0.3522551020408163,0.3936673469387755,0.4069061224489796,0.418969387755102,0.4221755102040816,0.41418775510204076
191664964,8,0.14760178571428573,0.21874821428571428,0.2916017857142857,0.35417857142857145,0.39095714285714284,0.4020625,0.4108928571428571,0.4119357142857143,0.4014892857142857
191664964,9,0.15694603174603175,0.2276619047619048,0.2975777777777778,0.3554269841269841,0.38799841269841273,0.39751904761904766,0.40388571428571424,0.40261746031746026,0.39036031746031746
191664964,10,0.1656457142857143,0.23563142857142858,0.3022671428571429,0.3562242857142857,0.3851,0.3933828571428572,0.3978514285714286,0.39506,0.3813085714285715
191664964,11,0.17327662337662333,0.24257012987012982,0.3066311688311688,0.3566636363636363,0.38204805194805186,0.38916103896103893,0.39179220779220775,0.3880961038961038,0.373103896103896
191664964,12,0.1803690476190476,0.2487666666666667,0.3102869047619047,0.3567940476190476,0.3794559523809524,0.3852916666666667,0.3864345238095238,0.38196547619047616,0.36593571428571425
191664964,13,0.18732527472527474,0.2545527472527473,0.31345054945054945,0.35693076923076933,0.37699120879120884,0.38191648351648355,0.3818857142857142,0.3763285714285714,0.359578021978022
191664964,14,0.19404183673469388,0.26006632653061224,0.31638979591836736,0.35714183673469385,0.3749704081632653,0.3787438775510204,0.37813163265306116,0.3716632653061224,0.35423163265306123
191664964,15,0.20021047619047622,0.2649457142857143,0.31913904761904754,0.356812380952381,0.3727780952380953,0.37587619047619053,0.3744438095238095,0.3671857142857144,0.34939333333333333
191664964,16,0.20603660714285715,0.26966875,0.32146071428571427,0.3566580357142857,0.3707392857142857,0.37333571428571427,0.37088482142857143,0.3630339285714286,0.345175
191664964,17,0.21173025210084032,0.2740714285714286,0.3236966386554621,0.3568193277310925,0.36918991596638656,0.3709336134453781,0.3678268907563024,0.35970588235294115,0.34113865546218486
191664964,18,0.21703888888888886,0.27813730158730154,0.3257150793650793,0.35677063492063493,0.36758412698412707,0.3688309523809524,0.3650555555555555,0.35653015873015875,0.3377142857142857
191664964,19,0.22217368421052633,0.28194661654135333,0.32751278195488726,0.35639699248120293,0.36606165413533825,0.36690902255639096,0.3626187969924811,0.35353759398496243,0.3345511278195489
191664964,20,0.22688999999999995,0.2854735714285714,0.329095,0.35632857142857144,0.3646307142857143,0.365155,0.36043285714285717,0.35090428571428567,0.3316357142857143
191664964,21,0.23144353741496598,0.2889727891156462,0.33076938775510195,0.3561829931972789,0.36341564625850337,0.3633877551020408,0.35828503401360545,0.34835238095238097,0.32879795918367344
191664964,22,0.2359012987012987,0.2922707792207792,0.3322363636363636,0.35617857142857146,0.3621103896103896,0.36189675324675324,0.3563233766233766,0.34605974025974023,0.3263571428571428
191664964,23,0.24007018633540372,0.2951428571428572,0.33363354037267084,0.35589689440993794,0.36104782608695646,0.36042546583850926,0.35442236024844714,0.3439316770186336,0.3239378881987578
191664964,24,0.2440482142857143,0.2980255952380952,0.33493571428571434,0.35580773809523814,0.35998511904761904,0.3590190476190476,0.35267500000000007,0.3419720238095238,0.32174523809523814
191664964,25,0.24790399999999999,0.30048971428571436,0.3361862857142857,0.35568971428571433,0.3590068571428572,0.35786400000000007,0.35104171428571435,0.3402200000000001,0.319792
191664964,26,0.2515906593406594,0.3030576923076923,0.3373895604395604,0.35557912087912086,0.35811208791208793,0.3565148351648352,0.3495868131868132,0.3384384615384616,0.31783186813186814
191664964,27,0.25517089947089944,0.3054322751322751,0.33831746031746024,0.35552169312169307,0.35726825396825396,0.3554232804232804,0.34828888888888887,0.3368132275132275,0.3160978835978836
191664964,28,0.25857091836734686,0.3077872448979592,0.3393959183673469,0.3554969387755102,0.35647295918367344,0.3543744897959184,0.34709183673469385,0.3353357142857143,0.31454387755102037
191664964,29,0.26182857142857147,0.3099418719211823,0.3404334975369458,0.3554374384236454,0.3556847290640395,0.3534527093596059,0.3459108374384236,0.3339847290640394,0.3131226600985222
191664964,30,0.2649561904761905,0.31194,0.3412838095238095,0.3552942857142856,0.35489142857142847,0.3525790476190477,0.34469380952380946,0.33262857142857144,0.31173666666666666
191664964,31,0.2680285714285714,0.31398294930875575,0.34225299539170506,0.3552557603686635,0.3542797235023042,0.3517857142857142,0.3436562211981567,0.3314354838709678,0.31041520737327183
191664964,32,0.27088839285714283,0.3159241071428571,0.3430325892857143,0.35525625,0.3536991071428571,0.35097589285714287,0.3426102678571429,0.3302178571428571,0.30923482142857145
191664964,33,0.27375757575757564,0.3177935064935064,0.34376060606060593,0.35519999999999996,0.3531294372294371,0.3503268398268397,0.34172770562770555,0.3291147186147186,0.30812207792207785
191664964,34,0.27657521008403363,0.3196050420168067,0.3445579831932773,0.3551894957983194,0.35264957983193274,0.3496819327731092,0.34098151260504206,0.32819873949579825,0.3070525210084034
191664964,35,0.27920653061224493,0.32129510204081635,0.34533714285714284,0.3551367346938775,0.3521359183673469,0.3490416326530612,0.34015061224489795,0.3272644897959184,0.3060689795918367
191664964,36,0.28182539682539687,0.32301071428571426,0.3461039682539683,0.3551642857142857,0.35169801587301586,0.34848214285714285,0.33945793650793643,0.3264103174603175,0.3051579365079365
191664964,37,0.28429459459459455,0.3244432432432433,0.3467915057915058,0.35510115830115835,0.35120154440154433,0.34787027027027023,0.3387737451737452,0.32557413127413126,0.3042173745173745
191664964,38,0.2867172932330827,0.32594097744360906,0.34751466165413536,0.3551015037593985,0.3507413533834587,0.3473022556390977,0.33819849624060155,0.32477142857142854,0.30340451127819545
191664964,39,0.28914542124542125,0.3273805860805861,0.34814542124542125,0.3551014652014652,0.3503959706959708,0.3468728937728938,0.3375992673992674,0.32404761904761903,0.3027018315018315
191664964,40,0.2914792857142857,0.3287489285714286,0.34882678571428566,0.35511964285714287,0.35009857142857137,0.346375,0.3370228571428572,0.3233432142857143,0.3019971428571429
191664964,41,0.29380836236933805,0.3300780487804879,0.34933519163763077,0.35509337979094086,0.34977630662020914,0.34590313588850174,0.3365526132404182,0.3226829268292683,0.3013226480836238
191664964,42,0.29604557823129246,0.3314649659863945,0.3498877551020408,0.35506564625850334,0.34946734693877546,0.3453969387755102,0.3360275510204082,0.3220241496598639,0.3005897959183673
191664964,43,0.2981491694352159,0.33281727574750836,0.35045747508305647,0.3550936877076412,0.34920697674418605,0.3449784053156147,0.3355514950166113,0.3215023255813954,0.299975415282392
191664964,44,0.3002227272727273,0.3340551948051947,0.3509600649350649,0.35509155844155843,0.3489746753246753,0.3445860389610389,0.3351224025974026,0.3208987012987013,0.29933019480519474
191664964,45,0.3022171428571428,0.3352488888888889,0.35152730158730155,0.3551323809523809,0.3486907936507937,0.34421619047619045,0.3346806349206348,0.32043365079365077,0.29878857142857146
191664964,46,0.3042111801242236,0.3364586956521739,0.352039751552795,0.35523633540372673,0.34850031055900615,0.3438145962732919,0.3343052795031056,0.3199201863354037,0.2982329192546584
191664964,47,0.30606200607902734,0.3374741641337386,0.3525021276595745,0.3552486322188449,0.34827689969604864,0.3434653495440729,0.3339322188449848,0.3194671732522796,0.2977781155015198
191664964,48,0.3078919642857143,0.338628869047619,0.3529955357142857,0.35521577380952385,0.34805357142857146,0.3432074404761905,0.3335934523809524,0.31908690476190477,0.2973339285714286
191664964,49,0.30959300291545194,0.33969620991253646,0.35345451895043734,0.3552658892128279,0.3478221574344023,0.3428513119533528,0.3333218658892128,0.31859941690962096,0.29684635568513124
191664964,50,0.311324,0.34075142857142854,0.3538808571428572,0.35531285714285715,0.34761085714285717,0.3426248571428571,0.3330394285714286,0.31819371428571425,0.2965057142857143
191664964,51,0.31302268907563024,0.34184481792717086,0.3543347338935574,0.355353781512605,0.3475467787114846,0.3423957983193277,0.3327557422969188,0.31791904761904766,0.29617843137254907
191664964,52,0.3146870879120879,0.3428777472527472,0.35482032967032967,0.3554197802197802,0.3473678571428571,0.3421576923076923,0.3324958791208791,0.3176173076923077,0.29582912087912094
191664964,53,0.3162638814016172,0.3438312668463612,0.35525902964959566,0.3555086253369273,0.34728652291105117,0.3420285714285714,0.33231347708894887,0.3172792452830189,0.2955479784366577
191664964,54,0.317841798941799,0.34481640211640213,0.3557439153439153,0.35564338624338626,0.347187037037037,0.3419253968253968,0.33211428571428564,0.3170034391534392,0.2953174603174603
191664964,55,0.31933376623376625,0.34576597402597403,0.35619584415584415,0.35574675324675326,0.34707792207792204,0.34175766233766236,0.3319236363636363,0.3167405194805195,0.2950187012987012
191664964,56,0.32086479591836736,0.3467375,0.3566140306122449,0.3558051020408163,0.3470066326530612,0.34156301020408164,0.3317387755102041,0.3164637755102041,0.294775
191664964,57,0.3223285714285714,0.34760100250626563,0.35702380952380947,0.3559253132832081,0.34696917293233087,0.34150100250626564,0.33160952380952385,0.3162691729323308,0.2945471177944862
191664964,58,0.32382610837438425,0.34848768472906405,0.35749039408867,0.3560566502463054,0.34697512315270934,0.341451724137931,0.3315177339901477,0.3160487684729064,0.2943445812807882
191664964,59,0.32526924939467305,0.34937554479418886,0.3578576271186441,0.3561900726392252,0.3469491525423729,0.34135835351089583,0.3314307506053269,0.3158469733656174,0.29418353510895884
191664964,60,0.3266490476190476,0.3502057142857143,0.3582080952380952,0.3563166666666666,0.34688,0.34125428571428573,0.3312885714285715,0.31565404761904764,0.2940157142857143
191664964,61,0.3279695550351288,0.35099484777517564,0.3586248243559718,0.3564700234192038,0.34687517564402814,0.34120796252927404,0.33121053864168615,0.3154660421545667,0.2938770491803278
191664964,62,0.3292799539170507,0.3517857142857143,0.35895852534562206,0.35657926267281104,0.3468647465437788,0.341110599078341,0.3311322580645161,0.31532880184331796,0.29374285714285714
