k,rho,gamma,seed,no_at_k
100,30,1.346939,3,0.3800671428571429
30,30,1.346939,2,0.37162
100,30,1.346939,2,0.3798692857142857
30,30,1.346939,4,0.37213238095238094
100,30,1.346939,4,0.3791455714285714
30,30,1.408163,1,0.3688571428571429
100,30,1.408163,1,0.37596942857142857
30,30,1.408163,0,0.3693214285714286
100,30,1.408163,0,0.37666242857142856
30,30,1.408163,2,0.36934666666666666
100,30,1.408163,2,0.37641142857142856
30,30,1.469388,0,0.36688095238095236
100,30,1.469388,0,0.37238485714285713
30,30,1.408163,3,0.36911666666666665
100,30,1.408163,3,0.375521
30,30,1.408163,4,0.3694142857142857
100,30,1.408163,4,0.37585357142857145
30,30,1.469388,2,0.3669442857142857
100,30,1.469388,2,0.3735374285714286
30,30,1.469388,1,0.3668019047619048
100,30,1.469388,1,0.3732972857142857
30,30,1.469388,4,0.3669071428571429
100,30,1.469388,4,0.373385
30,30,1.469388,3,0.36731714285714284
100,30,1.469388,3,0.37307671428571426
30,30,1.530612,0,0.3639057142857143
100,30,1.530612,0,0.3701838571428571
30,30,1.530612,2,0.3642752380952381
100,30,1.530612,2,0.3697305714285714
30,30,1.530612,3,0.3639252380952381
100,30,1.530612,3,0.36983214285714283
30,30,1.530612,4,0.36393714285714285
100,30,1.530612,4,0.3695152857142857
30,30,1.530612,1,0.3642961904761905
100,30,1.530612,1,0.3694684285714286
30,30,1.591837,0,0.36115857142857144
100,30,1.591837,0,0.3661095714285714
30,30,1.591837,1,0.3612147619047619
100,30,1.591837,1,0.36590314285714287
30,30,1.591837,2,0.36145238095238097
100,30,1.591837,2,0.36615985714285715
30,30,1.591837,3,0.36138333333333333
100,30,1.591837,3,0.3664435714285714
30,30,1.653061,0,0.35890333333333335
100,30,1.653061,0,0.363599
30,30,1.653061,1,0.3590466666666667
100,30,1.653061,1,0.36361185714285715
30,30,1.653061,2,0.3583447619047619
100,30,1.653061,2,0.36327842857142856
30,30,1.591837,4,0.36123666666666665
100,30,1.591837,4,0.36654657142857144
30,30,1.653061,3,0.3586628571428571
100,30,1.653061,3,0.3636372857142857
30,30,1.653061,4,0.35847190476190477
100,30,1.653061,4,0.36333242857142856
30,30,1.714286,0,0.3556138095238095
100,30,1.714286,0,0.35970157142857145
30,30,1.714286,1,0.35621
100,30,1.714286,1,0.36021328571428574
30,30,1.714286,2,0.3561495238095238
100,30,1.714286,2,0.3606805714285714
30,30,1.77551,0,0.35383809523809523
100,30,1.77551,0,0.35692357142857145
30,30,1.714286,4,0.3559490476190476
100,30,1.714286,4,0.3600331428571429
30,30,1.714286,3,0.35620857142857143
100,30,1.714286,3,0.36036942857142856
30,30,1.77551,3,0.35315857142857143
100,30,1.77551,3,0.35723242857142856
30,30,1.77551,1,0.3537852380952381
100,30,1.77551,1,0.357616
30,30,1.77551,2,0.3534457142857143
100,30,1.77551,2,0.35739585714285715
30,30,1.77551,4,0.35340190476190475
100,30,1.77551,4,0.35710514285714284
30,30,1.836735,1,0.3516247619047619
100,30,1.836735,1,0.3547195714285714
30,30,1.836735,0,0.35096428571428573
100,30,1.836735,0,0.354154
30,30,1.836735,4,0.3512147619047619
100,30,1.836735,4,0.3549994285714286
30,30,1.836735,3,0.3512109523809524
100,30,1.836735,3,0.35491185714285717
30,30,1.836735,2,0.35147
100,30,1.836735,2,0.35465514285714284
30,30,1.897959,0,0.3491904761904762
100,30,1.897959,0,0.35138385714285714
30,30,1.897959,2,0.3492609523809524
100,30,1.897959,2,0.35215157142857145
30,30,1.897959,1,0.3489757142857143
100,30,1.897959,1,0.35199928571428574
30,30,1.897959,3,0.34899380952380954
100,30,1.897959,3,0.3518078571428571
30,30,1.897959,4,0.34886333333333336
100,30,1.897959,4,0.35160742857142857
30,30,1.959184,2,0.3468247619047619
100,30,1.959184,2,0.3487572857142857
30,30,1.959184,0,0.34692190476190476
100,30,1.959184,0,0.34946114285714286
30,30,1.959184,3,0.34686761904761904
100,30,1.959184,3,0.3491274285714286
30,30,1.959184,1,0.3464771428571429
100,30,1.959184,1,0.34899885714285717
30,30,1.959184,4,0.34677714285714284
100,30,1.959184,4,0.34907885714285714
30,30,2.020408,0,0.34475904761904763
100,30,2.020408,0,0.3462537142857143
30,30,2.020408,1,0.34463714285714286
100,30,2.020408,1,0.34652428571428573
30,30,2.020408,3,0.34421714285714283
100,30,2.020408,3,0.346483
30,30,2.020408,2,0.3448109523809524
100,30,2.020408,2,0.3461835714285714
30,30,2.020408,4,0.3442152380952381
100,30,2.020408,4,0.34636585714285717
30,30,2.081633,2,0.3421509523809524
100,30,2.081633,2,0.3441511428571429
30,30,2.081633,3,0.3420657142857143
100,30,2.081633,3,0.34462185714285715
30,30,2.081633,0,0.3423966666666667
100,30,2.081633,0,0.3440412857142857
30,30,2.081633,1,0.3427095238095238
100,30,2.081633,1,0.3443367142857143
30,30,2.142857,1,0.33984333333333333
100,30,2.142857,1,0.340602
30,30,2.142857,0,0.3399642857142857
100,30,2.142857,0,0.3413685714285714
30,30,2.081633,4,0.3421142857142857
100,30,2.081633,4,0.3439655714285714
30,30,2.142857,4,0.34008238095238097
100,30,2.142857,4,0.3411854285714286
30,30,2.142857,2,0.33958095238095237
100,30,2.142857,2,0.34102571428571427
30,30,2.142857,3,0.3399995238095238
100,30,2.142857,3,0.3409588571428571
30,30,2.204082,3,0.33760238095238093
100,30,2.204082,3,0.33799285714285715
30,30,2.204082,0,0.33763190476190474
100,30,2.204082,0,0.3390367142857143
30,30,2.204082,2,0.33817619047619046
100,30,2.204082,2,0.33923857142857144
30,30,2.204082,4,0.33778857142857144
100,30,2.204082,4,0.33960614285714286
30,30,2.204082,1,0.3377476190476191
100,30,2.204082,1,0.3388291428571429
30,30,2.265306,0,0.33546809523809523
100,30,2.265306,0,0.3365174285714286
30,30,2.265306,1,0.33539380952380954
100,30,2.265306,1,0.33617271428571427
30,30,2.265306,2,0.33506714285714284
100,30,2.265306,2,0.336295
30,30,2.265306,3,0.33572
100,30,2.265306,3,0.33575757142857143
30,30,2.265306,4,0.3356547619047619
100,30,2.265306,4,0.33536257142857145
30,30,2.326531,1,0.3337242857142857
100,30,2.326531,1,0.33365242857142857
30,30,2.326531,0,0.33331761904761903
100,30,2.326531,0,0.334123
30,30,2.326531,3,0.3333857142857143
100,30,2.326531,3,0.33373885714285717
30,30,2.326531,2,0.3335195238095238
100,30,2.326531,2,0.333736
30,30,2.326531,4,0.3333076190476191
100,30,2.326531,4,0.33337285714285714
30,30,2.387755,2,0.3313261904761905
100,30,2.387755,2,0.3324312857142857
30,30,2.387755,0,0.3320109523809524
100,30,2.387755,0,0.3317802857142857
30,30,2.387755,3,0.33122714285714283
100,30,2.387755,3,0.33128414285714286
30,30,2.387755,1,0.3314361904761905
100,30,2.387755,1,0.33136914285714286
30,30,2.387755,4,0.3312852380952381
100,30,2.387755,4,0.3321274285714286
30,30,2.44898,0,0.32954285714285714
100,30,2.44898,0,0.33007514285714284
30,30,2.44898,2,0.3287528571428571
100,30,2.44898,2,0.3295642857142857
30,30,2.44898,1,0.329147619047619
100,30,2.44898,1,0.329172
30,30,2.44898,4,0.3293557142857143
100,30,2.44898,4,0.3292322857142857
30,30,2.510204,1,0.32727428571428574
100,30,2.510204,1,0.32754814285714284
30,30,2.44898,3,0.32898666666666665
100,30,2.44898,3,0.3291092857142857
30,30,2.510204,0,0.3272061904761905
100,30,2.510204,0,0.3260821428571429
30,30,2.510204,2,0.32732428571428573
100,30,2.510204,2,0.326967
30,30,2.510204,3,0.3270752380952381
100,30,2.510204,3,0.3270234285714286
30,30,2.510204,4,0.32748190476190475
100,30,2.510204,4,0.3273082857142857
30,30,2.571429,0,0.3248261904761905
100,30,2.571429,0,0.3236738571428571
30,30,2.571429,3,0.3256804761904762
100,30,2.571429,3,0.3254552857142857
30,30,2.571429,2,0.32482761904761903
100,30,2.571429,2,0.3245682857142857
30,30,2.571429,1,0.3255914285714286
100,30,2.571429,1,0.32596614285714287
30,30,2.571429,4,0.32557761904761906
100,30,2.571429,4,0.325486
30,30,2.632653,3,0.32318285714285716
100,30,2.632653,3,0.32279014285714286
30,30,2.632653,2,0.3233666666666667
100,30,2.632653,2,0.32321114285714286
30,30,2.632653,1,0.32330714285714285
100,30,2.632653,1,0.3229444285714286
30,30,2.632653,0,0.32269190476190474
100,30,2.632653,0,0.3218721428571429
30,30,2.632653,4,0.3234052380952381
100,30,2.632653,4,0.32344885714285715
30,30,2.693878,0,0.32165333333333335
100,30,2.693878,0,0.3208674285714286
30,30,2.693878,1,0.32059809523809524
100,30,2.693878,1,0.3202877142857143
30,30,2.693878,2,0.32170857142857145
100,30,2.693878,2,0.3202225714285714
30,30,2.693878,4,0.3215709523809524
100,30,2.693878,4,0.3203635714285714
30,30,2.693878,3,0.3208176190476191
100,30,2.693878,3,0.3200465714285714
30,30,2.755102,0,0.31929619047619046
100,30,2.755102,0,0.31779342857142856
30,30,2.755102,1,0.3189247619047619
100,30,2.755102,1,0.31810085714285713
30,30,2.755102,4,0.31913857142857144
100,30,2.755102,4,0.3176105714285714
30,30,2.755102,2,0.31902285714285716
100,30,2.755102,2,0.3184498571428571
30,30,2.755102,3,0.3195204761904762
100,30,2.755102,3,0.31825642857142855
30,30,2.816327,0,0.3183547619047619
100,30,2.816327,0,0.31666414285714284
30,30,2.816327,2,0.3176804761904762
100,30,2.816327,2,0.31602057142857143
30,30,2.816327,1,0.31785761904761906
100,30,2.816327,1,0.31547328571428573
30,30,2.816327,4,0.3184190476190476
100,30,2.816327,4,0.31674071428571426
30,30,2.816327,3,0.3176161904761905
100,30,2.816327,3,0.3158314285714286
30,30,2.877551,2,0.3158009523809524
100,30,2.877551,2,0.313683
30,30,2.877551,0,0.3164414285714286
100,30,2.877551,0,0.31475057142857144
30,30,2.877551,1,0.31524761904761905
100,30,2.877551,1,0.31369842857142854
30,30,2.877551,3,0.31584047619047617
100,30,2.877551,3,0.313486
30,30,2.877551,4,0.31563285714285716
100,30,2.877551,4,0.3143564285714286
30,30,2.938776,0,0.31428904761904763
100,30,2.938776,0,0.3121521428571429
30,30,2.938776,1,0.3143066666666667
100,30,2.938776,1,0.3124524285714286
30,30,2.938776,2,0.31436142857142857
100,30,2.938776,2,0.311038
30,30,2.938776,4,0.3139752380952381
100,30,2.938776,4,0.31078228571428573
30,30,2.938776,3,0.3133557142857143
100,30,2.938776,3,0.3106417142857143
30,30,3.0,1,0.31243952380952383
100,30,3.0,1,0.3093967142857143
30,30,3.0,2,0.3121157142857143
100,30,3.0,2,0.30942714285714285
30,30,3.0,0,0.31247714285714284
100,30,3.0,0,0.30880271428571426
30,100,0.0,0,0.21067190476190475
100,100,0.0,0,0.3566492857142857
30,100,0.0,2,0.21076952380952382
100,100,0.0,2,0.35671328571428573
30,100,0.0,4,0.21051
100,100,0.0,4,0.356338
30,100,0.0,1,0.21074238095238096
100,100,0.0,1,0.3566312857142857
30,30,3.0,3,0.31279
100,30,3.0,3,0.3097378571428571
30,100,0.0,3,0.21071238095238096
100,100,0.0,3,0.35662685714285713
30,30,3.0,4,0.31260952380952384
100,30,3.0,4,0.30989628571428574
30,100,0.061224,0,0.21812380952380953
100,100,0.061224,0,0.36277857142857145
30,100,0.061224,1,0.2182147619047619
100,100,0.061224,1,0.36274685714285715
30,100,0.061224,2,0.21768
100,100,0.061224,2,0.36234828571428573
30,100,0.061224,3,0.2179395238095238
100,100,0.061224,3,0.3625342857142857
30,100,0.061224,4,0.2179247619047619
100,100,0.061224,4,0.3626767142857143
30,100,0.122449,3,0.22629857142857143
100,100,0.122449,3,0.3687595714285714
30,100,0.122449,4,0.22606809523809523
100,100,0.122449,4,0.3687754285714286
30,100,0.122449,2,0.2262
100,100,0.122449,2,0.36876385714285714
30,100,0.122449,0,0.22626047619047618
100,100,0.122449,0,0.368742
30,100,0.183673,0,0.23504857142857144
100,100,0.183673,0,0.37510914285714286
30,100,0.122449,1,0.22614857142857142
100,100,0.122449,1,0.3687794285714286
30,100,0.183673,1,0.2353352380952381
100,100,0.183673,1,0.37534357142857144
30,100,0.183673,2,0.2352204761904762
100,100,0.183673,2,0.3750415714285714
30,100,0.183673,4,0.23520333333333332
100,100,0.183673,4,0.37525485714285717
30,100,0.183673,3,0.23517714285714286
100,100,0.183673,3,0.37522157142857143
30,100,0.244898,1,0.24508190476190475
100,100,0.244898,1,0.3816394285714286
30,100,0.244898,0,0.24505095238095237
100,100,0.244898,0,0.381657
30,100,0.244898,2,0.24498142857142857
100,100,0.244898,2,0.38151342857142856
30,100,0.244898,4,0.2447304761904762
100,100,0.244898,4,0.3813371428571429
30,100,0.244898,3,0.24491333333333334
100,100,0.244898,3,0.38148571428571426
30,100,0.306122,1,0.2555657142857143
100,100,0.306122,1,0.3872851428571429
30,100,0.306122,0,0.2552857142857143
100,100,0.306122,0,0.3872211428571429
30,100,0.306122,2,0.2553728571428571
100,100,0.306122,2,0.3870577142857143
30,100,0.306122,4,0.25554666666666664
100,100,0.306122,4,0.38743
30,100,0.306122,3,0.25507142857142856
100,100,0.306122,3,0.38707185714285713
30,100,0.367347,0,0.2668447619047619
100,100,0.367347,0,0.3934897142857143
30,100,0.367347,1,0.26672619047619045
100,100,0.367347,1,0.3935407142857143
30,100,0.367347,3,0.2665047619047619
100,100,0.367347,3,0.39308857142857145
30,100,0.367347,4,0.2667919047619048
100,100,0.367347,4,0.39334414285714286
30,100,0.367347,2,0.2666638095238095
100,100,0.367347,2,0.39319914285714286
30,100,0.428571,0,0.27902190476190475
100,100,0.428571,0,0.3992
30,100,0.428571,2,0.2791133333333333
100,100,0.428571,2,0.399275
30,100,0.428571,1,0.2787204761904762
100,100,0.428571,1,0.3990502857142857
30,100,0.428571,4,0.2787709523809524
100,100,0.428571,4,0.399164
30,100,0.428571,3,0.27857857142857145
100,100,0.428571,3,0.39892828571428574
30,100,0.489796,1,0.2915647619047619
100,100,0.489796,1,0.40444785714285714
30,100,0.489796,2,0.29133714285714285
100,100,0.489796,2,0.40435185714285715
30,100,0.489796,0,0.2912866666666667
100,100,0.489796,0,0.40445385714285714
30,100,0.489796,3,0.2911595238095238
100,100,0.489796,3,0.4042414285714286
30,100,0.55102,0,0.3042566666666667
100,100,0.55102,0,0.4089395714285714
30,100,0.55102,1,0.30359142857142857
100,100,0.55102,1,0.4088211428571429
30,100,0.489796,4,0.29119190476190476
100,100,0.489796,4,0.40429657142857145
30,100,0.55102,2,0.30390285714285714
100,100,0.55102,2,0.40906185714285714
30,100,0.55102,3,0.30408714285714283
100,100,0.55102,3,0.4089167142857143
30,100,0.55102,4,0.3038542857142857
100,100,0.55102,4,0.4086597142857143
30,100,0.612245,0,0.3165652380952381
100,100,0.612245,0,0.41266614285714287
30,100,0.612245,2,0.3168619047619048
100,100,0.612245,2,0.41279485714285713
30,100,0.612245,1,0.31705190476190476
100,100,0.612245,1,0.41287271428571426
30,100,0.612245,3,0.31692476190476193
100,100,0.612245,3,0.4128482857142857
30,100,0.673469,0,0.3288261904761905
100,100,0.673469,0,0.4156115714285714
30,100,0.612245,4,0.31673285714285715
100,100,0.612245,4,0.412643
30,100,0.673469,2,0.3284861904761905
100,100,0.673469,2,0.41536485714285715
30,100,0.673469,1,0.32850619047619045
100,100,0.673469,1,0.41544714285714285
30,100,0.673469,4,0.3284695238095238
100,100,0.673469,4,0.4154144285714286
30,100,0.734694,0,0.3397133333333333
100,100,0.734694,0,0.41734885714285713
30,100,0.673469,3,0.32854809523809525
100,100,0.673469,3,0.4153752857142857
30,100,0.734694,3,0.3402
100,100,0.734694,3,0.4176865714285714
30,100,0.734694,2,0.340142380952381
100,100,0.734694,2,0.4176188571428571
30,100,0.734694,1,0.3397961904761905
100,100,0.734694,1,0.4175882857142857
30,100,0.795918,0,0.34995190476190474
100,100,0.795918,0,0.418994
30,100,0.734694,4,0.34013571428571426
100,100,0.734694,4,0.41759285714285715
30,100,0.795918,2,0.3502938095238095
100,100,0.795918,2,0.41862957142857143
30,100,0.795918,3,0.3504309523809524
100,100,0.795918,3,0.41881885714285716
30,100,0.795918,1,0.35037904761904765
100,100,0.795918,1,0.4194138571428571
30,100,0.795918,4,0.35040714285714286
100,100,0.795918,4,0.419037
30,100,0.857143,1,0.35877476190476193
100,100,0.857143,1,0.4191168571428571
30,100,0.857143,0,0.35862
100,100,0.857143,0,0.418597
30,100,0.857143,2,0.3587104761904762
100,100,0.857143,2,0.41865285714285716
30,100,0.857143,3,0.3590433333333333
100,100,0.857143,3,0.4187808571428571
30,100,0.857143,4,0.3583342857142857
100,100,0.857143,4,0.4186622857142857
30,100,0.918367,0,0.3653109523809524
100,100,0.918367,0,0.41805785714285715
30,100,0.918367,2,0.3652519047619048
100,100,0.918367,2,0.4177005714285714
30,100,0.918367,4,0.36547619047619045
100,100,0.918367,4,0.4179178571428571
30,100,0.918367,1,0.3650785714285714
100,100,0.918367,1,0.41782314285714284
30,100,0.918367,3,0.3651823809523809
100,100,0.918367,3,0.4181075714285714
30,100,0.979592,0,0.37064380952380954
100,100,0.979592,0,0.41730014285714284
30,100,0.979592,1,0.3708909523809524
100,100,0.979592,1,0.41720757142857146
30,100,0.979592,2,0.3705795238095238
100,100,0.979592,2,0.41707914285714287
30,100,0.979592,4,0.3703033333333333
100,100,0.979592,4,0.41683114285714284
30,100,0.979592,3,0.37035285714285715
100,100,0.979592,3,0.417103
30,100,1.040816,0,0.37463714285714284
100,100,1.040816,0,0.41570685714285716
30,100,1.040816,2,0.3745185714285714
100,100,1.040816,2,0.4150632857142857
30,100,1.040816,1,0.37463238095238094
100,100,1.040816,1,0.41534042857142855
30,100,1.040816,4,0.37459809523809523
100,100,1.040816,4,0.415547
30,100,1.040816,3,0.3746304761904762
100,100,1.040816,3,0.4155554285714286
30,100,1.102041,1,0.3779890476190476
100,100,1.102041,1,0.4136485714285714
30,100,1.102041,0,0.3777919047619048
100,100,1.102041,0,0.41372257142857144
30,100,1.102041,3,0.3778533333333333
100,100,1.102041,3,0.41377785714285714
30,100,1.102041,2,0.37752
100,100,1.102041,2,0.4138574285714286
30,100,1.102041,4,0.3775719047619048
100,100,1.102041,4,0.4138664285714286
30,100,1.163265,2,0.37998238095238096
100,100,1.163265,2,0.4118844285714286
30,100,1.163265,0,0.37976333333333334
100,100,1.163265,0,0.41241114285714287
30,100,1.163265,1,0.37984523809523807
100,100,1.163265,1,0.41187814285714286
30,100,1.163265,3,0.37976
100,100,1.163265,3,0.41204414285714286
30,100,1.163265,4,0.3799266666666667
100,100,1.163265,4,0.4119864285714286
30,100,1.22449,2,0.3812504761904762
100,100,1.22449,2,0.4090675714285714
30,100,1.22449,1,0.38133285714285714
100,100,1.22449,1,0.40953
30,100,1.22449,0,0.381767619047619
100,100,1.22449,0,0.4098452857142857
30,100,1.22449,4,0.3814352380952381
100,100,1.22449,4,0.40977328571428573
30,100,1.22449,3,0.38127285714285714
100,100,1.22449,3,0.40922857142857144
30,100,1.285714,1,0.3822409523809524
100,100,1.285714,1,0.40691714285714287
