seed,perplexity,gamma,global_spearman
191664964,30,0.0,0.3176104760587758
191664964,30,0.5,0.40227156502833666
191664964,30,0.7,0.4181127724691511
191664964,30,1.0,0.4383874053370084
191664964,30,1.2,0.45970446588366803
191664964,30,1.5,0.5476410658391428
191664964,30,2.0,0.6500473451381712
1662057958,30,0.0,0.3173353528776347
1662057958,30,0.5,0.40184897646724715
1662057958,30,0.7,0.41480898354021356
1662057958,30,1.0,0.43745323336371017
1662057958,30,1.2,0.458667095579572
1662057958,30,1.5,0.5478295605081591
1662057958,30,2.0,0.6540893178489989
1405681632,30,0.0,0.31629394135727673
1405681632,30,0.5,0.403183194970702
1405681632,30,0.7,0.414220738334318
1405681632,30,1.0,0.44098540750234927
1405681632,30,1.2,0.45768223755040355
1405681632,30,1.5,0.559304408760157
1405681632,30,2.0,0.6526120527014638
942484272,30,0.0,0.31681978701616237
942484272,30,0.5,0.4041244501802292
942484272,30,0.7,0.4134006094495945
942484272,30,1.0,0.43860519988534213
942484272,30,1.2,0.4582352839723652
942484272,30,1.5,0.5454965463685592
942484272,30,2.0,0.6438525478569138
929893138,30,0.0,0.3167565910670895
929893138,30,0.5,0.4019483299920073
929893138,30,0.7,0.41279946653652816
929893138,30,1.0,0.43790294802141816
929893138,30,1.2,0.4598183532243231
929893138,30,1.5,0.5480514425539688
929893138,30,2.0,0.6471846357004125
1843824993,30,0.0,0.31691193181387733
1843824993,30,0.5,0.402369902860634
1843824993,30,0.7,0.4179090755707895
1843824993,30,1.0,0.43313183425124757
1843824993,30,1.2,0.45753543867313634
1843824993,30,1.5,0.5568678056691841
1843824993,30,2.0,0.651009895821804
184566854,30,0.0,0.31685619557271066
184566854,30,0.5,0.4014103686052699
184566854,30,0.7,0.4127299092844302
184566854,30,1.0,0.43775722211581947
184566854,30,1.2,0.4594311429217943
184566854,30,1.5,0.548216884831616
184566854,30,2.0,0.6498539866850366
1497586439,30,0.0,0.3159378376622807
1497586439,30,0.5,0.4014302758920121
1497586439,30,0.7,0.4179681146462796
1497586439,30,1.0,0.43970848598360546
