seed,k,standard_p5,smooth_p5,standard_p10,smooth_p10,standard_p20,smooth_p20,standard_p30,smooth_p30,standard_p50,smooth_p50,standard_p70,smooth_p70,standard_p100,smooth_p100,standard_p120,smooth_p120,standard_p150,smooth_p150,standard_p200,smooth_p200,standard_p300,smooth_p300
191664964,1,0.6217804348716269,0.5815486671307482,0.591519593792228,0.5377543917120511,0.5615453912616191,0.49355063265222554,0.5398427582818066,0.45743417550468857,0.5174235289300192,0.41081446296220464,0.4970517177838745,0.37756439130256747,0.4733221407804758,0.33856107448507433,0.4591949551615413,0.3154457229433684,0.4407681913107571,0.2879898448057,0.4199049997952582,0.254268866958765,0.37715490766143894,0.20197780598665083
191664964,2,0.6283014618565989,0.6071004463371689,0.6070697350640842,0.5708304328242086,0.582019573318046,0.5243949879202325,0.5630400065517382,0.49409319847672084,0.5413578477539822,0.4467364153802056,0.5237295770033987,0.4135068179026248,0.5023647680275173,0.3732545759796896,0.490121207157774,0.34940215388395235,0.47178657712624383,0.31974530117521804,0.44850743212808647,0.28571721059743665,0.4102002375005119,0.229710085582081
191664964,3,0.6137886791422682,0.6065339939669411,0.6052987183162033,0.5790849405566247,0.5854114628120606,0.5401908193767658,0.5712842771931261,0.5118545514106712,0.5514516195078006,0.4646206134064944,0.5354408091396748,0.43169130393240784,0.5156627492731665,0.3930155740278176,0.5030984262178726,0.3680370719189768,0.485565701650219,0.3382676112089322,0.4631737712078402,0.3045329839072929,0.42685939696709113,0.24532164940010648
191664964,4,0.5983374964170182,0.598619016420294,0.5985217640555259,0.5810009827607387,0.5848757217149175,0.5466094754514557,0.5734204168543466,0.520335981327546,0.5545739322714057,0.4753644404406044,0.5405491175627534,0.4434195978870644,0.5223219769870193,0.405363211989681,0.5098685557511977,0.38175648007862084,0.4938833381106425,0.3509633102657549,0.47217558658531594,0.31730887351050324,0.43732341017976334,0.25620879570861144
191664964,5,0.5832930674419557,0.5898775643913026,0.5918062323410179,0.5801728020965563,0.5824044879407069,0.5512673518692929,0.5730477867409197,0.5256213914254125,0.5559231808689243,0.4838827238851808,0.5420580647803119,0.4521190778428402,0.525813848736743,0.4149871012653045,0.5134556324474838,0.3921256295810983,0.4978010728471397,0.36086155358093447,0.47724089922607593,0.3271364808975881,0.4439580688751485,0.2658040211293559
191664964,6,0.5687454786181292,0.5786788692791723,0.5818080067701294,0.5766792241649946,0.5777916547233939,0.5519907729686199,0.5708236080968565,0.5291791217940843,0.5557648471943545,0.489691249334589,0.5426716077692696,0.45847835878956633,0.5271180541337374,0.4226621896455236,0.5155023681803912,0.3995366010127895,0.5011397294678078,0.3694156668441096,0.48044374377243626,0.33540805044838456,0.4485381434011711,0.27413906064452725
191664964,7,0.5558652681825361,0.5688517493726125,0.5729699848491052,0.5725341772596184,0.5729846092648598,0.5517148589913832,0.5670792701831561,0.5312406769349564,0.554367728009266,0.49424382995899313,0.542293810362276,0.46369050056450245,0.5276284462435725,0.4282818651394876,0.5169994208731361,0.40671670166776835,0.503176423101897,0.3762745178330126,0.48311172468659874,0.34322918799393964,0.4525934938899191,0.2814702802623035
191664964,8,0.5439990172392613,0.5593623315998526,0.564224949838254,0.566866119323533,0.5674214815118136,0.5503997584046517,0.5630988698251504,0.5320676876458785,0.5515949387821957,0.49719247778551245,0.5408946193849555,0.4675637770771058,0.5272357806805618,0.433279759223619,0.5176333892960976,0.4122067073420417,0.5041664960484828,0.3823041644486303,0.48499754309815324,0.3491564636992752,0.45601377912452395,0.28756500552802916
191664964,9,0.5335526345722489,0.5500229765820857,0.5558603933772847,0.5612974261678246,0.5619184763568696,0.5486489314751876,0.558628957773137,0.5319374490989085,0.5492244834818848,0.49883297162278367,0.539044265181606,0.47036248401876346,0.5262251523051654,0.4366301316262416,0.5172711100191547,0.4166405052118168,0.5047386356915041,0.38680962195560287,0.4862231503851421,0.3542056244853018,0.45788688241904735,0.29313341432009793
191664964,10,0.5248556570165022,0.5420887760533966,0.5484357724908889,0.5559559395602146,0.5564432250931576,0.5464559190860325,0.554160353793866,0.5308382130133901,0.5463474059211335,0.4999529093812702,0.5368576225379796,0.4728532820113836,0.524300806682773,0.43971377093485114,0.5166516522664919,0.420519225256951,0.5043569059416076,0.3906985790917653,0.48684943286515703,0.3586667212644855,0.45923999836206547,0.29848900536423567
191664964,11,0.516865142146662,0.5345194709471357,0.5412666445793672,0.5503236782054194,0.5511798712732335,0.5444178073267791,0.5501152138062995,0.5298569413061038,0.54362675938369,0.5011149122774364,0.5347391030819227,0.47472555289597995,0.5226667808257422,0.4427467418131191,0.515733478265725,0.42431625538377915,0.5041171718826196,0.39462683011268235,0.48730042325718176,0.3632157122595679,0.4611064992499003,0.30403229709154933
191664964,12,0.5093652321089772,0.5276043159575775,0.5345228833108118,0.5451199787068507,0.5460617910814463,0.5418338724867942,0.5461709867190805,0.5290102097921189,0.5407129110192048,0.5017403054747963,0.532328733467098,0.4765826542729618,0.5213784584305857,0.4453953564555096,0.5147482358079796,0.4270266027872186,0.50363928586053,0.3980948773596495,0.4875090427637415,0.36744502682117847,0.46220124756015996,0.30861417086387394
